representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
unsafety,5,security,819,1409,"['security', 'behavior', 'memory safety', 'unsafe code', 'safety', 'behavior change', 'undefined behavior', 'undefinedbehaviorsanitizer', 'unstable', 'unsafe', 'api behavior', 'privacy', 'vulnerability', 'language behavior', 'memorysafety', 'f unsafe', 'object safety', 'model behavior', 'null safety', 'unsafety', 'undefinedbehavior', 'cve', 'incorrect behavior', 'unstable api', 'const safety', 'unstable attribute', 'pointer safety', 'import behavior', 'hardening', 'unsafe operations', 'protection', 'unexpected behavior', 'function behavior', 'domain: security', 'domain:security', 'inconsistent behavior', 'const unsafety', 'category undefined behavior', 'behavioral change', 'unstable behavior', 'security issue', 'security plugin', 'security vulnerability']"
command line,79,terminal,454,1396,"['cli', 'terminal', 'command line', 'shell', 'repl', 'command', 'shell integration', 'command palette', 'cmd', 'zsh', 'conpty', 'tmux', 'commands', 'command line behavior', 'command line interface', 'terminal integration', 'bash', 'cli usage', 'command line tool', 'cli tool', 'cli behavior', 'terminal ui', 'command guide', 'command prompt', 'integrated terminal', 'terminal behavior', 'terminal app', 'command not found', 'terminal emulation', 'conhost', 'terminal protocol', 'command line tools', 'command issue', 'shebang', 'interactive shell', 'command block', 'windows terminal', 'command line options', 'domain:cli', 'command line flags', 'terminal feature', 'cli options', 'cli command', 'domain: terminal', 'command failure', 'area: cli', 'cli flags', 'command line args', 'terminal features', 'domain: cli', 'argument parsing', 'command output', 'command line arguments', 'tty', 'shell command', 'fish shell', 'terminal emulator', 'xtermjs', 'shell script', 'vt100']"
package,12,regression,441,5246,"['regression', 'spel', 'std', 'mir', 'completion', 'dom', 'aten', 'settings', 'warning', 'export', 'fsdp', 'annotation', 'ssa', 'asan', 'ide', 'amp', 'experimental', 'model', 'fx', 'br', 'const', 'module', 'console', 'ssr', 'miri', 'explorer', 'icon', 'example', 'elf', 'ast', 'warnings', 'complex numbers', 'actions', 'spl', 'discovery', 'api clarity', 'swc', 'vet', 'edition 2024', 'target', 'scope', 'accuracy', 'ml', 'gd', 'spec', 'wiki', 'fabric', 'collaboration', 'coherence', 'closure', 'complex', 'pikpak', 'hang', 'hermes', 'consistency', 'effects', 'oom', 'animation', 'class', 'compose', 'cds', 'dumpling', 'indentation', 'playground', 'future', 'ir', 'vmap', 'condition', 'native', 'observation', 'resolution', 'pd', 'join', 'termdebug', 'folding', 'freezing', 'darwin', 'gomote', 'alignment', 'pgo', 'embedding', 'stability', 'ty', 'mir opt', 'hir', 'vector', 'linear', 'hip', 'slot', 'taxonomy', 'sway', 'overlay', 'resolver', 'popup', 'quick open', 'quickpick', 'clarity', 'quick picks', 'prompt', 'watcher', 'relay', 'examples', 'relui', 'reporting', 'modules', 'action', 'dwarf', 'pie', 'bridgeless', 'flow', 'modal', 'promise', 'watch', 'publish', 'edition', 'hermit', 'bounds', 'union', 'set', 'interpolation', 'runner', 'conv', 'broadcast', 'boolean', 'dcp', 'bool', 'slots', 'goldmark', 'annotations', 'conditional', 'ccr', 'forc', 'sse', 'pdb', 'mirror', 'labs', 'icons', 'zoom', 'quick pick', 'marketplace', 'iconography', 'setting', 'publisher', 'notification', 'pty', 'quickopen', 'customization', 'isr', 'extract', 'watchflakes', 'toc', 'printer', 'signature help', 'nilness', 'clarification', 'reporter', 'stabilization', 'sdk', 'edition 2015', 'anyhow', 'primitives', 'i unsound', 'unsoundness', 'deref', 'false positive', 'print', 'edition 2018', 'tidy', 'variance', 'vectorization', 'size', 'effect', 'ts', 'size oblivious', 'type regression', 'reasoning', 'take along dim', 'dsd', 'tp', 'rendezvous', 'clamp', 'hsdp', 'composer', 'concat', 'control flow', 'alert', 'cascade', 'conditions', 'artemis', 'vector index', 'ilm', 'search vectors', 'vector search', 'vectors', 'painless', 'walker', 'signer', 'sway core', 'placeholderresolution', 'qualifier', 'crac', 'milestone', 'controller', 'pe', 'demangling', 'goto anything', 'tags', 'rss', 'marker resolution', 'logic', 'snackbar', 'zts', 'fiber', 'tso', 'dm', 'dict', 'oss', 'ghe', 'vsda', 'monaco', 'observable', 'button', 'toast', 'ppr', 'fouc', 'csp', 'sarif', 'purego', 'inline', 'predeclared', 'limit', 'limits', 'stringer', 'escaping', 'handshake', 'signature', 'border', 'cdp', 'fragment', 'specification', 'padding', 'pino', 'in toto', 'unboxing', 'unwinding', 'soundness', 'ambiguity', 'pin', 'futures', 'cell', 'chumsky', 'waker', 'never type', 'future compat', 'target specs', 'resolve', 'resize', 'minimization', 'animations', 'elements', 'constraint violation', 'ddp', 'clipping', 'sfinae', 'sve', 'reduction', 'models', 'side effects', 'sdpa', 'cond', 'pt2e', 'counter', 'neon', 'linearization', 'gil', 'scaling', 'parametrization', 'flatten', 'precision', 'dce', 'bilinear', 'lowering', 'unflatten', 'v4', 'spacing', 'watch mode', 'shadow', 'modifier', 'consensus', 'tor', 'boost', 'shadowing', 'store', 'layercake', 'assets', 'vendor', 'customizer', 'factory', 'conditional on', 'publishing', 'camel', 'manifest', 'cat', 'annotated text', 'coordination', 'frozen tier', 'fallback', 'flux', 'spi', 'predicate', 'vfp', 'conditional statements', 'beta', 'attachments', 'rte', 'attachment', 'enex', 'pr', 'feishu', 'flags', 'labels', 'activity', 'mirroring', 'tag', 'checkout', 'announcement', 'cdn', 'freeze', 'extras', 'font awesome', 'mirrors', 'preferences', 'v radio', 'v model', 'trampoline', 'variant', 'ini', 'observer', 'excimer', 'pear', 'sapi', 'observer api', 'preprocessor', 'destructuring', 'linearizability', 'pitr', 'badger', 'data accuracy', 'pd api', 'pdms', 'elt', 'printing', 'motion', 'marker', 'options', 'movement', 'viml', 'boolean expressions', 'option', 'echomsg', 'ice', 'reliability', 'package', 'simplification', 'scalability', 'determinism', 'constraint', 'mir validation', 'constraints', 'ext', 'import resolution', 'go ssa', 'decomposition', 'catalyst', 'accuracy issue', 'namespace', 'notifications', 'nan', 'correctness', 'downgrade', 'publication', 'elastic', 'it', 'aria', 'ime', 'terminology', 'feature regression', 'alignment issue', 'kind/regression', 'false positives', 'promise rejection', 'promises', 'pem', 'pinning', 'unwind', 'adt', 'well formedness', 'conditionals', 'aten native', 'casting', 'oom error', 'concatenation', 'polish', 'scopes', 'completion issue', 'truncation', 'wrapper', 'result', 'position', 'oop', 'exploration', 'lens', 'exclusion', 'trust', 'sri', 'ssg', 'term', 'non determinism', 'confusion', 'mod', 'signing', 'shim', 'pressable', 'span', 'trait coherence', 'unsizing', 'e easy', 'precondition', 'resolver issue', 'mir build', 'solver', 'variance inference', 'future incompatibility', 'provider', 'cd', 'fallback content', 'material', 'limitations', 'warning messages', 'reparameterization', 'inconsistency', 'gradscaler', 'important modifier', 'resolution issue', 'unification', 'summary', 'robustness', 'union type', 'consistency issue', 'ml plugin', 'fallback function', 'placeholder resolution', 'nullable', 'etag', 'placeholder', 'qualifier resolution', 'attach', 'continuation', 'rule', 'tag management', 'feed', 'mount', 'broadcasting', 'resolution strategy', 'type juggling', 'bypass', 'memory alignment', 'pruning', 'limit operator', 'wrapping', 'man', ' ice ', 'misleading', 'cast', 'markers', 'unhandled rejection', 'ice ', 'target issue', 'fusion', 'composite', 'agent', 'labeling', 'receiver', 'cover', 'command consistency', 'v2', 'tcx', 'vec', 'confusing', 'mesh', 'op consistency', 'prefix', 'h2', 'resolution algorithm', 'dense vector', 'pep', 'v3.x', 'indent', 'correction']"
text editing,7,editor,593,1027,"['editor', 'markdown', 'text', 'markup', 'text display', 'font', 'editing', 'editor integration', 'rich text editor', 'text model', 'code editor', 'editable', 'editor feature', 'text editor', 'monaco editor', 'text rendering', 'editable install', 'text objects', 'ui text', 'stack editor', 'codemirror', 'editable packages', 'virtual text', 'text processing', 'text manipulation', 'text editing', 'editor functionality', 'editor behavior', 'domain:editor', 'typography', 'editor plugin', 'text component', 'rich text', 'domain:editing', 'domain: editor', 'markdown support', 'area/editor', 'editor navigation', 'editor ui', 'fonts', 'text layout', 'text scaling', 'note editing', 'markdown rendering', 'editable installs', 'text object', 'editor features', 'font size', 'editor performance']"
database,1070,database,1070,2600,"['database', 'esql', 'sql', 'ddl', 'jdbc', 'information schema', 'mysql', 'infoschema', 'schema', 'mongodb', 'postgresql', 'mysql compatibility', 'pdo', 'persistence', 'flyway', 'oracle', 'sql syntax', 'jooq', 'pgsql', 'sqlite', 'mariadb', 'mssql', 'dml', 'sql feature', 'info schema', 'database/sql', 'mongo', 'dsl', 'sql plugin', 'ql', 'esql plugin', 'dba', 'firebird', 'data management', 'sql mode', 'alter table', 'sqlite3', 'node postgres', 'sqlserver', 'postgres', 'orm', 'liquibase', 'dbt', 'mysqlnd', 'odbc', 'mysqli', 'mysql protocol', 'sql compatibility', 'sql function', 'sql query', 'schema migration', 'sql error', 'memdb', 'schema tracker', 'system table', 'schema management', 'database issue', 'database management', 'ti database', 'java driver', 'ojdbc', 'esql spec', 'sql functionality', 'database error', 'ddl operation', 'pglite', 'database integration', 'sql server', 'system tables', 'maria db', 'rest esql', 'sql analysis', 'schema cache', 'sql package', 'sql es', 'schema change', 'sql schema']"
vscode,93,gopls,339,691,"['gopls', 'language server', 'lsp', 'vscode', 'vscode extension', 'code lens', 'code server', 'vscode ui', 'area:gopls', 'eglot', 'intellisense', 'vscode web', 'codespaces', 'vscode dev', 'code lenses', 'vscode features', 'go language server', 'vscode api', 'vscode extensions', 'vscode internal', 'domain: gopls', 'vscode insiders', 'domain language server', 'domain: language server', 'vscode server', 'vscode insider', 'vscode configuration', 'vscode feature', 'visual studio code', 'vscode ide', 'lsp issue', 'vscode marketplace', 'lang server']"
log,14,logging,463,559,"['logging', 'logsdb', 'slog', 'log4j2', 'logback', 'structured logging', 'log4j', 'verbose', 'translog', 'verbose mode', 'log backup', 'general log', 'log', 'log management', 'log redaction', 'log analysis', 'log level']"
extension system,2,plugin,269,811,"['plugin', 'extension', 'extensions', 'extension api', 'extension host', 'cpp extension', 'extension installation', 'extension management', 'extensionhost', 'plugin issue', 'plugins', 'extension issues', 'extension issue', 'extensionapi', 'php extension', 'extension development', 'extension compatibility', 'extensibility', 'extension update', 'extension updates', 'web extensions', 'plugin integration', 'plugin compatibility', 'php extensions', 'python extension', 'c extensions', 'extension integration', 'plugin configuration', 'plugin system', 'plugin issues', 'plugin management', 'domain: extension', 'protocol extension', 'extension support', 'plugin support', 'dom extension', 'extension handling', 'expansion panel', 'extension system', 'web extension', 'expansion', 'extension bug']"
system,3,windows,415,1540,"['windows', 'android', 'ios', 'os', 'macos', 'linux', 'mobile', 'device', 'desktop', 'unix', 'window', 'sys', 'plan9', 'posix', 'devicemesh', 'qt', 'mach o', 'platform compatibility', 'x sys unix', 'illumos', 'cross platform', 'openbsd', 'freebsd', 'platform support', 'win32', 'systemd', 'x11', 'system', 'sys unix', 'os/user', 'netbsd', 'aix', 'os windows', 'os string', 'platform specific', 'platform', 'nix', 'ubuntu', 'device mesh', 'device behavior', 'device support', 'guix', 'mobile app', 'os compatibility', 'operating system', 'desktop integration', 'windows support', 'desktop app', 'windows issue', 'device management', 'desktop application', 'cross platform issue', 'os agnostic', 'android issue', 'platform:android', 'windows specific', 'macos support', 'platform agnostic', 'windows build', 'device properties', 'device specific', 'device agnostic', 'device compatibility', 'device mismatch', 'custom device', 'qt client', 'xdg compliance', 'gtk', 'os user', 'osx', 'os issue', 'os interface', 'os issues', 'device dispatch', 'device type', 'device mode', 'platform dependencies', 'platform issue']"
type,7,type system,644,1897,"['type system', 'typescript', 'type error', 'typechecker', 'type inference', 'typeerror', 'data type', 'types', 'data types', 'typechecking', 'dtype', 'type safety', 'opaque types', 'converter', 'type check', 'type checker', 'type mismatch', 'associated types', 'typeck', 'datatype', 'type checking', 'f type system', 'type hints', 'conversion', 'type assertion', 'type issue', 'f opaque types', 'mypy', 'dtype conversion', 'data type issues', 'type conversion', 'conversion service', 'data type issue', 'type hierarchy', 'type alias', 'coercion', 'type promotion', 'pyright', 'area: typing', 'conversionerror', 'dtype mismatch', 'dtype mapping', 'type guard', 'typesystem', 'type stability', 'type', 'type coercion', 'type incorrectness', 'type unsoundness', 'type/issue', 'type annotation', 'data conversion', 'interface conversion', 'gotypes', 'topic: typescript', 'typescript support', 'type traits', 'type parameter issue', 'typeinference', 'type alias impl trait', 'type checking bug', 'type unification', 'data type conversion', 'data type mismatch', 'type casting', 'type instability', 'type aliases', 'associated type', 'a coercions', 'trait associated types', 'trait alias', 'type hint issue', 'type punning', 'types issue', 'classcastexception', 'conversion issue', 'type constraint', 'type annotations', 'incompatible types', 'gotypesalias', 'dtype issue', 'type compatibility', 'type instantiation', 'complex types', 'data type management']"
domain:gradle,6,gradle,295,555,"['gradle', 'kotlin', 'groovy', 'gradle plugin', 'language groovy', 'language kotlin', 'kotlin dsl', 'kotlin serialization', 'domain:gradle', 'kotlin support']"
configuration,999,configuration,999,1173,"['configuration', 'config', 'cfg', 'configure', 'xml configuration', 'launch config', 'f check cfg', 'omegaconf', 'configurable', 'run configuration', 'config parsing', 'configuration issue', 'java configuration', 'package configuration', 'configuration files', 'topic: configuration', 'configure script', 'configuration option', 'topic:configuration', 'configuration file', 'configuration parsing', 'config management']"
dynamic,6,dynamo,456,583,"['dynamo', 'dynamic shape', 'dynamic shapes', 'dynamic graph', 'dynamic imports', 'dynamic import', 'dynamic property', 'dynamic content', 'dynamic', 'dynamic compilation', 'dynamic axes', 'dynamic classes', 'dynamic computation graph', 'dynamic compiler', 'dyn star', 'category dynamo', 'dynamo framework']"
rendering,320,rendering,320,492,"['rendering', 'renderer', 'server rendering', 'content rendering', 'server side rendering', 'newrenderer', 'client side rendering', 'ui rendering', 'prerendering', 'render', 'rendering issue', 'html rendering', 'new renderer', 'conditional rendering', 'editor rendering', 'domain: rendering', 'component rendering', 'css rendering', 'gpu rendering', 'rendering issues', 'image rendering']"
parser,136,syntax,255,693,"['syntax', 'parser', 'parsing', 'sql parser', 'semantic tokens', 'semantic analysis', 'parse error', 'semantics', 'syntax error', 'grammar', 'lexer', 'parsing error', 'parser issue', 'sema', 'parse', 'semantic token', 'token', 'parser error', 'query parser', 'parser bug', 'tokenizer', 'language semantics', 'tokens', 'invalid syntax', 'syntax definition', 'semantic change', 'semantic', 'tokenization', 'sql parsing']"
web,306,web,306,674,"['web', 'frontend', 'web server', 'website', 'webserver', 'webview', 'web api', 'front matter', 'web framework', 'web ui', 'sitemap', 'docusaurus', 'antora', 'web application', 'site data', 'hugo server', 'web interface', 'hugo', 'web development', 'static site generation', 'hugo features', 'website content', 'web apis', 'site management', 'hugo core', 'site generation', 'hugo build', 'web platform', 'website issue', 'site authoring', 'front end', 'sitemaps']"
a11y,17,accessibility,228,254,"['accessibility', 'a11y', 'accessibility issues', 'wcag', 'ui a11y', 'a11y issues']"
docker,291,docker,291,499,"['docker', 'buildpack', 'testcontainers', 'buildpacks', 'container', 'containerization', 'image building', 'devcontainer', 'etcd', 'image build', 'build image', 'podman', 'cloud foundry', 'kubernetes', 'containers', 'docker compose', 'domain: docker', 'microservices', 'oci image', 'cloud native', 'container management', 'docker image', 'containerd', 'dev container', 'docker integration']"
dependencies,305,dependency management,491,2008,"['dependency management', 'dependency', 'dependency resolution', 'dependencies', 'packaging', 'dependency conflict', 'npm', 'dependency issue', 'deps', 'packages', 'paketo', 'homebrew', 'pkg', 'third party', 'requires python', 'fpm', 'circular dependency', 'vendoring', 'upstream', 'depends', 'dependency issues', 'library dependency', 'dependencymanagement', 'requirements', 'dependencyresolution', 'peer dependencies', 'bundling', 'third party scripts', 'pkg config', 'require', 'bundler', 'npm package', 'npm integration', 'cycle detection', 'runtime dependency', 'brew', 'dependency problem', 'task dependency', 'third party library', 'rpm', 'circular references', 'packagemanagement', 'external dependency', 'dev dependencies', 'optional dependencies', 'package dependency', 'transitive analysis', 'third party issue', 'domain:package management', 'domain: package management', 'domain: dependency management', 'domain:dependencies', 'npm support', 'third party dependency', 'third party support', 'image packaging', 'topic:dependency management', 'third party libraries', 'repackaging', 'bundling issue', 'data dependency', 'cyclic dependency', 'data dependent', 'pnpm', 'transitive dependency', 'circular dependencies', 'upstream dependency', 'git dependency', 'optional dependency']"
maven,224,maven,224,329,"['maven', 'maven plugin', 'surefire', 'surefire plugin', 'maven integration']"
