representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
performance,1955,performance,1955,2426,"['performance', 'query performance', 'code quality', 'build performance', 'stability', 'performance regression', 'runtime performance', 'efficiency', 'startup performance', 'portability', 'performance issue', 'performance optimization', 'productivity', 'reliability', 'quality', 'domain: performance', 'numerical stability', 'scalability', 'quality of life', 'performance improvement', 'quality assurance', 'metal performance shaders', 'reusability', 'slow performance', 'interoperability', 'category performance', 'performance monitoring', 'database performance', 'web performance', 'performance metrics', 'domain: code quality', 'topic performance', 'quality control', 'robustness', 'editor performance', 'performance issues', 'testability']"
test flakiness,3,testing,1629,3133,"['testing', 'test', 'integration test', 'coverage', 'flaky test', 'test runner', 'integration tests', 'test infrastructure', 'test flaky', 'test suite', 'tests', 'pytorch test', 'smoke test', 'test improvement', 'test missing', 'go test', 'test related', 'doc tests', 'test enhancement', 'a code coverage', 'test infra', 'unit testing', 'unit tests', 'ci test', 'unit test', 'test results', 'test coverage', 'runtime test', 'test case', 'test strategy', 'it test', 'test integration', 'test flakiness', 'integration testing', 'domain: testing', 'fuzz testing', 'area: testing', 'topic: testing', 'testing infrastructure', 'snapshot testing', 'code coverage', 'test flake', 'functional test', 'build test', 'functional tests', 'integ test', 'randomized testing', 'async test', 'aggregation test', 'disabled test', 'doc test', 'internal tests', 'skip test', 'test order', 'flaky tests', 'profile integ tests', 'concurrent test', 'aggregation tests', 'percentile test', 'metrics test', 'test context']"
ci integration,4,ci,744,1316,"['ci', 'integration', 'automation', 'shell integration', 'deployment', 'ci/cd', 'remote development', 'editor integration', 'terminal integration', 'ide integration', 'deploy', 'continuous integration', 'production', 'automation testing', 'fzf integration', 'gitlab', 'development', 'qa', 'software development', 'topic: ci', 'development tool', 'local development', 'domain: ci', 'development tools', 'core development', 'production build', 'ci integration']"
version upgrade,2,upgrade,2079,3418,"['dependency upgrade', 'upgrade', 'release', 'framework upgrade', 'upgrades', 'library upgrade', 'release notes', 'python version', 'multi release', 'release process', 'java version', 'release workflow', 'rolling upgrade', 'version tracking', 'migrate', 'upgrading', 'version', 'go version', 'type:dependency upgrade', 'version control', 'downgrade', 'release blocker', 'bug fix version upgrade', 'release note', 'client upgrade', 'version bump', 'version conflict', 'go release', 'svelte version 5', 'release candidate', 'upgrade required', 'version parsing', 'ui upgrade', 'patch release', 'python version conflict', 'version upgrade', 'pre release', 'upgrade regression', 'svelte version', 'dependencies upgrade', 'python version mismatch']"
security vulnerability,10,security,819,880,"['security', 'vulnerability', 'csp', 'hardening', 'method security', 'upgrade policy', 'protection', 'domain: security', 'trust', 'security issue', 'security vulnerability', 'policy']"
cli,420,cli,420,474,"['cli', 'uv cli', 'cli usage', 'fzf cli', 'deno cli', 'area: cli', 'domain: deno cli', 'domain: cli']"
regression,441,regression,441,501,"['regression', 'roc', 'distributions', 'knn', 'distribution', 'multinomial', 'feature regression', 'histogram', 'roc m', 'regression test', 'timeseries']"
monaco editor,6,editor,593,825,"['editor', 'ide', 'vscode', 'diff editor', 'code editor', 'editor feature', 'monaco editor', 'eclipse', 'intellisense', 'monaco', 'vscode dev', 'codelens', 'rte', 'codemirror', 'vscode insiders', 'editor functionality', 'editor plugin', 'vscode insider', 'domain: editor', 'vscode ide', 'editor features']"
data table,2,database,1070,1555,"['database', 'data race', 'data type', 'data consistency', 'data types', 'data access', 'data streams', 'data source', 'table', 'data corruption', 'data structures', 'data model', 'data binding', 'v data table', 'generated columns', 'data integrity', 'data migration', 'data fetching', 'phantom data', 'data type issues', 'data stream', 'data mapping', 'data import', 'alter table', 'data type issue', 'export data', 'data layout', 'data parallelism', 'data attribute', 'record', 'data redis', 'data', 'import table', 'symbol table', 'data table', 'data loss', 'hash table', 'meta data', 'data inconsistency', 'data accuracy', 'data retrieval', 'column pruning', 'system table', 'data mismatch', 'data structure', 'database migration', 'data processing', 'data conversion', 'data storage', 'data modeling', 'ti database', 'data type conversion', 'data type mismatch', 'data analysis', 'binary data', 'data formatting', 'domain database', 'database engine', 'invalid data', 'data dependency', 'data dependent', 'database integration', 'column', 'tables', 'system tables', 'form data', 'maria db', 'temporary table', 'generated column']"
svelte feature,2,feature,440,770,"['feature', 'functionality', 'features', 'unstable features', 'ide features', 'feature discussion', 'ide feature', 'unstable feature', 'platform support', 'async support', 'feature proposal', 'feature gate', 'feature flag', 'pytorch functionality', 'ide support', 'workspace support', 'experimental feature', 'feature detection', 'vscode features', 'type: feature', 'support', 'deno feature', 'offline support', 'hugo features', 'vscode feature', 'markdown support', 'typescript support', 'feature flags', 'experimental features', 'unimplemented feature', 'domain/language features', 'macos support', 'pytorch feature', 'svelte features', 'svelte feature', 'extension support', 'multilingual support', 'kotlin support', 'fzf features', 'ghidra feature', 'plugin support', 'monorepo support', 'filetype support', 'feature tracking', 'unicode support', 'wheel support']"
system test,4,type system,644,1281,"['build system', 'type system', 'environment', 'module system', 'trait system', 't build system', 'vm', 'f type system', 'system tests', 'jvm', 'environment markers', 'virtual environment', 'system', 'operating system', 'virtual environments', 'plugin system', 'attribute system', 'runtime environment', 'test environment', 'system test', 'extension system', 'jvm tool mode', 'environment configuration', 'ci system tests', 'environment interaction', 'virtual workspace', 'environment management']"
sql query,4,sql,420,1201,"['esql', 'sql', 'ddl', 'query planner', 'query', 'query execution', 'sql parser', 'query optimization', 'tidb sql', 'hash join', 'sql syntax', 'join', 'cte', 'query plan', 'union', 'mssql', 'dml', 'tidb ddl', 'sql feature', 'area sql', 'sql plugin', 'elasticsearch sql', 'slow query log', 'query planning', 'query optimizer', 'sql mode', 'tidb query', 'slow query', 'queries', 'query list', 'media queries', 'sqlserver', 'lookup join', 'query dsl', 'bool query', 'query parser', 'sql performance', 'sql function', 'sql query', 'query result', 'index join', 'distinct', 'query language', 'sql optimization', 'elasticsearch query', 'sql functionality', 'sql engine', 'sql execution', 'dsr queries', 'sql server', 'sql analysis', 'sql package', 'sql es', 'sql parsing', 'xpack esql', 'query hang', 'sql update', 'query processing', 'sql schema']"
shell command,2,terminal,454,945,"['terminal', 'command line', 'shell', 'repl', 'script', 'command', 'command palette', 'cmd', 'emulator', 'zsh', 'commands', 'prompt', 'command line behavior', 'command line interface', 'torch script', 'bash', 'interpreter', 'command line tool', 'scripts', 'command prompt', 'integrated terminal', 'cmd go', 'subcommand', 'build script', 'command not found', 'terminal emulation', 'terminal protocol', 'command line tools', 'content script', 'command issue', 'interactive shell', 'vim script', 'command block', 'go command', 'command line options', 'command line flags', 'terminal feature', 'cli command', 'domain: terminal', 'command failure', 'command line args', 'terminal features', 'configure script', 'command output', 'command line arguments', 'script fields', 'shell command', 'fish shell', 'terminal emulator', 'script manager', 'script test', 'command consistency', 'shell script', 'command suggestion']"
log redaction,2,logging,463,504,"['logging', 'structured logging', 'audit', 'log backup', 'general log', 'log', 'slow log', 'log management', 'log redaction', 'log analysis', 'log level']"
plugin,269,gradle,295,1024,"['plugin', 'gradle', 'maven', 'gradle plugin', 'plugin update', 'maven plugin', 'plugin upgrade', 'plugins', 'esql plugin', 'artifact', 'artifacts', 'transform plugin', 'plugin integration', 'filetype plugin', 'vim plugin', 'inference plugin', 'ml plugin', 'security plugin', 'vite plugin', 'surefire plugin', 'postcss plugin', 'maven integration', 'spatial plugin', 'auth plugin']"
os windows,4,windows,415,841,"['windows', 'os', 'macos', 'linux', 'wsl', 'os windows', 'ubuntu', 'os compatibility', 'windows terminal', 'windows support', 'os agnostic', 'windows specific', 'windows build', 'target os', 'osx', 'os interface', 'os incompatibility']"
deno configuration,3,configuration,999,1370,"['configuration', 'config', 'auto configuration', 'settings', 'settings sync', 'configure', 'setup', 'uv config', 'launch config', 'pkg config', 'dev settings', 'run configuration', 'preferences', 'ini', 'build configuration', 'deno configuration', 'plugin configuration', 'uv configuration', 'vscode configuration', 'default configuration', 'topic: configuration', 'fzf configuration', 'component configuration', 'config management', 'test configuration']"
elasticsearch,357,dynamo,456,1107,"['dynamo', 'neo4j', 'mongodb', 'redis', 'elasticsearch', 'pytorch dynamo', 'couchbase', 'lucene', 'kibana', 'torch dynamo', 'mongo', 'elastic', 'pytorch elastic', 'cassandra', 'torch. dynamo', 'elasticsearch plugin', 'memcache']"
html rendering,13,rendering,320,623,"['rendering', 'renderer', 'markdown', 'html', 'markup', 'latex', 'ui rendering', 'render', 'html rendering', 'html generation', 'conditional rendering', 'editor rendering', 'domain: rendering', 'component rendering', 'markdown rendering', 'html formatting']"
svelte syntax,4,syntax,255,284,"['syntax', 'template syntax', 'svelte syntax', 'shorthand', 'destructuring', 'invalid syntax', 'syntax definition']"
web server,53,web,306,1069,"['web', 'server', 'web server', 'language server', 'tidb server', 'mobile', 'client', 'desktop', 'server actions', 'client server', 'authorization server', 'web flux', 'dev server', 'spring authorization server', 'client side', 'server rendering', 'web api', 'platform server', 'web client', 'rest client', 'web mvc', 'web framework', 'code server', 'web ui', 'server side', 'server action', 'client side navigation', 'server side rendering', 'web streams', 'web components', 'dev services', 'service', 'web application', 'conversion service', 'vscode web', 'web extensions', 'client side rendering', 'hugo server', 'services', 'web services', 'service connections', 'web testing', 'client request factory', 'symbol server', 'web clipper', 'web interface', 'cli server', 'desktop integration', 'web development', 'go language server', 'domain language server', 'domain: language server', 'vscode server', 'language service', 'server components', 'web apis', 'embedded server', 'instantiation service', 'web platform', 'service connection', 'rpc server', 'lang server', 'web extension', 'mock server', 'web driver', 'executor service']"
behavior,138,behavior,138,355,"['behavior', 'compiler behavior', 'behavior change', 'undefined behavior', 'runtime behavior', 'language behavior', 'window behavior', 'model behavior', 'expected behavior', 'cli behavior', 'operator behavior', 'vim behavior', 'incorrect behavior', 'terminal behavior', 'import behavior', 'unexpected behavior', 'function behavior', 'ui behavior', 'component behavior', 'editor behavior', 'inconsistent behavior', 'category undefined behavior', 'refresh behavior', 'unstable behavior', 'cursor behavior', 'default behavior']"
extension,256,extension,256,357,"['extension', 'extensions', 'extension host', 'vscode extension', 'extension development', 'extension update', 'extension updates', 'vscode extensions', 'extension integration', 'domain: extension', 'pytorch extensions', 'gd extension', 'backend extension']"
accessibility,228,accessibility,228,260,"['accessibility', 'privacy', 'a11y', 'aria', 'screenreader']"
docker,291,docker,291,324,"['docker', 'containerization', 'docker compose', 'domain: docker', 'docker image', 'containerd', 'alpine', 'docker integration']"
management,6,dependency management,491,1575,"['dependency management', 'memory management', 'package management', 'window management', 'state management', 'release management', 'extension management', 'management', 'cluster management', 'branch management', 'project management', 'fork management', 'data management', 'disposable management', 'account management', 'file management', 'feature management', 'pane management', 'tab management', 'thread management', 'content management', 'resource management', 'context management', 'management server', 'index management', 'source management', 'workspace management', 'task management', 'user management', 'session management', 'process management', 'cache management', 'library management', 'buffer management', 'repository management', 'device management', 'note management', 'module management', 'connection management', 'tensor management', 'version management', 'domain:package management', 'domain: package management', 'schema management', 'directory management', 'c memory management', 'domain: dependency management', 'plugin management', 'lifecycle management', 'register management', 'database management', 'job management', 'queue management', 'asset management', 'import management', 'lock management', 'team management', 'site management', 'application management', 'topic:dependency management', 'container management', 'license management', 'repo management', 'path management', 'table management', 'bot management', 'workflow management', 'focus management', 'artifact management', 'symbol management', 'tag management', 'traffic management', 'variable management', 'tool management', 'header management', 'key management', 'space management', 'shard management', 'data type management', 'metadata management', 'partition management']"
spring restdocs,9,spring boot,1725,4741,"['spring framework', 'spring boot', 'mvc', 'spring data', 'tomcat', 'jetty', 'webflux', 'actuator', 'annotation', 'spring hateoas', 'webmvc', 'undertow', 'spring retry', 'spring test', 'spring boot configuration', 'spring integration', 'spring web', 'autowiring', 'spring graphql', 'bean definition', 'spring kafka', 'spring boot dependencies', 'bean', 'bean lifecycle', 'autoconfiguration', 'spring boot autoconfigure', 'spring boot web', 'annotation processing', 'spring context', 'spring boot 3.4', 'spring amqp', 'spring boot core', 'spring boot 3.2', 'spring beans', 'spring batch', 'beans', 'resttemplate', 'spring boot starter web', 'spring security', 'spring boot features', 'spring ldap', 'spring boot 3.3', 'spring pulsar', 'spring mvc', 'spring ws', 'beanfactory', 'log4j2', 'jmx', 'annotations', 'spring boot 3.x', 'spring boot buildpack', 'logback', 'spring cloud', 'spring data mongodb', 'spring framework 6.1', 'spring webmvc', 'spring framework core', 'spring boot starter', 'scoped beans', 'spring boot testing', 'spring restdocs', 'spring data jpa', 'spring aop', 'spring boot starter test', 'log4j', 'spring data redis', 'spring boot 2.x', 'spring webflux', 'spring native', 'spring profiles', 'configurationproperties', 'spring boot cli', 'propertysource', 'autoconfigure', 'spring scheduling', 'factorybean', 'spring framework 6.2', 'spring core', 'spring framework 6', 'factory bean', 'bean factory', 'spring orm', 'spring boot loader', 'conditional on missing bean', 'spring data cassandra', 'spring boot starter activemq', 'spring boot 3.4.x', 'spring reactor', 'spring boot test autoconfigure', 'spring cloud config', 'spring boot build', 'spring init', 'spring boot docker', 'spring environment', 'spring boot auto configuration', 'spring boot tools', 'bean override', 'wildfly', 'spring data jdbc', 'spring coroutines', 'test annotation', 'bean validation', 'spring cloud stream', 'mockmvc', 'spring websocket', 'spring tx', 'spring', 'spring boot feature', 'spring projects', 'bean management', 'spring boot plugin', 'spring configuration', 'spring aot', 'domain: spring boot', 'spring micrometer', 'spring features', 'conditional beans', 'spring boot 3', 'spring modules', 'spring properties', 'spring extensions', 'bean registration', 'spring data r2dbc', 'spring boot upgrade', 'spring config', 'jndi', 'autowired', 'bean discovery', 'spring webclient', 'jdbctemplate', 'spring bean', 'jetty reactive', 'bean resolution', 'bean creation', 'bean overriding', 'spring data gemfire', 'springboot', 'framework spring boot', 'spring boot maven plugin', 'spring boot compatibility', 'spring mockito']"
type traits,2,trait,171,1282,"['trait', 'struct', 'enum', 'type bug', 'traits', 'type inference', 'trait related', 'types', 'generic', 'interface', 'type safety', 't traits', 'opaque types', 'integer', 'type check', 'type checker', 'type mismatch', 'associated types', 'type improvement', 'type checking', 'type feature', 'unsized types', 'type hints', 'type assertion', 'type issue', 'generic types', 'primitives', 'trait implementation', 'trait objects', 'trait object', 'f opaque types', 'type regression', 'type conversion', 'type enhancement', 'type cleanup', 'type hierarchy', 'go types', 'type alias', 'float types', 'implementation', 'trait upcasting', 'return type notation', 'never type', 'multiple inheritance', 'type promotion', 'int type', 'return types', 'type guard', 'implementation detail', 'type propagation', 'varargs', 'inheritance', 'type stability', 'type', 'variant', 'type coercion', 'type incorrectness', 'type unsoundness', 'constants', 'foreign function interface', 'type aliasing', 'structs', 'numeric types', 'polymorphism', 'enums', 'type annotation', 'interface conversion', 'type system bug', 'type traits', 'enum variant', 'generic parameter', 'type parameter issue', 'type checking bug', 'type unification', 'type casting', 'type instability', 'type switch', 'type aliases', 'associated type', 'trait coherence', 'a trait objects', 'generic constants', 'generic parameters', 'trait associated types', 'generic type', 'type change', 'type hint issue', 'type punning', 'types issue', 'union type', 'type constraint', 'abstract types', 'type annotations', 'type juggling', 'integer type', 'incompatible types', 'recursive types', 'type compatibility', 'incomplete implementation', 'sized trait', 'type instantiation', 'complex types']"
babel,5,typescript,386,857,"['typescript', 'aot', 'svelte', 'precompilation', 'sass', 'webpack', 'minification', 'jsx', 'postcss', 'babel', 'ts', 'dart', 'bundling', 'commonjs', 'scss', 'domain: svelte', 'transpilation', 'topic: typescript', 'aot autograd', 'aot inductor']"
dependency,397,dependency,397,846,"['dependency', 'dependencies', 'dependency conflict', 'dependency issue', 'circular dependency', 'dependency issues', 'library dependency', 'dependencymanagement', 'peer dependencies', 'dependency check', 'runtime dependency', 'dependency problem', 'task dependency', 'external dependency', 'dev dependencies', 'optional dependencies', 'package dependency', 'dependency bump', 'cyclic dependency', 'transitive dependency', 'circular dependencies', 'upstream dependency', 'platform dependencies', 'order dependency', 'optional dependency']"
resolution,32,dependency resolution,171,357,"['dependency resolution', 'module resolution', 'resolution', 'property resolution', 'resource resolution', 'package resolution', 'marker resolution', 'symbol resolution', 'url resolution', 'conflict resolution', 'path resolution', 'import resolution', 'link resolution', 'trait resolution', 'variable resolution', 'resolution issue', 'placeholder resolution', 'qualifier resolution', 'uri resolution', 'resolution conflict', 'resolution strategy', 'type resolution']"
http client,90,http,284,433,"['http', 'http client', 'http headers', 'http status', 'http message converter', 'net http', 'https', 'http error', 'http status code', 'http request', 'http protocol', 'http proxy', 'http status codes', 'http connection', 'http server', 'http message conversion', 'http method']"
search,201,search,201,290,"['search', 'filter', 'filtering', 'fuzzy search', 'search vectors', 'vector search', 'search syntax', 'search and replace', 'elastic search', 'search template', 'knn search', 'search function']"
crypto,206,crypto,206,324,"['crypto', 'encryption', 'cryptography', 'fips', 'x509', 'hashing', 'crypter', 'rsa', 'jwk', 'domain: crypto', 'cipher', 'asn1', 'domain: cryptography', 'post quantum cryptography', 'sha256', 'decryption', 'sha3']"
infrastructure,174,tooling,199,470,"['tooling', 'infrastructure', 'architecture', 'collaboration', 'governance', 'technology', 'infra', 'organization', 'extensibility', 'ecosystem', 'domain: tooling', 'domain: infrastructure', 'microservices', 'software architecture', 'ci infrastructure', 'enterprise to develocity']"
language,262,language,262,1155,"['language', 'language feature', 'functional', 'language design', 'language go', 'language features', 'language support', 'reactive programming', 'language groovy', 'language kotlin', 'language update', 'language model', 'language enhancement', 'language proposal', 'language improvement', 'language upgrade', 'domain language', 'go language', 'embedded languages', 'language version', 'language change', 'async programming', 'functional programming', 'meta programming', 'julia language', 'programming language', 'rust language', 'generic programming', 'programming', 'aspect oriented programming', 'language standards', 'language implementation', 'language extensions', 'core language', 'domain: language features', 'language semantics', 'language spec', 'domain language features', 'programming language agnostic', 'domain: language', 'object oriented programming', 'programming model', 'domain:go language', 'domain:programming language', 'language specification', 'go programming language', 'domain language rust', 'category language', 'nn functional', 'language agnostic', 'language standard', 'oop', 'language status', 'dynamic programming', 'language extension']"
