representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
security,819,security,819,833,"['security', 'domain: security', 'security vulnerability']"
cli,420,cli,420,447,"['cli', 'fzf cli', 'deno cli', 'area: cli', 'domain: deno cli', 'domain: cli']"
regression,441,regression,441,443,"['regression', 'regression test']"
editor,593,editor,593,604,"['editor', 'monaco editor', 'editor plugin', 'domain: editor']"
database,1070,database,1070,1077,"['database', 'ti database', 'maria db']"
deno feature,3,feature,440,466,"['feature', 'feature proposal', 'type: feature', 'deno feature', 'unimplemented feature', 'pytorch feature', 'svelte feature', 'ghidra feature']"
build system,391,build system,391,395,"['build system', 't build system']"
xpack esql,2,esql,252,254,"['esql', 'xpack esql']"
terminal,454,terminal,454,461,"['terminal', 'terminal emulation', 'domain: terminal']"
logging,463,logging,463,463,['logging']
plugin,269,plugin,269,300,"['plugin', 'esql plugin', 'vite plugin', 'surefire plugin', 'postcss plugin']"
windows,415,windows,415,435,"['windows', 'os windows', 'windows terminal']"
runtime error,393,runtime error,393,402,"['runtime error', 'runtime errors', 'runtime warning', 'runtime exception', 'torch runtime error']"
type system,644,type system,644,648,"['type system', 'f type system']"
gradle,295,gradle,295,331,"['gradle', 'gradle plugin']"
fzf configuration,2,configuration,999,1011,"['configuration', 'deno configuration', 'plugin configuration', 'vscode configuration', 'topic: configuration', 'fzf configuration']"
dynamo,456,dynamo,456,478,"['dynamo', 'pytorch dynamo', 'torch. dynamo']"
rendering,320,rendering,320,334,"['rendering', 'ui rendering', 'domain: rendering']"
svelte syntax,4,syntax,255,261,"['syntax', 'svelte syntax', 'syntax definition']"
web,306,web,306,317,"['web', 'web flux', 'web mvc', 'web clipper']"
behavior,138,behavior,138,140,"['behavior', 'unstable behavior']"
extension,256,extension,256,261,"['extension', 'domain: extension', 'gd extension']"
accessibility,228,accessibility,228,228,['accessibility']
docker,291,docker,291,308,"['docker', 'docker compose', 'domain: docker', 'docker integration']"
dependency management,491,dependency management,491,497,"['dependency management', 'domain: dependency management', 'artifact management']"
maven,224,maven,224,322,"['maven', 'maven plugin', 'maven integration']"
spring framework,499,spring framework,499,782,"['spring framework', 'spring integration', 'spring boot core', 'spring boot features', 'spring framework 6.1', 'spring framework core', 'spring framework 6.2', 'spring core', 'spring framework 6', 'spring boot feature', 'spring features', 'spring extensions', 'framework spring boot']"
trait,171,trait,171,177,"['trait', 'trait upcasting', 'trait coherence']"
spring boot,1725,spring boot,1725,1895,"['spring boot', 'spring boot configuration', 'spring web', 'spring boot dependencies', 'spring boot autoconfigure', 'spring boot web', 'spring boot 3.4', 'spring boot 3.2', 'spring boot starter web', 'spring boot 3.3', 'spring boot 3.x', 'spring boot buildpack', 'spring boot starter', 'spring boot testing', 'spring boot starter test', 'spring boot 2.x', 'spring boot cli', 'spring boot loader', 'spring boot starter activemq', 'spring boot 3.4.x', 'spring boot test autoconfigure', 'spring boot build', 'spring boot docker', 'spring boot auto configuration', 'spring boot tools', 'spring boot plugin', 'spring configuration', 'domain: spring boot', 'spring boot 3', 'spring boot upgrade', 'spring boot maven plugin', 'spring boot compatibility']"
typescript,386,typescript,386,388,"['typescript', 'topic: typescript']"
integration,285,integration,285,297,"['integration', 'continuous integration', 'fzf integration', 'ci integration']"
crash,644,crash,644,646,"['crash', 'crash recovery']"
panic,244,panic,244,246,"['panic', 'rustc panic']"
dependency,397,dependency,397,407,"['dependency', 'dependency bump', 'transitive dependency', 'upstream dependency']"
integration test,420,integration test,420,484,"['integration test', 'integration tests', 'test integration', 'integration testing']"
tidb sql,6,sql,420,437,"['sql', 'tidb sql', 'elasticsearch sql', 'sql query', 'sql es', 'sql schema']"
ubsan error,2,error,270,388,"['error', 'assertion error', 'rustc error', 'fatal error', 'unexpected error', 'evaluation error', 'logical error', 'oom error', 'init error', 'ubsan error', 'sanitizer error']"
optimization,668,optimization,668,686,"['optimization', 'mir optimization', 'topic: optimization', 'pytorch optimization', 'type: optimization', 'domain: optimization', 'optimizations']"
dependency resolution,171,dependency resolution,171,171,['dependency resolution']
compile error,76,compilation error,81,168,"['compile error', 'compilation error', 'compile time error', 'cpp compile error']"
http,284,http,284,289,"['http', 'http protocol', 'http proxy']"
search,201,search,201,219,"['search', 'fuzzy search', 'knn search']"
name error,2,type error,90,98,"['type error', 'attribute error', 'name error']"
crypto,206,crypto,206,209,"['crypto', 'domain: crypto']"
tooling,199,tooling,199,205,"['tooling', 'domain: tooling']"
language,262,language,262,328,"['language', 'language proposal', 'julia language', 'rust language', 'language standards', 'language implementation', 'language semantics', 'language spec', 'domain: language', 'domain:go language', 'domain:programming language', 'language specification', 'language standard']"
tidb core,5,core,216,351,"['core', 'pytorch core', 'svelte core', 'area: core', 'sway core', 'tidb core', 'deno core', 'core ops', 'torch core', 'ghidra core', 'julia core', 'domain: core', 'hugo core']"
aot,157,aot,157,168,"['aot', 'aot autograd', 'aot inductor']"
instrumentation,70,instrumentation,70,70,['instrumentation']
cuda,326,cuda,326,332,"['cuda', 'domain: cuda', 'cuda unsupported']"
spel,144,spel,144,144,['spel']
memory,96,memory leak,245,501,"['memory leak', 'memory', 'memory safety', 'memory usage', 'memory profiling', 'memory optimization', 'memory consumption', 'memory allocation', 'memory leaks', 'memory allocator', 'out of memory', 'uninitialized memory', 'memory reference']"
android,147,android,147,147,['android']
networking,125,networking,125,129,"['networking', 'domain: networking', 'p2p networking']"
non lifetime binders,4,lifetime,106,110,"['lifetime', 'non lifetime binders']"
pytorch distributed,6,distributed,126,164,"['distributed', 'pytorch distributed', 'distributed computing', 'torch distributed', 'distributed checkpointing', 'distributed checkpoint']"
python,454,python,454,475,"['python', 'uv python', 'python interpreter', 'domain: python', 'python interp']"
codegen,146,codegen,146,146,['codegen']
upgrade,2079,upgrade,2079,2098,"['upgrade', 'rolling upgrade', 'upgrading', 'type:dependency upgrade']"
java,1923,java,1923,1930,"['java', 'java 21', 'domain: java', 'java stdlib']"
installation,203,installation,203,221,"['installation', 'package installation', 'extension installation']"
cache,195,cache,195,199,"['cache', 'opcode cache', 'cache miss']"
rustc,381,rustc,381,381,['rustc']
inductor,243,inductor,243,245,"['inductor', 'topic: inductor']"
layout,199,layout,199,203,"['layout', 'ui layout']"
reactor,170,reactor,170,170,['reactor']
css,208,css,208,223,"['css', 'css assets', 'css transitions', 'css styles', 'css rendering', 'css selector']"
messaging,63,messaging,63,63,['messaging']
pulsar,115,pulsar,115,115,['pulsar']
deno workspace,4,workspace,96,100,"['workspace', 'deno workspace']"
svelte component,18,component,135,155,"['component', 'svelte component', 'component hydration']"
kotlin,155,kotlin,155,155,['kotlin']
mvc,65,mvc,65,110,"['mvc', 'spring mvc']"
config,91,config,91,93,"['config', 'pkg config']"
jit,159,jit,159,163,"['jit', 'torch jit']"
debugger,101,debugger,101,101,['debugger']
deprecation,154,deprecation,154,156,"['deprecation', 'type: deprecation']"
build failure,180,build failure,180,180,['build failure']
copilot chat,2,chat,139,144,"['chat', 'copilot chat', 'chat integration']"
cpu,179,cpu,179,202,"['cpu', 'cpu usage', 'cpu architecture', 'cpu gpu comparison', 'cpu performance', 'cpu optimization', 'cpu emulation']"
micrometer,147,micrometer,147,147,['micrometer']
error message,184,error message,184,193,"['error message', 'exception message', 'error messages', 'type: error message', 'warning messages']"
improvement,316,improvement,316,323,"['improvement', 'type: improvement', 'suggestion improvement']"
usability,27,ux,128,155,"['ux', 'usability']"
user interface,274,user interface,274,279,"['user interface', 'domain: user interface', 'user interfaces']"
tracing,192,tracing,192,192,['tracing']
deno std,5,std,91,120,"['std', 'std library', 'deno std', 'rust std', 'std lib']"
rustdoc,114,rustdoc,114,123,"['rustdoc', 't rustdoc']"
httpclient,59,httpclient,59,59,['httpclient']
telemetry,138,telemetry,138,138,['telemetry']
parser,136,parser,136,141,"['parser', 'toml parser']"
metrics,220,metrics,220,220,['metrics']
t rustdoc frontend,2,frontend,109,114,"['frontend', 'pytorch frontend', 't rustdoc frontend']"
mir,87,mir,87,87,['mir']
spring data,165,spring data,165,187,"['spring data', 'spring data mongodb', 'spring data jpa', 'spring data redis', 'spring data cassandra', 'spring data jdbc', 'spring data r2dbc', 'spring data gemfire']"
workflows,3,workflow,75,78,"['workflow', 'workflows']"
autograd,158,autograd,158,158,['autograd']
tidb ddl,3,ddl,82,85,"['ddl', 'tidb ddl']"
authentication,128,authentication,128,181,"['authentication', 'auth', 'authorization']"
async,123,async,123,211,"['async', 'async await', 'async enrich', 'async executor', 'asynchronous']"
tidb server,17,server,122,178,"['server', 'tidb server', 'client server', 'dev server', 'platform server', 'hugo server', 'cli server', 'vscode server', 'embedded server', 'rpc server']"
segfault,152,segfault,152,211,"['segfault', 'segmentation fault']"
svelte migration,5,migration,158,165,"['migration', 'svelte migration', 'migrations']"
mps,98,mps,98,98,['mps']
infrastructure,174,infrastructure,174,180,"['infrastructure', 'domain: infrastructure', 'ci infrastructure']"
jdbc,100,jdbc,100,100,['jdbc']
compiler issues,3,compiler bug,307,324,"['compiler bug', 'compiler issue', 'compiler issues', 'compiler bugs']"
tomcat,129,tomcat,129,215,"['tomcat', 'jetty']"
compile time,41,compile time,41,48,"['compile time', 'compilation time', 'compile time issue', 'compile time behavior']"
cgo,100,cgo,100,100,['cgo']
functionality,91,functionality,91,94,"['functionality', 'pytorch functionality']"
module import,4,import,113,120,"['import', 'package import', 'module import']"
ios,121,ios,121,121,['ios']
index,79,index,79,83,"['index', 'uv index', 'index mapping']"
compilation,272,compilation,272,320,"['compilation', 'incremental compilation', 'aot compilation', 'jit compilation', 'category: compilation']"
debug,67,debug,67,70,"['debug', 'debug build']"
completion,129,completion,129,131,"['completion', 'category: completion']"
os incompatibility,2,os,119,124,"['os', 'os compatibility', 'os incompatibility']"
concurrency,252,concurrency,252,252,['concurrency']
kafka,87,kafka,87,87,['kafka']
tidb query,2,query,52,154,"['query planner', 'query', 'query optimization', 'query plan', 'query planning', 'query optimizer', 'tidb query', 'query result']"
renderer,41,renderer,41,41,['renderer']
web client,4,web server,53,65,"['web server', 'web client', 'web application']"
network,173,network,173,177,"['network', 'domain: network', 'p2p network']"
llvm,99,llvm,99,107,"['llvm', 'rustc llvm', 'a llvm', 'llvm ir']"
suggestion,104,suggestion,104,104,['suggestion']
generics,86,generics,86,88,"['generics', 'f generics']"
compatibility,259,compatibility,259,342,"['compatibility', 'backward compatibility', 'domain: compatibility', 'topic: compatibility', 'backwards compatibility', 'v8 compatibility']"
dependencies,305,dependencies,305,307,"['dependencies', 'peer dependencies']"
ownership,40,ownership,40,44,"['ownership', 't ownership', 'ownership and borrowing']"
attention,44,attention,44,44,['attention']
reactive,80,reactive,80,82,"['reactive', 'pulsar reactive']"
native image,97,native image,97,97,['native image']
language server,89,language server,89,105,"['language server', 'go language server', 'domain language server', 'domain: language server']"
dom,109,dom,109,115,"['dom', 'shadow dom', 'dom manipulation']"
routing,99,routing,99,99,['routing']
graphql,100,graphql,100,100,['graphql']
optimizer,91,optimizer,91,91,['optimizer']
ssl,105,ssl,105,107,"['ssl', 'ssl configuration']"
auto configuration,100,auto configuration,100,100,['auto configuration']
pytorch extensions,2,extensions,57,59,"['extensions', 'pytorch extensions']"
markdown,111,markdown,111,111,['markdown']
diagnostics,117,diagnostics,117,120,"['diagnostics', 'a diagnostics']"
struct,49,struct,49,52,"['struct', 'structs']"
compiler behavior,32,compiler behavior,32,48,"['compiler behavior', 'runtime behavior']"
aten,56,aten,56,56,['aten']
x pack,88,x pack,88,90,"['x pack', 'x pack ml']"
settings,96,settings,96,98,"['settings', 'dev settings']"
environment,82,environment,82,86,"['environment', 'runtime environment', 'environment configuration']"
command line,79,command line,79,126,"['command line', 'command line behavior', 'command line interface', 'command line tool', 'command line tools', 'command line options', 'command line flags', 'command line args', 'command line arguments']"
template,112,template,112,120,"['template', 'component template', 'template binding', 'svelte template']"
json,130,json,130,156,"['json', 'json rpc', 'json parsing', 'json processing']"
enum,74,enum,74,80,"['enum', 'enums', 'enum variant']"
indexing,93,indexing,93,93,['indexing']
dark theme,4,theme,45,56,"['theme', 'light theme', 'dark theme', 'color theme']"
type bug,79,type bug,79,83,"['type bug', 'type system bug', 'type checking bug']"
sync,105,sync,105,105,['sync']
api change,170,api change,170,180,"['api change', 'api breaking change', 'topic: api change', 'type: api change']"
serialization,125,serialization,125,143,"['serialization', 'deserialization']"
packaging,49,packaging,49,49,['packaging']
testfailure,30,testfailure,30,30,['testfailure']
dependency issue,42,dependency issue,42,79,"['dependency conflict', 'dependency issue', 'dependency issues', 'dependency problem']"
neo4j,88,neo4j,88,88,['neo4j']
webflux,85,webflux,85,85,['webflux']
osx,3,macos,99,102,"['macos', 'osx']"
debugging,253,debugging,253,253,['debugging']
refactoring,174,refactoring,174,215,"['refactoring', 'refactor', 'type: refactor', 'type: refactoring']"
linking,66,linking,66,66,['linking']
metadata,130,metadata,130,130,['metadata']
warning,119,warning,119,130,"['warning', 'deprecation warning', 'rustc warning', 'lint warning']"
analysis,106,analysis,106,108,"['analysis', 'analysis panic']"
const expression,2,const eval,90,120,"['const eval', 'const evaluation', 'const expressions', 'const expression']"
tensor,180,tensor,180,186,"['tensor', 'tensor ops', 'masked tensor', 'tensor strides']"
executor,53,executor,53,53,['executor']
validation,155,validation,155,171,"['validation', 'guard validation', 'mir validation', 'constraint validation']"
input output,7,input,87,96,"['input', 'input output', 'input output mapping']"
linux,113,linux,113,113,['linux']
formatting,113,formatting,113,113,['formatting']
gc,78,gc,78,80,"['gc', 'gc issue']"
doc,80,doc,80,80,['doc']
macro,75,macro,75,79,"['macro', 'f macro', 'macro redefinition']"
gui,108,gui,108,108,['gui']
compile autograd,3,torch compile,47,92,"['torch compile', 'compile', 'compile autograd', 'compile test', 'aot compile', 'pytorch compile', 'deno compile', 'compile fail']"
actuator,62,actuator,62,62,['actuator']
opcache,86,opcache,86,86,['opcache']
workbench,43,workbench,43,43,['workbench']
bugs,44,bugs,44,44,['bugs']
encoding,94,encoding,94,97,"['encoding', 'character encoding']"
website,55,website,55,57,"['website', 'site authoring']"
bootstrap,77,bootstrap,77,80,"['bootstrap', 't bootstrap']"
toolchain,57,toolchain,57,57,['toolchain']
fuzzing,61,fuzzing,61,61,['fuzzing']
iterator,66,iterator,66,73,"['iterator', 'iterators']"
data race,78,data race,78,78,['data race']
jupyter notebook,4,notebook,53,77,"['notebook', 'jupyter', 'ipython', 'jupyter notebook']"
caching,107,caching,107,109,"['caching', 'topic: caching']"
error handling,243,error handling,243,328,"['error handling', 'exception handling']"
language features,165,language feature,242,435,"['language feature', 'language features', 'language support', 'language enhancement', 'domain: language features']"
flaky,44,flaky,44,44,['flaky']
release,68,release,68,102,"['release', 'release notes', 'release note', 'patch release', 'pre release']"
cmake,52,cmake,52,56,"['cmake', 'makefile']"
nn,47,nn,47,47,['nn']
pip,69,pip,69,71,"['pip', 'uv pip']"
gpu,135,gpu,135,156,"['gpu', 'gpu rendering', 'gpu acceleration']"
extension api,28,extension api,28,35,"['extension api', 'vscode api']"
internal,30,internal,30,44,"['internal', 'rustc internal', 'pytorch internal']"
scripting,59,scripting,59,59,['scripting']
threading,60,threading,60,70,"['threading', 'multi threading']"
functional,30,functional,30,32,"['functional', 'nn functional']"
zend engine,110,zend engine,110,110,['zend engine']
vimscript,86,vimscript,86,88,"['vimscript', 'viml']"
navigation,113,navigation,113,115,"['navigation', 'navigation drawer']"
webserver,24,webserver,24,24,['webserver']
cmd/go,62,cmd/go,62,62,['cmd/go']
linker problem,3,linker,86,100,"['linker', 'linker issue', 'linker problem']"
user experience,223,user experience,223,225,"['user experience', 'domain: user experience']"
assertionerror,22,assertionerror,22,22,['assertionerror']
triton,79,triton,79,79,['triton']
export,83,export,83,117,"['export', 'onnx export', 'dynamo export', 'torch export', 'pytorch export']"
hibernate,72,hibernate,72,76,"['hibernate', 'hibernate validator']"
netty,83,netty,83,92,"['netty', 'reactor netty']"
library upgrade,37,library upgrade,37,62,"['framework upgrade', 'library upgrade']"
mockito,47,mockito,47,47,['mockito']
reflection,85,reflection,85,85,['reflection']
planner,36,planner,36,38,"['planner', 'tidb planner']"
tools,45,tools,45,55,"['tools', 'dev tools', 'domain/go tools', 'domain:go tools', 'developer tools']"
package manager,40,package manager,40,40,['package manager']
memory management,158,memory management,158,162,"['memory management', 'c memory management']"
http2,60,http2,60,60,['http2']
typechecker,21,typechecker,21,21,['typechecker']
traits,76,traits,76,81,"['traits', 't traits']"
storage,135,storage,135,143,"['storage', 'local storage', 'external storage']"
jackson,37,jackson,37,48,"['jackson', 'gson']"
jms,56,jms,56,56,['jms']
uv cli,24,uv cli,24,24,['uv cli']
powershell,38,powershell,38,38,['powershell']
localization,40,localization,40,76,"['localization', 'internationalization']"
turbopack,66,turbopack,66,66,['turbopack']
abi,66,abi,66,74,"['abi', 'a abi', 'rust abi', 'abi compliance']"
clippy,51,clippy,51,51,['clippy']
lint,113,lint,113,113,['lint']
operator,29,operator,29,45,"['operator', 'operators', 'operator overloading', 'comparison operator', 'operator implementation']"
pytorch,619,pytorch,619,635,"['pytorch', 'pytorch onnx', 'pytorch rocm', 'tensorflow', 'keras', 'pytorch aten', 'domain: pytorch']"
junit,43,junit,43,45,"['junit', 'junit jupiter']"
spring session,64,spring session,64,64,['spring session']
ldap,56,ldap,56,56,['ldap']
annotation,38,annotation,38,63,"['annotation', 'annotations']"
aop,56,aop,56,56,['aop']
information schema,58,information schema,58,65,"['information schema', 'info schema']"
git,73,git,73,81,"['git', 'git integration', 'domain: git', 'git dependency']"
inductor backend,13,backend,73,88,"['backend', 'inductor backend', 'pytorch backend']"
syscall,50,syscall,50,66,"['syscall', 'syscalls']"
net/http,48,net/http,48,48,['net/http']
assertion,53,assertion,53,57,"['assertion', 'assert']"
function,41,function,41,104,"['function', 'torch function', 'function call', 'function signature', 'pytorch function', 'activation function', 'intrinsic function', 'function calls', 'function definition', 'function arguments', 'function invocation']"
quantization,57,quantization,57,57,['quantization']
partitioning,55,partitioning,55,55,['partitioning']
mysql,59,mysql,59,59,['mysql']
rest,46,rest,46,51,"['rest', 'rest esql', 'rest assured']"
zend,33,zend,33,33,['zend']
racing condition,3,race condition,58,82,"['race condition', 'condition', 'racing condition', 'condition evaluation']"
scrolling,73,scrolling,73,73,['scrolling']
runtimeerror,21,runtimeerror,21,21,['runtimeerror']
html,68,html,68,83,"['html', 'html rendering', 'html formatting']"
ssa,47,ssa,47,47,['ssa']
linting,101,linting,101,101,['linting']
failure,75,assertion failure,151,230,"['assertion failure', 'failure', 'guard failure', 'intermittent failure']"
overflow,44,overflow,44,67,"['overflow', 'stack overflow']"
fs,35,fs,35,35,['fs']
http client,90,http client,90,100,"['http client', 'http request', 'http connection', 'http server']"
libs,3,libraries,20,25,"['libraries', 'libs', 't libs']"
spring restdocs,9,spring,359,688,"['spring hateoas', 'spring graphql', 'spring kafka', 'spring context', 'spring amqp', 'spring beans', 'spring pulsar', 'spring ws', 'spring webmvc', 'spring restdocs', 'spring aop', 'spring webflux', 'spring orm', 'spring reactor', 'spring coroutines', 'spring websocket', 'spring tx', 'spring', 'spring aot', 'spring micrometer', 'spring bean', 'spring mockito']"
shell,39,shell,39,47,"['shell', 'interactive shell', 'fish shell']"
coverage,46,coverage,46,53,"['coverage', 'test coverage']"
c++,92,c++,92,94,"['c++', 'c++ related']"
event handling,44,event handling,44,44,['event handling']
wasm,52,wasm,52,52,['wasm']
code style,22,code style,22,22,['code style']
asan,32,asan,32,46,"['asan', 'ubsan']"
api design,79,api design,79,88,"['api design', 'functional api', 'domain: api design']"
type incorrectness,9,type inference,76,182,"['type inference', 'type mismatch', 'type conversion', 'type promotion', 'type', 'type coercion', 'type incorrectness', 'type unsoundness', 'type aliasing', 'type traits', 'type unification', 'type casting', 'type instability', 'type punning', 'type juggling', 'type instantiation']"
library,253,library,253,262,"['library', 'library support', 'library features', 'library proposal']"
components,19,components,19,19,['components']
unsafe code,52,unsafe code,52,52,['unsafe code']
inference,79,inference,79,81,"['inference', 'variance inference']"
framework,328,framework,328,336,"['framework', 'framework integration', 'dynamo framework', 'core framework']"
classpath,37,classpath,37,37,['classpath']
webclient,31,webclient,31,31,['webclient']
aggregation,55,aggregation,55,55,['aggregation']
ttl,39,ttl,39,39,['ttl']
ide,56,ide,56,58,"['ide', 'vscode ide']"
filter,40,filter,40,40,['filter']
type/breaking change,3,breaking change,37,42,"['breaking change', 'type/breaking change', 'behavioral change']"
integer overflow,95,integer overflow,95,97,"['integer overflow', 'topic integer overflow']"
lifecycle,38,lifecycle,38,43,"['lifecycle', 'component lifecycle']"
borrow checker,31,borrow checker,31,35,"['borrow checker', 'checker']"
cpp,47,cpp,47,57,"['cpp', 'c cpp']"
groovy,36,groovy,36,36,['groovy']
webmvc,19,webmvc,19,19,['webmvc']
suggest,34,suggest,34,34,['suggest']
keyboard,41,keyboard,41,112,"['keyboard', 'keyboard shortcuts', 'keyboard navigation', 'keyboard shortcut', 'keyboard interaction']"
schema,25,schema,25,27,"['schema', 'schema migration']"
timeout,76,timeout,76,78,"['timeout', 'test timeout']"
ui bug,132,ui bug,132,134,"['ui bug', 'ui bugs']"
permission,4,permissions,70,76,"['permissions', 'permission', 'permission denied']"
npm,50,npm,50,54,"['npm', 'npm package']"
repl,44,repl,44,44,['repl']
filesystem,148,filesystem,148,148,['filesystem']
go/types,31,go/types,31,31,['go/types']
analyzer,20,analyzer,20,25,"['analyzer', 'rust analyzer']"
net,77,net,77,81,"['net', 'net package']"
rfc,20,rfc,20,29,"['rfc', 'rfc compliance']"
test framework,27,test framework,27,27,['test framework']
programming language agnostic,4,language design,79,136,"['language design', 'programming language', 'programming language agnostic', 'go programming language', 'language agnostic']"
io,46,io,46,50,"['io', 'crates io']"
vite,45,vite,45,45,['vite']
mongodb,49,mongodb,49,57,"['mongodb', 'mongo']"
build tool,102,build tool,102,130,"['build tools', 'build tool', 'domain: build tool', 'build tool configuration']"
mobile,63,mobile,63,63,['mobile']
build process,31,build process,31,31,['build process']
scheduler,49,scheduler,49,49,['scheduler']
amp,36,amp,36,36,['amp']
php 8 4,2,svelte 5,19,21,"['svelte 5', 'php 8 4']"
upgrades,24,upgrades,24,24,['upgrades']
library update,15,library update,15,15,['library update']
virtual threads,38,virtual threads,38,41,"['virtual threads', 'virtual thread']"
buildpack,27,buildpack,27,45,"['buildpack', 'buildpacks']"
undertow,50,undertow,50,50,['undertow']
xpack,43,xpack,43,43,['xpack']
injection,12,dependency injection,88,100,"['dependency injection', 'injection']"
decompiler,28,decompiler,28,28,['decompiler']
backup restore,18,backup,42,68,"['backup', 'backup restore', 'backup and restore', 'backup recovery']"
javascript,547,javascript,547,547,['javascript']
experimental,18,experimental,18,18,['experimental']
script,22,script,22,40,"['script', 'torch script', 'vim script', 'shell script']"
client,43,client,43,72,"['client', 'rest client']"
gdb,44,gdb,44,48,"['gdb', 'lldb']"
language go,14,language go,14,27,"['language go', 'go language']"
package management,286,package management,286,309,"['package management', 'library management', 'module management', 'domain: package management']"
match,18,match,18,18,['match']
array,30,array,30,37,"['array', 'array indexing', 'array operations', 'array manipulation']"
rocm,43,rocm,43,43,['rocm']
mapping,26,mapping,26,28,"['mapping', 'mappings']"
rpc,31,rpc,31,31,['rpc']
spring retry,35,spring retry,35,35,['spring retry']
amqp,30,amqp,30,34,"['amqp', 'stomp']"
spring test,18,spring test,18,18,['spring test']
restore,28,restore,28,31,"['restore', 'snapshot restore']"
filetype,20,filetype,20,20,['filetype']
copilot,37,copilot,37,37,['copilot']
clipboard,34,clipboard,34,34,['clipboard']
typeerror,23,typeerror,23,23,['typeerror']
styles,4,styling,52,56,"['styling', 'styles']"
design proposal,2,design,49,53,"['design', 'design proposal', 'design discussion']"
input handling,16,input handling,16,16,['input handling']
model,28,model,28,37,"['model', 'object model', 'pytorch model']"
image,52,image,52,59,"['image', 'image preview', 'oci image']"
style,24,style,24,28,"['style', 'coding style']"
lsp,35,lsp,35,35,['lsp']
profiler,17,profiling,62,79,"['profiler', 'profiling']"
build error,24,build error,24,24,['build error']
cross compilation,69,cross compilation,69,72,"['cross compilation', 'cross compile']"
cleanup,57,cleanup,57,57,['cleanup']
deno install,6,install,32,42,"['install', 'deno install', 'pip install']"
binding,64,binding,64,64,['binding']
safety,30,safety,30,30,['safety']
backward,21,backward,21,21,['backward']
dynamic shape,30,dynamic shapes,33,63,"['dynamic shape', 'dynamic shapes']"
pytorch fx,3,fx,28,35,"['fx', 'torch fx', 'pytorch fx']"
data type,37,data type,37,65,"['data type', 'data types', 'data type issues', 'data type issue', 'data conversion', 'data type conversion']"
redis,30,redis,30,32,"['redis', 'memcache']"
xml,65,xml,65,75,"['xml', 'xml configuration', 'xml schema']"
properties,64,properties,64,73,"['properties', 'configuration properties']"
testcontainers,47,testcontainers,47,47,['testcontainers']
decompilation,32,decompilation,32,32,['decompilation']
uv tool,28,uv tool,28,30,"['uv tool', 'tool uv']"
br,16,br,16,16,['br']
