representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
java api,2,java,1923,5107,"['api', 'sql', 'java', 'json', 'api change', 'extension api', 'zend engine', 'mysql', 'zend', 'api design', 'pytorch api', 'rpc', 'api proposal', 'postgresql', 'python api', 'rest api', 'node api', 'php core', 'sql parser', 'api documentation', 'api clarity', 'api compatibility', 'mysql compatibility', 'pdo', 'api enhancement', 'api breaking change', 'api reference', 'api deprecation', 'yaml', 'tidb sql', 'api improvement', 'api behavior', 'api docs', 'jdk', 'oauth2', 'api error', 'sql syntax', 'api usage', 'api issue', 'api breaking', 'type api', 'api consistency', 'zend optimizer', 'pgsql', 'api incompatibility', 'sqlite', 'api request', 'api missing', 'api review', 'torch api', 'mariadb', 'mssql', 'java version', 'api removal', 'sql feature', 'area sql', 'api update', 'next.js api', 'next api', 'sdk', 'api doc', 'area api', 'type api change', 'webservices', 'sql plugin', 'jvm', 'elasticsearch sql', 'java interop', 'zend extension', 'php extension', 'sql mode', 'php', 'api testing', 'internal api', 'sqlite3', 'n api', 'temporal sdk', 'unstable api', 'api stability', 'api regression', 'functional api', 'c++ api', 'api bug', 'tensor api', 'sqlserver', 'java compiler', 'postgres', 'github api', 'api upgrade', 'java api', 'api access', 'api integration', 'mysqlnd', 'odbc', 'php 8.4', 'observer api', 'mysqli', 'mysql protocol', 'sql compatibility', 'sql performance', 'sql function', 'client api', 'sql query', 'sql error', 'oauth', 'domain: api', 'php extensions', 'vscode api', 'java support', 'php internal', 'java features', 'java configuration', 'java application', 'sql optimization', 'php stdlib', 'java exception', 'api exposure', 'labels: api', 'domain: java', 'elasticsearch api', 'java annotations', 'java threading', 'java annotation', 'domain php', 'php compiler', 'domain: api design', 'json rpc', 'json output', 'topic: api', 'category: api', 'topic: api change', 'fetch api', 'type: api change', 'deprecated api', 'java ecosystem', 'java driver', 'java technology', 'api keys', 'java stdlib', 'php src', 'sql functionality', 'sql engine', 'sql execution', 'api mismatch', 'public api', 'api version', 'sql server', 'api client', 'json parsing', 'php stream', 'api evolution', 'rpc server', 'api suggestion', 'json processing', 'api compliance', 'yaml test', 'json path', 'spring java format', 'api response', 'search api', 'sql analysis', 'json schema', 'sql package', 'console api', 'api use', 'jvm tool mode', 'oracle jdk', 'json bind', 'sql parsing', 'scroll api', 'servlet api', 'json encoding', 'sql update', 'sql schema']"
performance,1955,performance,1955,1968,"['performance', 'domain: performance', 'category performance']"
ci integration,4,ci,744,1336,"['ci', 'ci cd', 'ci test failure', 'ci failure', 'pe file', 'ci test', 'pe', 'pe format', 'ci improvement', 'ci build', 'ci issue', 'topic: ci', 'domain: ci', 'ti database', 'ci pipeline', 'ci update', 'ci integration', 'ci infrastructure', 'ci system tests', 'po file']"
runtime,626,runtime,626,688,"['runtime', 'runtime behavior', 'runtime issue', 'runtime performance', 'runtime warning', 'runtime dependency', 'runtime hints', 'runtime exception', 'runtime issues', 'domain: runtime', 'application runtime', 'runtime environment', 'edge runtime']"
upgrade,2079,upgrade,2079,3132,"['dependency upgrade', 'upgrade', 'framework upgrade', 'upgrades', 'language upgrade', 'rolling upgrade', 'upgrading', 'type:dependency upgrade', 'downgrade', 'upgrade required', 'upgrade regression', 'dependencies upgrade']"
security vulnerability,10,security,819,857,"['security', 'vulnerability', 'domain: security', 'security vulnerability']"
cli,420,cli,420,622,"['cli', 'gui', 'angular cli', 'cli usage', 'cli tool', 'cli behavior', 'win32', 'spring boot cli', 'fzf cli', 'cli server', 'deno cli', 'cli options', 'cli command', 'area: cli', 'domain: deno cli', 'cli flags', 'domain: angular cli', 'domain: cli', 'gui improvement', 'gui issue', 'gtk']"
regression,441,regression,441,479,"['regression', 'performance regression', 'feature regression']"
editor,593,editor,593,728,"['editor', 'editing', 'editor integration', 'editor feature', 'editor functionality', 'editor behavior', 'editor rendering', 'domain: editor', 'editor navigation', 'editor features', 'editor performance']"
data structure,6,database,1070,1867,"['database', 'spring data', 'metadata', 'information schema', 'schema', 'data type', 'redis', 'data consistency', 'data types', 'data access', 'data streams', 'data source', 'data corruption', 'data structures', 'data model', 'data binding', 'data integrity', 'spring data mongodb', 'data migration', 'data fetching', 'phantom data', 'data type issues', 'spring data redis', 'data stream', 'data mapping', 'data import', 'data management', 'data type issue', 'export data', 'data layout', 'schema validation', 'data parallelism', 'data loading', 'data attribute', 'site data', 'spring data cassandra', 'data redis', 'data', 'data table', 'data inconsistency', 'data accuracy', 'data retrieval', 'schema migration', 'schema tracker', 'data mismatch', 'data structure', 'schema management', 'database migration', 'data processing', 'data conversion', 'data storage', 'data modeling', 'database performance', 'database management', 'data type conversion', 'data type mismatch', 'data analysis', 'binary data', 'data formatting', 'library metadata', 'invalid data', 'data dependency', 'data dependent', 'database integration', 'spring data r2dbc', 'metadata reading', 'form data', 'spring data gemfire', 'data type management', 'metadata management', 'schema change']"
feature,440,feature,440,532,"['feature', 'features', 'feature discussion', 'feature management', 'experimental feature', 'vscode features', 'type: feature', 'vscode feature', 'experimental features', 'unimplemented feature', 'domain/language features', 'pytorch feature', 'fzf features', 'ghidra feature', 'feature interaction']"
terminal emulation,5,terminal,454,517,"['terminal', 'emulator', 'terminal integration', 'emulation', 'integrated terminal', 'terminal behavior', 'terminal emulation', 'terminal protocol', 'terminal feature', 'domain: terminal', 'terminal features', 'terminal emulator']"
log management,2,logging,463,500,"['logging', 'structured logging', 'slow query log', 'log backup', 'general log', 'log', 'slow log', 'log management', 'log redaction', 'log analysis', 'log level']"
plugin,269,plugin,269,750,"['plugin', 'maven', 'plugin update', 'maven plugin', 'shortcode', 'plugin upgrade', 'plugin issue', 'plugins', 'shortcodes', 'esql plugin', 'transform plugin', 'plugin integration', 'plugin interaction', 'plugin compatibility', 'editor plugin', 'plugin configuration', 'plugin system', 'plugin issues', 'plugin management', 'plugin support', 'inference plugin', 'elasticsearch plugin', 'security plugin', 'surefire plugin', 'postcss plugin', 'maven integration', 'spatial plugin']"
window,6,windows,415,490,"['windows', 'window management', 'window', 'window behavior', 'window layout', 'floating window', 'floating windows', 'pane management', 'pane', 'windows terminal', 'windows support', 'windows specific', 'multiple window support', 'window functions']"
type,7,type system,644,1208,"['type system', 'type inference', 'types', 'type safety', 'opaque types', 'type check', 'type checker', 'type mismatch', 'associated types', 'type improvement', 'type checking', 'type feature', 'unsized types', 'type assertion', 'type issue', 'generic types', 'type regression', 'type conversion', 'type enhancement', 'type cleanup', 'type hierarchy', 'type alias', 'return type notation', 'never type', 'type promotion', 'return types', 'type feature request', 'type propagation', 'type stability', 'type', 'type coercion', 'type incorrectness', 'type unsoundness', 'type aliasing', 'content type', 'numeric types', 'type annotation', 'type parameter issue', 'type unification', 'type casting', 'type instability', 'type switch', 'type aliases', 'associated type', 'generic type', 'type change', 'type punning', 'types issue', 'type constraint', 'abstract types', 'type annotations', 'type juggling', 'integer type', 'incompatible types', 'recursive types', 'type compatibility', 'type instantiation', 'device type', 'complex types', 'type resolution']"
jaxb,15,gradle,295,1166,"['gradle', 'mvc', 'httpclient', 'jdbc', 'jms', 'junit', 'aop', 'classpath', 'gradle plugin', 'amqp', 'aspectj', 'autowiring', 'jpa', 'jaxb', 'spring amqp', 'classloading', 'spring mvc', 'activemq', 'freemarker', 'jmx', 'logback', 'rabbitmq', 'classloader', 'web mvc', 'spring data jpa', 'spring aop', 'log4j', 'springframework', 'osgi', 'cglib', 'wildfly', 'spring data jdbc', 'classpath loading', 'jstl', 'jndi', 'autowired', 'junit jupiter']"
configuration,999,configuration,999,1031,"['configuration', 'configure', 'setup', 'project setup', 'vscode configuration', 'topic: configuration', 'setup issue', 'fzf configuration']"
dynamo,456,dynamo,456,511,"['dynamo', 'pytorch dynamo', 'torch dynamo', 'dynamo export', 'category dynamo', 'dynamo framework', 'torch. dynamo']"
rendering,320,rendering,320,379,"['rendering', 'renderer', 'shader', 'render', 'conditional rendering', 'domain: rendering', 'component rendering']"
parser,136,syntax,255,636,"['syntax', 'parser', 'parsing', 'regex', 'toml parser', 'syntax highlighting', 'template syntax', 'pcre', 'lexer', 'whitespace', 'parser issue', 'parse', 'query parser', 'delimiter', 'search syntax', 'expression parser', 'toml parsing', 'heredoc', 'preprocessor', 'tokenizer', 'invalid syntax', 'syntax definition', 'argument parsing', 'version parsing', 'configuration parsing', 'regexp', 'metadata parsing']"
web,306,web,306,564,"['web', 'web server', 'website', 'spring web', 'spring boot web', 'web flux', 'spring boot starter web', 'web api', 'web client', 'web framework', 'web streams', 'web components', 'web application', 'vscode web', 'web extensions', 'web services', 'web testing', 'web clipper', 'web interface', 'web development', 'static site generation', 'web performance', 'website content', 'web apis', 'site management', 'site generation', 'web platform', 'site authoring', 'web extension', 'web driver']"
behavior,138,behavior,138,196,"['behavior', 'undefined behavior', 'expected behavior', 'incorrect behavior', 'unexpected behavior', 'function behavior', 'component behavior', 'inconsistent behavior', 'category undefined behavior']"
extension,256,extension,256,376,"['extension', 'extensions', 'vscode extension', 'extension installation', 'extension management', 'extension development', 'extension compatibility', 'extension interaction', 'vscode extensions', 'extension integration', 'domain: extension', 'pytorch extensions']"
portability,20,accessibility,228,248,"['accessibility', 'portability']"
docker,291,docker,291,310,"['docker', 'docker compose', 'domain: docker', 'docker image', 'docker integration']"
dependency,397,dependency management,491,1207,"['dependency management', 'dependency', 'dependencies', 'external dependency', 'optional dependencies', 'domain: dependency management', 'cyclic dependency', 'optional dependency']"
spring hateoas,42,spring framework,499,1350,"['spring framework', 'spring session', 'spring hateoas', 'spring integration', 'spring graphql', 'spring context', 'spring security', 'spring authorization server', 'spring webmvc', 'spring restdocs', 'spring webflux', 'spring profiles', 'spring scheduling', 'spring environment', 'spring coroutines', 'spring websocket', 'spring', 'spring projects', 'spring expression', 'spring configuration', 'spring expression language', 'spring micrometer', 'spring features', 'spring modules', 'spring properties', 'spring extensions', 'spring webclient', 'spring mockito']"
trait,171,trait,171,413,"['trait', 'traits', 'trait related', 'trait bounds', 'trait system', 'trait implementation', 'trait objects', 'trait object', 'trait upcasting', 'trait selection', 'trait resolution', 'type traits', 'trait specialization', 'trait coherence', 'trait associated types', 'sized trait', 'trait method']"
spring boot configuration,21,spring boot,1725,1956,"['spring boot', 'spring boot configuration', 'spring boot dependencies', 'spring boot autoconfigure', 'spring boot core', 'boot', 'spring boot features', 'spring boot 3.x', 'spring boot buildpack', 'spring boot starter', 'spring boot testing', 'boot autoconfigure', 'boot starter', 'spring boot starter test', 'boot loader', 'spring boot 2.x', 'spring boot loader', 'spring boot starter activemq', 'spring boot 3.4.x', 'spring boot test autoconfigure', 'spring boot build', 'spring boot docker', 'spring boot auto configuration', 'spring boot tools', 'spring boot feature', 'spring boot plugin', 'domain: spring boot', 'spring boot upgrade', 'framework spring boot', 'spring boot maven plugin', 'spring boot compatibility']"
typescript,386,typescript,386,390,"['typescript', 'topic: typescript', 'typescript support']"
framework integration,4,framework,328,627,"['integration', 'framework', 'framework integration', 'continuous integration', 'fzf integration', 'framework configuration']"
crash,644,crash,644,707,"['crash', 'compiler crash', 'runtime crash', 'type crash', 'application crash', 'crash report', 'crashes', 'crash reporting', 'crash recovery']"
panic,244,panic,244,303,"['panic', 'runtime panic', 'compiler panic', 'panicking', 'analysis panic', 'panics', 'panic handling', 'panicked']"
optimization,668,optimization,668,803,"['optimization', 'optimizer', 'optimizers', 'performance optimization', 'topic: optimization', 'pytorch optimization', 'type: optimization', 'domain: optimization', 'optimizations']"
doc suggestion,2,docs,181,341,"['docs', 'doc', 'doc improvement', 'doc tests', 'doc issue', 'spring rest docs', 'rest docs', 'intra doc links', 'pytorch docs', 'doc values', 'doc content', 'reference docs', 'doc bug', 'doc request', 'doc test', 'doc suggestion', 'doc link']"
conflict resolution,12,dependency resolution,171,268,"['dependency resolution', 'dependency conflict', 'resolution', 'conflicts', 'conflict resolution', 'conflict', 'component conflict', 'resolution conflict', 'resolution strategy']"
http,284,http,284,428,"['http', 'http client', 'http headers', 'http status', 'http message converter', 'https', 'http error', 'http status code', 'http request', 'http protocol', 'http proxy', 'http status codes', 'http connection', 'http server', 'http message conversion', 'http method']"
search,201,search,201,211,"['search', 'keyword', 'search template', 'search function']"
cryptography,19,crypto,206,256,"['crypto', 'encryption', 'cryptography', 'domain: crypto', 'cipher', 'domain: cryptography', 'decryption']"
tooling,199,tooling,199,211,"['tooling', 'build tooling', 'domain: tooling']"
language,262,language,262,900,"['language', 'language feature', 'language features', 'language support', 'semantic analysis', 'language kotlin', 'language behavior', 'semantics', 'language enhancement', 'language proposal', 'language improvement', 'language version', 'expression language', 'programming language', 'language standards', 'language implementation', 'language extensions', 'domain: language features', 'language semantics', 'domain: language', 'domain:go language', 'domain:programming language', 'language specification', 'category language', 'language standard', 'semantic', 'language extension']"
core,216,core,216,413,"['core', 'pytorch core', 'area core', 'svelte core', 'domain core', 'spring framework core', 'angular core', 'area: core', 'spring core', 'tidb core', 'deno core', 'core logic', 'ghidra core', 'core language', 'domain: core', 'core library', 'bitcoin core', 'core functionalities', 'core libraries', 'core development', 'core functionality', 'javascript core', 'core framework', 'core engine', 'core function']"
aot,157,aot,157,199,"['aot', 'aot compilation', 'aot compiler', 'aot compile', 'spring aot', 'aot export', 'aot autograd', 'aot inductor']"
instrumentation,70,instrumentation,70,70,['instrumentation']
cpu gpu comparison,3,cuda,326,732,"['cuda', 'cpu', 'gpu', 'cpu features', 'gpus', 'target cpu', 'multi gpu', 'cpu fallback', 'cpu usage', 'cuda support', 'cpu architecture', 'cuda issue', 'cpu gpu comparison', 'cpu performance', 'cpu instruction', 'domain cuda', 'cpu optimization', 'domain: cuda', 'cpu emulation', 'cpu detection', 'nvidia', 'gpu issue', 'cuda error', 'cpu feature detection', 'gpu rendering', 'gpu acceleration', 'cuda unsupported']"
spel,144,spel,144,144,['spel']
leak,17,memory leak,245,275,"['memory leak', 'leak', 'resource leak', 'goroutine leak', 'memory leaks', 'leak detection']"
mobile app,4,android,147,271,"['android', 'mobile', 'app router', 'terminal app', 'app shell', 'mobile app', 'desktop app', 'create next app', 'android issue']"
networking,125,networking,125,127,"['networking', 'domain: networking']"
lifetime,106,lifetime,106,122,"['lifetime', 'lifetimes', 'lifetime parameters']"
distributed,126,distributed,126,160,"['distributed', 'distribute', 'pytorch distributed', 'distributed computing']"
python,454,python,454,587,"['python', 'numpy', 'python integration', 'sympy', 'python version', 'requires python', 'python compatibility', 'python versioning', 'python packaging', 'python discovery', 'tensorflow', 'python interpreter', 'python project', 'python interaction', 'domain: python', 'python extension', 'python tooling', 'python ecosystem', 'python support', 'python library', 'python package', 'python registration', 'python environment', 'python version conflict', 'numpy compatibility', 'python version mismatch', 'python interp']"
rustc compiler,11,rustc,381,1245,"['codegen', 'rustc', 'cgo', 'llvm', 'toolchain', 'cmake', 'cpp', 'deps', 'precompilation', 'rustc error', 'debuginfo', 'msvc', 'libc', 'unittest', 'cpp extension', 'libxml2', 'zlib', 'emscripten', 'pcode', 'lldb', 'ccache', 'rpath', 'openmp', 'gcc', 'stdlib', 'libxml', 'glibc', 'rustc book', 'rustc llvm', 'rustc internal', 'sysroot', 'mingw', 'rustc internal error', 'devx', 'cpp wrapper', 'makefile', 'pypy', 'rustc compiler', 'cgo issue', 'rustc issue', 'rustc warning', 'rustc panic', 'csharp', 'stdlib issue', 'cpp backend', 'unittest failure', 'gcc compatibility', 'glibc compatibility', 'dylib', 'cpp compile error', 'cpp issue']"
installation,203,installation,203,240,"['installation', 'install', 'installer', 'reinstallation']"
configuration cache,5,cache,195,365,"['cache', 'caching', 'build cache', 'module cache', 'configuration cache', 'cache management', 'cache issue', 'topic: caching', 'distributed cache', 'opcode', 'opcode cache', 'cache control', 'plan cache', 'schema cache', 'cache miss']"
inductor,243,inductor,243,303,"['inductor', 'transformers', 'transformer', 'inductor backend', 'pytorch transformers', 'topic: inductor']"
application layout,2,layout,199,352,"['layout', 'language design', 'design', 'application layout', 'layout issue', 'design proposal', 'design discussion', 'layout animation', 'layout propagation', 'layout mismatch', 'responsive design', 'design change', 'layout problem']"
reactor,170,reactor,170,173,"['reactor', 'spring reactor']"
css rendering,2,javascript,547,951,"['css', 'html', 'javascript', 'js', 'css generation', 'next js', 'css modules', 'js error', 'node js', 'zone js', 'css assets', 'css syntax', 'css variables', 'css issue', 'css output', 'css processing', 'css transitions', 'css transformer', 'scss', 'html rendering', 'html generation', 'css utility', 'css styles', 'css parser', 'jquery', 'css rendering', 'css selector', 'flexbox', 'html formatting', 'css custom properties', 'css import']"
messaging,63,messaging,63,70,"['messaging', 'communication']"
pulsar,115,pulsar,115,158,"['pulsar', 'spring pulsar', 'pulsar reactive']"
workspace,96,workspace,96,128,"['workspace', 'workspaces', 'workspace support', 'workspace management']"
component,135,component,135,170,"['component', 'components', 'component interaction', 'standalone components', 'elements', 'standalone component', 'component configuration']"
config,91,config,91,162,"['config', 'initialization', 'cfg', 'params', 'init', 'launch config', 'type params', 'cfg attr', 'spring init', 'config parsing', 'callback', 'command line args', 'spring config', 'config management', 'init error']"
jit compiler,3,jit,159,259,"['jit', 'asm', 'simd', 'fft', 'mkl', 'fpu', 'portable simd', 'torch jit', 'gcn', 'vfp', 'jit compilation', 'jit compiler', 'inline asm', 'jit issue', 'avx']"
deprecation,154,deprecation,154,176,"['deprecation', 'deprecated', 'type: deprecation', 'deprecated feature']"
chat,139,chat,139,171,"['chat', 'inline chat', 'quick chat', 'copilot chat', 'chat feature', 'panel chat', 'chat integration', 'chat view', 'chat widget']"
micrometer,147,micrometer,147,147,['micrometer']
user,4,user interface,274,541,"['user interface', 'user experience', 'user facing', 'user', 'user feedback', 'user management', 'domain: user interface', 'domain: user experience', 'user interfaces', 'user guide', 'user interaction', 'user input', 'user consent', 'user lookup', 'user suggestion']"
execution trace,2,tracing,192,238,"['tracing', 'trace', 'runtime trace', 'stack trace', 'execution trace', 'dynamic tracing', 'symbolic tracing']"
std,91,std,91,123,"['std', 'std library', 'deno std', 'rust std', 'std lib', 'build std']"
memory,96,memory management,158,415,"['memory', 'memory management', 'memory corruption', 'memory access', 'memory format', 'memory layout', 'memory profiling', 'memory optimization', 'memory consumption', 'memory mapping', 'memory issue', 'memory allocation', 'memory issues', 'memory model', 'memory allocator', 'shared memory', 'memory overflow', 'memory alignment', 'uninitialized memory', 'memory reference']"
telemetry,138,telemetry,138,138,['telemetry']
metrics,220,metrics,220,226,"['metrics', 'performance metrics', 'metric']"
backend,73,frontend,109,206,"['frontend', 'backend', 'compiler frontend', 'pytorch frontend', 'backend issues', 'backend compiler failed', 'pytorch backend', 'custom backend', 'backend issue', 'backends', 'backend failure', 'backend extension']"
mir,87,mir,87,118,"['mir', 'mir opt', 'mir validation', 'mir optimization', 'mir build']"
workflow,75,workflow,75,115,"['workflow', 'automation', 'workflows', 'workflow management']"
ddl,82,ddl,82,87,"['ddl', 'tidb ddl', 'ddl operation']"
auth plugin,2,authentication,128,394,"['authentication', 'ssl', 'ldap', 'auth', 'openssl', 'spring ldap', 'x509', 'kerberos', 'keystore', 'ssl configuration', 'auth issue', 'auth plugin']"
async,123,async,123,401,"['async', 'coroutines', 'async await', 'goroutine', 'async runtime', 'deserialization', 'async hooks', 'async storage', 'async support', 'goroutines', 'finalizers', 'async closures', 'async programming', 'async closure', 'coroutine', 'async load', 'async merge', 'async execution', 'unmarshalling', 'async operation', 'unmarshaling', 'async local storage', 'async iterable', 'async issue', 'async collective tensor', 'async enrich', 'async handling', 'async executor', 'async requests', 'async test', 'asynchronous', 'async recursion', 'reentrancy', 'destructors']"
server,122,server,122,372,"['server', 'language server', 'webserver', 'tidb server', 'client', 'server actions', 'client server', 'authorization server', 'server rendering', 'platform server', 'server action', 'management server', 'client request factory', 'symbol server', 'domain language server', 'domain: language server', 'vscode server', 'server components', 'embedded server', 'client upgrade', 'client connection']"
migration,158,migration,158,165,"['migration', 'migrate', 'feature migration', 'migrations']"
mps,98,mps,98,98,['mps']
infrastructure,174,infrastructure,174,185,"['infrastructure', 'connectivity', 'domain: infrastructure']"
tomcat,129,tomcat,129,129,['tomcat']
time,15,compile time,41,80,"['compile time', 'time', 'compilation time', 'compile time issue', 'compile time behavior', 'time series', 'time package', 'constant time', 'build time']"
functionality,91,functionality,91,123,"['functionality', 'usability', 'extensibility', 'pytorch functionality']"
import,113,import,113,299,"['import', 'export', 'onnx export', 'importer', 'dynamic imports', 'organize imports', 'dynamic import', 'imports', 'package import', 'model export', 'exporter', 'exports', 'import behavior', 'import failure', 'lightning import', 'pytorch export', 'import resolution', 'import management']"
osx,3,ios,121,230,"['ios', 'macos', 'xcode', 'macos support', 'osx']"
index,79,index,79,149,"['index', 'feature index', 'index compatibility', 'vector index', 'indices', 'index select', 'index settings', 'index management', 'index store', 'index fill', 'index mapping', 'index template', 'index strategy', 'index usage']"
compilation,272,compilation,272,274,"['compilation', 'category: compilation']"
completion,129,completion,129,142,"['completion', 'completions', 'category: completion']"
os,119,os,119,148,"['os', 'os exec', 'os windows', 'os string', 'os request', 'os compatibility', 'os agnostic', 'target os', 'os user', 'os issue', 'os interface', 'os issues', 'os incompatibility']"
concurrency,252,concurrency,252,261,"['concurrency', 'concurrency issue', 'concurrency control']"
kafka,87,kafka,87,134,"['kafka', 'spring kafka', 'framework kafka']"
query,52,query,52,239,"['query planner', 'query', 'query execution', 'query performance', 'query optimization', 'query planning', 'query optimizer', 'tidb query', 'queries', 'query validation', 'querying', 'query result', 'query language', 'elasticsearch query', 'query issue', 'query processing']"
neural network,2,network,173,191,"['network', 'network partition', 'neural networks', 'graph neural networks', 'neural network', 'domain: network']"
suggestion,104,suggestion,104,135,"['suggestion', 'suggestions', 'clarification', 'documentation suggestion', 'wording suggestion', 'advice']"
generic parameters,6,generics,86,146,"['generics', 'generic', 'generic functions', 'generic programming', 'generic parameter', 'generic constants', 'generic parameters']"
safety,30,memory safety,95,135,"['memory safety', 'safety', 'object safety', 'pointer safety']"
backward compatibility,70,compatibility,259,424,"['compatibility', 'backward', 'backward compatibility', 'c++ compatibility', 'incompatibility', 'domain: compatibility', 'topic: compatibility', 'backward computation', 'backward compatible', 'backwards compatibility', 'architecture compatibility']"
ownership,40,ownership,40,40,['ownership']
focus,38,attention,44,121,"['attention', 'focus', 'attention mechanism', 'attention mechanisms', 'focus issue', 'focus management']"
reactive,80,reactive,80,170,"['reactive', 'reactivity', 'reactive programming', 'reactive statements']"
jetty,86,jetty,86,98,"['jetty', 'jetty reactive']"
image,52,native image,97,221,"['native image', 'image', 'image processing', 'image loading', 'images', 'image building', 'image build', 'image preview', 'image component', 'build image', 'image packaging', 'image rendering', 'image upgrade']"
dom,109,dom,109,118,"['dom', 'shadow dom', 'dom manipulation', 'dom extension']"
routing,99,routing,99,107,"['routing', 'multicast', 'routing datasource', 'forwarding']"
auto configuration,100,auto configuration,100,115,"['auto configuration', 'auto analyze', 'auto increment', 'auto update', 'auto startup', 'auto collected']"
markdown,111,markdown,111,135,"['markdown', 'markup', 'markdown support', 'markdown rendering']"
diagnostics,117,diagnostics,117,146,"['diagnostics', 'diagnostic']"
