representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
api,829,api,829,1626,"['api', 'api change', 'extension api', 'api design', 'pytorch api', 'api proposal', 'python api', 'rest api', 'node api', 'api documentation', 'api clarity', 'api compatibility', 'api enhancement', 'api breaking change', 'api reference', 'api deprecation', 'api improvement', 'api behavior', 'api docs', 'api error', 'api usage', 'api issue', 'api breaking', 'type api', 'api consistency', 'api incompatibility', 'api request', 'api missing', 'api review', 'torch api', 'api removal', 'api update', 'next.js api', 'next api', 'area api', 'type api change', 'api testing', 'internal api', 'unstable api', 'api stability', 'api regression', 'functional api', 'c++ api', 'api bug', 'tensor api', 'github api', 'api upgrade', 'java api', 'api access', 'api integration', 'observer api', 'client api', 'domain: api', 'vscode api', 'api exposure', 'labels: api', 'elasticsearch api', 'domain: api design', 'topic: api', 'category: api', 'topic: api change', 'fetch api', 'type: api change', 'deprecated api', 'api keys', 'api mismatch', 'public api', 'api version', 'api client', 'api evolution', 'api suggestion', 'api compliance', 'api response', 'search api', 'console api', 'api use', 'scroll api', 'servlet api']"
performance,1955,performance,1955,1965,"['performance', 'domain: performance']"
testing,1629,testing,1629,1685,"['testing', 'automation testing', 'integration testing', 'domain: testing', 'area: testing', 'topic: testing', 'testing infrastructure', 'parallel testing']"
ci,744,ci,744,1312,"['ci', 'ci cd', 'ci test failure', 'ci failure', 'ci test', 'ci improvement', 'ci build', 'ci issue', 'topic: ci', 'domain: ci', 'ci pipeline', 'ci update', 'ci integration', 'ci infrastructure', 'ci system tests']"
runtime,626,runtime,626,657,"['runtime', 'runtime behavior', 'runtime performance', 'runtime dependency', 'runtime exception', 'domain: runtime', 'application runtime', 'runtime environment']"
dependency upgrade,971,dependency upgrade,971,973,"['dependency upgrade', 'dependencies upgrade']"
security,819,security,819,833,"['security', 'domain: security', 'security vulnerability']"
cli,420,cli,420,497,"['cli', 'angular cli', 'cli usage', 'cli tool', 'cli behavior', 'spring boot cli', 'fzf cli', 'cli server', 'deno cli', 'cli options', 'cli command', 'area: cli', 'domain: deno cli', 'cli flags', 'domain: angular cli', 'domain: cli']"
performance regression,34,regression,441,475,"['regression', 'performance regression']"
editor,593,editor,593,673,"['editor', 'editor integration', 'editor feature', 'editor functionality', 'editor behavior', 'editor rendering', 'domain: editor', 'editor navigation', 'editor features', 'editor performance']"
database,1070,database,1070,1079,"['database', 'database performance', 'database management', 'database integration']"
feature,440,feature,440,463,"['feature', 'feature discussion', 'type: feature', 'vscode feature', 'pytorch feature', 'ghidra feature', 'feature interaction']"
terminal,454,terminal,454,464,"['terminal', 'terminal integration', 'integrated terminal', 'domain: terminal']"
logging,463,logging,463,469,"['logging', 'structured logging']"
plugin,269,plugin,269,361,"['plugin', 'plugin update', 'plugin upgrade', 'esql plugin', 'transform plugin', 'plugin integration', 'plugin interaction', 'plugin compatibility', 'plugin configuration', 'plugin system', 'plugin management', 'plugin support', 'inference plugin', 'elasticsearch plugin', 'security plugin', 'surefire plugin', 'postcss plugin']"
windows,415,windows,415,417,"['windows', 'windows specific']"
type,7,type system,644,887,"['type system', 'type inference', 'type mismatch', 'type improvement', 'type feature', 'type assertion', 'type regression', 'type conversion', 'type enhancement', 'type hierarchy', 'type promotion', 'type feature request', 'type propagation', 'type stability', 'type', 'type coercion', 'type incorrectness', 'type unsoundness', 'content type', 'type annotation', 'type unification', 'type instability', 'type switch', 'associated type', 'generic type', 'type change', 'type constraint', 'type annotations', 'type compatibility', 'type instantiation', 'device type', 'type resolution']"
gradle,295,gradle,295,331,"['gradle', 'gradle plugin']"
configuration,999,configuration,999,1005,"['configuration', 'vscode configuration', 'topic: configuration', 'fzf configuration']"
dynamo,456,dynamo,456,480,"['dynamo', 'pytorch dynamo', 'category dynamo', 'dynamo framework']"
rendering,320,rendering,320,327,"['rendering', 'domain: rendering', 'component rendering']"
syntax,255,syntax,255,323,"['syntax', 'syntax highlighting', 'template syntax', 'invalid syntax', 'syntax definition']"
web,306,web,306,472,"['web', 'web server', 'spring web', 'web client', 'web framework', 'web streams', 'web components', 'web application', 'vscode web', 'web extensions', 'web services', 'web testing', 'web clipper', 'web interface', 'web development', 'web performance', 'web platform', 'web extension', 'web driver']"
inconsistent behavior,3,behavior,138,144,"['behavior', 'incorrect behavior', 'inconsistent behavior']"
extension,256,extension,256,283,"['extension', 'vscode extension', 'extension installation', 'extension development', 'extension interaction', 'extension integration', 'domain: extension']"
accessibility,228,accessibility,228,228,['accessibility']
docker,291,docker,291,310,"['docker', 'docker compose', 'domain: docker', 'docker image', 'docker integration']"
dependency management,491,dependency management,491,891,"['dependency management', 'dependency', 'domain: dependency management']"
maven,224,maven,224,322,"['maven', 'maven plugin', 'maven integration']"
spring hateoas,42,spring framework,499,1134,"['spring framework', 'spring hateoas', 'spring integration', 'spring graphql', 'spring webmvc', 'spring restdocs', 'spring webflux', 'spring scheduling', 'spring environment', 'spring', 'spring projects', 'spring configuration', 'spring features', 'spring properties', 'spring extensions', 'spring mockito']"
trait,171,trait,171,305,"['trait', 'trait related', 'trait system', 'trait implementation', 'trait objects', 'trait object', 'trait upcasting', 'trait selection', 'trait resolution', 'trait specialization', 'trait coherence', 'trait method']"
spring boot configuration,21,spring boot,1725,1937,"['spring boot', 'spring boot configuration', 'spring boot dependencies', 'spring boot autoconfigure', 'spring boot core', 'boot', 'spring boot features', 'spring boot buildpack', 'spring boot starter', 'spring boot testing', 'boot autoconfigure', 'boot starter', 'spring boot starter test', 'boot loader', 'spring boot loader', 'spring boot starter activemq', 'spring boot test autoconfigure', 'spring boot build', 'spring boot docker', 'spring boot tools', 'spring boot feature', 'domain: spring boot', 'spring boot upgrade', 'framework spring boot', 'spring boot compatibility']"
typescript,386,typescript,386,388,"['typescript', 'topic: typescript']"
integration,285,integration,285,287,"['integration', 'fzf integration']"
crash,644,crash,644,655,"['crash', 'application crash', 'crash report', 'crash reporting', 'crash recovery']"
panic,244,panic,244,249,"['panic', 'analysis panic', 'panic handling']"
sql functionality,2,sql,420,542,"['sql', 'sql parser', 'tidb sql', 'sql syntax', 'sql feature', 'area sql', 'sql plugin', 'elasticsearch sql', 'sql mode', 'sql compatibility', 'sql performance', 'sql function', 'sql query', 'sql error', 'sql optimization', 'sql functionality', 'sql engine', 'sql execution', 'sql server', 'sql analysis', 'sql package', 'sql parsing', 'sql update', 'sql schema']"
error,270,error,270,1293,"['error', 'error message', 'error handling', 'compilation error', 'assertion error', 'internal error', 'error reporting', 'parse error', 'syntax error', 'parsing error', 'validation error', 'attribute error', 'parser error', 'script error', 'logic error', 'function error', 'error report', 'javascript error', 'unexpected error', 'error messages', 'evaluation error', 'type: error message', 'allocation error', 'logical error', 'linking error', 'programming error', 'database error', 'recursive error', 'recursion error', 'network error', 'error suggestion', 'content error', 'filesystem error', 'ubsan error', 'sanitizer error']"
optimization,668,optimization,668,704,"['optimization', 'performance optimization', 'topic: optimization', 'pytorch optimization', 'type: optimization', 'domain: optimization']"
docs,181,docs,181,185,"['docs', 'pytorch docs', 'reference docs']"
dependency resolution,171,dependency resolution,171,171,['dependency resolution']
compile error,76,compile error,76,85,"['compile error', 'compile time error']"
http,284,http,284,408,"['http', 'http client', 'http headers', 'http message converter', 'http request', 'http protocol', 'http connection', 'http server', 'http message conversion', 'http method']"
search,201,search,201,207,"['search', 'search template', 'search function']"
type error,90,type error,90,90,['type error']
crypto,206,crypto,206,209,"['crypto', 'domain: crypto']"
tooling,199,tooling,199,205,"['tooling', 'domain: tooling']"
language,262,language,262,373,"['language', 'language kotlin', 'language enhancement', 'language improvement', 'expression language', 'programming language', 'language implementation', 'domain: language', 'domain:go language', 'domain:programming language', 'language specification']"
core,216,core,216,379,"['core', 'pytorch core', 'spring framework core', 'angular core', 'area: core', 'spring core', 'tidb core', 'core logic', 'ghidra core', 'core language', 'domain: core', 'core library', 'core functionalities', 'core libraries', 'core development', 'core functionality', 'javascript core', 'core framework', 'core engine', 'core function']"
aot,157,aot,157,199,"['aot', 'aot compilation', 'aot compiler', 'aot compile', 'spring aot', 'aot export', 'aot autograd', 'aot inductor']"
instrumentation,70,instrumentation,70,70,['instrumentation']
cuda,326,cuda,326,347,"['cuda', 'cuda support', 'cuda issue', 'domain cuda', 'domain: cuda', 'cuda error', 'cuda unsupported']"
spel,144,spel,144,144,['spel']
leak,17,memory leak,245,275,"['memory leak', 'leak', 'resource leak', 'goroutine leak', 'memory leaks', 'leak detection']"
android,147,android,147,147,['android']
networking,125,networking,125,127,"['networking', 'domain: networking']"
lifetime,106,lifetime,106,106,['lifetime']
distributed,126,distributed,126,132,"['distributed', 'pytorch distributed']"
python,454,python,454,550,"['python', 'python integration', 'python version', 'requires python', 'python compatibility', 'python versioning', 'python packaging', 'python discovery', 'python interpreter', 'python project', 'python interaction', 'domain: python', 'python extension', 'python tooling', 'python ecosystem', 'python support', 'python library', 'python package', 'python registration', 'python environment', 'python version conflict', 'python version mismatch']"
codegen,146,codegen,146,146,['codegen']
upgrade,2079,upgrade,2079,2110,"['upgrade', 'framework upgrade', 'type:dependency upgrade', 'upgrade required']"
java,1923,java,1923,2032,"['java', 'java version', 'java interop', 'java compiler', 'java support', 'java features', 'java configuration', 'java application', 'java exception', 'domain: java', 'java annotations', 'java threading', 'java annotation', 'java ecosystem', 'java driver', 'java technology', 'java stdlib', 'spring java format']"
installation,203,installation,203,203,['installation']
configuration cache,5,cache,195,241,"['cache', 'module cache', 'configuration cache', 'cache management', 'cache issue', 'distributed cache', 'cache control', 'schema cache']"
rustc,381,rustc,381,405,"['rustc', 'rustc internal', 'rustc compiler', 'rustc issue', 'rustc warning']"
inductor,243,inductor,243,245,"['inductor', 'topic: inductor']"
layout,199,layout,199,205,"['layout', 'application layout', 'layout animation', 'layout propagation']"
reactor,170,reactor,170,170,['reactor']
css,208,css,208,268,"['css', 'css generation', 'css modules', 'css assets', 'css syntax', 'css variables', 'css issue', 'css output', 'css processing', 'css transitions', 'css transformer', 'css utility', 'css styles', 'css parser', 'css rendering', 'css selector', 'css custom properties', 'css import']"
messaging,63,messaging,63,63,['messaging']
pulsar,115,pulsar,115,158,"['pulsar', 'spring pulsar', 'pulsar reactive']"
workspace,96,workspace,96,105,"['workspace', 'workspace management']"
component,135,component,135,143,"['component', 'component interaction', 'component configuration']"
mvc,65,mvc,65,113,"['mvc', 'spring mvc', 'web mvc']"
config,91,config,91,96,"['config', 'config parsing', 'config management']"
jit,159,jit,159,190,"['jit', 'torch jit', 'jit compilation', 'jit compiler', 'jit issue']"
debugger,101,debugger,101,101,['debugger']
deprecation,154,deprecation,154,156,"['deprecation', 'type: deprecation']"
build failure,180,build failure,180,180,['build failure']
chat,139,chat,139,168,"['chat', 'inline chat', 'quick chat', 'copilot chat', 'chat feature', 'panel chat', 'chat integration', 'chat widget']"
cpu,179,cpu,179,215,"['cpu', 'cpu features', 'target cpu', 'cpu fallback', 'cpu usage', 'cpu architecture', 'cpu performance', 'cpu instruction', 'cpu optimization', 'cpu emulation', 'cpu detection', 'cpu feature detection']"
micrometer,147,micrometer,147,147,['micrometer']
improvement,316,improvement,316,324,"['improvement', 'performance improvement', 'type: improvement']"
ux,128,ux,128,155,"['ux', 'ui ux', 'ux improvement', 'ux feedback', 'ux issue']"
user,4,user interface,274,538,"['user interface', 'user experience', 'user', 'user feedback', 'user management', 'domain: user interface', 'domain: user experience', 'user interfaces', 'user guide', 'user interaction', 'user input', 'user consent', 'user lookup', 'user suggestion']"
tracing,192,tracing,192,194,"['tracing', 'symbolic tracing']"
std,91,std,91,121,"['std', 'std library', 'deno std', 'rust std', 'build std']"
memory,96,memory management,158,311,"['memory', 'memory management', 'memory corruption', 'memory profiling', 'memory optimization', 'memory consumption', 'memory mapping', 'memory allocation', 'memory allocator', 'memory alignment', 'uninitialized memory', 'memory reference']"
httpclient,59,httpclient,59,59,['httpclient']
telemetry,138,telemetry,138,138,['telemetry']
parser,136,parser,136,147,"['parser', 'toml parser', 'query parser', 'expression parser']"
performance metrics,2,metrics,220,222,"['metrics', 'performance metrics']"
frontend,109,frontend,109,115,"['frontend', 'compiler frontend', 'pytorch frontend']"
mir,87,mir,87,118,"['mir', 'mir opt', 'mir validation', 'mir optimization', 'mir build']"
spring data,165,spring data,165,176,"['spring data', 'spring data mongodb', 'spring data cassandra', 'spring data r2dbc', 'spring data gemfire']"
workflow,75,workflow,75,80,"['workflow', 'workflows', 'workflow management']"
ddl,82,ddl,82,87,"['ddl', 'tidb ddl', 'ddl operation']"
authentication,128,authentication,128,128,['authentication']
async,123,async,123,290,"['async', 'async await', 'async runtime', 'async hooks', 'async storage', 'async support', 'async closures', 'async programming', 'async closure', 'async merge', 'async execution', 'async operation', 'async local storage', 'async iterable', 'async issue', 'async enrich', 'async handling', 'async executor', 'async requests', 'async test', 'async recursion']"
server,122,server,122,179,"['server', 'tidb server', 'client server', 'authorization server', 'server rendering', 'platform server', 'management server', 'vscode server', 'server components', 'embedded server']"
segfault,152,segfault,152,152,['segfault']
migration,158,migration,158,160,"['migration', 'migrations']"
mps,98,mps,98,98,['mps']
infrastructure,174,infrastructure,174,177,"['infrastructure', 'domain: infrastructure']"
jdbc,100,jdbc,100,103,"['jdbc', 'spring data jdbc']"
tomcat,129,tomcat,129,129,['tomcat']
compile time,41,compile time,41,45,"['compile time', 'compile time issue', 'compile time behavior']"
cgo,100,cgo,100,102,"['cgo', 'cgo issue']"
functionality,91,functionality,91,94,"['functionality', 'pytorch functionality']"
import,113,import,113,130,"['import', 'import behavior', 'import resolution', 'import management']"
ios,121,ios,121,121,['ios']
index,79,index,79,133,"['index', 'feature index', 'index compatibility', 'index select', 'index settings', 'index management', 'index mapping', 'index template', 'index strategy']"
compilation,272,compilation,272,274,"['compilation', 'category: compilation']"
debug,67,debug,67,77,"['debug', 'debug console', 'debug build', 'debug assertions']"
completion,129,completion,129,131,"['completion', 'category: completion']"
os,119,os,119,148,"['os', 'os exec', 'os windows', 'os string', 'os request', 'os compatibility', 'os agnostic', 'target os', 'os user', 'os issue', 'os interface', 'os issues', 'os incompatibility']"
concurrency control,2,concurrency,252,254,"['concurrency', 'concurrency control']"
kafka,87,kafka,87,134,"['kafka', 'spring kafka', 'framework kafka']"
query planner,40,query planner,40,40,['query planner']
renderer,41,renderer,41,41,['renderer']
network,173,network,173,175,"['network', 'domain: network']"
llvm,99,llvm,99,101,"['llvm', 'rustc llvm']"
suggestion,104,suggestion,104,104,['suggestion']
generics,86,generics,86,86,['generics']
memory safety,95,memory safety,95,95,['memory safety']
compatibility,259,compatibility,259,269,"['compatibility', 'c++ compatibility', 'domain: compatibility', 'topic: compatibility']"
dependencies,305,dependencies,305,305,['dependencies']
ownership,40,ownership,40,40,['ownership']
attention,44,attention,44,44,['attention']
reactive,80,reactive,80,120,"['reactive', 'reactive programming', 'reactive statements']"
jetty,86,jetty,86,98,"['jetty', 'jetty reactive']"
native image,97,native image,97,97,['native image']
language server,89,language server,89,95,"['language server', 'domain language server', 'domain: language server']"
dom,109,dom,109,118,"['dom', 'shadow dom', 'dom manipulation', 'dom extension']"
routing,99,routing,99,102,"['routing', 'routing datasource']"
optimizer,91,optimizer,91,91,['optimizer']
ssl configuration,2,ssl,105,107,"['ssl', 'ssl configuration']"
auto configuration,100,auto configuration,100,115,"['auto configuration', 'auto analyze', 'auto increment', 'auto update', 'auto startup', 'auto collected']"
extensions,57,extensions,57,65,"['extensions', 'vscode extensions', 'pytorch extensions']"
markdown,111,markdown,111,120,"['markdown', 'markdown support', 'markdown rendering']"
diagnostics,117,diagnostics,117,117,['diagnostics']
struct,49,struct,49,53,"['struct', 'struct layout', 'struct padding']"
compiler behavior,32,compiler behavior,32,32,['compiler behavior']
aten,56,aten,56,60,"['aten', 'pytorch aten', 'aten native']"
x tools,5,x pack,88,95,"['x pack', 'x tools', 'x sys unix']"
settings,96,settings,96,96,['settings']
environment,82,environment,82,84,"['environment', 'environment configuration']"
command line,79,command line,79,119,"['command line', 'command line behavior', 'command line interface', 'command line tool', 'command line tools', 'command line options', 'command line arguments']"
template,112,template,112,117,"['template', 'component template', 'template evaluation']"
json,130,json,130,171,"['json', 'json output', 'json parsing', 'json processing', 'json path', 'json schema', 'json bind', 'json encoding']"
enum,74,enum,74,84,"['enum', 'enums', 'enum variant', 'enum layout', 'enum update']"
indexing,93,indexing,93,93,['indexing']
theme,45,theme,45,47,"['theme', 'theme extension']"
sync,105,sync,105,158,"['sync', 'settings sync', 'profile sync', 'sync issue', 'sync package', 'sync failure']"
serialization,125,serialization,125,127,"['serialization', 'kotlin serialization']"
packaging,49,packaging,49,49,['packaging']
dependency conflict,32,dependency conflict,32,32,['dependency conflict']
neo4j,88,neo4j,88,88,['neo4j']
macos,99,macos,99,101,"['macos', 'macos support']"
debugging,253,debugging,253,255,"['debugging', 'software debugging']"
refactoring,174,refactoring,174,177,"['refactoring', 'type: refactoring']"
linking,66,linking,66,74,"['linking', 'dynamic linking']"
metadata,130,metadata,130,132,"['metadata', 'metadata management']"
warning,119,warning,119,128,"['warning', 'deprecation warning', 'warning messages']"
analysis,106,analysis,106,109,"['analysis', 'function analysis']"
eval,4,const eval,90,97,"['const eval', 'eval', 'eval context']"
tensor,180,tensor,180,343,"['tensor', 'tensor operations', 'tensor subclass', 'tensor parallel', 'tensor parallelism', 'tensor creation', 'tensor operation', 'domain tensor', 'tensor construction', 'tensor manipulation', 'tensor management', 'tensor computation', 'distributed tensor', 'tensor issue', 'tensor broadcasting', 'tensor shapes', 'tensor attributes', 'tensor conversion', 'tensor comparison', 'tensor strides']"
executor,53,executor,53,55,"['executor', 'executor service']"
validation,155,validation,155,157,"['validation', 'constraint validation']"
input,87,input,87,145,"['input', 'input handling', 'input method', 'input output', 'input validation', 'keyboard input', 'input output mapping', 'number input', 'input component', 'input processing']"
linux,113,linux,113,113,['linux']
formatting,113,formatting,113,113,['formatting']
gc,78,gc,78,80,"['gc', 'gc issue']"
doc,80,doc,80,130,"['doc', 'doc improvement', 'doc tests', 'doc issue', 'intra doc links', 'doc values', 'doc content', 'doc request', 'doc test', 'doc suggestion', 'doc link']"
macro,75,macro,75,120,"['macro', 'macro expansion', 'macro related', 'macro system', 'derive macro', 'macro redefinition']"
gui,108,gui,108,120,"['gui', 'gui improvement', 'gui issue']"
torch,119,torch,119,192,"['torch compile', 'torch function', 'torch', 'torch script', 'torch compiler', 'torch distributed']"
actuator,62,actuator,62,62,['actuator']
workbench,43,workbench,43,43,['workbench']
bugs,44,bugs,44,47,"['bugs', 'compiler bugs']"
encoding,94,encoding,94,100,"['encoding', 'character encoding', 'instruction encoding']"
website,55,website,55,58,"['website', 'website content']"
bootstrap,77,bootstrap,77,77,['bootstrap']
toolchain,57,toolchain,57,57,['toolchain']
fuzzing,61,fuzzing,61,61,['fuzzing']
iterators,7,iterator,66,73,"['iterator', 'iterators']"
data race,78,data race,78,78,['data race']
notebooks,14,notebook,53,67,"['notebook', 'notebooks']"
caching,107,caching,107,109,"['caching', 'topic: caching']"
language features,165,language feature,242,412,"['language feature', 'language features', 'domain: language features']"
flaky,44,flaky,44,44,['flaky']
release,68,release,68,115,"['release', 'release management']"
cmake,52,cmake,52,52,['cmake']
nn modules,5,nn,47,73,"['nn', 'nn modules', 'nn module', 'nn functional']"
pip,69,pip,69,84,"['pip', 'pip compile', 'pip compatibility', 'pip install']"
gpu,135,gpu,135,167,"['gpu', 'gpus', 'multi gpu', 'cpu gpu comparison', 'gpu issue', 'gpu rendering', 'gpu acceleration']"
internal,30,internal,30,44,"['internal', 'internal representation', 'pytorch internal', 'vscode internal']"
scripting,59,scripting,59,59,['scripting']
threading,60,threading,60,60,['threading']
functional,30,functional,30,30,['functional']
zend,33,zend engine,110,149,"['zend engine', 'zend', 'zend optimizer', 'zend extension']"
navigation,113,navigation,113,113,['navigation']
webserver,24,webserver,24,24,['webserver']
compile,26,compile,26,32,"['compile', 'compile autograd', 'pytorch compile']"
linker problem,3,linker,86,100,"['linker', 'linker issue', 'linker problem']"
triton,79,triton,79,79,['triton']
export,83,export,83,104,"['export', 'onnx export', 'pytorch export']"
hibernate,72,hibernate,72,72,['hibernate']
netty,83,netty,83,92,"['netty', 'reactor netty']"
reflection,85,reflection,85,85,['reflection']
planner,36,planner,36,38,"['planner', 'tidb planner']"
tools,45,tools,45,78,"['tools', 'build tools', 'domain/go tools', 'domain:go tools', 'development tools', 'developer tools']"
package manager,40,package manager,40,40,['package manager']
http2,60,http2,60,60,['http2']
typechecker,21,typechecker,21,36,"['typechecker', 'typechecking']"
traits,76,traits,76,76,['traits']
storage,135,storage,135,137,"['storage', 'external storage']"
jackson,37,jackson,37,37,['jackson']
jms,56,jms,56,56,['jms']
uv configuration,3,uv,60,180,"['uv cli', 'uv tool', 'uv sync', 'uv', 'uv lock', 'uv python', 'uv api', 'uv run', 'uv add', 'tool uv', 'uv publish', 'uv pip', 'uv config', 'uv pip compile', 'uv init', 'uv index', 'uv project', 'uv issue', 'domain: uv', 'uv configuration', 'uv library', 'astral sh uv']"
powershell,38,powershell,38,38,['powershell']
localization,40,localization,40,40,['localization']
abi,66,abi,66,85,"['abi', 'abi issue', 'abi compatibility', 'abi mismatch', 'abi compliance']"
clippy,51,clippy,51,51,['clippy']
lint,113,lint,113,134,"['lint', 'compiler lint', 'next lint', 'lint issue', 'lint warning']"
operator,29,operator,29,37,"['operator', 'operator overloading', 'comparison operator', 'operator implementation']"
junit,43,junit,43,45,"['junit', 'junit jupiter']"
spring session,64,spring session,64,64,['spring session']
ldap,56,ldap,56,83,"['ldap', 'spring ldap']"
annotation,38,annotation,38,55,"['annotation', 'annotation processing']"
aop,56,aop,56,65,"['aop', 'spring aop']"
schema,25,information schema,58,100,"['information schema', 'schema', 'schema validation', 'schema migration', 'schema management', 'schema change']"
git,73,git,73,81,"['git', 'git integration', 'domain: git', 'git dependency']"
backend,73,backend,73,77,"['backend', 'pytorch backend', 'backend extension']"
syscall,50,syscall,50,66,"['syscall', 'syscalls']"
assertion,53,assertion,53,58,"['assertion', 'assertions']"
function,41,function,41,59,"['function', 'pytorch function', 'function reference', 'function definition', 'mathematical function']"
quantization,57,quantization,57,57,['quantization']
partitioning,55,partitioning,55,55,['partitioning']
mysql,59,mysql,59,80,"['mysql', 'mysql compatibility', 'mysql protocol']"
rest,46,rest,46,74,"['rest', 'rest template', 'rest esql', 'rest assured']"
race,5,race condition,58,76,"['race condition', 'race detector', 'race']"
scrolling,73,scrolling,73,73,['scrolling']
html,68,html,68,87,"['html', 'html rendering', 'html generation', 'html formatting']"
refactor,32,refactor,32,38,"['refactor', 'type: refactor']"
ssa,47,ssa,47,49,"['ssa', 'ssa interp']"
linting,101,linting,101,101,['linting']
assertion failure,151,assertion failure,151,151,['assertion failure']
overflow,44,overflow,44,44,['overflow']
fs,35,fs,35,37,"['fs', 'fs directory']"
libraries,20,libraries,20,20,['libraries']
shell,39,shell,39,80,"['shell', 'shell integration', 'shell completion', 'interactive shell', 'shell command', 'shell script']"
coverage,46,coverage,46,46,['coverage']
event,15,event handling,44,64,"['event handling', 'event', 'event system']"
wasm,52,wasm,52,52,['wasm']
code,5,code quality,99,399,"['code style', 'unsafe code', 'code cleanup', 'code review', 'code', 'code quality', 'unused code', 'code generation', 'code editor', 'code optimization', 'code action', 'code server', 'code clarity', 'example code', 'code improvement', 'code analysis', 'code refactoring', 'code completion', 'code tunnel', 'code actions', 'unreachable code', 'code browser', 'code formatting', 'source code', 'invalid code', 'code inspection', 'code readability', 'domain: code quality', 'position independent code', 'code coverage', 'code snippet', 'code sample', 'code migration', 'generic code', 'code consistency']"
asan,32,asan,32,32,['asan']
library,253,library,253,331,"['library', 'standard library', 'library compatibility', 'library management', 'library maintenance', 'library features', 'library incompatibility', 'domain/go standard library', 'library compilation']"
components,19,components,19,19,['components']
compiler warning,27,compiler warning,27,31,"['compiler warning', 'compiler warnings']"
inference,79,inference,79,79,['inference']
framework,328,framework,328,334,"['framework', 'framework integration', 'framework configuration']"
classpath,37,classpath,37,40,"['classpath', 'classpath loading']"
webclient,31,webclient,31,31,['webclient']
aggregation,55,aggregation,55,55,['aggregation']
ttl,39,ttl,39,39,['ttl']
ide,56,ide,56,93,"['ide', 'ide features', 'ide feature', 'ide integration', 'ide support', 'vscode ide']"
filter,40,filter,40,40,['filter']
runtime panic,16,runtime panic,16,28,"['runtime panic', 'compiler panic']"
breaking change,37,breaking change,37,37,['breaking change']
integer,10,integer overflow,95,109,"['integer overflow', 'integer', 'integer arithmetic']"
lifecycle,38,lifecycle,38,47,"['lifecycle', 'component lifecycle', 'lifecycle management']"
borrow checker,31,borrow checker,31,31,['borrow checker']
flaky test,137,flaky test,137,150,"['flaky test', 'test flaky', 'flaky tests']"
cpp,47,cpp,47,72,"['cpp', 'cpp extension', 'cpp wrapper', 'cpp backend', 'cpp compile error', 'cpp issue']"
groovy,36,groovy,36,48,"['groovy', 'language groovy']"
suggest,34,suggest,34,34,['suggest']
keyboard,41,keyboard,41,112,"['keyboard', 'keyboard shortcuts', 'keyboard navigation', 'keyboard shortcut', 'keyboard interaction']"
timeout,76,timeout,76,76,['timeout']
