representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
java technology,2,java,1923,1929,"['java', 'java application', 'java technology']"
install,32,installation,203,238,"['installation', 'install', 'installer']"
caching,107,cache,195,304,"['cache', 'caching', 'topic: caching']"
rustdoc,114,rustc,381,511,"['rustc', 'rustdoc', 't rustdoc', 'rustfmt']"
inductor,243,inductor,243,245,"['inductor', 'topic: inductor']"
layout,199,layout,199,199,['layout']
reactor,170,reactor,170,179,"['reactor', 'reactor netty']"
css,208,css,208,212,"['css', 'css syntax', 'css styles']"
messaging,63,messaging,63,63,['messaging']
pulsar,115,pulsar,115,158,"['pulsar', 'spring pulsar', 'pulsar reactive']"
workspaces,21,workspace,96,130,"['workspace', 'workspaces', 'workspace support', 'workspace management', 'workspace package']"
components,19,component,135,154,"['component', 'components']"
kotlin,155,kotlin,155,168,"['kotlin', 'language kotlin', 'kotlin dsl', 'kotlin support']"
mvc,65,mvc,65,68,"['mvc', 'web mvc']"
config,91,config,91,99,"['config', 'configure']"
jit,159,jit,159,164,"['jit', 'jit issue']"
debug,67,debugging,253,447,"['debugger', 'debug', 'debugging', 'debuginfo', 'a debuginfo', 'debug info', 'software debugging']"
type: deprecation,2,deprecation,154,165,"['deprecation', 'deprecation warning', 'topic:deprecation', 'type: deprecation']"
build issue,162,build failure,180,370,"['build failure', 'build error', 'build issue', 'build issues', 'build problem']"
quick chat,6,chat,139,147,"['chat', 'quick chat', 'panel chat']"
processor,2,cpu,179,185,"['cpu', 'processor', 'cpu architecture']"
micrometer,147,micrometer,147,147,['micrometer']
error message,184,error message,184,191,"['error message', 'exception message', 'error messages', 'type: error message']"
improvement,316,improvement,316,318,"['improvement', 'general improvement']"
ux,128,ux,128,128,['ux']
user interfaces,2,user interface,274,301,"['user interface', 'interface', 'user interfaces']"
tracing,192,tracing,192,219,"['tracing', 'trace']"
std,91,std,91,93,"['std', 'std.progress']"
memory,96,memory,96,96,['memory']
httpclient,59,httpclient,59,90,"['httpclient', 'webclient']"
telemetry,138,telemetry,138,141,"['telemetry', 'x/telemetry']"
parsing,64,parser,136,211,"['parser', 'parsing', 'parse', 'expression parser']"
metrics,220,metrics,220,224,"['metrics', 'metric']"
frontend,109,frontend,109,111,"['frontend', 'front end']"
mir,87,mir,87,115,"['mir', 'miri']"
spring data,165,spring data,165,174,"['spring data', 'spring data jpa', 'spring data jdbc', 'spring data r2dbc']"
workflows,3,workflow,75,82,"['workflow', 'workflows', 'topic:workflow', 'workflow management']"
autograd,158,autograd,158,164,"['autograd', 'aot autograd']"
ddl,82,ddl,82,84,"['ddl', 'ddl operation']"
authentication,128,authentication,128,146,"['authentication', 'authorization']"
async,123,async,123,128,"['async', 'async requests', 'asynchronous']"
server,122,server,122,126,"['server', 'platform server']"
segfault,152,segfault,152,211,"['segfault', 'segmentation fault']"
migration,158,migration,158,163,"['migration', 'migrate', 'migrations']"
onnx,122,onnx,122,122,['onnx']
mps,98,mps,98,100,"['mps', 'mpsc']"
domain: infrastructure,3,infrastructure,174,180,"['infrastructure', 'domain: infrastructure', 'domain:infrastructure']"
jdbc,100,jdbc,100,100,['jdbc']
compiler bug,307,compiler bug,307,310,"['compiler bug', 'compiler bugs']"
tomcat,129,tomcat,129,129,['tomcat']
compile time,41,compile time,41,44,"['compile time', 'compilation time']"
cgo,100,cgo,100,102,"['cgo', 'go cgo']"
functionality,91,functionality,91,91,['functionality']
import,113,import,113,133,"['import', 'importer', 'imports']"
ios,121,ios,121,121,['ios']
index,79,index,79,84,"['index', 'indices']"
compiling,5,compilation,272,305,"['compilation', 'compile', 'compiling', 'category: compilation']"
completion,129,completion,129,142,"['completion', 'completions', 'category: completion']"
os,119,os,119,126,"['os', 'os windows', 'operating system']"
concurrency,252,concurrency,252,261,"['concurrency', 'concurrency issue', 'concurrency control']"
kafka,87,kafka,87,132,"['kafka', 'spring kafka']"
query plan,6,query planner,40,57,"['query planner', 'query plan', 'query planning']"
renderer,41,renderer,41,49,"['renderer', 'new renderer']"
web server,53,web server,53,81,"['web server', 'webserver', 'web client']"
llvm,99,llvm,99,101,"['llvm', 'a llvm']"
suggestion,104,suggestion,104,147,"['suggestion', 'suggest', 'suggestions']"
generic issue,2,generics,86,117,"['generics', 'generic', 'generic issue', 'generic issues']"
memory safety,95,memory safety,95,97,"['memory safety', 'pointer safety']"
compatibility,259,compatibility,259,262,"['compatibility', 'topic: compatibility']"
ownership,40,ownership,40,42,"['ownership', 't ownership']"
attention,44,attention,44,44,['attention']
reactive,80,reactive,80,80,['reactive']
r2dbc,95,r2dbc,95,95,['r2dbc']
jetty,86,jetty,86,86,['jetty']
native image,97,native image,97,97,['native image']
language server,89,language server,89,109,"['language server', 'go language server', 'lang server']"
dom,109,dom,109,109,['dom']
routing,99,routing,99,101,"['routing', 'routing issue']"
spring graphql,29,graphql,100,129,"['graphql', 'spring graphql']"
optimizer,91,optimizer,91,97,"['optimizer', 'optimizers']"
ssl,105,ssl,105,109,"['ssl', 'https']"
autoconfiguration,11,auto configuration,100,114,"['auto configuration', 'autoconfiguration', 'autoconfigure']"
markdown,111,markdown,111,120,"['markdown', 'markdown support', 'markdown rendering']"
diagnostics,117,diagnostics,117,151,"['diagnostics', 'diagnostic', 'a diagnostics', 'diagnostic issue']"
struct,49,struct,49,54,"['struct', 'struct layout', 'structs']"
compiler behavior,32,compiler behavior,32,38,"['compiler behavior', 'compile time behavior', 'compiler interaction', 'compiler interpretation']"
aten,56,aten,56,58,"['aten', 'aten native']"
x pack,88,x pack,88,90,"['x pack', 'x pack ml']"
settings,96,settings,96,98,"['settings', 'setting']"
environment,82,environment,82,84,"['environment', 'environment management']"
command prompt,2,command line,79,114,"['command line', 'cmd', 'command prompt']"
templates,5,template,112,119,"['template', 'text/template', 'templates']"
json,130,json,130,137,"['json', 'json output']"
enum,74,enum,74,82,"['enum', 'enums', 'enum variant', 'enum layout']"
indexing,93,indexing,93,97,"['indexing', 'indexer']"
dark theme,4,theme,45,56,"['theme', 'light theme', 'dark theme', 'color theme']"
type system bug,2,type bug,79,92,"['type bug', 'type unsoundness', 'type system bug', 'type checking bug']"
sync,105,sync,105,135,"['sync', 'synchronization']"
api change,170,api change,170,180,"['api change', 'topic: api change', 'api evolution']"
serialization,125,serialization,125,127,"['serialization', 'serialize']"
packaging,49,packaging,49,52,"['packaging', 'unboxing']"
testfailure,30,testfailure,30,30,['testfailure']
dependency issue,42,dependency issue,42,84,"['dependency conflict', 'dependency issue', 'dependency issues', 'dependency check', 'dependency problem', 'missing dependency']"
neo4j,88,neo4j,88,88,['neo4j']
webflux,85,webflux,85,85,['webflux']
macos,99,macos,99,102,"['macos', 'osx']"
refactoring,174,refactoring,174,214,"['refactoring', 'refactor', 'code refactoring', 'category:refactoring']"
links,2,linking,66,68,"['linking', 'links']"
metadata management,2,metadata,130,132,"['metadata', 'metadata management']"
warnings,26,warning,119,147,"['warning', 'warnings', 'warning messages']"
analysis,106,analysis,106,114,"['analysis', 'analyze']"
const eval,90,const eval,90,90,['const eval']
tensor operations,40,tensor,180,296,"['tensor', 'tensor operations', 'tensor creation', 'tensor operation', 'tensors', 'tensor construction', 'tensor manipulation', 'tensor computation', 'tensor issue', 'tensor conversion']"
executor,53,executor,53,55,"['executor', 'executor service']"
validation,155,validation,155,186,"['validation', 'verification']"
input,87,input,87,90,"['input', 'inputs']"
linux,113,linux,113,161,"['linux', 'unix']"
text formatting,12,formatting,113,137,"['formatting', 'text formatting', 'code formatting', 'data formatting']"
gc,78,gc,78,83,"['gc', 'gcn', 'gcs']"
macros,14,macro,75,93,"['macro', 'macros', 'macro related', 'macro system']"
gui,108,gui,108,108,['gui']
torch compile,47,torch.compile,71,126,"['torch compile', 'torch.compile', 'torchcompile', 'torch compiler']"
actuator,62,actuator,62,62,['actuator']
opcache,86,opcache,86,86,['opcache']
tikv,52,tikv,52,52,['tikv']
workbench,43,workbench,43,43,['workbench']
bugs,44,bugs,44,44,['bugs']
encoding,94,encoding,94,102,"['encoding', 'encoding issue', 'character encoding']"
bootstrap,77,bootstrap,77,80,"['bootstrap', 't bootstrap']"
toolchain,57,toolchain,57,62,"['toolchain', 'toolchain issue']"
fuzzing,61,fuzzing,61,73,"['fuzzing', 'fuzz testing']"
iterator,66,iterator,66,73,"['iterator', 'iterators']"
data race,78,data race,78,78,['data race']
notebook,53,notebook,53,67,"['notebook', 'notebooks']"
error handling,243,error handling,243,330,"['error handling', 'exception handling', 'errorhandling']"
domain: language features,5,language feature,242,419,"['language feature', 'language features', 'domain: language features', 'domain language features', 'domain/language features']"
flaky,44,flaky,44,44,['flaky']
release,68,release,68,71,"['release', 'go release']"
cmake,52,cmake,52,52,['cmake']
nn,47,nn,47,47,['nn']
pip,69,pip,69,69,['pip']
vim script,12,vimscript,86,168,"['vim9script', 'vimscript', 'vim script', 'vim scripting']"
gpu,135,gpu,135,158,"['gpu', 'gpus', 'gpu rendering', 'gpu acceleration']"
extension api,28,extension api,28,30,"['extension api', 'extensionapi']"
internals,4,internal,30,34,"['internal', 'internals']"
script,22,scripting,59,83,"['scripting', 'script', 'scripts']"
multi threading,10,threading,60,117,"['threading', 'multithreading', 'multi threading', 'java threading']"
functional,30,functional,30,30,['functional']
zend engine,110,zend engine,110,114,"['zend engine', 'zend optimizer']"
navigation,113,navigation,113,113,['navigation']
cmd/go,62,cmd/go,62,79,"['cmd/go', 'cmd/cgo', 'cmd/gomote', 'cmd go', 'cmd/gonew', 'go/cmd', 'go/cmd/go']"
linker issue,11,linker,86,122,"['linker', 'linker error', 'linker issue', 'linker problem']"
user experience,223,user experience,223,225,"['user experience', 'domain: user experience']"
assertion error,83,assertion failure,151,256,"['assertionerror', 'assertion failure', 'assertion error']"
pytorch functionality,3,pytorch,619,736,"['pytorch core', 'pytorch', 'pytorch model', 'pytorch function', 'pytorch internal', 'pytorch distributed', 'pytorch functionality', 'pytorch feature request', 'domain: pytorch', 'pytorch modules', 'pytorch issues', 'pytorch issue', 'pytorch feature', 'pytorch extensions']"
triton,79,triton,79,79,['triton']
export,83,export,83,86,"['export', 'exporter']"
hibernate,72,hibernate,72,72,['hibernate']
netty,83,netty,83,85,"['netty', 'netty4']"
framework upgrade,25,framework upgrade,25,25,['framework upgrade']
mockito,47,mockito,47,49,"['mockito', 'spring mockito']"
reflection,85,reflection,85,101,"['reflection', 'reflect']"
planner,36,planner,36,38,"['planner', 'planning']"
tools,45,tools,45,57,"['tools', 'tool']"
packagemanagement,2,package management,286,336,"['package manager', 'package management', 'packagemanagement', 'domain:package management', 'domain: package management']"
memorymanagement,5,memory management,158,247,"['memory management', 'memorymanagement', 'memory access', 'memory usage', 'memory optimization', 'memory consumption', 'memory allocation']"
type checker,8,type checking,79,140,"['typechecker', 'typechecking', 'type check', 'type checker', 'type checking']"
fsdp,55,fsdp,55,55,['fsdp']
data storage,3,storage,135,146,"['storage', 'storage engine', 'data storage']"
jackson,37,jackson,37,37,['jackson']
jpms,2,jms,56,58,"['jms', 'jpms']"
uv api,5,uv cli,24,31,"['uv cli', 'uv api', 'uv library']"
powershell,38,powershell,38,38,['powershell']
localize,2,localization,40,78,"['localization', 'internationalization', 'localize']"
turbopack,66,turbopack,66,78,"['turbopack', 'turbo', 'turbo pack']"
abi,66,abi,66,71,"['abi', 'a abi', 'c abi']"
clippy,51,clippy,51,51,['clippy']
lint,113,lint,113,120,"['lint', 'next lint', 'lints']"
operators,8,operator,29,40,"['operator', 'operators', 'operator support']"
xpu,40,xpu,40,40,['xpu']
junit,43,junit,43,43,['junit']
spring session,64,spring session,64,77,"['spring session', 'spring ws']"
ldap,56,ldap,56,83,"['ldap', 'spring ldap']"
annotation,38,annotation,38,82,"['annotation', 'annotation processing', 'annotations', 'annotated text']"
aop,56,aop,56,56,['aop']
information schema,58,information schema,58,65,"['information schema', 'info schema']"
github,15,git,73,90,"['git', 'github', 'gitlab']"
backends,2,backend,73,79,"['backend', 'build backend', 'backends']"
syscall,50,syscall,50,68,"['syscall', 'syscalls', 'sycl']"
compiler internal,29,compiler internal,29,31,"['compiler internal', 'compiler intrinsic']"
assertion,53,assertion,53,62,"['assertion', 'assert', 'assertions']"
function,41,function,41,49,"['function', 'functions', 'function definition']"
quantization,57,quantization,57,57,['quantization']
partitioning,55,partitioning,55,65,"['partitioning', 'partitioner', 'partition', 'partition management']"
mysqli,4,mysql,59,63,"['mysql', 'mysqli']"
rest,46,rest,46,46,['rest']
zend,33,zend,33,35,"['zend', 'zenmode']"
race condition,58,race condition,58,58,['race condition']
scrolling,73,scrolling,73,73,['scrolling']
html,68,html,68,70,"['html', 'html formatting']"
go ssa,6,ssa,47,53,"['ssa', 'go ssa']"
linting,101,linting,101,121,"['linting', 'linter']"
overflow,44,overflow,44,44,['overflow']
fs,35,fs,35,35,['fs']
http client,90,http client,90,95,"['http client', 'http connection', 'http server']"
library,253,library,253,275,"['libraries', 'library', 'library proposal']"
spring hateoas,42,spring hateoas,42,46,"['spring hateoas', 'hateoas']"
infoschema,23,infoschema,23,23,['infoschema']
shell,39,shell,39,41,"['shell', 'fish shell']"
coverage,46,coverage,46,46,['coverage']
c++,92,c++,92,94,"['c++', 'c++ related']"
event listeners,6,event handling,44,91,"['event handling', 'event listener', 'eventhandling', 'event listeners', 'event listening']"
wasm,52,wasm,52,52,['wasm']
code style,22,code style,22,26,"['code style', 'coding style']"
asan,32,asan,32,32,['asan']
api design,79,api design,79,81,"['api design', 'domain: api design']"
type inference,76,type inference,76,81,"['type inference', 'type assertion']"
unsafe operations,4,unsafe code,52,56,"['unsafe code', 'unsafe operations']"
compiler warning,27,compiler warning,27,33,"['compiler warning', 'compiler warnings', 'compiler message']"
inference,79,inference,79,85,"['inference', 'inference mode']"
framework,328,framework,328,328,['framework']
classpath issue,3,classpath,37,43,"['classpath', 'classpath loading', 'classpath issue']"
aggregation,55,aggregation,55,68,"['aggregation', 'aggregations', 'aggregate']"
tidb core,5,tidb,103,125,"['tidb server', 'tidb', 'tidb core']"
ttl,39,ttl,39,51,"['ttl', 'toml']"
ide,56,ide,56,58,"['ide', 'go ide']"
filter,40,filter,40,54,"['filter', 'filtering']"
runtime panic,16,runtime panic,16,22,"['runtime panic', 'runtime crash']"
breaking change,37,breaking change,37,37,['breaking change']
integer overflow,95,integer overflow,95,97,"['integer overflow', 'topic integer overflow']"
lifecycle,38,lifecycle,38,42,"['lifecycle', 'lifecycle management']"
borrow checking,11,borrow checker,31,66,"['borrow checker', 'borrow checking', 'borrow check']"
flaky test,137,flaky test,137,150,"['flaky test', 'test flaky', 'flaky tests']"
pytorch backend,2,pytorch api,33,46,"['pytorch api', 'pytorch frontend', 'pytorch docs', 'pytorch export', 'pytorch backend']"
cpp,47,cpp,47,57,"['cpp', 'c cpp']"
groovy,36,groovy,36,36,['groovy']
webmvc,19,webmvc,19,19,['webmvc']
keyboard input,6,keyboard,41,51,"['keyboard', 'keyboard input', 'keyboard interaction']"
schema,25,schema,25,36,"['schema', 'schema management', 'sql schema']"
timeout,76,timeout,76,76,['timeout']
ui bug,132,ui bug,132,245,"['ui bug', 'ui issue', 'ui issues', 'ui glitch', 'ui bugs']"
permissions,70,permissions,70,74,"['permissions', 'permission']"
npm support,2,npm,50,58,"['npm', 'npm package', 'npm integration', 'npm support']"
repl,44,repl,44,53,"['repl', 'repr']"
filesystem,148,filesystem,148,243,"['filesystem', 'file system']"
go/types,31,go/types,31,43,"['go/types', 'go types']"
analyzer,20,analyzer,20,37,"['analyzer', 'profiler']"
net,77,net,77,77,['net']
rfc7807,2,rfc,20,33,"['rfc', 'rfc compliance', 'rfc3986', 'rfc7807']"
test framework,27,test framework,27,45,"['test framework', 'test suite']"
language proposal,3,language design,79,82,"['language design', 'language proposal']"
io,46,io,46,46,['io']
vite,45,vite,45,45,['vite']
mongodb,49,mongodb,49,57,"['mongodb', 'mongo']"
build tools,24,build tool,102,132,"['build tools', 'build tool', 'build tooling']"
mobile,63,mobile,63,63,['mobile']
build process,31,build process,31,33,"['build process', 'build output']"
torchscript,41,torchscript,41,45,"['torchscript', 'torch script']"
scheduled task,3,scheduler,49,61,"['scheduler', 'task scheduler', 'scheduled task', 'scheduled tasks']"
amp,36,amp,36,36,['amp']
svelte5,26,svelte5,26,45,"['svelte 5', 'svelte5']"
library update,15,library upgrade,37,52,"['library update', 'library upgrade']"
virtual threads,38,virtual threads,38,41,"['virtual threads', 'virtual thread']"
buildpack,27,buildpack,27,49,"['buildpack', 'buildpacks', 'package build', 'build pack']"
undertow,50,undertow,50,50,['undertow']
gradle plugin,36,gradle plugin,36,36,['gradle plugin']
xpack,43,xpack,43,45,"['xpack', 'xpack esql']"
dependency injection,88,dependency injection,88,91,"['dependency injection', 'dependencyinjection']"
decompiler,28,decompiler,28,28,['decompiler']
backup,42,backup,42,42,['backup']
javascript,547,javascript,547,561,"['javascript', 'js', 'javascript engine']"
experimental,18,experimental,18,18,['experimental']
client,43,client,43,43,['client']
gdb,44,gdb,44,44,['gdb']
go language,13,golang,68,100,"['language go', 'golang', 'go language', 'language/go', 'golang go']"
match,18,match,18,20,"['match', 'matchit']"
array,30,array,30,42,"['array', 'arrays']"
rocm,43,rocm,43,69,"['rocm', 'roc', 'rocml', 'rocmlib', 'roc m']"
mappings,2,mapping,26,31,"['mapping', 'mappings', 'mapping issue']"
rpc,31,rpc,31,33,"['rpc', 'rpc server']"
spring retry,35,spring retry,35,35,['spring retry']
amqp,30,spring amqp,42,72,"['amqp', 'spring amqp']"
spring boot testing,2,spring test,18,22,"['spring test', 'spring boot testing', 'spring boot starter test']"
restore,28,restore,28,31,"['restore', 'restoration']"
file type,3,filetype,20,32,"['filetype', 'file type', 'file format', 'file extension']"
auth,35,auth,35,38,"['auth', 'auth issue']"
copilot,37,copilot,37,37,['copilot']
clipboard,34,clipboard,34,34,['clipboard']
typeerror,23,typeerror,23,28,"['typeerror', 'keyerror']"
styles,4,styling,52,80,"['styling', 'style', 'styles']"
design discussion,2,design,49,53,"['design', 'design proposal', 'design discussion']"
input handling,16,input handling,16,32,"['input handling', 'input method', 'user input', 'input processing']"
model,28,model,28,30,"['model', 'models']"
image,52,image,52,58,"['image', 'images']"
lsp,35,lsp,35,37,"['lsp', 'lsp issue']"
cross compilation,69,cross compilation,69,72,"['cross compilation', 'cross compile']"
cleaning,3,cleanup,57,66,"['cleanup', 'cleaning', 'clean up']"
binding,64,binding,64,66,"['binding', 'bindings']"
f compiler error,12,f compiler,14,30,"['f compiler', 'f compiler error', 'f compiler errors', 'f compiler internal']"
backward,21,backward,21,21,['backward']
dynamic shape,30,dynamic shapes,33,63,"['dynamic shape', 'dynamic shapes']"
fx,28,fx,28,28,['fx']
data type,37,data type,37,65,"['data type', 'data types', 'datatype', 'data type management']"
redis,30,redis,30,32,"['redis', 'data redis']"
xml,65,xml,65,74,"['xml', 'xml ws', 'xml schema', 'xml soap']"
spring config,2,spring boot configuration,21,32,"['spring boot configuration', 'spring cloud config', 'spring configuration', 'spring config']"
properties,64,properties,64,73,"['properties', 'property']"
testcontainers,47,testcontainers,47,47,['testcontainers']
querying,3,query,52,58,"['query', 'queries', 'querying']"
decompilation,32,decompilation,32,40,"['decompilation', 'decomposition']"
uv tool,28,uv tool,28,32,"['uv tool', 'tool uv', 'uv project']"
br,16,br,16,16,['br']
tiflash,29,tiflash,29,29,['tiflash']
netrw,38,netrw,38,38,['netrw']
hover,35,hover,35,35,['hover']
autocomplete,27,autocomplete,27,29,"['autocomplete', 'autocompletion']"
commenting,9,comments,32,57,"['comments', 'comment', 'commenting']"
automation,35,automation,35,37,"['automation', 'automation testing']"
command,32,command,32,39,"['command', 'commands', 'command suggestion']"
api enhancement,9,api proposal,16,56,"['api proposal', 'api enhancement', 'api improvement', 'api suggestion']"
output,29,output,29,36,"['output', 'input output']"
next js,14,nextjs,105,136,"['nextjs', 'next.js', 'next js']"
app router,37,app router,37,37,['app router']
tls,54,tls,54,62,"['tls', 'crypto/tls']"
fmt,22,fmt,22,22,['fmt']
const expressions,3,const,25,61,"['const', 'const evaluation', 'const propagation', 'const expressions', 'const functions', 'const expression']"
behavior change,20,behavior change,20,22,"['behavior change', 'behavioral change']"
module system,29,module,39,86,"['module', 'module system', 'modules', 'module management']"
monitoring,69,monitoring,69,69,['monitoring']
snapshot,31,snapshot,31,33,"['snapshot', 'snapshots']"
lock file,15,lockfile,29,47,"['lockfile', 'lock file', 'lock files']"
match pattern,5,pattern matching,76,88,"['pattern matching', 'pattern matcher', 'match pattern']"
f trait,3,f traits,13,18,"['f traits', 'f trait', 'f dyn trait']"
closures,16,closure,51,67,"['closures', 'closure']"
compiler lint,12,compiler lint,12,12,['compiler lint']
undefined behavior,27,undefined behavior,27,29,"['undefined behavior', 'undefinedbehavior']"
hydration,44,hydration,44,44,['hydration']
reactivity,50,reactivity,50,50,['reactivity']
graph,25,graph,25,30,"['graph', 'graph manipulation', 'graph issue']"
elasticsearch,357,elasticsearch,357,366,"['elasticsearch', 'elasticsearch sql', 'elasticsearch query', 'elastic search', 'elasticsearchql']"
postgresql,48,postgresql,48,66,"['postgresql', 'pgsql', 'node postgres', 'postgres']"
exception,70,exception,70,73,"['exception', 'exceptions']"
aspectj,38,aspectj,38,38,['aspectj']
highlighting,48,highlighting,48,55,"['highlighting', 'highlight']"
date,28,date,28,30,"['date', 'dates']"
data consistency,19,data consistency,19,19,['data consistency']
console,40,console,40,40,['console']
preview window,2,preview,23,27,"['preview', 'preview window', 'ui preview']"
task,22,task,22,34,"['task', 'tasks']"
session,28,session,28,28,['session']
kernel,28,kernel,28,28,['kernel']
remote ssh,4,ssh,41,45,"['ssh', 'remote ssh']"
ssr,35,ssr,35,35,['ssr']
module resolution,34,module resolution,34,34,['module resolution']
math,181,math,181,191,"['math', 'mathematics']"
slice,11,slices,18,32,"['slices', 'slice', 'slicing']"
pprof,25,pprof,25,25,['pprof']
profiling,62,profiling,62,62,['profiling']
driver,45,driver,45,47,"['driver', 'drivers']"
go,167,go,167,167,['go']
test runner,19,test runner,19,19,['test runner']
change detection,37,change detection,37,37,['change detection']
torchdynamo,19,torchdynamo,19,19,['torchdynamo']
pytorch dynamo,20,pytorch dynamo,20,20,['pytorch dynamo']
device,30,device,30,32,"['device', 'device type']"
dtensor,29,dtensor,29,29,['dtensor']
