representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
api use,2,api,829,1473,"['api', 'api change', 'api design', 'api proposal', 'rest api', 'api documentation', 'api clarity', 'api compatibility', 'api enhancement', 'api breaking change', 'api reference', 'api deprecation', 'api improvement', 'api behavior', 'api docs', 'api error', 'api usage', 'api issue', 'api breaking', 'api consistency', 'api incompatibility', 'api request', 'api missing', 'web api', 'api review', 'api removal', 'api update', 'api doc', 'api testing', 'internal api', 'n api', 'unstable api', 'api stability', 'api regression', 'api bug', 'api upgrade', 'api access', 'api integration', 'client api', 'domain: api', 'api exposure', 'domain: api design', 'topic: api', 'web apis', 'category: api', 'topic: api change', 'deprecated api', 'api keys', 'api mismatch', 'public api', 'api version', 'api client', 'api evolution', 'api suggestion', 'api compliance', 'api use']"
performance improvement,6,performance,1955,2187,"['performance', 'benchmark', 'performance regression', 'runtime performance', 'runtime/metrics', 'benchmarks', 'startup performance', 'benchmarking', 'performance issue', 'performance optimization', 'domain: performance', 'performance improvement', 'slow performance', 'domain:performance', 'performance monitoring', 'web performance', 'performance metrics', 'topic:performance', 'performance issues']"
testing,1629,testing,1629,2523,"['testing', 'test', 'testfailure', 'test framework', 'testcontainers', 'compiletest', 'test infrastructure', 'test suite', 'tests', 'unittest', 'area/testing', 'test improvement', 'test related', 'ui tests', 'compile test', 'test enhancement', 'a code coverage', 'unit testing', 'system tests', 'unit tests', 'unit test', 'test coverage', 'runtime test', 'test case', 'test execution', 'test strategy', 'it test', 'testkit', 'domain: testing', 'domain:testing', 'area: testing', 'domain/testing', 'topic: testing', 'area testing', 'testing infrastructure', 'ui test', 'code coverage', 'test logic', 'functional test', 'build test', 'functional tests', 'test environment', 'system test', 'test kit', 'randomized testing', 'internal tests', 'testability', 'test configuration', 'ci system tests', 'test context']"
ci issue,38,ci,744,1293,"['ci', 'ci test failure', 'ci failure', 'ci test', 'ci improvement', 'ci build', 'ci issue', 'domain:ci', 'topic: ci', 'domain: ci', 'category:ci', 'ci update']"
application runtime,2,runtime,626,635,"['runtime', 'runtime hints', 'application runtime', 'runtime environment']"
security,819,security,819,851,"['security', 'safety', 'protection']"
command line,79,cli,420,694,"['cli', 'command line', 'cmd/go', 'cmd', 'command line interface', 'cli usage', 'cmd/cgo', 'command line tool', 'cmd/gomote', 'cli tool', 'command prompt', 'cmd/link', 'cmd/vet', 'cmd go', 'cmd/gitmirror', 'cmd/gonew', 'command line tools', 'cli server', 'go command', 'command line options', 'go/cmd', 'cli options', 'cli command', 'go/cmd/go']"
regression,441,regression,441,451,"['regression', 'type regression', 'visual regression', 'feature regression', 'kind/regression']"
editor functionality,4,editor,593,741,"['editor', 'editing', 'editor integration', 'editor feature', 'text editor', 'stack editor', 'text editing', 'editor functionality', 'editor behavior', 'editor plugin', 'editor navigation', 'editor ui', 'editor features', 'editor performance']"
sql,420,database,1070,1561,"['database', 'sql', 'sqlite', 'mssql', 'sql feature', 'database/sql', 'sql plugin', 'sql mode', 'sqlite3', 'sqlserver', 'database engine', 'sql functionality', 'sql engine', 'sql server', 'sql package', 'sql es']"
esql,252,esql,252,277,"['esql', 'esql plugin', 'esql spec']"
terminal feature,5,terminal,454,502,"['terminal', 'terminal integration', 'terminal ui', 'integrated terminal', 'terminal app', 'terminal emulation', 'terminal protocol', 'windows terminal', 'terminal feature', 'terminal features', 'terminal emulator']"
gopls,339,gopls,339,342,"['gopls', 'area:gopls']"
log,14,logging,463,520,"['logging', 'logsdb', 'log4j2', 'structured logging', 'log4j', 'general log', 'log', 'log management', 'log analysis', 'log level']"
plugin support,3,plugin,269,345,"['plugin', 'plugin update', 'plugin upgrade', 'plugin issue', 'plugins', 'plugin integration', 'plugin interaction', 'plugin compatibility', 'plugin configuration', 'plugin system', 'plugin issues', 'plugin management', 'plugin support']"
os,119,windows,415,841,"['windows', 'os', 'macos', 'linux', 'unix', 'win32', 'os windows', 'ubuntu', 'operating system', 'osx']"
runtime error,393,runtime error,393,461,"['runtime error', 'runtimeerror', 'runtime panic', 'runtime issue', 'runtime crash', 'runtime errors', 'runtime exception', 'runtime issues']"
types issue,2,type system,644,1522,"['type system', 'type error', 'type bug', 'typechecker', 'type inference', 'go/types', 'types', 'typechecking', 'type safety', 'type check', 'type checker', 'type:bug', 'type mismatch', 'type checking', 'unsized types', 'type hints', 'type: bug', 'type/bug', 'type assertion', 'type issue', 'type hierarchy', 'go types', 'type params', 'type guard', 'type propagation', 'typesystem', 'type stability', 'type coercion', 'type incorrectness', 'type unsoundness', 'type: issue', 'type: bugfix', 'type/issue', 'type system bug', 'type parameter issue', 'type checking bug', 'type unification', 'type:issue', 'type instability', 'type hint issue', 'types issue', 'type constraint', 'abstract types', 'incompatible types', 'recursive types', 'type compatibility', 'complex types', 'type resolution']"
gradle,295,gradle,295,340,"['gradle', 'gradle plugin', 'gradcheck', 'domain:gradle']"
configuration file,2,configuration,999,1138,"['configuration', 'config', 'configure', 'configuration properties', 'next config', 'configurationproperties', 'launch config', 'run configuration', 'config parsing', 'configuration files', 'topic: configuration', 'configure script', 'configuration option', 'topic:configuration', 'configuration file', 'configuration parsing', 'config management']"
torch. dynamo,2,dynamo,456,489,"['dynamo', 'torch dynamo', 'torch.dynamo', 'category dynamo', 'dynamo framework', 'torch. dynamo']"
rendering,320,rendering,320,406,"['rendering', 'server rendering', 'content rendering', 'server side rendering', 'client side rendering', 'ui rendering', 'template rendering', 'render', 'html rendering', 'editor rendering', 'domain: rendering', 'math rendering', 'image rendering']"
syntax,255,syntax,255,266,"['syntax', 'grammar', 'syntax definition']"
web,306,web,306,361,"['web', 'website']"
behavior change,20,behavior,138,164,"['behavior', 'behavior change', 'language behavior', 'behavioral change']"
extension support,3,extension,256,417,"['extension', 'extensions', 'extension api', 'extension installation', 'extension management', 'extension issues', 'extension issue', 'extensionapi', 'extension development', 'extension compatibility', 'extension interaction', 'extension update', 'extension updates', 'extension integration', 'extension support', 'extension handling', 'extension system', 'extension bug']"
accessibility,228,accessibility,228,230,"['accessibility', 'accessibility issues']"
docker,291,docker,291,312,"['docker', 'spring boot docker', 'docker compose', 'domain: docker', 'docker image', 'docker integration']"
maven integration,2,maven,224,322,"['maven', 'maven plugin', 'maven integration']"
spring boot 2.x,2,spring boot,1725,2800,"['spring framework', 'spring boot', 'spring test', 'spring boot configuration', 'spring integration', 'spring web', 'spring boot dependencies', 'spring boot autoconfigure', 'spring boot web', 'spring context', 'spring boot 3.4', 'spring boot core', 'spring boot 3.2', 'spring boot starter web', 'spring boot features', 'spring boot 3.3', 'spring mvc', 'spring boot 3.x', 'spring boot buildpack', 'spring framework 6.1', 'spring webmvc', 'spring framework core', 'spring boot testing', 'spring boot starter test', 'spring boot 2.x', 'spring webflux', 'spring boot cli', 'springframework', 'spring framework 6.2', 'spring core', 'spring framework 6', 'spring boot loader', 'spring boot 3.4.x', 'spring boot test autoconfigure', 'spring cloud config', 'spring boot build', 'spring init', 'spring environment', 'spring boot auto configuration', 'spring boot tools', 'spring boot feature', 'spring boot plugin', 'spring configuration', 'domain: spring boot', 'spring features', 'spring boot 3', 'spring modules', 'spring properties', 'spring extensions', 'spring boot upgrade', 'spring config', 'spring webclient', 'springboot', 'framework spring boot', 'spring boot maven plugin', 'spring boot compatibility']"
trait object,25,trait,171,452,"['trait', 'traits', 'trait related', 'trait bounds', 'trait system', 't traits', 'impl trait', 'trait implementation', 'trait objects', 'trait object', 'trait upcasting', 'trait impl', 'trait selection', 'trait resolution', 'trait impl conflict', 'type traits', 'trait specialization', 'a trait objects', 'trait associated types', 'sized trait', 'trait method']"
typescript,386,typescript,386,390,"['typescript', 'topic: typescript', 'typescript support']"
integration,285,integration,285,289,"['integration', 'integration issue']"
crash report,3,crash,644,662,"['crash', 'type crash', 'application crash', 'crash report', 'crashes', 'crash reporting', 'crashmonitor', 'crash recovery']"
panic,244,panic,244,275,"['panic', 'panicking', 'analysis panic', 'panics', 'panic handling', 'panicked']"
integrationtest,2,integration test,420,511,"['integration test', 'integration tests', 'integrationtests', 'integrationtest', 'test integration', 'integration testing', 'integ test', 'integration test failure', 'profile integ tests']"
unexpected error,3,error,270,361,"['error', 'errors', 'syntax error', 'logic error', 'invalid input', 'invalid code', 'unexpected error', 'evaluation error', 'logical error', 'invalid syntax', 'invalid program', 'programming error', 'invalid data', 'math error']"
optimization,668,optimization,668,799,"['optimization', 'optimizer', 'optimizers', 'minification', 'minimization', 'topic: optimization', 'model optimization', 'topic:optimization', 'type: optimization', 'domain: optimization', 'optimization issue', 'optimizations', 'optimizer state']"
docs,181,docs,181,295,"['docs', 'doc', 'doc improvement', 'doc tests', 'docvalues', 'doc values', 'doc content', 'doc request', 'doc test', 'doc suggestion', 'doc link']"
http protocol,3,http,284,429,"['http', 'http2', 'net/http', 'http status', 'http message converter', 'net http', 'http status code', 'http protocol', 'net/http2', 'http status codes', 'http connection', 'http message conversion', 'httpcore', 'http method']"
search function,2,search,201,212,"['search', 'search syntax', 'text search', 'search issue', 'search api', 'search function']"
encryption,20,crypto,206,254,"['crypto', 'encryption', 'cryptography', 'crypter', 'cipher', 'decryption']"
dev tools,3,tooling,199,447,"['tooling', 'tools', 'build tools', 'devtools', 'build tool', 'tool', 'x tools', 'build tooling', 'x/tools', 'dev tools', 'tool interaction', 'development tool', 'development tools', 'developer tools', 'internal tool', 'tool management', 'br tool']"
language specification,2,language,262,560,"['language', 'language design', 'language support', 'language groovy', 'multilingual', 'language update', 'language style', 'babel', 'language proposal', 'language upgrade', 'embedded languages', 'language mode', 'language version', 'language change', 'expression language', 'languagefeature', 'programming language', 'language bug', 'language standards', 'language implementation', 'language extensions', 'language spec', 'programming language agnostic', 'language issue', 'domain:programming language', 'language specification', 'multilingual support', 'language agnostic', 'language standard', 'language status', 'language extension', 'english']"
core framework,2,core,216,262,"['core', 'torch core', 'core logic', 'core lib', 'core language', 'core library', 'bitcoin core', 'core functionalities', 'core libraries', 'core development', 'core functionality', 'core framework', 'core engine', 'core function']"
aot,157,aot,157,251,"['aot', 'aop', 'aoti', 'aotcompilation', 'aot compilation', 'aot compiler', 'aot compile', 'aot export']"
instrumentation,70,instrumentation,70,70,['instrumentation']
cuda,326,cuda,326,361,"['cuda', 'cudagraphs', 'cuda support', 'cuda issue', 'domain cuda', 'cudagraph', 'domain: cuda', 'cuda error', 'cuda unsupported']"
spl,25,spel,144,240,"['spel', 'ttl', 'spl', 'toml', 'mkl', 'saml', 'jstl']"
memory leak,245,memory leak,245,270,"['memory leak', 'leak', 'resource leak', 'memory leaks', 'leak detection']"
android,147,android,147,340,"['android', 'ios', 'mobile', 'mobile app', 'gomobile', 'platform:android']"
networking,125,network,173,300,"['networking', 'network', 'area/networking']"
lifetime issue,17,lifetime,106,151,"['lifetime', 'lifetimes', 'f lifetime', 'lifetime issue', 'lifetime issues', 'lifetime parameters', 'lifetime bounds']"
distribution,13,distributed,126,151,"['distributed', 'distribute', 'distributions', 'distribution']"
python support,3,python,454,566,"['python', 'python api', 'python integration', 'python version', 'requires python', 'python compatibility', 'python versioning', 'python packaging', 'python discovery', 'python env', 'ipython', 'python interpreter', 'python project', 'python interaction', 'python extension', 'python tooling', 'python ecosystem', 'python3', 'python support', 'python library', 'python package', 'python environment', 'python version conflict', 'python version mismatch']"
codebrowser,3,codegen,146,162,"['codegen', 'code editor', 'codebrowser', 'codelens', 'codemod', 'code browser', 'codemirror']"
version upgrade,2,upgrade,2079,2181,"['upgrade', 'framework upgrade', 'upgrades', 'rolling upgrade', 'upgrade policy', 'upgrading', 'upgrade issue', 'type:upgrade', 'bug fix version upgrade', 'client upgrade', 'upgrade required', 'version upgrade', 'upgrade regression', 'image upgrade', 'upgrade issues']"
java technology,2,java,1923,2153,"['java', 'jdbc', 'jdk', 'java version', 'jvm', 'java 21', 'java api', 'java ee', 'java support', 'java features', 'java configuration', 'java application', 'java ecosystem', 'java technology', 'jvm tool mode', 'oracle jdk']"
installation,203,installation,203,301,"['installation', 'install', 'installer', 'postinstall', 'install issue', 'installation issue', 'installation failure', 'go/install', 'reinstallation']"
cache,195,cache,195,453,"['cache', 'opcache', 'caching', 'build cache', 'module cache', 'configuration cache', 'file cache', 'cache management', 'cache issue', 'topic: caching', 'distributed cache', 'opcode cache', 'cache control', 'whole cache mode', 'plan cache', 'schema cache', 'cache miss']"
rustc,381,rustc,381,718,"['rustc', 'rustdoc', 'rust', 'rustc error', 't rustdoc', 'rustfmt', 'rustc bug', 'rust analyzer', 'a rustdoc ui', 'rustc book', 'rust by example', 'rustc llvm', 'rustup', 'rustc internal', 'rustc internal error', 'rust compiler', 'rust language', 'rust lang', 'rustc compiler', 'rust std', 'rustcompiler', 'rust abi', 'rustc issue', 'rust stdlib', 'rustc warning', 'domain language rust', 'rust standard library', 'rustc panic', 't rustdoc frontend', 'rustc dev guide']"
inductor,243,inductor,243,280,"['inductor', 'torchinductor', 'torch inductor', 'inductor backend', 'topic: inductor', 'aot inductor']"
layout problem,2,layout,199,216,"['layout', 'window layout', 'application layout', 'layout issue', 'layout animation', 'layout propagation', 'layout mismatch', 'layout problem']"
reactor,170,reactor,170,182,"['reactor', 'spring reactor', 'reactor netty']"
css styles,2,css,208,253,"['css', 'css modules', 'css assets', 'css syntax', 'css variables', 'css issue', 'css output', 'css processing', 'css utility', 'css styles', 'styling issue', 'css parser', 'css rendering', 'css custom properties', 'css import']"
mail,19,messaging,63,97,"['messaging', 'mail', 'smtp', 'email']"
pulsar,115,pulsar,115,158,"['pulsar', 'spring pulsar', 'pulsar reactive']"
workspaces,21,workspace,96,179,"['workspace', 'workbench', 'workspaces', 'workspace trust', 'workspace support', 'workspace management', 'multi root workspace', 'virtual workspace', 'workspace package']"
component,135,component,135,275,"['component', 'components', 'component interaction', 'web components', 'ui component', 'component template', 'ui components', 'component behavior', 'component issue', 'component rendering', 'component configuration', 'component conflict', 'component name', 'component missing']"
kotlin,155,kotlin,155,168,"['kotlin', 'language kotlin', 'kotlin dsl', 'kotlin support']"
mvc,65,mvc,65,68,"['mvc', 'web mvc']"
jit,159,jit,159,164,"['jit', 'jit issue']"
debug,67,debugging,253,486,"['debugger', 'debug', 'debugging', 'debuginfo', 'termdebug', 'debug console', 'remote debugging', 'debug build', 'debug assertions', 'a debuginfo', 'debug info', 'debugging tool', 'software debugging', 'debugging issue', 'debug mode', 'debugger issue']"
deprecation,154,deprecation,154,185,"['deprecation', 'deprecated', 'deprecation warning', 'topic:deprecation', 'type: deprecation', 'deprecated feature']"
chat feature,5,chat,139,171,"['chat', 'inline chat', 'quick chat', 'chatgpt', 'chat feature', 'panel chat', 'chat integration', 'chat view', 'chat widget']"
cpu,179,cpu,179,215,"['cpu', 'cpu features', 'target cpu', 'cpu fallback', 'processor', 'cpu usage', 'cpu architecture', 'cpu performance', 'cpu instruction', 'cpu optimization', 'cpu detection', 'cpu feature detection']"
micrometer,147,micrometer,147,150,"['micrometer', 'spring micrometer']"
error suggestion,5,error handling,243,571,"['error message', 'error handling', 'exception handling', 'error reporting', 'error page', 'exception message', 'errorhandling', 'error report', 'error messages', 'type: error message', 'lowering exception', 'low level error', 'error suggestion']"
runtime trace,2,tracing,192,235,"['tracing', 'trace', 'cmd/trace', 'runtime trace', 'internal/trace', 'execution trace', 'dynamic tracing', 'symbolic tracing']"
std,91,std,91,98,"['std', 'deno std', 'std.progress']"
memorymanagement,5,memory management,158,438,"['memory', 'memory management', 'memorymanagement', 'memorysafety', 'memory access', 'memory usage', 'memory format', 'memory layout', 'memory profiling', 'memory optimization', 'memory consumption', 'memory mapping', 'memory issue', 'memory allocation', 'memory issues', 'memory model', 'c memory management', 'shared memory', 'out of memory', 'memory error', 'memory alignment', 'uninitialized memory', 'memory reference']"
webclient,31,http client,90,219,"['httpclient', 'http client', 'webclient', 'web client', 'rest client', 'restclient', 'webtestclient']"
open telemetry,2,telemetry,138,181,"['telemetry', 'opentelemetry', 'x/telemetry', 'open telemetry']"
parser issue,11,parser,136,255,"['parser', 'parsing', 'toml parser', 'parse error', 'parsing error', 'parser issue', 'parse', 'parser error', 'expression parser', 'parser bug', 'toml parsing']"
metrics,220,metrics,220,226,"['metrics', 'metric', 'metrics test']"
backend,73,frontend,109,203,"['frontend', 'backend', 'c backend', 'build backend', 'custom backend', 'front end', 'backends', 'backend extension']"
mir,87,mir,87,146,"['mir', 'miri', 'mir opt', 'mir validation', 'mir optimization', 'mir build']"
spring data,165,spring data,165,183,"['spring data', 'spring data mongodb', 'spring data jpa', 'spring data cassandra', 'spring data jdbc', 'spring data r2dbc', 'spring data gemfire']"
workflows,3,workflow,75,132,"['workflow', 'process', 'workflows', 'process group', 'process management', 'process improvement', 'topic:workflow', 'workflow management']"
autograd,158,autograd,158,180,"['autograd', 'compile autograd', 'compiled autograd', 'domain autograd', 'topic autograd', 'custom autograd function', 'aot autograd']"
ddl,82,ddl,82,86,"['ddl', 'ld', 'ddl operation']"
auth,35,authentication,128,210,"['authentication', 'auth', 'authorization', 'authorization server', 'oauth2', 'oauth', 'auth issue']"
async,123,async,123,295,"['async', 'async await', 'async runtime', 'async fn', 'f async', 'asyncio', 'async support', 'async closures', 'f async closure', 'async programming', 'async fn traits', 'async closure', 'async execution', 'async operation', 'async iterable', 'async issue', 'async enrich', 'async handling', 'async requests', 'async test', 'asynchronous', 'async io', 'async recursion']"
web server,53,server,122,218,"['server', 'web server', 'webserver', 'platform server', 'code server', 'serverless', 'server components', 'embedded server', 'http server']"
heap buffer overflow,4,segfault,152,233,"['segfault', 'segmentation fault', 'buffer overflow', 'heap buffer overflow', 'heap overflow', 'memory overflow']"
migration,158,migration,158,204,"['migration', 'relocation', 'data migration', 'migrate', 'feature migration', 'migration issue', 'database migration', 'migrations', 'code migration']"
onnx export,15,onnx,122,139,"['onnx', 'onnx export', 'onnxruntime']"
mps,98,mps,98,100,"['mps', 'mpsc']"
domain: infrastructure,3,infrastructure,174,216,"['infrastructure', 'dns', 'domain core', 'domain: core', 'domain: infrastructure', 'domain:infrastructure', 'domain:network', 'domain: network', 'domain: networking']"
servlet,29,tomcat,129,182,"['tomcat', 'jsp', 'servlet', 'servlet container', 'servlet api']"
cgo,100,cgo,100,108,"['cgo', 'cgocall', 'go cgo', 'cgo issue']"
functionalization,13,functionality,91,159,"['functionality', 'functional', 'functionalization', 'function support', 'functional api', 'functional programming', 'functional issue', 'functional execution', 'functional bug']"
import,113,import,113,232,"['import', 'import error', 'importer', 'dynamic imports', 'organize imports', 'dynamic import', 'imports', 'package import', 'data import', 'import errors', 'module exports', 'import behavior', 'import failure', 'file import', 'import table', 'import issue', 'import management', 'module import', 'go imports']"
index usage,2,indexing,93,240,"['index', 'indexing', 'indexer', 'indexcompatibility', 'index compatibility', 'indices', 'index select', 'index mode', 'index settings', 'index management', 'index join', 'index store', 'index strategy', 'index usage']"
completion,129,completion,129,146,"['completion', 'shell completion', 'completions', 'category: completion', 'completion issue']"
concurrency issue,7,concurrency,252,319,"['concurrency', 'race condition', 'concurrency issue', 'concurrency control']"
spring kafka,45,kafka,87,134,"['kafka', 'spring kafka', 'framework kafka']"
query optimization,35,query planner,40,124,"['query planner', 'query performance', 'query optimization', 'query plan', 'query planning', 'query optimizer', 'sql performance', 'sql optimization', 'database performance']"
newrenderer,2,renderer,41,53,"['renderer', 'newrenderer', 'prerendering', 'new renderer']"
llvm,99,llvm,99,105,"['llvm', 'a llvm', 'llvm ir']"
suggestion,104,suggestion,104,156,"['suggestion', 'suggest', 'suggestions', 'suggest change', 'suggestion improvement', 'user suggestion']"
generic type,6,generics,86,183,"['generics', 'generic', 'generic types', 'f generics', 'generic functions', 'generic programming', 'generic parameter', 'generic issue', 'generic parameters', 'generic type', 'generic issues', 'generic code']"
pointer safety,2,memory safety,95,137,"['memory safety', 'thread safety', 'object safety', 'pointer safety']"
compatibility,259,compatibility,259,416,"['compatibility', 'backward compatibility', 'incompatible', 'spec compatibility', 'compatibility issue', 'incompatibility', 'domain: compatibility', 'topic: compatibility', 'future incompatibility', 'cross version compatibility', 'backward compatible', 'backwards compatibility', 'version compatibility', 'architecture compatibility']"
ownership and borrowing,2,ownership,40,49,"['ownership', 't ownership', 'borrowing', 'ownership and borrowing']"
attention mechanism,30,attention,44,87,"['attention', 'flex attention', 'attention mechanism', 'attention mechanisms', 'flash attention']"
reactive,80,reactive,80,130,"['reactive', 'reactivity']"
odbc,3,r2dbc,95,148,"['r2dbc', 'gdb', 'lldb', 'odbc', 'ojdbc']"
jetty,86,jetty,86,98,"['jetty', 'jetty reactive']"
native image,97,native image,97,97,['native image']
language server,89,language server,89,117,"['language server', 'go language server', 'domain language server', 'domain: language server', 'language service', 'lang server']"
dom extension,3,dom,109,121,"['dom', 'shadow dom', 'domdocument', 'dom manipulation', 'dom extension']"
routing,99,routing,99,111,"['routing', 'parallel routes', 'typed routes', 'intercepting routes', 'routing issue', 'route interception']"
spring graphql,29,graphql,100,129,"['graphql', 'spring graphql']"
ssl,105,ssl,105,191,"['ssl', 'tls', 'crypto/tls', 'openssl', 'https', 'ssl configuration']"
autoconfiguration,11,auto configuration,100,149,"['auto configuration', 'autowiring', 'autoconfiguration', 'boot autoconfigure', 'autoconfigure', 'autowired']"
markdown,111,markdown,111,135,"['markdown', 'markup', 'markdown support', 'markdown rendering']"
diagnostics,117,diagnostics,117,151,"['diagnostics', 'diagnostic', 'a diagnostics', 'diagnostic issue']"
struct,49,struct,49,56,"['struct', 'struct layout', 'structs', 'struct padding']"
asan,32,aten,56,138,"['aten', 'asan', 'ast', 'asn1', 'aten native']"
x pack,88,x pack,88,90,"['x pack', 'x pack ml']"
setting,2,settings,96,110,"['settings', 'setting', 'setup']"
environment management,2,environment,82,90,"['environment', 'cross environment', 'environment configuration', 'environment interaction', 'environment management']"
templates,5,template,112,222,"['template', 'templating', 'template syntax', 'html/template', 'text/template', 'template issue', 'template pipeline', 'templates', 'template literals', 'template engine', 'template compatibility', 'template literal', 'template expansion', 'index template', 'template evaluation', 'search template', 'template migration', 'template compiler']"
json processing,13,json,130,179,"['json', 'jsonrpc', 'jsonrpc2', 'jsonpath', 'json rpc', 'json output', 'json parsing', 'json processing', 'json path', 'json schema', 'jsonassert']"
enum,74,enum,74,84,"['enum', 'enums', 'enum variant', 'enum layout', 'enum update']"
color theme,5,theme,45,62,"['theme', 'light theme', 'dark theme', 'theming', 'color theme']"
sync,105,sync,105,176,"['sync', 'synchronization', 'synctest', 'sync load', 'sync issue', 'sync package', 'sync failure', 'cloud sync']"
serialization,125,serialization,125,147,"['serialization', 'deserialization', 'serialize', 'kotlin serialization']"
bundling,2,packaging,49,56,"['packaging', 'bundling', 'unboxing', 'bundling issue']"
neo4j,88,neo4j,88,88,['neo4j']
web application,8,webflux,85,137,"['webflux', 'web framework', 'web ui', 'webassembly', 'web application', 'webjars', 'web testing', 'web interface', 'web development', 'web platform']"
type: refactoring,3,refactoring,174,238,"['refactoring', 'refactor', 'code cleanup', 'type cleanup', 'code refactoring', 'type: refactor', 'type: refactoring', 'type:refactoring', 'category:refactoring']"
linking,66,linking,66,133,"['linking', 'url', 'link', 'urls', 'linkname', 'links', 'find links', 'hyperlinks', 'external link']"
metadata,130,metadata,130,145,"['metadata', 'module metadata', 'starter metadata', 'library metadata', 'metadata issue', 'metadata reading', 'metadata parsing', 'metadata management']"
warnings,26,warning,119,147,"['warning', 'warnings', 'warning messages']"
analysis,106,analysis,106,120,"['analysis', 'analyze', 'analysis issue', 'data analysis']"
const expressions,3,const eval,90,267,"['const eval', 'const', 'const evaluation', 'const generics', 'const fn', 'const propagation', 'const items', 'f const', 't const', 'f const trait', 'const expressions', 'generic const exprs', 'const trait', 'const fns', 'const safety', 'const functions', 'const expr', 'const generic', 'const unsafety', 'const features', 'domain const generics', 'generic const items', 'const trait impl', 'const expression', 'const context']"
