representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
webflux,85,webflux,85,90,"['webflux', 'webjars']"
type: refactoring,3,refactoring,174,226,"['refactoring', 'refactor', 'code refactoring', 'type: refactor', 'type: refactoring', 'type:refactoring', 'category:refactoring']"
linking,66,linking,66,98,"['linking', 'link', 'links', 'external link']"
metadata,130,metadata,130,145,"['metadata', 'module metadata', 'starter metadata', 'library metadata', 'metadata issue', 'metadata reading', 'metadata parsing', 'metadata management']"
warnings,26,warning,119,147,"['warning', 'warnings', 'warning messages']"
analysis,106,analysis,106,120,"['analysis', 'analyze', 'analysis issue', 'data analysis']"
const expression,2,const eval,90,180,"['const eval', 'const', 'const evaluation', 'const fn', 'const propagation', 'f const', 't const', 'const expressions', 'const fns', 'const safety', 'const functions', 'const unsafety', 'const expression', 'const context']"
tensor,180,tensor,180,366,"['tensor', 'tensor operations', 'tensordict', 'tensor parallel', 'tensor parallelism', 'tensor creation', 'tensor ops', 'tensor operation', 'tensor dict', 'tensors', 'named tensor', 'tensor construction', 'tensor api', 'tensor manipulation', 'tensor management', 'tensor computation', 'tensor issue', 'nested tensor', 'tensor shapes', 'tensor attributes', 'tensorrt', 'tensor conversion', 'tensor comparison', 'masked tensor', 'tensor copy', 'fake tensor', 'nested tensors', 'tensor prop', 'empty tensor']"
executor service,2,executor,53,61,"['executor', 'task executor', 'async executor', 'executor service']"
validation,155,validation,155,186,"['validation', 'verification']"
input method,11,input,87,157,"['input', 'input handling', 'input method', 'textinput', 'input field', 'inputs', 'text input', 'user input', 'input component', 'input box', 'input processing', 'quick input']"
formatting,113,formatting,113,194,"['formatting', 'format', 'formatter', 'format string', 'format issue', 'output format', 'text formatting', 'list formatting', 'output formatting', 'code formatting', 'data formatting', 'formatting issue', 'html formatting']"
gc,78,gc,78,110,"['gc', 'grpc', 'gcp', 'gcn', 'gcs']"
macros,14,macro,75,144,"['macro', 'macro expansion', 'macro rules', 'f macro', 'macros', 'macro related', 'derive macros', 'macro system', 'derive macro', 'macro redefinition']"
gui,108,gui,108,108,['gui']
torchcompile,5,torch.compile,71,194,"['torch compile', 'torch.compile', 'torchscript', 'torch.export', 'torchcompile', 'torch script', 'torch api', 'torch export', 'torch compiler', 'torch runtime error']"
actuator,62,actuator,62,62,['actuator']
opcache,86,opcache,86,88,"['opcache', 'opcode cache']"
tikv,52,tikv,52,52,['tikv']
bugs,44,bugs,44,46,"['bugs', 'bug introduction']"
encoding/json,7,encoding,94,122,"['encoding', 'encoding/xml', 'encoding/json', 'uri encoding', 'encoding issue', 'character encoding', 'url encoding', 'json encoding']"
bootstrap,77,bootstrap,77,84,"['bootstrap', 't bootstrap', 'bootstrapping']"
toolchain,57,toolchain,57,62,"['toolchain', 'toolchain issue']"
fuzzing,61,fuzzing,61,73,"['fuzzing', 'fuzz testing']"
iterator,66,iterator,66,73,"['iterator', 'iterators']"
data race,78,data race,78,78,['data race']
notebook,53,notebook,53,67,"['notebook', 'notebooks']"
error handling,243,error handling,243,330,"['error handling', 'exception handling', 'errorhandling']"
domain: language features,5,language feature,242,419,"['language feature', 'language features', 'domain: language features', 'domain language features', 'domain/language features']"
flaky,44,flaky,44,44,['flaky']
release,68,release,68,71,"['release', 'go release']"
cmake,52,cmake,52,55,"['cmake', 'rmake']"
nn,47,nn,47,54,"['nn', 'knn']"
pip,69,pip,69,69,['pip']
vim script,12,vimscript,86,170,"['vim9script', 'vimscript', 'vim script', 'vim scripting', 'vimscript interaction']"
gpu,135,gpu,135,164,"['gpu', 'gpus', 'multi gpu', 'gpu issue', 'gpu rendering', 'gpu acceleration']"
extension api,28,extension api,28,30,"['extension api', 'extensionapi']"
internal,30,internal,30,37,"['internal', 'internals', 'go internal']"
script,22,scripting,59,87,"['scripting', 'script', 'scripts', 'third party scripts', 'script manager']"
multi threading,10,threading,60,183,"['threading', 'virtual threads', 'multithreading', 'worker threads', 'thread pool', 'thread management', 'multi threading', 'java threading', 'virtual thread']"
zend,33,zend engine,110,149,"['zend engine', 'zend', 'zend optimizer', 'zenmode']"
navigation,113,navigation,113,113,['navigation']
cmd/go,62,cmd/go,62,94,"['cmd/go', 'cmd/cgo', 'cmd/gomote', 'cmd go', 'cmd/gonew', 'go command', 'go/cmd', 'go/cmd/go']"
linker issue,11,linker,86,122,"['linker', 'linker error', 'linker issue', 'linker problem']"
assertion error,83,assertion failure,151,256,"['assertionerror', 'assertion failure', 'assertion error']"
pytorch functionality,3,pytorch,619,857,"['pytorch core', 'pytorch', 'pytorch api', 'pytorch dynamo', 'pytorch test', 'pytorch model', 'pytorch linalg', 'pytorch compiler', 'pytorch transformers', 'pytorch frontend', 'pytorch function', 'pytorch benchmarks', 'pytorch compile', 'pytorch onnx', 'pytorch rocm', 'pytorch docs', 'pytorch internal', 'pytorch aten', 'pytorch distributed', 'pytorch functionality', 'pytorch ops', 'pytorch feature request', 'pytorch fx', 'pytorch ir', 'pytorch export', 'domain: pytorch', 'pytorch modules', 'pytorch optimization', 'pytorch issues', 'pytorch issue', 'pytorch feature', 'pytorch elastic', 'pytorch benchmark', 'pytorch backend', 'pytorch extensions']"
triton,79,triton,79,79,['triton']
export,83,export,83,88,"['export', 'exporter', 'exports']"
hibernate,72,hibernate,72,72,['hibernate']
netty,83,netty,83,89,"['netty', 'netty4', 'netrc']"
framework upgrade,25,framework upgrade,25,25,['framework upgrade']
mockito,47,mockito,47,49,"['mockito', 'spring mockito']"
reflection,85,reflection,85,101,"['reflection', 'reflect']"
planner,36,planner,36,38,"['planner', 'planning']"
package management,286,package management,286,350,"['package manager', 'package management', 'package resolution', 'packagemanagement', 'package loading', 'domain:package management', 'domain: package management', 'package configuration']"
memorymanagement,5,memory management,158,273,"['memory management', 'memorymanagement', 'memory access', 'memory usage', 'memory format', 'memory layout', 'memory profiling', 'memory optimization', 'memory consumption', 'memory mapping', 'memory allocation', 'c memory management', 'memory alignment', 'memory reference']"
type checking,79,type checking,79,158,"['typechecker', 'typechecking', 'type safety', 'type check', 'type checker', 'type checking', 'type guard']"
fsdp,55,fsdp,55,65,"['fsdp', 'sdpa']"
data storage,3,storage,135,170,"['storage', 'local storage', 'cloud storage', 'external storage', 'storage engine', 'data storage']"
jackson,37,jackson,37,37,['jackson']
jms,56,jms,56,72,"['jms', 'jmx', 'jpms']"
uv,60,uv,60,180,"['uv cli', 'uv tool', 'uv sync', 'uvx', 'uv', 'uv lock', 'uv api', 'uv run', 'uv add', 'tool uv', 'uv publish', 'uv config', 'uv init', 'uv index', 'uv project', 'uv issue', 'uv configuration', 'uv library']"
powershell,38,powershell,38,38,['powershell']
localize,2,i18n,43,154,"['localization', 'i18n', 'internationalization', 'locale', 'localize', 'locale issue']"
turbo module,9,turbopack,66,92,"['turbopack', 'turbo', 'turbomodule', 'turbo module', 'turbo pack', 'turbo modules']"
abi,66,abi,66,74,"['abi', 'f abi', 'a abi', 'c abi']"
clippy,51,clippy,51,53,"['clippy', 'clipping']"
lint,113,lint,113,125,"['lint', 'next lint', 'lint issue', 'lints', 'lint warning']"
operators,8,operator,29,40,"['operator', 'operators', 'operator support']"
xpu,40,xpu,40,40,['xpu']
junit,43,junit,43,45,"['junit', 'junit jupiter']"
spring ws,13,spring session,64,80,"['spring session', 'spring ws', 'spring tx']"
ldap,56,ldap,56,83,"['ldap', 'spring ldap']"
annotations,25,annotation,38,100,"['annotation', 'annotation processing', 'annotations', 'annotated text', 'test annotation', 'type annotation', 'java annotations', 'java annotation', 'contract annotations', 'type annotations']"
information schema,58,information schema,58,101,"['information schema', 'schema', 'info schema', 'schema management', 'sql schema']"
github,15,git,73,94,"['git', 'github', 'gitlab', 'github copilot', 'domain: git']"
backends,2,backend,73,83,"['backend', 'build backend', 'custom backend', 'backends', 'backend extension']"
syscall,50,syscall,50,73,"['syscall', 'syscalls', 'syft', 'sysroot', 'sycl']"
assertions,5,assertion,53,75,"['assertion', 'assert', 'assertion library', 'assertj', 'assertions']"
math functions,2,function,41,58,"['function', 'functions', 'math functions', 'math function', 'function definition', 'mathematical function']"
quantization,57,quantization,57,57,['quantization']
partitioning,55,partitioning,55,70,"['partitioning', 'partitioner', 'reorganize partition', 'partition pruning', 'partition', 'partition management']"
mysql,59,mysql,59,65,"['mysql', 'mysqlnd', 'mysqli']"
rest,46,rest,46,48,"['rest', 'sleep']"
race condition,58,race condition,58,58,['race condition']
scrollbar,2,scrolling,73,85,"['scrolling', 'scrollview', 'scrollbar', 'scroll api']"
html,68,html,68,77,"['html', 'domain:html', 'htmlunit']"
ssa,47,ssa,47,55,"['ssa', 'go ssa', 'ssa interp']"
linting,101,linting,101,121,"['linting', 'linter']"
overflow,44,overflow,44,44,['overflow']
fs,35,fs,35,35,['fs']
libraries,20,library,253,304,"['libraries', 'library', 'library usage', 'library management', 'library maintenance', 'library support', 'library features', 'library proposal']"
spring hateoas,42,spring hateoas,42,46,"['spring hateoas', 'hateoas']"
infoschema,23,infoschema,23,23,['infoschema']
shell,39,shell,39,41,"['shell', 'fish shell']"
coverage,46,coverage,46,46,['coverage']
c++,92,c++,92,94,"['c++', 'c++ related']"
event listeners,6,event handling,44,101,"['event handling', 'event listener', 'eventhandling', 'event listeners', 'event system', 'event emission', 'event emitter', 'event listening']"
wasm,52,wasm,52,52,['wasm']
coding style,4,code style,22,29,"['code style', 'coding style', 'code clarity']"
