representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
cpu performance,3,performance,1955,2407,"['performance', 'cpu', 'benchmark', 'performance regression', 'runtime performance', 'runtime/metrics', 'cpu features', 'benchmarks', 'startup performance', 'target cpu', 'benchmarking', 'cpu fallback', 'processor', 'cpu usage', 'performance issue', 'performance optimization', 'domain: performance', 'performance improvement', 'slow performance', 'domain:performance', 'cpu architecture', 'category performance', 'cpu performance', 'performance monitoring', 'web performance', 'cpu instruction', 'performance metrics', 'topic performance', 'cpu optimization', 'topic:performance', 'cpu detection', 'cpu feature detection', 'performance issues']"
ci/cd,8,ci,744,1350,"['ci', 'ci cd', 'ci test failure', 'ci/cd', 'cds', 'ci failure', 'continuous integration', 'ci test', 'cdp', 'ci improvement', 'ci build', 'ci issue', 'domain:ci', 'topic: ci', 'domain: ci', 'category:ci', 'ci pipeline', 'cd', 'ci update', 'ci integration', 'ci infrastructure']"
runtime,626,runtime,626,637,"['runtime', 'runtime hints', 'application runtime', 'runtime environment', 'edge runtime']"
unsafety,5,security,819,1119,"['security', 'memory safety', 'unsafe code', 'safety', 'unsafe', 'thread safety', 'vulnerability', 'f unsafe', 'object safety', 'unsafety', 'x/vuln', 'vuln check', 'pointer safety', 'safetensors', 'unsafe operations', 'protection', 'security issue', 'security vulnerability']"
command line,79,terminal,454,1442,"['cli', 'terminal', 'command line', 'cmd/go', 'powershell', 'command', 'shell integration', 'command palette', 'cmd', 'tmux', 'commands', 'command line behavior', 'command line interface', 'terminal integration', 'bash', 'cli usage', 'autocommand', 'cmd/cgo', 'command line tool', 'cmd/gomote', 'cli tool', 'cli behavior', 'terminal ui', 'fzf tmux', 'autocmd', 'autocommands', 'command guide', 'command prompt', 'integrated terminal', 'cmd/link', 'cmd/vet', 'cmd go', 'cmd/gitmirror', 'cmd/gonew', 'subcommand', 'terminal behavior', 'terminal app', 'command not found', 'terminal emulation', 'terminal protocol', 'command line tools', 'app shell', 'command execution', 'command issue', 'interactive shell', 'cli server', 'command block', 'windows terminal', 'go command', 'command line options', 'go/cmd', 'terminal feature', 'cli options', 'cli command', 'go/cmd/go', 'command failure', 'terminal features', 'command output', 'shell command', 'terminal emulator', 'shell script', 'command suggestion']"
regression,441,regression,441,453,"['regression', 'type regression', 'visual regression', 'feature regression', 'kind/regression', 'regression test']"
editor functionality,4,editor,593,753,"['editor', 'editing', 'editor integration', 'rich text editor', 'editor feature', 'text editor', 'stack editor', 'text editing', 'editor functionality', 'editor behavior', 'editor plugin', 'rich text', 'editor navigation', 'editor ui', 'editor features', 'editor performance']"
sql,420,database,1070,2069,"['database', 'sql', 'query planner', 'mysql', 'query', 'postgresql', 'query execution', 'query performance', 'sql parser', 'query optimization', 'mysql compatibility', 'oracle', 'sql syntax', 'pgsql', 'query plan', 'sqlite', 'mssql', 'sql feature', 'database/sql', 'sql plugin', 'dba', 'query planning', 'query optimizer', 'data management', 'sql mode', 'sqlite3', 'node postgres', 'queries', 'query list', 'sqlserver', 'querydsl', 'postgres', 'query dsl', 'querying', 'query parser', 'mysqlnd', 'mysqli', 'mysql protocol', 'sql compatibility', 'sql performance', 'sql query', 'query result', 'query language', 'sql optimization', 'database performance', 'database management', 'domain database', 'database engine', 'table management', 'sql functionality', 'domain/database', 'sql engine', 'query issue', 'sql execution', 'dsr queries', 'database integration', 'sql server', 'sql analysis', 'sql package', 'sql es', 'sql parsing', 'prepared statement', 'query processing']"
impl,4,esql,252,622,"['esql', 'spel', 'ddl', 'ttl', 'spl', 'toml', 'mkl', 'bool', 'intl', 'nll loss', 'saml', 'esql plugin', 'ld', 'jstl', 'esql spec', 'ddl operation', 'impl blocks', 'read impl', 'impl']"
domain: go,4,gopls,339,836,"['gopls', 'language go', 'go', 'gomote', 'go1.x', 'go1.23', 'go tools', 'go1.22', 'go1.24', 'go tool', 'go1.18', 'go1.20', 'area:gopls', 'goimports', 'go1.21', 'golang', 'go runtime', 'go language', 'gorm', 'pkg.go.dev', 'go modules', 'go.work', 'language/go', 'go tooling', 'go build', 'go compiler', 'go toolchain', 'domain/go', 'go/tools', 'go version', 'domain: gopls', 'go/build', 'domain: go', 'domain/go tools', 'go1', 'domain:go language', 'domain:go tools', 'domain/go standard library', 'go project', 'domain: go tools', 'go programming language', 'go template', 'goenv', 'go work', 'go analysis', 'golang go', 'gomaxprocs', 'goroot']"
log,14,logging,463,522,"['logging', 'logsdb', 'log4j2', 'structured logging', 'log4j', 'general log', 'log', 'log management', 'log redaction', 'log analysis', 'log level']"
plugin support,3,plugin,269,352,"['plugin', 'plugin update', 'plugin upgrade', 'plugin issue', 'plugins', 'plugin integration', 'plugin interaction', 'plugin compatibility', 'plugin configuration', 'plugin system', 'plugin issues', 'plugin management', 'plugin support', 'builtin']"
operating system,3,windows,415,1134,"['windows', 'os', 'macos', 'linux', 'syscall', 'syscalls', 'unix', 'sys', 'posix', 'platform compatibility', 'x sys unix', 'user', 'cross platform', 'openbsd', 'freebsd', 'platform support', 'win32', 'systemd', 'syft', 'x86', 'system', 'sys unix', 'os/user', 'netbsd', 'aix', 'mips64', 'os windows', 'os string', 'platform specific', 'sysroot', 'platform', 'ubuntu', 'sycl', 'symint', 'x86 64', 'os request', 'os compatibility', 'target platform', 'operating system', 'system variables', 'system table', 'windows support', 'windows issue', 'cross platform issue', 'mips', 'os agnostic', 'windows specific', 'macos support', 'platform agnostic', 'x/sys', 'target os', 'system tables', 'aarch64', 'os user', 'arm64', 'osx', 'arm32', 'os issue', 'amd64', 'os issues', 'os incompatibility', 'platform issue']"
error message,184,runtime error,393,1870,"['runtime error', 'error', 'error message', 'error handling', 'runtimeerror', 'runtime panic', 'typeerror', 'undefinedbehaviorsanitizer', 'exception handling', 'runtime issue', 'internal error', 'runtime crash', 'errors', 'error reporting', 'syntax error', 'startup failure', 'runtime errors', 'server error', 'symbol conflict', 'shapeerror', 'methoderror', 'fatal error', 'fatalerror', 'internalerror', 'js error', 'missing symbol', 'error page', 'undefined symbol', 'http error', 'script error', 'runtime exception', 'exception message', 'keyerror', 'logic error', 'errorhandling', 'sql error', 'configuration issue', 'error report', 'unsupported operation', 'connection issue', 'network issue', 'invalid input', 'troubleshooting', 'javascript error', 'java exception', 'invalid code', 'uninitialized variable', 'database issue', 'unexpected error', 'internal server error', 'error messages', 'undefined variable', 'evaluation error', 'type: error message', 'android issue', 'runtime issues', 'logical error', 'invalid syntax', 'invalid program', 'setup issue', 'lowering exception', 'programming error', 'invalid data', 'database error', 'load error', 'javascript issue', 'website issue', 'key error', 'classcastexception', 'low level error', 'network error', 'browser issue', 'uninitialized', 'error suggestion', 'math error', 'init error']"
types issue,2,type system,644,2174,"['type system', 'type error', 'generics', 'type bug', 'typechecker', 'type inference', 'go/types', 'data type', 'types', 'data types', 'typechecking', 'generic', 'typing', 'type safety', 'opaque types', 'integer', 'type check', 'type checker', 'type:bug', 'type api', 'type mismatch', 'typeck', 'datatype', 'type improvement', 'type checking', 'type feature', 'type:enhancement', 'unsized types', 'type hints', 'type: bug', 'type/bug', 'type assertion', 'type/improvement', 'type/feature', 'type issue', 'generic types', 'numeric', 'f generics', 'f opaque types', 'data type issues', 'type conversion', 'type api change', 'type enhancement', 'type/enhancement', 'alias', 'data type issue', 'type hierarchy', 'go types', 'kind/enhancement', 'type params', 'type alias', 'return type notation', 'never type', 'type promotion', 'type: enhancement', 'area: typing', 'int type', 'return types', 'type:feature', 'type guard', 'type feature request', 'type propagation', 'typesystem', 'type stability', 'type', 'type coercion', 'generic functions', 'numerics', 'generic programming', 'type: feature', 'type incorrectness', 'type unsoundness', 'aliasing', 'type: issue', 'type aliasing', 'type: bugfix', 'type/issue', 'type/breaking change', 'numeric types', 'type: api change', 'type system bug', 'generic parameter', 'type parameter issue', 'typeinference', 'generic issue', 'type alias impl trait', 'type checking bug', 'type unification', 'type: improvement', 'data type conversion', 'data type mismatch', 'type:issue', 'type casting', 'type instability', 'alias analysis', 'type aliases', 'generic parameters', 'generic type', 'trait alias', 'type change', 'type hint issue', 'type punning', 'types issue', 'type constraint', 'abstract types', 'type juggling', 'integer type', 'incompatible types', 'generic issues', 'recursive types', 'type compatibility', 'generic code', 'complex types', 'type resolution', 'data type management']"
gradle,295,gradle,295,340,"['gradle', 'gradle plugin', 'gradcheck', 'domain:gradle']"
configuration file,2,configuration,999,1141,"['configuration', 'config', 'configure', 'configuration properties', 'next config', 'configurationproperties', 'setuptools scm', 'launch config', 'run configuration', 'config parsing', 'configuration files', 'topic: configuration', 'configure script', 'configuration option', 'topic:configuration', 'configuration file', 'configuration parsing', 'config management']"
torch. dynamo,2,dynamo,456,551,"['dynamo', 'amp', 'lightning', 'torch dynamo', 'relay', 'torch.dynamo', 'category dynamo', 'dynamo framework', 'torch. dynamo', 'fusion']"
rendering,320,rendering,320,459,"['rendering', 'renderer', 'server rendering', 'content rendering', 'server side rendering', 'newrenderer', 'client side rendering', 'ui rendering', 'prerendering', 'template rendering', 'render', 'html rendering', 'new renderer', 'editor rendering', 'domain: rendering', 'math rendering', 'image rendering']"
parser issue,11,syntax,255,526,"['syntax', 'parser', 'parsing', 'toml parser', 'parse error', 'grammar', 'parsing error', 'parser issue', 'parse', 'parser error', 'delimiter', 'expression parser', 'parser bug', 'toml parsing', 'syntax definition', 'parentheses']"
linking,66,web,306,706,"['web', 'linking', 'website', 'redirect', 'url', 'link', 'autolinking', 'link issue', 'urls', 'linkname', 'dynamic linking', 'symlink', 'url handling', 'url parsing', 'permalink', 'deep linking', 'link broken', 'links', 'static linking', 'intra doc links', 'redirects', 'url update', 'symbolic links', 'find links', 'index url', 'url resolution', 'broken link', 'linking issue', 'linking error', 'file not found', 'uri handling', 'url issue', 'autolink', 'url validation', 'permalinks', 'hyperlinks', 'uri parsing', 'uri resolution', 'symbolic link', 'redirect issue', 'external link', 'url pattern', 'uri validation', 'url handlers', 'uri template']"
behavioral change,2,behavior,138,183,"['behavior', 'behavior change', 'persistence', 'language behavior', 'conformer', 'conformance', 'behavioral change']"
extension support,3,extension,256,478,"['extension', 'extensions', 'extension api', 'extension host', 'extension installation', 'extension management', 'extensionhost', 'extension issues', 'extension issue', 'extensionapi', 'zend extension', 'php extension', 'extension development', 'extension compatibility', 'extension interaction', 'extension update', 'extension updates', 'web extensions', 'conhost', 'host directive', 'php extensions', 'extension integration', 'domain: extension', 'extension support', 'extension handling', 'continuation', 'expansion panel', 'extension system', 'web extension', 'expansion', 'extension bug']"
permissions,70,accessibility,228,388,"['accessibility', 'permissions', 'data access', 'privacy', 'privilege', 'permission', 'access control', 'privileges', 'accessor', 'access', 'access violation', 'accessibility issues', 'permission issue', 'out of bounds access', 'entitlements', 'permission denied', 'private items', 'privilege check']"
docker,291,docker,291,365,"['docker', 'container', 'containerization', 'spring boot docker', 'kubernetes', 'containers', 'docker compose', 'domain: docker', 'container management', 'docker image', 'containerd', 'dev container', 'docker integration']"
jdk,13,java,1923,2696,"['maven', 'java', 'kotlin', 'jdbc', 'aspectj', 'maven plugin', 'jdk', 'language kotlin', 'java version', 'eclipse', 'jvm', 'java 21', 'kotlin dsl', 'java api', 'java ee', 'java support', 'java features', 'java configuration', 'java application', 'java ecosystem', 'kotlin support', 'java technology', 'jvm tool mode', 'oracle jdk', 'maven integration']"
springframework,5,spring boot,1725,3862,"['spring framework', 'spring boot', 'spring data', 'spring session', 'spring retry', 'spring test', 'spring boot configuration', 'spring integration', 'spring web', 'bean definition', 'spring boot dependencies', 'bean', 'bean lifecycle', 'spring boot autoconfigure', 'spring boot web', 'spring context', 'spring boot 3.4', 'spring boot core', 'spring boot 3.2', 'spring beans', 'beans', 'spring boot starter web', 'spring security', 'spring boot features', 'spring boot 3.3', 'spring mvc', 'spring authorization server', 'spring ws', 'beanfactory', 'spring boot 3.x', 'spring boot buildpack', 'spring cloud', 'spring data mongodb', 'bean post processing', 'spring framework 6.1', 'spring webmvc', 'spring framework core', 'scoped beans', 'spring boot testing', 'spring data jpa', 'spring aop', 'spring boot starter test', 'spring boot 2.x', 'spring webflux', 'spring boot cli', 'spring scheduling', 'springframework', 'spring framework 6.2', 'spring core', 'spring framework 6', 'factory bean', 'bean factory', 'spring orm', 'spring boot loader', 'conditional on missing bean', 'spring data cassandra', 'spring boot 3.4.x', 'spring boot test autoconfigure', 'spring cloud config', 'spring boot build', 'spring init', 'spring environment', 'spring boot auto configuration', 'spring boot tools', 'bean override', 'spring data jdbc', 'bean validation', 'spring cloud stream', 'beanutils', 'spring tx', 'spring', 'spring boot feature', 'spring projects', 'bean management', 'spring expression', 'spring boot plugin', 'spring configuration', 'spring expression language', 'spring aot', 'domain: spring boot', 'bean post processor', 'spring features', 'conditional beans', 'spring boot 3', 'spring modules', 'spring properties', 'spring extensions', 'bean registration', 'spring data r2dbc', 'spring boot upgrade', 'spring config', 'bean discovery', 'spring webclient', 'spring bean', 'container bean', 'spring java format', 'bean resolution', 'bean injection', 'bean creation', 'bean overriding', 'spring data gemfire', 'springboot', 'framework spring boot', 'spring boot maven plugin', 'spring boot compatibility']"
trait object,25,trait,171,468,"['trait', 'traits', 'trait related', 'trait bounds', 'trait system', 't traits', 'impl trait', 'trait implementation', 'trait objects', 'trait object', 'functorch', 'polymorphization', 'trait upcasting', 'trait impl', 'trait selection', 'polymorphism', 'trait resolution', 'trait impl conflict', 'type traits', 'polymorphize', 'trait specialization', 'a trait objects', 'trait associated types', 'sized trait', 'trait method']"
typescript,386,typescript,386,392,"['typescript', 'topic: typescript', 'typescript support', 'xtermjs']"
integration,285,integration,285,289,"['integration', 'integration issue']"
crash report,3,crash,644,662,"['crash', 'type crash', 'application crash', 'crash report', 'crashes', 'crash reporting', 'crashmonitor', 'crash recovery']"
panic,244,panic,244,275,"['panic', 'panicking', 'analysis panic', 'panics', 'panic handling', 'panicked']"
optimization,668,optimization,668,814,"['optimization', 'optimizer', 'optimizers', 'minification', 'minimization', 'loss function', 'loss functions', 'topic: optimization', 'model optimization', 'topic:optimization', 'type: optimization', 'domain: optimization', 'optimization issue', 'dynamic programming', 'optimizations', 'mse loss', 'optimizer state']"
http request,5,http,284,784,"['http', 'httpclient', 'http2', 'net/http', 'http client', 'webclient', 'webdav', 'websocket', 'websockets', 'request mapping', 'request body', 'webidl', 'request handling', 'web client', 'rest client', 'restclient', 'webhooks', 'http status', 'request binding', 'http message converter', 'net http', 'http status code', 'request parameter', 'response handling', 'request', 'nohttp', 'client request factory', 'spring websocket', 'webhook', 'webauthn', 'http request', 'http protocol', 'net/http2', 'http status codes', 'http connection', 'request response', 'api response', 'http message conversion', 'httpcore', 'webtestclient', 'http method']"
text search,2,search,201,273,"['search', 'fuzzy', 'fuzzy matching', 'find', 'fuzzy search', 'search vectors', 'vector search', 'findfiles', 'cross cluster search', 'search syntax', 'fuzzy finder', 'text search', 'search issue', 'knn search', 'search api', 'search function']"
cryptography,19,crypto,206,502,"['crypto', 'ssl', 'tls', 'crypto/tls', 'openssl', 'encryption', 'cryptography', 'crypter', 'credentials', 'rsa', 'https', 'certificate', 'bitcoin', 'blockchain', 'certificates', 'smart contract', 'cipher', 'smart contracts', 'ssl configuration', 'decryption', 'root certificates']"
dev tools,3,tooling,199,610,"['tooling', 'toolchain', 'tools', 'ide', 'build tools', 'devtools', 'build tool', 'tool', 'ide features', 'x tools', 'build tooling', 'ide feature', 'ide integration', 'x/tools', 'tool installation', 'dev tools', 'ide support', 'tool interaction', 'tooling issue', 'toolchain issue', 'development tool', 'go ide', 'development tools', 'developer tools', 'internal tool', 'tool management', 'br tool']"
language support,21,language,262,1369,"['language', 'language server', 'language feature', 'localization', 'language design', 'language features', 'translation', 'i18n', 'language support', 'internationalization', 'lang', 'language groovy', 'locale', 'multilingual', 'language update', 'asciidoc', 'language style', 'babel', 'language proposal', 'eglot', 'language upgrade', 'domain language', 'embedded languages', 'language mode', 'language version', 'language change', 'lang items', 'localize', 'translation issue', 'expression language', 'languagefeature', 'programming language', 'language bug', 'go language server', 'language standards', 'language implementation', 'language extensions', 'domain: language features', 'go lang', 'language spec', 'domain language features', 'programming language agnostic', 'domain language server', 'domain: language server', 'domain: language', 'language issue', 'language service', 'domain:programming language', 'language specification', 'domain/language', 'domain/language features', 'multilingual support', 'polish', 'language agnostic', 'language standard', 'language status', 'locale issue', 't lang', 'lang team', 'language extension', 'lang item', 'lang server', 'lang attribute', 'english']"
core framework,2,framework,328,705,"['core', 'framework', 'architecture', 'new architecture', 'core dump', 'newarchitecture', 'framework integration', 'torch core', 'core logic', 'core lib', 'core language', 'core library', 'bitcoin core', 'core functionalities', 'core libraries', 'core development', 'framework configuration', 'core functionality', 'software architecture', 'core framework', 'core engine', 'core function']"
aot,157,aot,157,323,"['aot', 'aop', 'aoti', 'oom', 'otel', 'aotcompilation', 'aot compilation', 'aot compiler', 'aot compile', 'otlp', 'osgi', 'oss', 'orm', 'aot export', 'oci image', 'oci', 'oop', 'ort']"
utility,12,maintenance,114,239,"['instrumentation', 'util', 'utils', 'utility', 'maintenance', 'utilities', 'decorations', 'decoration', 'extras', 'cosmetic', 'miscellaneous', 'maintainers']"
cuda,326,cuda,326,564,"['cuda', 'gpu', 'webgpu', 'cudagraphs', 'gpus', 'multi gpu', 'cuda support', 'cuda issue', 'cpu gpu comparison', 'domain cuda', 'cudagraph', 'domain: cuda', 'fastcgi', 'nvidia', 'gpu issue', 'cuda error', 'gpu rendering', 'gpu acceleration', 'cuda unsupported', 'webgl']"
memory allocation,16,memory leak,245,1047,"['memory leak', 'memory', 'segfault', 'memory management', 'segmentation fault', 'allocator', 'memorymanagement', 'memory corruption', 'leak', 'data corruption', 'memorysafety', 'memory access', 'memory usage', 'resource leak', 'memory format', 'memory layout', 'memory profiling', 'memory optimization', 'device allocator', 'memory consumption', 'memory mapping', 'data loss', 'garbage collection', 'memory issue', 'memory allocation', 'memory issues', 'memory model', 'c memory management', 'allocation', 'buffer overflow', 'heap buffer overflow', 'memory leaks', 'allocation error', 'memory allocator', 'heap overflow', 'shared memory', 'allocations', 'leak detection', 'memory overflow', 'out of memory', 'allocation failures', 'memory error', 'heap corruption', 'memory alignment', 'uninitialized memory', 'malloc', 'memory reference']"
mobile app,4,android,147,488,"['android', 'ios', 'notebook', 'mobile', 'desktop', 'sdk', 'application name', 'mobile app', 'desktop integration', 'notebooks', 'desktop app', 'desktop application', 'application', 'xcode', 'create next app', 'gomobile', 'platform:android']"
connectivity,8,network,173,387,"['networking', 'network', 'connectivity', 'ipv6', 'connection', 'hsdp', 'connect', 'connector', 'dsl', 'ipv4', 'connection pooling', 'geoip', 'connection management', 'area/networking', 'provider', 'connection factory', 'connection pool', 'connect protocol', 'persistent connection', 'reconnection', 'netip', 'connection details']"
lifetime issues,8,lifetime,106,198,"['lifetime', 'lifecycle', 'lifetimes', 'f lifetime', 'lifetime issue', 'lifetime issues', 'component lifecycle', 'lifecycle management', 'lifetime parameters', 'lifetime bounds']"
dist distributed,2,distributed,126,165,"['distributed', 'distribute', 'distributions', 'distutils', 'distribution', 'distribtued', 'dist task', 'dist', 'dist distributed']"
python support,3,python,454,743,"['python', 'pip', 'python api', 'jupyter', 'numpy', 'pyproject toml', 'python integration', 'sympy', 'python version', 'requires python', 'python compatibility', 'pypi', 'python versioning', 'mypy', 'pyghidra', 'python packaging', 'python discovery', 'pip compile', 'pyproject', 'uv pip compile', 'python env', 'pip compatibility', 'pyright', 'ipython', 'pytree', 'pypy', 'python interpreter', 'pip install', 'python project', 'python interaction', 'python extension', 'python tooling', 'python ecosystem', 'python3', 'python support', 'python library', 'python package', 'python environment', 'jupyter notebook', 'python version conflict', 'numpy compatibility', 'python version mismatch']"
code,5,codegen,146,488,"['codegen', 'code style', 'shortcode', 'code review', 'code', 'code quality', 'unused code', 'snippets', 'static analysis', 'dead code', 'coding style', 'code smell', 'code editor', 'shortcodes', 'codebrowser', 'code clarity', 'deadcode', 'example code', 'snippet', 'code analysis', 'codelens', 'codemod', 'unreachable code', 'code browser', 'readability', 'codemirror', 'source code', 'code inspection', 'code readability', 'domain: code quality', 'opcode', 'position independent code', 'dead code elimination', 'code snippet', 'code sample', 'bytecode']"
