representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
performance,1955,performance,1955,2181,"['performance', 'query performance', 'build performance', 'performance regression', 'runtime performance', 'efficiency', 'startup performance', 'performance issue', 'performance optimization', 'domain: performance', 'performance improvement', 'metal performance shaders', 'slow performance', 'category performance', 'performance monitoring', 'database performance', 'web performance', 'performance metrics', 'topic performance', 'editor performance', 'performance issues']"
test flakiness,3,testing,1629,3051,"['testing', 'test', 'integration test', 'flaky test', 'test runner', 'integration tests', 'test infrastructure', 'test flaky', 'test suite', 'tests', 'pytorch test', 'smoke test', 'test improvement', 'test missing', 'go test', 'test related', 'test enhancement', 'test infra', 'unit testing', 'unit tests', 'ci test', 'unit test', 'runtime test', 'test case', 'test strategy', 'it test', 'test integration', 'test flakiness', 'integration testing', 'domain: testing', 'fuzz testing', 'area: testing', 'topic: testing', 'testing infrastructure', 'snapshot testing', 'test flake', 'functional test', 'build test', 'functional tests', 'integ test', 'randomized testing', 'async test', 'disabled test', 'internal tests', 'skip test', 'test order', 'flaky tests', 'profile integ tests', 'concurrent test', 'metrics test', 'test context']"
ci,744,ci,744,760,"['ci', 'ci/cd', 'topic: ci', 'domain: ci']"
runtime,626,runtime,626,660,"['runtime', 'runtime panic', 'runtime hints', 'runtime filter', 'deno runtime', 'domain: runtime', 'edge runtime']"
upgrade,2079,upgrade,2079,3173,"['dependency upgrade', 'upgrade', 'framework upgrade', 'upgrades', 'library upgrade', 'rolling upgrade', 'upgrading', 'type:dependency upgrade', 'downgrade', 'client upgrade', 'upgrade required', 'ui upgrade', 'upgrade regression', 'dependencies upgrade']"
security,819,security,819,839,"['security', 'method security', 'domain: security', 'security issue', 'security vulnerability']"
cli,420,cli,420,474,"['cli', 'uv cli', 'cli usage', 'fzf cli', 'deno cli', 'area: cli', 'domain: deno cli', 'domain: cli']"
regression,441,regression,441,447,"['regression', 'feature regression', 'regression test']"
editor,593,editor,593,630,"['editor', 'diff editor', 'code editor', 'editor feature', 'monaco editor', 'editor functionality', 'editor plugin', 'domain: editor', 'editor features']"
database,1070,database,1070,1103,"['database', 'data migration', 'database migration', 'ti database', 'domain database', 'database engine', 'database integration', 'maria db']"
svelte feature,2,feature,440,627,"['feature', 'features', 'unstable features', 'ide features', 'feature discussion', 'ide feature', 'unstable feature', 'feature proposal', 'feature gate', 'feature flag', 'experimental feature', 'feature detection', 'vscode features', 'type: feature', 'deno feature', 'hugo features', 'vscode feature', 'feature flags', 'experimental features', 'unimplemented feature', 'domain/language features', 'pytorch feature', 'svelte features', 'svelte feature', 'fzf features', 'ghidra feature', 'feature tracking']"
system,3,type system,644,1115,"['build system', 'type system', 'module system', 'trait system', 't build system', 'f type system', 'system tests', 'system', 'operating system', 'plugin system', 'attribute system', 'system test', 'extension system', 'ci system tests']"
xpack esql,2,esql,252,254,"['esql', 'xpack esql']"
terminal,454,terminal,454,476,"['terminal', 'integrated terminal', 'terminal emulation', 'terminal protocol', 'terminal feature', 'domain: terminal', 'terminal features']"
logging,463,logging,463,469,"['logging', 'structured logging']"
plugin,269,plugin,269,364,"['plugin', 'plugin update', 'plugin upgrade', 'plugins', 'esql plugin', 'transform plugin', 'plugin integration', 'filetype plugin', 'vim plugin', 'inference plugin', 'ml plugin', 'security plugin', 'vite plugin', 'surefire plugin', 'postcss plugin', 'spatial plugin', 'auth plugin']"
windows,415,windows,415,447,"['windows', 'os windows', 'windows terminal', 'windows support', 'windows specific', 'windows build']"
ubsan error,2,runtime error,393,1797,"['runtime error', 'error', 'compile error', 'type error', 'error message', 'compilation error', 'build error', 'assertion error', 'internal error', 'compile time error', 'rustc error', 'api error', 'errors', 'error reporting', 'parse error', 'syntax error', 'runtime errors', 'server error', 'macro errors', 'parsing error', 'upload error', 'fatal error', 'js error', 'rustc internal error', 'error page', 'runtime warning', 'validation error', 'attribute error', 'parser error', 'script error', 'runtime exception', 'exception message', 'transient errors', 'logic error', 'function error', 'linker error', 'region error', 'sql error', 'error report', 'javascript error', 'unexpected error', 'internal server error', 'error messages', 'evaluation error', 'type: error message', 'allocation error', 'logical error', 'linking error', 'oom error', 'programming error', 'database error', 'vim internal error', 'recursive error', 'load error', 'torch runtime error', 'recursion error', 'warning messages', 'key error', 'cuda error', 'memory error', 'network error', 'bounds error', 'error suggestion', 'content error', 'filesystem error', 'utf8 error', 'cpp compile error', 'name error', 'binding errors', 'math error', 'copy error', 'init error', 'ubsan error', 'sanitizer error']"
maven plugin,96,gradle,295,653,"['gradle', 'maven', 'gradle plugin', 'maven plugin', 'maven integration']"
deno configuration,3,configuration,999,1227,"['configuration', 'config', 'auto configuration', 'uv config', 'launch config', 'pkg config', 'run configuration', 'build configuration', 'deno configuration', 'plugin configuration', 'uv configuration', 'vscode configuration', 'default configuration', 'topic: configuration', 'fzf configuration', 'component configuration', 'config management', 'test configuration']"
pytorch dynamo,20,dynamo,456,501,"['dynamo', 'pytorch dynamo', 'torch dynamo', 'torch. dynamo']"
rendering,320,rendering,320,358,"['rendering', 'ui rendering', 'render', 'conditional rendering', 'editor rendering', 'domain: rendering', 'component rendering']"
svelte syntax,4,syntax,255,277,"['syntax', 'template syntax', 'svelte syntax', 'invalid syntax', 'syntax definition']"
web,306,web,306,454,"['web', 'web server', 'web flux', 'web api', 'web client', 'web mvc', 'web framework', 'web ui', 'web streams', 'web components', 'web application', 'vscode web', 'web extensions', 'web services', 'web testing', 'web clipper', 'web interface', 'web development', 'web apis', 'web platform', 'web extension', 'web driver']"
behavior,138,behavior,138,353,"['behavior', 'compiler behavior', 'behavior change', 'undefined behavior', 'runtime behavior', 'language behavior', 'window behavior', 'model behavior', 'expected behavior', 'cli behavior', 'operator behavior', 'vim behavior', 'incorrect behavior', 'terminal behavior', 'unexpected behavior', 'function behavior', 'ui behavior', 'component behavior', 'editor behavior', 'inconsistent behavior', 'category undefined behavior', 'refresh behavior', 'unstable behavior', 'cursor behavior', 'default behavior']"
extension,256,extension,256,352,"['extension', 'extensions', 'extension host', 'vscode extension', 'extension development', 'vscode extensions', 'extension integration', 'domain: extension', 'pytorch extensions', 'gd extension', 'backend extension']"
accessibility,228,accessibility,228,228,['accessibility']
docker,291,docker,291,310,"['docker', 'docker compose', 'domain: docker', 'docker image', 'docker integration']"
management,6,dependency management,491,1303,"['dependency management', 'package management', 'window management', 'state management', 'release management', 'extension management', 'management', 'cluster management', 'branch management', 'project management', 'fork management', 'disposable management', 'account management', 'file management', 'feature management', 'pane management', 'tab management', 'content management', 'resource management', 'context management', 'management server', 'source management', 'workspace management', 'task management', 'user management', 'session management', 'process management', 'cache management', 'library management', 'repository management', 'device management', 'note management', 'module management', 'connection management', 'version management', 'domain:package management', 'domain: package management', 'directory management', 'domain: dependency management', 'plugin management', 'lifecycle management', 'register management', 'job management', 'asset management', 'import management', 'lock management', 'team management', 'site management', 'application management', 'topic:dependency management', 'container management', 'license management', 'repo management', 'path management', 'bot management', 'workflow management', 'focus management', 'artifact management', 'tag management', 'traffic management', 'tool management', 'header management', 'shard management', 'partition management']"
spring pulsar,41,spring boot,1725,3918,"['spring framework', 'spring boot', 'mvc', 'spring data', 'spring hateoas', 'spring retry', 'spring test', 'spring boot configuration', 'spring integration', 'spring web', 'spring graphql', 'spring kafka', 'spring boot dependencies', 'spring boot autoconfigure', 'spring boot web', 'spring context', 'spring boot 3.4', 'spring amqp', 'spring boot core', 'spring boot 3.2', 'spring beans', 'spring batch', 'spring boot starter web', 'spring security', 'spring boot features', 'spring ldap', 'spring boot 3.3', 'spring pulsar', 'spring mvc', 'spring ws', 'spring boot 3.x', 'spring boot buildpack', 'spring cloud', 'spring data mongodb', 'spring framework 6.1', 'spring webmvc', 'spring framework core', 'spring boot starter', 'spring boot testing', 'spring restdocs', 'spring data jpa', 'spring aop', 'spring boot starter test', 'spring data redis', 'spring boot 2.x', 'spring webflux', 'spring native', 'spring profiles', 'spring boot cli', 'spring scheduling', 'spring framework 6.2', 'spring core', 'spring framework 6', 'spring orm', 'spring boot loader', 'spring data cassandra', 'spring boot starter activemq', 'spring boot 3.4.x', 'spring reactor', 'spring boot test autoconfigure', 'spring cloud config', 'spring boot build', 'spring init', 'spring boot docker', 'spring environment', 'spring boot auto configuration', 'spring boot tools', 'spring data jdbc', 'spring coroutines', 'spring cloud stream', 'spring websocket', 'spring tx', 'spring', 'spring boot feature', 'spring projects', 'spring boot plugin', 'spring configuration', 'spring aot', 'domain: spring boot', 'spring micrometer', 'spring features', 'spring boot 3', 'spring modules', 'spring properties', 'spring extensions', 'spring data r2dbc', 'spring boot upgrade', 'spring config', 'spring webclient', 'spring bean', 'spring data gemfire', 'springboot', 'framework spring boot', 'spring boot maven plugin', 'spring boot compatibility', 'spring mockito']"
trait,171,trait,171,314,"['trait', 'traits', 'trait related', 't traits', 'trait objects', 'trait object', 'trait upcasting', 'trait coherence', 'a trait objects']"
typescript,386,typescript,386,390,"['typescript', 'dart', 'topic: typescript']"
fzf integration,2,integration,285,375,"['integration', 'shell integration', 'editor integration', 'terminal integration', 'ide integration', 'continuous integration', 'fzf integration', 'ci integration']"
crash,644,crash,644,703,"['crash', 'compiler crash', 'runtime crash', 'type crash', 'crash report', 'crashes', 'crash reporting', 'crash recovery']"
panic,244,panic,244,254,"['panic', 'rustc panic', 'panics']"
dependency,397,dependency,397,844,"['dependency', 'dependencies', 'dependency conflict', 'dependency issue', 'circular dependency', 'dependency issues', 'library dependency', 'peer dependencies', 'dependency check', 'runtime dependency', 'dependency problem', 'task dependency', 'external dependency', 'dev dependencies', 'optional dependencies', 'package dependency', 'dependency bump', 'cyclic dependency', 'transitive dependency', 'circular dependencies', 'upstream dependency', 'platform dependencies', 'order dependency', 'optional dependency']"
tidb sql,6,sql,420,538,"['sql', 'sql parser', 'tidb sql', 'sql syntax', 'mssql', 'sql feature', 'area sql', 'sql plugin', 'elasticsearch sql', 'sql mode', 'sqlserver', 'sql performance', 'sql function', 'sql query', 'sql optimization', 'sql functionality', 'sql engine', 'sql execution', 'sql server', 'sql analysis', 'sql package', 'sql es', 'sql parsing', 'sql update', 'sql schema']"
optimization,668,optimization,668,711,"['optimization', 'inlining', 'vectorization', 'mir optimization', 'topic: optimization', 'pytorch optimization', 'type: optimization', 'domain: optimization', 'optimizations']"
resolution,32,dependency resolution,171,357,"['dependency resolution', 'module resolution', 'resolution', 'property resolution', 'resource resolution', 'package resolution', 'marker resolution', 'symbol resolution', 'url resolution', 'conflict resolution', 'path resolution', 'import resolution', 'link resolution', 'trait resolution', 'variable resolution', 'resolution issue', 'placeholder resolution', 'qualifier resolution', 'uri resolution', 'resolution conflict', 'resolution strategy', 'type resolution']"
http client,90,http,284,433,"['http', 'http client', 'http headers', 'http status', 'http message converter', 'net http', 'https', 'http error', 'http status code', 'http request', 'http protocol', 'http proxy', 'http status codes', 'http connection', 'http server', 'http message conversion', 'http method']"
search,201,search,201,236,"['search', 'fuzzy search', 'search vectors', 'vector search', 'search syntax', 'search and replace', 'elastic search', 'search template', 'knn search', 'search function']"
crypto,206,crypto,206,263,"['crypto', 'encryption', 'cryptography', 'rsa', 'domain: crypto', 'cipher', 'domain: cryptography', 'decryption']"
tooling,199,tooling,199,207,"['tooling', 'ecosystem', 'domain: tooling']"
language,262,language,262,998,"['language', 'language feature', 'language design', 'language go', 'language features', 'language support', 'language groovy', 'language kotlin', 'language update', 'language model', 'language enhancement', 'language proposal', 'language improvement', 'language upgrade', 'domain language', 'go language', 'embedded languages', 'language version', 'language change', 'julia language', 'programming language', 'rust language', 'language standards', 'language implementation', 'language extensions', 'core language', 'domain: language features', 'language semantics', 'language spec', 'domain language features', 'programming language agnostic', 'domain: language', 'domain:go language', 'domain:programming language', 'language specification', 'go programming language', 'domain language rust', 'category language', 'language agnostic', 'language standard', 'language extension']"
svelte core,8,core,216,375,"['core', 'pytorch core', 'svelte core', 'area: core', 'sway core', 'tidb core', 'deno core', 'core ops', 'torch core', 'ghidra core', 'julia core', 'core lib', 'domain: core', 'core library', 'bitcoin core', 'core functionalities', 'core libraries', 'hugo core', 'core functionality', 'nodejs core']"
aot,157,aot,157,168,"['aot', 'aot autograd', 'aot inductor']"
instrumentation,70,instrumentation,70,70,['instrumentation']
cuda,326,cuda,326,343,"['cuda', 'cuda support', 'domain: cuda', 'nvidia', 'cuda unsupported']"
spel,144,spel,144,144,['spel']
memory,96,memory leak,245,621,"['memory leak', 'memory', 'memory safety', 'memory access', 'memory usage', 'memory format', 'memory layout', 'memory profiling', 'memory optimization', 'heap attack', 'memory consumption', 'memory mapping', 'spl heap', 'memory issue', 'memory allocation', 'memory issues', 'memory model', 'memory leaks', 'memory allocator', 'shared memory', 'out of memory', 'memory limit', 'memory alignment', 'uninitialized memory', 'heap profile', 'memory reference']"
android,147,android,147,152,"['android', 'android issue']"
p2p network,2,network,173,337,"['networking', 'network', 'p2p', 'network partition', 'domain: network', 'domain: networking', 'p2p network', 'p2p networking']"
lifetime,106,lifetime,106,128,"['lifetime', 'lifetimes', 'f lifetime', 'lifetime parameters', 'non lifetime binders']"
distributed,126,distributed,126,195,"['distributed', 'pytorch distributed', 'distributed computing', 'distributed system', 'torch distributed', 'distributed tensor', 'distributed systems', 'embedded systems', 'dist distributed', 'distributed checkpointing', 'distributed checkpoint']"
python,454,python,454,528,"['python', 'python integration', 'uv python', 'requires python', 'python versioning', 'python packaging', 'python discovery', 'python env', 'python interpreter', 'python project', 'python interaction', 'domain: python', 'python extension', 'python tooling', 'python ecosystem', 'python3', 'python support', 'python library', 'python package', 'python registration', 'python environment', 'python interp']"
codegen,146,codegen,146,146,['codegen']
java,1923,java,1923,1977,"['java', 'java 21', 'java io', 'java support', 'java features', 'java configuration', 'domain: java', 'java annotations', 'java threading', 'java annotation', 'java ecosystem', 'java driver', 'java technology', 'java stdlib', 'spring java format']"
installation,203,installation,203,268,"['installation', 'install', 'package installation', 'extension installation', 'installer', 'deno install', 'tool installation', 'pip install']"
cache,195,cache,195,332,"['cache', 'caching', 'build cache', 'module cache', 'configuration cache', 'topic: caching', 'distributed cache', 'opcode cache', 'plan cache', 'schema cache', 'cache miss']"
rustc,381,rustc,381,381,['rustc']
inductor,243,inductor,243,245,"['inductor', 'topic: inductor']"
layout,199,layout,199,215,"['layout', 'window layout', 'ui layout', 'struct layout', 'application layout', 'enum layout', 'layout propagation', 'layout mismatch']"
reactor netty,9,reactor,170,262,"['reactor', 'netty', 'reactor netty']"
css styles,2,css,208,320,"['css', 'styling', 'css generation', 'css modules', 'css assets', 'css syntax', 'css variables', 'css output', 'css processing', 'scoped styles', 'css transitions', 'css transformer', 'styles', 'css utility', 'css styles', 'css parser', 'css rendering', 'css selector', 'css custom properties', 'css import']"
communication,7,messaging,63,70,"['messaging', 'communication']"
pulsar,115,pulsar,115,115,['pulsar']
workspace,96,workspace,96,123,"['workspace', 'workspaces', 'workspace trust', 'deno workspace']"
svelte component,18,component,135,274,"['component', 'components', 'component interaction', 'svelte component', 'standalone components', 'ui component', 'ui components', 'component issue', 'standalone component', 'component conflict', 'component hydration', 'svelte component interaction']"
kotlin dsl,4,kotlin,155,161,"['kotlin', 'dsl', 'kotlin dsl']"
jit,159,jit,159,166,"['jit', 'torch jit', 'bytecode']"
breakpoint,13,debugger,101,118,"['debugger', 'breakpoint', 'breakpoints']"
deprecation,154,deprecation,154,176,"['deprecation', 'deprecated', 'type: deprecation', 'deprecated feature']"
chat,139,chat,139,171,"['chat', 'inline chat', 'quick chat', 'copilot chat', 'chat feature', 'panel chat', 'chat integration', 'chat view', 'chat widget']"
cpu,179,cpu,179,218,"['cpu', 'cpu features', 'target cpu', 'cpu fallback', 'processor', 'cpu usage', 'cpu architecture', 'cpu gpu comparison', 'cpu performance', 'cpu optimization', 'cpu emulation', 'cpu detection', 'cpu feature detection']"
micrometer,147,micrometer,147,147,['micrometer']
improvement,316,improvement,316,401,"['improvement', 'ui improvement', 'ci improvement', 'ux improvement', 'type: improvement', 'general improvement', 'gui improvement', 'suggestion improvement']"
ux,128,ux,128,158,"['ux', 'usability', 'ui/ux']"
user,4,user interface,274,533,"['user interface', 'user experience', 'user facing', 'user', 'user feedback', 'domain: user interface', 'domain: user experience', 'user interfaces', 'user guide', 'user interaction', 'user input', 'user consent', 'user lookup', 'os user', 'user suggestion']"
trace,27,tracing,192,223,"['tracing', 'trace', 'runtime trace', 'execution trace']"
std,91,std,91,125,"['std', 'std library', 'deno std', 'boost', 'rust std', 'std lib', 'build std']"
rustdoc,114,rustdoc,114,123,"['rustdoc', 't rustdoc']"
httpclient,59,httpclient,59,90,"['httpclient', 'webclient']"
telemetry,138,telemetry,138,138,['telemetry']
parser,136,parser,136,156,"['parser', 'toml parser', 'grammar', 'lexer']"
statistics,50,metrics,220,297,"['metrics', 'stats', 'statistics', 'metric']"
inductor backend,13,frontend,109,202,"['frontend', 'backend', 'inductor backend', 'pytorch frontend', 'pytorch backend', 't rustdoc frontend']"
mir,87,mir,87,87,['mir']
workflows,3,workflow,75,78,"['workflow', 'workflows']"
pytorch,619,pytorch,619,793,"['autograd', 'pytorch', 'pytorch onnx', 'pytorch rocm', 'tensorflow', 'keras', 'pytorch aten', 'domain: pytorch']"
tidb ddl,3,ddl,82,97,"['ddl', 'dml', 'tidb ddl']"
authentication,128,authentication,128,193,"['authentication', 'auth', 'authorization', 'credentials']"
async,123,async,123,255,"['async', 'async await', 'async runtime', 'async fn', 'f async', 'async hooks', 'async closures', 'f async closure', 'async fn traits', 'async closure', 'async merge', 'async operation', 'async iterable', 'async collective tensor', 'async enrich', 'async handling', 'async executor', 'async requests', 'asynchronous', 'async recursion']"
client server,10,server,122,477,"['server', 'language server', 'tidb server', 'client', 'server actions', 'client server', 'authorization server', 'dev server', 'spring authorization server', 'client side', 'server rendering', 'platform server', 'rest client', 'code server', 'server side', 'server action', 'client side navigation', 'server side rendering', 'client side rendering', 'hugo server', 'client request factory', 'symbol server', 'cli server', 'go language server', 'domain language server', 'domain: language server', 'vscode server', 'language service', 'server components', 'embedded server', 'rpc server', 'lang server', 'mock server']"
segfault,152,segfault,152,216,"['segfault', 'segmentation fault', 'segv']"
svelte migration,5,migration,158,171,"['migration', 'svelte migration', 'feature migration', 'migrations', 'code migration', 'template migration']"
mps,98,mps,98,98,['mps']
infrastructure,174,infrastructure,174,185,"['infrastructure', 'infra', 'domain: infrastructure', 'microservices', 'ci infrastructure']"
jaybird,2,jdbc,100,104,"['jdbc', 'jaybird', 'ojdbc']"
jetty,86,tomcat,129,229,"['tomcat', 'jetty', 'wildfly', 'jetty reactive']"
time,15,compile time,41,112,"['compile time', 'time', 'compilation time', 'compile time issue', 'compile time behavior', 'time series', 'date time', 'load time weaving', 'time zone', 'just in time', 'time package', 'constant time', 'build time']"
rust stdlib,2,stdlib,109,247,"['cgo', 'ffi', 'stdlib', 'a ffi', 'julia stdlib', 'rust stdlib']"
functionality,91,functionality,91,94,"['functionality', 'pytorch functionality']"
import,113,import,113,127,"['import', 'package import', 'import map', 'lightning import', 'module import', 'import maps']"
ios,121,ios,121,126,"['ios', 'xcode']"
index,79,index,79,115,"['index', 'feature index', 'vector index', 'indices', 'index select', 'index mode', 'index settings', 'uv index', 'index store', 'index fill', 'index mapping', 'index template', 'index strategy', 'index usage']"
compile autograd,3,compilation,272,525,"['compilation', 'torch compile', 'compile', 'cross compilation', 'compiling', 'cross compile', 'incremental compilation', 'compile autograd', 'compile test', 'aot compilation', 'aot compile', 'pytorch compile', 'pip compile', 'uv pip compile', 'deno compile', 'dynamic compilation', 'jit compilation', 'cmd compile', 'conditional compilation', 'compiled autograd', 'category: compilation', 'compile fail']"
debug,67,debug,67,84,"['debug', 'debug build', 'debug assertions', 'debug info']"
completion,129,completion,129,133,"['completion', 'shell completion', 'category: completion']"
os,119,os,119,130,"['os', 'os compatibility', 'os agnostic', 'target os', 'os interface', 'os incompatibility']"
concurrency,252,concurrency,252,254,"['concurrency', 'concurrency control']"
activemq artemis,4,kafka,87,246,"['kafka', 'jms', 'amqp', 'activemq', 'rabbitmq', 'rabbit mq', 'artemis', 'stomp', 'mq', 'activemq artemis']"
tidb query,2,query,52,246,"['query planner', 'query', 'query execution', 'query optimization', 'query plan', 'slow query log', 'query planning', 'query optimizer', 'tidb query', 'slow query', 'queries', 'query list', 'media queries', 'query dsl', 'bool query', 'query parser', 'query result', 'query language', 'elasticsearch query', 'dsr queries', 'query hang', 'query processing']"
renderer,41,renderer,41,41,['renderer']
rustc llvm,2,llvm,99,142,"['llvm', 'msvc', 'clang', 'gcc', 'rustc llvm', 'a llvm', 'clang tidy', 'llvm ir']"
suggestion,104,suggestion,104,117,"['suggestion', 'suggestions', 'wording suggestion', 'advice']"
f generics,2,generics,86,90,"['generics', 'f generics', 'domain const generics']"
compatibility,259,compatibility,259,437,"['compatibility', 'backward compatibility', 'nodejs compatibility', 'library compatibility', 'platform compatibility', 'python compatibility', 'node compatibility', 'abi compatibility', 'index compatibility', 'pip compatibility', 'compiler compatibility', 'extension compatibility', 'template compatibility', 'spec compatibility', 'c++ compatibility', 'plugin compatibility', 'domain: compatibility', 'topic: compatibility', 'binary compatibility', 'cross version compatibility', 'backwards compatibility', 'gcc compatibility', 'glibc compatibility', 'version compatibility', 'architecture compatibility', 'v8 compatibility', 'numpy compatibility']"
ownership,40,ownership,40,44,"['ownership', 't ownership', 'ownership and borrowing']"
attention mechanisms,2,attention,44,76,"['attention', 'attention mechanism', 'attention mechanisms']"
reactive,80,reactive,80,90,"['reactive', 'reactive statements', 'reactive streams', 'pulsar reactive']"
image,52,native image,97,227,"['native image', 'image', 'image processing', 'image loading', 'images', 'image building', 'image build', 'image preview', 'image component', 'build image', 'oci image', 'image packaging', 'image store', 'image rendering', 'image upgrade']"
dom,109,dom,109,121,"['dom', 'ext dom', 'shadow dom', 'dom manipulation', 'dom extension']"
route interception,2,routing,99,103,"['routing', 'intercepting routes', 'route interception']"
graphql,100,graphql,100,100,['graphql']
tidb planner,2,optimizer,91,135,"['optimizer', 'planner', 'optimizers', 'tidb planner']"
ssl,105,ssl,105,161,"['ssl', 'tls', 'ssl configuration']"
markdown,111,markdown,111,122,"['markdown', 'latex', 'markdown rendering']"
diagnostics,117,diagnostics,117,149,"['diagnostics', 'diagnostic', 'a diagnostics']"
struct,49,struct,49,52,"['struct', 'structs']"
aten,56,aten,56,56,['aten']
x pack,88,x pack,88,94,"['x pack', 'x pack ml', 'turbo pack', 'pack to bp']"
settings,96,settings,96,115,"['settings', 'settings sync', 'dev settings']"
environment,82,environment,82,99,"['environment', 'environment markers', 'runtime environment', 'test environment', 'environment configuration', 'environment interaction', 'environment management']"
command,32,command line,79,216,"['command line', 'command', 'command palette', 'commands', 'command line behavior', 'command line interface', 'command line tool', 'command prompt', 'command not found', 'command line tools', 'command issue', 'command block', 'command line options', 'command line flags', 'cli command', 'command failure', 'command line args', 'command output', 'command line arguments', 'shell command', 'command consistency', 'command suggestion']"
svelte template,2,template,112,204,"['template', 'rest template', 'template rendering', 'template pipeline', 'templates', 'template literals', 'template engine', 'component template', 'template literal', 'template binding', 'go template', 'template expansion', 'template evaluation', 'svelte template']"
json,130,json,130,171,"['json', 'json rpc', 'json output', 'json parsing', 'json processing', 'json path', 'json schema', 'json encoding']"
enum,74,enum,74,88,"['enum', 'constants', 'enums', 'enum variant', 'generic constants']"
indexing,93,indexing,93,93,['indexing']
theme,45,theme,45,58,"['theme', 'light theme', 'dark theme', 'theme extension', 'color theme']"
