representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
performance,1955,performance,1955,2181,"['performance', 'query performance', 'build performance', 'performance regression', 'runtime performance', 'efficiency', 'startup performance', 'performance issue', 'performance optimization', 'domain: performance', 'performance improvement', 'metal performance shaders', 'slow performance', 'category performance', 'performance monitoring', 'database performance', 'web performance', 'performance metrics', 'topic performance', 'editor performance', 'performance issues']"
test flakiness,3,testing,1629,3072,"['testing', 'test', 'integration test', 'flaky test', 'test runner', 'integration tests', 'test infrastructure', 'test flaky', 'test suite', 'tests', 'pytorch test', 'smoke test', 'test improvement', 'test missing', 'go test', 'test related', 'doc tests', 'test enhancement', 'test infra', 'unit testing', 'unit tests', 'ci test', 'unit test', 'test results', 'runtime test', 'test case', 'test strategy', 'it test', 'test integration', 'test flakiness', 'integration testing', 'domain: testing', 'fuzz testing', 'area: testing', 'topic: testing', 'testing infrastructure', 'snapshot testing', 'test flake', 'functional test', 'build test', 'functional tests', 'integ test', 'randomized testing', 'async test', 'aggregation test', 'disabled test', 'doc test', 'internal tests', 'skip test', 'test order', 'flaky tests', 'profile integ tests', 'concurrent test', 'aggregation tests', 'percentile test', 'metrics test', 'test context']"
ci,744,ci,744,762,"['ci', 'ci/cd', 'gitlab', 'topic: ci', 'domain: ci']"
runtime,626,runtime,626,660,"['runtime', 'runtime panic', 'runtime hints', 'runtime filter', 'deno runtime', 'domain: runtime', 'edge runtime']"
upgrade,2079,upgrade,2079,3176,"['dependency upgrade', 'upgrade', 'framework upgrade', 'upgrades', 'library upgrade', 'rolling upgrade', 'migrate', 'upgrading', 'type:dependency upgrade', 'downgrade', 'client upgrade', 'upgrade required', 'ui upgrade', 'upgrade regression', 'dependencies upgrade']"
security vulnerability,10,security,819,868,"['security', 'vulnerability', 'hardening', 'method security', 'protection', 'domain: security', 'security issue', 'security vulnerability']"
cli,420,cli,420,474,"['cli', 'uv cli', 'cli usage', 'fzf cli', 'deno cli', 'area: cli', 'domain: deno cli', 'domain: cli']"
regression,441,regression,441,478,"['regression', 'roc', 'knn', 'multinomial', 'feature regression', 'roc m', 'regression test']"
monaco editor,6,editor,593,637,"['editor', 'diff editor', 'code editor', 'editor feature', 'monaco editor', 'monaco', 'rte', 'codemirror', 'editor functionality', 'editor plugin', 'domain: editor', 'editor features']"
database,1070,database,1070,1103,"['database', 'data migration', 'database migration', 'ti database', 'domain database', 'database engine', 'database integration', 'maria db']"
svelte feature,2,feature,440,721,"['feature', 'functionality', 'features', 'unstable features', 'ide features', 'feature discussion', 'ide feature', 'unstable feature', 'feature proposal', 'feature gate', 'feature flag', 'pytorch functionality', 'experimental feature', 'feature detection', 'vscode features', 'type: feature', 'deno feature', 'hugo features', 'vscode feature', 'feature flags', 'experimental features', 'unimplemented feature', 'domain/language features', 'pytorch feature', 'svelte features', 'svelte feature', 'fzf features', 'ghidra feature', 'feature tracking']"
system,3,type system,644,1115,"['build system', 'type system', 'module system', 'trait system', 't build system', 'f type system', 'system tests', 'system', 'operating system', 'plugin system', 'attribute system', 'system test', 'extension system', 'ci system tests']"
xpack esql,2,esql,252,254,"['esql', 'xpack esql']"
terminal,454,terminal,454,497,"['terminal', 'emulator', 'prompt', 'integrated terminal', 'terminal emulation', 'terminal protocol', 'terminal feature', 'domain: terminal', 'terminal features', 'terminal emulator']"
log redaction,2,logging,463,498,"['logging', 'structured logging', 'log backup', 'general log', 'log', 'slow log', 'log management', 'log redaction', 'log analysis', 'log level']"
plugin,269,plugin,269,364,"['plugin', 'plugin update', 'plugin upgrade', 'plugins', 'esql plugin', 'transform plugin', 'plugin integration', 'filetype plugin', 'vim plugin', 'inference plugin', 'ml plugin', 'security plugin', 'vite plugin', 'surefire plugin', 'postcss plugin', 'spatial plugin', 'auth plugin']"
os windows,4,windows,415,577,"['windows', 'os', 'os windows', 'os compatibility', 'windows terminal', 'windows support', 'os agnostic', 'windows specific', 'windows build', 'target os', 'os interface', 'os incompatibility']"
ubsan error,2,runtime error,393,2096,"['runtime error', 'error', 'compile error', 'type error', 'error message', 'warning', 'compilation error', 'build error', 'exception', 'import error', 'warnings', 'npe', 'assertion error', 'internal error', 'compile time error', 'rustc error', 'api error', 'errors', 'error reporting', 'parse error', 'syntax error', 'runtime errors', 'server error', 'macro errors', 'parsing error', 'upload error', 'fatal error', 'import errors', 'nullpointerexception', 'js error', 'rustc internal error', 'error page', 'runtime warning', 'validation error', 'attribute error', 'parser error', 'script error', 'ioexception', 'runtime exception', 'exception message', 'io error', 'import failure', 'transient errors', 'logic error', 'function error', 'exceptions', 'linker error', 'region error', 'sql error', 'error report', 'deprecation warning', 'javascript error', 'java exception', 'unexpected error', 'internal server error', 'error messages', 'evaluation error', 'type: error message', 'allocation error', 'logical error', 'rustc warning', 'linking error', 'lowering exception', 'oom error', 'programming error', 'database error', 'vim internal error', 'recursive error', 'load error', 'torch runtime error', 'recursion error', 'warning messages', 'key error', 'cuda error', 'memory error', 'io exception', 'classcastexception', 'network error', 'bounds error', 'error suggestion', 'content error', 'filesystem error', 'utf8 error', 'lint warning', 'cpp compile error', 'name error', 'binding errors', 'math error', 'copy error', 'init error', 'ubsan error', 'sanitizer error']"
maven,224,gradle,295,660,"['gradle', 'maven', 'gradle plugin', 'maven plugin', 'artifact', 'artifacts', 'maven integration']"
deno configuration,3,configuration,999,1348,"['configuration', 'config', 'auto configuration', 'settings', 'settings sync', 'uv config', 'launch config', 'pkg config', 'dev settings', 'run configuration', 'preferences', 'build configuration', 'deno configuration', 'plugin configuration', 'uv configuration', 'vscode configuration', 'default configuration', 'topic: configuration', 'fzf configuration', 'component configuration', 'config management', 'test configuration']"
mongodb,49,dynamo,456,709,"['dynamo', 'neo4j', 'mongodb', 'redis', 'pytorch dynamo', 'couchbase', 'torch dynamo', 'mongo', 'cassandra', 'torch. dynamo', 'memcache']"
rendering,320,rendering,320,399,"['rendering', 'renderer', 'ui rendering', 'render', 'conditional rendering', 'editor rendering', 'domain: rendering', 'component rendering']"
svelte syntax,4,syntax,255,277,"['syntax', 'template syntax', 'svelte syntax', 'invalid syntax', 'syntax definition']"
web,306,web,306,454,"['web', 'web server', 'web flux', 'web api', 'web client', 'web mvc', 'web framework', 'web ui', 'web streams', 'web components', 'web application', 'vscode web', 'web extensions', 'web services', 'web testing', 'web clipper', 'web interface', 'web development', 'web apis', 'web platform', 'web extension', 'web driver']"
behavior,138,behavior,138,355,"['behavior', 'compiler behavior', 'behavior change', 'undefined behavior', 'runtime behavior', 'language behavior', 'window behavior', 'model behavior', 'expected behavior', 'cli behavior', 'operator behavior', 'vim behavior', 'incorrect behavior', 'terminal behavior', 'import behavior', 'unexpected behavior', 'function behavior', 'ui behavior', 'component behavior', 'editor behavior', 'inconsistent behavior', 'category undefined behavior', 'refresh behavior', 'unstable behavior', 'cursor behavior', 'default behavior']"
extension,256,extension,256,357,"['extension', 'extensions', 'extension host', 'vscode extension', 'extension development', 'extension update', 'extension updates', 'vscode extensions', 'extension integration', 'domain: extension', 'pytorch extensions', 'gd extension', 'backend extension']"
accessibility,228,accessibility,228,239,"['accessibility', 'privacy']"
docker,291,docker,291,322,"['docker', 'containerization', 'docker compose', 'domain: docker', 'docker image', 'alpine', 'docker integration']"
management,6,dependency management,491,1575,"['dependency management', 'memory management', 'package management', 'window management', 'state management', 'release management', 'extension management', 'management', 'cluster management', 'branch management', 'project management', 'fork management', 'data management', 'disposable management', 'account management', 'file management', 'feature management', 'pane management', 'tab management', 'thread management', 'content management', 'resource management', 'context management', 'management server', 'index management', 'source management', 'workspace management', 'task management', 'user management', 'session management', 'process management', 'cache management', 'library management', 'buffer management', 'repository management', 'device management', 'note management', 'module management', 'connection management', 'tensor management', 'version management', 'domain:package management', 'domain: package management', 'schema management', 'directory management', 'c memory management', 'domain: dependency management', 'plugin management', 'lifecycle management', 'register management', 'database management', 'job management', 'queue management', 'asset management', 'import management', 'lock management', 'team management', 'site management', 'application management', 'topic:dependency management', 'container management', 'license management', 'repo management', 'path management', 'table management', 'bot management', 'workflow management', 'focus management', 'artifact management', 'symbol management', 'tag management', 'traffic management', 'variable management', 'tool management', 'header management', 'key management', 'space management', 'shard management', 'data type management', 'metadata management', 'partition management']"
spring restdocs,9,spring boot,1725,4036,"['spring framework', 'spring boot', 'mvc', 'spring data', 'webflux', 'spring hateoas', 'webmvc', 'spring retry', 'spring test', 'spring boot configuration', 'spring integration', 'spring web', 'spring graphql', 'spring kafka', 'spring boot dependencies', 'autoconfiguration', 'spring boot autoconfigure', 'spring boot web', 'spring context', 'spring boot 3.4', 'spring amqp', 'spring boot core', 'spring boot 3.2', 'spring beans', 'spring batch', 'spring boot starter web', 'spring security', 'spring boot features', 'spring ldap', 'spring boot 3.3', 'spring pulsar', 'spring mvc', 'spring ws', 'spring boot 3.x', 'spring boot buildpack', 'spring cloud', 'spring data mongodb', 'spring framework 6.1', 'spring webmvc', 'spring framework core', 'spring boot starter', 'spring boot testing', 'spring restdocs', 'spring data jpa', 'spring aop', 'spring boot starter test', 'spring data redis', 'spring boot 2.x', 'spring webflux', 'spring native', 'spring profiles', 'spring boot cli', 'autoconfigure', 'spring scheduling', 'spring framework 6.2', 'spring core', 'spring framework 6', 'spring orm', 'spring boot loader', 'spring data cassandra', 'spring boot starter activemq', 'spring boot 3.4.x', 'spring reactor', 'spring boot test autoconfigure', 'spring cloud config', 'spring boot build', 'spring init', 'spring boot docker', 'spring environment', 'spring boot auto configuration', 'spring boot tools', 'spring data jdbc', 'spring coroutines', 'spring cloud stream', 'spring websocket', 'spring tx', 'spring', 'spring boot feature', 'spring projects', 'spring boot plugin', 'spring configuration', 'spring aot', 'domain: spring boot', 'spring micrometer', 'spring features', 'spring boot 3', 'spring modules', 'spring properties', 'spring extensions', 'spring data r2dbc', 'spring boot upgrade', 'spring config', 'spring webclient', 'spring bean', 'spring data gemfire', 'springboot', 'framework spring boot', 'spring boot maven plugin', 'spring boot compatibility', 'spring mockito']"
trait implementation,42,trait,171,368,"['trait', 'traits', 'trait related', 't traits', 'trait implementation', 'trait objects', 'trait object', 'implementation', 'trait upcasting', 'implementation detail', 'trait coherence', 'a trait objects', 'incomplete implementation', 'sized trait']"
typescript,386,typescript,386,615,"['typescript', 'svelte', 'webpack', 'postcss', 'babel', 'dart', 'commonjs', 'domain: svelte', 'topic: typescript']"
fzf integration,2,integration,285,412,"['integration', 'automation', 'shell integration', 'editor integration', 'terminal integration', 'ide integration', 'continuous integration', 'automation testing', 'fzf integration', 'ci integration']"
crash,644,crash,644,1173,"['crash', 'panic', 'segfault', 'compiler crash', 'segmentation fault', 'runtime crash', 'type crash', 'crash report', 'crashes', 'crash reporting', 'rustc panic', 'panics', 'crash recovery', 'segv']"
dependency,397,dependency,397,844,"['dependency', 'dependencies', 'dependency conflict', 'dependency issue', 'circular dependency', 'dependency issues', 'library dependency', 'peer dependencies', 'dependency check', 'runtime dependency', 'dependency problem', 'task dependency', 'external dependency', 'dev dependencies', 'optional dependencies', 'package dependency', 'dependency bump', 'cyclic dependency', 'transitive dependency', 'circular dependencies', 'upstream dependency', 'platform dependencies', 'order dependency', 'optional dependency']"
tidb sql,6,sql,420,538,"['sql', 'sql parser', 'tidb sql', 'sql syntax', 'mssql', 'sql feature', 'area sql', 'sql plugin', 'elasticsearch sql', 'sql mode', 'sqlserver', 'sql performance', 'sql function', 'sql query', 'sql optimization', 'sql functionality', 'sql engine', 'sql execution', 'sql server', 'sql analysis', 'sql package', 'sql es', 'sql parsing', 'sql update', 'sql schema']"
optimization,668,optimization,668,892,"['optimization', 'jit', 'pgo', 'inlining', 'vectorization', 'torch jit', 'mir optimization', 'topic: optimization', 'pytorch optimization', 'lto', 'type: optimization', 'domain: optimization', 'gccgo', 'optimizations', 'bytecode']"
resolution,32,dependency resolution,171,357,"['dependency resolution', 'module resolution', 'resolution', 'property resolution', 'resource resolution', 'package resolution', 'marker resolution', 'symbol resolution', 'url resolution', 'conflict resolution', 'path resolution', 'import resolution', 'link resolution', 'trait resolution', 'variable resolution', 'resolution issue', 'placeholder resolution', 'qualifier resolution', 'uri resolution', 'resolution conflict', 'resolution strategy', 'type resolution']"
http client,90,http,284,433,"['http', 'http client', 'http headers', 'http status', 'http message converter', 'net http', 'https', 'http error', 'http status code', 'http request', 'http protocol', 'http proxy', 'http status codes', 'http connection', 'http server', 'http message conversion', 'http method']"
search,201,search,201,236,"['search', 'fuzzy search', 'search vectors', 'vector search', 'search syntax', 'search and replace', 'elastic search', 'search template', 'knn search', 'search function']"
encryption,20,crypto,206,288,"['crypto', 'encryption', 'cryptography', 'hashing', 'rsa', 'domain: crypto', 'cipher', 'domain: cryptography', 'sha256', 'decryption', 'sha3']"
tooling,199,tooling,199,209,"['tooling', 'extensibility', 'ecosystem', 'domain: tooling']"
language,262,language,262,1000,"['language', 'language feature', 'language design', 'language go', 'language features', 'language support', 'language groovy', 'language kotlin', 'language update', 'language model', 'language enhancement', 'language proposal', 'language improvement', 'language upgrade', 'domain language', 'go language', 'embedded languages', 'language version', 'language change', 'julia language', 'programming language', 'rust language', 'language standards', 'language implementation', 'language extensions', 'core language', 'domain: language features', 'language semantics', 'language spec', 'domain language features', 'programming language agnostic', 'domain: language', 'domain:go language', 'domain:programming language', 'language specification', 'go programming language', 'domain language rust', 'category language', 'language agnostic', 'language standard', 'language status', 'language extension']"
svelte core,8,framework,328,742,"['core', 'pytorch core', 'framework', 'test framework', 'svelte core', 'framework integration', 'area: core', 'framework kafka', 'sway core', 'tidb core', 'deno core', 'core ops', 'torch core', 'ghidra core', 'julia core', 'core lib', 'domain: core', 'core library', 'bitcoin core', 'core functionalities', 'core libraries', 'dynamo framework', 'hugo core', 'framework configuration', 'core functionality', 'nodejs core', 'core framework']"
aot,157,aot,157,208,"['aot', 'precompilation', 'minification', 'bundling', 'transpilation', 'aot autograd', 'aot inductor']"
instrumentation,70,instrumentation,70,70,['instrumentation']
cuda,326,cuda,326,415,"['cuda', 'nccl', 'mkl', 'gemm', 'cusparse', 'sycl', 'cudnn', 'openblas', 'cuda support', 'cublas', 'domain: cuda', 'magma', 'nvidia', 'cuda unsupported']"
thymeleaf,10,spel,144,189,"['spel', 'jsp', 'thymeleaf', 'freemarker', 'jstl']"
memory allocation,16,memory leak,245,678,"['memory leak', 'memory', 'memory safety', 'allocator', 'memory corruption', 'memory access', 'memory usage', 'memory format', 'memory layout', 'memory profiling', 'memory optimization', 'heap attack', 'memory consumption', 'memory mapping', 'spl heap', 'mem', 'memory issue', 'memory allocation', 'memory issues', 'memory model', 'corruption', 'allocation', 'memory leaks', 'memory allocator', 'shared memory', 'allocations', 'out of memory', 'allocation failures', 'heap corruption', 'memory limit', 'memory alignment', 'uninitialized memory', 'heap profile', 'memory reference']"
android,147,android,147,152,"['android', 'android issue']"
p2p network,2,network,173,337,"['networking', 'network', 'p2p', 'network partition', 'domain: network', 'domain: networking', 'p2p network', 'p2p networking']"
lifetime,106,lifetime,106,128,"['lifetime', 'lifetimes', 'f lifetime', 'lifetime parameters', 'non lifetime binders']"
distributed,126,distributed,126,201,"['distributed', 'distribute', 'pytorch distributed', 'distributed computing', 'distributed system', 'torch distributed', 'distributed tensor', 'distributed systems', 'embedded systems', 'dist distributed', 'distributed checkpointing', 'distributed checkpoint']"
python,454,python,454,531,"['python', 'python integration', 'uv python', 'requires python', 'python versioning', 'python packaging', 'python discovery', 'python env', 'lua', 'python interpreter', 'python project', 'python interaction', 'domain: python', 'python extension', 'python tooling', 'python ecosystem', 'python3', 'python support', 'python library', 'python package', 'python registration', 'python environment', 'python interp']"
codegen,146,codegen,146,146,['codegen']
java,1923,java,1923,2017,"['java', 'jakarta ee', 'java 21', 'java io', 'java ee', 'java support', 'java features', 'java configuration', 'domain: java', 'java annotations', 'java threading', 'java annotation', 'java ecosystem', 'java driver', 'java technology', 'java stdlib', 'spring java format']"
installation,203,installation,203,270,"['installation', 'install', 'package installation', 'extension installation', 'installer', 'deno install', 'tool installation', 'pip install', 'reinstallation']"
cache,195,cache,195,334,"['cache', 'caching', 'build cache', 'module cache', 'configuration cache', 'topic: caching', 'distributed cache', 'opcode cache', 'whole cache mode', 'plan cache', 'schema cache', 'cache miss']"
inductor,243,inductor,243,248,"['inductor', 'schematics', 'topic: inductor']"
layout,199,layout,199,215,"['layout', 'window layout', 'ui layout', 'struct layout', 'application layout', 'enum layout', 'layout propagation', 'layout mismatch']"
reactor netty,9,reactor,170,264,"['reactor', 'netty', 'netty4', 'reactor netty']"
css styles,2,css,208,402,"['css', 'bootstrap', 'styling', 'css generation', 'css modules', 't bootstrap', 'css assets', 'css syntax', 'css variables', 'css output', 'css processing', 'scoped styles', 'css transitions', 'css transformer', 'styles', 'css utility', 'css styles', 'css parser', 'jquery', 'css rendering', 'css selector', 'css custom properties', 'css import']"
communication,7,messaging,63,79,"['messaging', 'rendezvous', 'communication', 'ipc', 'zeromq']"
pulsar,115,pulsar,115,115,['pulsar']
workspace,96,workspace,96,125,"['workspace', 'workspaces', 'workspace trust', 'deno workspace', 'multi root workspace']"
svelte component,18,component,135,317,"['component', 'components', 'lifecycle', 'component interaction', 'svelte component', 'standalone components', 'ui component', 'ui components', 'component issue', 'component lifecycle', 'standalone component', 'component conflict', 'component hydration', 'svelte component interaction']"
kotlin dsl,4,kotlin,155,197,"['kotlin', 'groovy', 'dsl', 'kotlin dsl']"
debugger,101,debugger,101,169,"['debugger', 'gdb', 'breakpoint', 'stepping', 'lldb', 'breakpoints']"
deprecated,17,deprecation,154,178,"['deprecation', 'deprecated', 'type: deprecation', 'deprecated feature', 'undeprecated']"
chat,139,chat,139,171,"['chat', 'inline chat', 'quick chat', 'copilot chat', 'chat feature', 'panel chat', 'chat integration', 'chat view', 'chat widget']"
cpu gpu comparison,3,cpu,179,382,"['cpu', 'gpu', 'cpu features', 'gpus', 'target cpu', 'multi gpu', 'cpu fallback', 'processor', 'cpu usage', 'cpu architecture', 'cpu gpu comparison', 'cpu performance', 'triton kernels', 'cpu optimization', 'cpu emulation', 'cpu detection', 'cpu feature detection', 'gpu rendering', 'gpu acceleration']"
micrometer,147,micrometer,147,147,['micrometer']
improvement,316,improvement,316,411,"['improvement', 'ui improvement', 'doc improvement', 'ci improvement', 'ux improvement', 'type: improvement', 'general improvement', 'gui improvement', 'suggestion improvement']"
design,49,ux,128,215,"['ux', 'design', 'usability', 'ui/ux', 'design proposal', 'design discussion', 'responsive design']"
user,4,user interface,274,533,"['user interface', 'user experience', 'user facing', 'user', 'user feedback', 'domain: user interface', 'domain: user experience', 'user interfaces', 'user guide', 'user interaction', 'user input', 'user consent', 'user lookup', 'os user', 'user suggestion']"
trace,27,tracing,192,223,"['tracing', 'trace', 'runtime trace', 'execution trace']"
std,91,std,91,125,"['std', 'std library', 'deno std', 'boost', 'rust std', 'std lib', 'build std']"
rustdoc,114,rustdoc,114,126,"['rustdoc', 't rustdoc', 'bindgen']"
httpclient,59,httpclient,59,90,"['httpclient', 'webclient']"
telemetry,138,telemetry,138,156,"['telemetry', 'zipkin']"
lexer,6,parser,136,206,"['parser', 'ast', 'toml parser', 'grammar', 'lexer', 'tokenizer', 'tokenization']"
statistics,50,metrics,220,297,"['metrics', 'stats', 'statistics', 'metric']"
inductor backend,13,frontend,109,204,"['frontend', 'backend', 'inductor backend', 'pytorch frontend', 'pytorch backend', 't rustdoc frontend', 'backends']"
mir,87,mir,87,87,['mir']
workflows,3,workflow,75,78,"['workflow', 'workflows']"
pytorch,619,pytorch,619,957,"['autograd', 'pytorch', 'torch', 'backpropagation', 'conv1d', 'conv2d', 'torch inductor', 'batchnorm', 'relu', 'pytorch onnx', 'pytorch rocm', 'tensorflow', 'rnn', 'keras', 'pytorch aten', 'dropout', 'lstm', 'domain: pytorch']"
tidb ddl,3,ddl,82,97,"['ddl', 'dml', 'tidb ddl']"
authorization,18,authentication,128,223,"['authentication', 'auth', 'authorization', 'oauth2', 'saml', 'credentials', 'jwt', 'oauth', 'jwt realm']"
async,123,async,123,269,"['async', 'async await', 'async runtime', 'promise', 'async fn', 'f async', 'async hooks', 'promise hooks', 'async closures', 'f async closure', 'async fn traits', 'async closure', 'async merge', 'async operation', 'promise rejection', 'promises', 'async iterable', 'async collective tensor', 'async enrich', 'async handling', 'async executor', 'async requests', 'asynchronous', 'async recursion']"
client server,10,server,122,502,"['server', 'language server', 'tidb server', 'client', 'server actions', 'client server', 'authorization server', 'dev server', 'spring authorization server', 'client side', 'server rendering', 'platform server', 'rest client', 'code server', 'server side', 'server action', 'client side navigation', 'server side rendering', 'dev services', 'service', 'conversion service', 'client side rendering', 'hugo server', 'services', 'service connections', 'client request factory', 'symbol server', 'cli server', 'go language server', 'domain language server', 'domain: language server', 'vscode server', 'language service', 'server components', 'embedded server', 'instantiation service', 'service connection', 'rpc server', 'lang server', 'mock server', 'executor service']"
schema migration,2,migration,158,280,"['migration', 'information schema', 'schema', 'flyway', 'info schema', 'svelte migration', 'liquibase', 'feature migration', 'schema migration', 'schema tracker', 'migrations', 'code migration', 'template migration']"
mps,98,mps,98,98,['mps']
infrastructure,174,infrastructure,174,232,"['infrastructure', 'architecture', 'technology', 'infra', 'domain: infrastructure', 'microservices', 'software architecture', 'ci infrastructure']"
jaybird,2,jdbc,100,104,"['jdbc', 'jaybird', 'ojdbc']"
jetty,86,tomcat,129,279,"['tomcat', 'jetty', 'undertow', 'wildfly', 'jetty reactive']"
time,15,compile time,41,112,"['compile time', 'time', 'compilation time', 'compile time issue', 'compile time behavior', 'time series', 'date time', 'load time weaving', 'time zone', 'just in time', 'time package', 'constant time', 'build time']"
rust stdlib,2,stdlib,109,304,"['cgo', 'ffi', 'rust', 'stdlib', 'rust by example', 'a ffi', 'ccall', 'julia stdlib', 'rust stdlib']"
import,113,import,113,278,"['import', 'export', 'onnx export', 'dynamic imports', 'organize imports', 'dynamo export', 'dynamic import', 'imports', 'package import', 'import map', 'torch export', 'exports', 'lightning import', 'pytorch export', 'module import', 'import maps', 'aot export']"
ios,121,ios,121,126,"['ios', 'xcode']"
index,79,index,79,122,"['index', 'feature index', 'vector index', 'indices', 'index select', 'index mode', 'index settings', 'uv index', 'index out of range', 'range', 'index store', 'index fill', 'index mapping', 'index template', 'index strategy', 'key range', 'index usage']"
compile autograd,3,compilation,272,525,"['compilation', 'torch compile', 'compile', 'cross compilation', 'compiling', 'cross compile', 'incremental compilation', 'compile autograd', 'compile test', 'aot compilation', 'aot compile', 'pytorch compile', 'pip compile', 'uv pip compile', 'deno compile', 'dynamic compilation', 'jit compilation', 'cmd compile', 'conditional compilation', 'compiled autograd', 'category: compilation', 'compile fail']"
debug,67,debugging,253,349,"['debug', 'debugging', 'remote debugging', 'debug build', 'debug assertions', 'debug info', 'debugging tool', 'software debugging']"
completion,129,completion,129,144,"['completion', 'shell completion', 'completions', 'category: completion']"
concurrency,252,concurrency,252,254,"['concurrency', 'concurrency control']"
activemq artemis,4,kafka,87,262,"['kafka', 'jms', 'amqp', 'hermes', 'activemq', 'rabbitmq', 'rabbit mq', 'artemis', 'stomp', 'mq', 'activemq artemis']"
