representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
java api,2,java,1923,9518,"['api', 'plugin', 'gradle', 'maven', 'sql', 'java', 'css', 'mvc', 'config', 'httpclient', 'frontend', 'jdbc', 'json', 'api change', 'neo4j', 'extension api', 'zend engine', 'http2', 'jms', 'junit', 'aop', 'backend', 'mysql', 'zend', 'html', 'api design', 'classpath', 'pytorch api', 'mongodb', 'gradle plugin', 'javascript', 'rpc', 'amqp', 'xml', 'api proposal', 'elasticsearch', 'postgresql', 'aspectj', 'datasource', 'autowiring', 'python api', 'rest api', 'jpa', 'node api', 'plugin update', 'couchbase', 'php core', 'sql parser', 'api documentation', 'api clarity', 'api compatibility', 'maven plugin', 'jsp', 'servlet', 'lucene', 'mysql compatibility', 'websocket', 'shortcode', 'jaxb', 'pdo', 'api enhancement', 'middleware', 'api breaking change', 'api reference', 'scrollview', 'api deprecation', 'initialization', 'yaml', 'spring amqp', 'uri', 'kibana', 'tidb sql', 'api improvement', 'env', 'api behavior', 'api docs', 'cfg', 'jdk', 'websockets', 'oauth2', 'classloading', 'api error', 'sql syntax', 'treeview', 'api usage', 'api issue', 'api breaking', 'type api', 'nodejs compatibility', 'api consistency', 'plugin upgrade', 'spring mvc', 'activemq', 'freemarker', 'zend optimizer', 'pgsql', 'webview', 'api incompatibility', 'js', 'sqlite', 'api request', 'api missing', 'compiler frontend', 'api review', 'torch api', 'css generation', 'plugin issue', 'plugins', 'shortcodes', 'jmx', 'mariadb', 'mssql', 'logback', 'rabbitmq', 'classloader', 'java version', 'api removal', 'web mvc', 'webhooks', 'simplexml', 'sql feature', 'area sql', 'api update', 'next.js api', 'next api', 'next js', 'css modules', 'env var', 'protobuf', 'sdk', 'api doc', 'etcd', 'pytorch frontend', 'asyncio', 'area api', 'type api change', 'golang', 'params', 'spring data jpa', 'spring aop', 'mongo', 'log4j', 'webservices', 'sql plugin', 'jvm', 'esql plugin', 'elasticsearch sql', 'xml configuration', 'springframework', 'osgi', 'java interop', 'cron', 'python env', 'init', 'component: treeview', 'zend extension', 'php extension', 'var dump', 'sql mode', 'php', 'titlebar', 'api testing', 'uri encoding', 'scrollbar', 'launch config', 'type params', 'internal api', 'sqlite3', 'env file', 'n api', 'js error', 'temporal sdk', 'node js', 'unstable api', 'cfg attr', 'api stability', 'api regression', 'zone js', 'functional api', 'c++ api', 'backend issues', 'api bug', 'tensor api', 'css assets', 'css syntax', 'css variables', 'css issue', 'css output', 'css processing', 'css transitions', 'css transformer', 'zeromq', 'scss', 'sqlserver', 'xml ws', 'spring init', 'java compiler', 'postgres', 'github api', 'hdfs', 'geoip', 'transform plugin', 'api upgrade', 'cglib', 'wildfly', 'java api', 'spring data jdbc', 'cron expression', 'api access', 'html rendering', 'node.js', 'webhook', 'api integration', 'libuv', 'config parsing', 'combobox', 'datatable', 'mysqlnd', 'odbc', 'xpath', 'php 8.4', 'observer api', 'mysqli', 'mysql protocol', 'sql compatibility', 'sql performance', 'sql function', 'client api', 'sql query', 'sql error', 'nodejs', 'plugin integration', 'plugin interaction', 'callback', 'plugin compatibility', 'oauth', 'domain: api', 'php extensions', 'vscode api', 'java support', 'php internal', 'domain: nodejs', 'java features', 'html generation', 'kubernetes', 'java configuration', 'java application', 'sql optimization', 'php stdlib', 'editor plugin', 'java exception', 'plugin configuration', 'api exposure', 'labels: api', 'plugin system', 'plugin issues', 'css utility', 'plugin management', 'domain: java', 'servlet container', 'classpath loading', 'elasticsearch api', 'java annotations', 'java threading', 'java annotation', 'domain php', 'php compiler', 'domain: api design', 'css styles', 'json rpc', 'json output', 'topic: api', 'category: api', 'ecmascript', 'topic: api change', 'env variable', 'fetch api', 'type: api change', 'command line args', 'backend compiler failed', 'pytorch backend', 'css parser', 'deprecated api', 'java ecosystem', 'jstl', 'java driver', 'java technology', 'api keys', 'java stdlib', 'uri handling', 'plugin support', 'php src', 'fastcgi', 'sql functionality', 'sql engine', 'sql execution', 'menubar', 'nodejs core', 'api mismatch', 'public api', 'custom backend', 'jquery', 'css rendering', 'api version', 'xml schema', 'sql server', 'spring config', 'jndi', 'inference plugin', 'elasticsearch plugin', 'uri parsing', 'api client', 'etag', 'autowired', 'uri resolution', 'json parsing', 'memcache', 'php stream', 'api evolution', 'rpc server', 'config management', 'api suggestion', 'json processing', 'security plugin', 'css selector', 'api compliance', 'yaml test', 'json path', 'backend issue', 'surefire plugin', 'xml soap', 'xml bind', 'spring java format', 'api response', 'search api', 'xml processing', 'sql analysis', 'json schema', 'sql package', 'flexbox', 'html formatting', 'console api', 'backends', 'backend failure', 'backend extension', 'api use', 'css custom properties', 'css import', 'postcss plugin', 'jvm tool mode', 'oracle jdk', 'maven integration', 'uri validation', 'json bind', 'spatial plugin', 'sql parsing', 'scroll api', 'junit jupiter', 'servlet api', 'uri template', 'init error', 'json encoding', 'sql update', 'sql schema']"
performance metrics,2,performance,1955,2238,"['performance', 'metrics', 'benchmark', 'pytorch benchmarks', 'benchmarks', 'benchmarking', 'domain: performance', 'category performance', 'performance metrics', 'pytorch benchmark', 'metric']"
security vulnerability,10,security,819,994,"['security', 'memory safety', 'safety', 'vulnerability', 'object safety', 'pointer safety', 'protection', 'domain: security', 'security vulnerability']"
cli command,5,cli,420,916,"['cli', 'gui', 'powershell', 'angular cli', 'unix', 'util', 'cmd', 'sys', 'utils', 'zsh', 'readline', 'tmux', 'vim', 'cli usage', 'gvim', 'cli tool', 'cli behavior', 'win32', 'spring boot cli', 'fzf vim', 'fzf tmux', 'vim behavior', 'sys unix', 'unix socket', 'fzf cli', 'cli server', 'vim script', 'ctags', 'vimrc', 'deno cli', 'vim feature', 'vim plugin', 'vim features', 'vim configuration', 'vim core', 'cmd compile', 'cli options', 'cli command', 'vim functionality', 'vim internal', 'vim scripting', 'area: cli', 'domain: deno cli', 'cli flags', 'domain: angular cli', 'domain: cli', 'gui improvement', 'vim internal error', 'unix domain socket', 'gui issue', 'unix domain sockets', 'core vim', 'gtk']"
regression,441,regression,441,482,"['regression', 'performance regression', 'multinomial', 'feature regression']"
editor,593,editor,593,731,"['editor', 'editing', 'editor integration', 'editor feature', 'reporter', 'editor functionality', 'editor behavior', 'editor rendering', 'domain: editor', 'editor navigation', 'editor features', 'editor performance']"
data structure,6,database,1070,1920,"['database', 'spring data', 'metadata', 'information schema', 'schema', 'data type', 'redis', 'data consistency', 'data types', 'data access', 'data streams', 'data source', 'data corruption', 'data structures', 'data model', 'data binding', 'data integrity', 'spring data mongodb', 'usage', 'memory usage', 'data migration', 'data fetching', 'phantom data', 'data type issues', 'spring data redis', 'data stream', 'data mapping', 'data import', 'data management', 'data type issue', 'visualization', 'export data', 'library usage', 'data layout', 'schema validation', 'data parallelism', 'data loading', 'data attribute', 'site data', 'spring data cassandra', 'data redis', 'data', 'geospatial', 'data table', 'data inconsistency', 'data accuracy', 'data retrieval', 'schema migration', 'schema tracker', 'data mismatch', 'data structure', 'schema management', 'database migration', 'data processing', 'data conversion', 'data storage', 'data modeling', 'database performance', 'database management', 'invalid usage', 'data type conversion', 'data type mismatch', 'retrieval', 'data analysis', 'binary data', 'data formatting', 'library metadata', 'invalid data', 'data dependency', 'data dependent', 'database integration', 'spring data r2dbc', 'metadata reading', 'resource usage', 'form data', 'spring data gemfire', 'data type management', 'metadata management', 'schema change']"
feature,440,feature,440,596,"['feature', 'highlighting', 'features', 'highlight', 'feature discussion', 'unique', 'feature management', 'experimental feature', 'distinct', 'vscode features', 'type: feature', 'vscode feature', 'experimental features', 'unimplemented feature', 'domain/language features', 'pytorch feature', 'fzf features', 'ghidra feature', 'unique constraint', 'feature interaction']"
terminal emulation,5,terminal,454,799,"['terminal', 'forward port', 'emulator', 'terminal integration', 'emulation', 'integrated terminal', 'message port', 'terminal behavior', 'terminal emulation', 'terminal protocol', 'terminal feature', 'domain: terminal', 'terminal features', 'ports', 'port', 'terminal emulator', 'port conflict']"
log management,2,logging,463,519,"['logging', 'structured logging', 'slow query log', 'registration', 'register', 'login', 'login issue', 'log backup', 'general log', 'log', 'slow log', 'register management', 'log management', 'log redaction', 'log analysis', 'log level']"
window,6,windows,415,515,"['windows', 'preview', 'window management', 'window', 'window behavior', 'preview window', 'window layout', 'floating window', 'floating windows', 'pane management', 'pane', 'windows terminal', 'windows support', 'windows specific', 'multiple window support', 'window functions']"
type,7,type system,644,1235,"['type system', 'type inference', 'types', 'type safety', 'opaque types', 'sort', 'type check', 'type checker', 'type mismatch', 'associated types', 'type improvement', 'type checking', 'type feature', 'unsized types', 'mime types', 'mime', 'type assertion', 'type issue', 'generic types', 'type regression', 'type conversion', 'type enhancement', 'type cleanup', 'type hierarchy', 'type alias', 'return type notation', 'never type', 'type promotion', 'return types', 'type feature request', 'type propagation', 'type stability', 'type', 'type coercion', 'type incorrectness', 'type unsoundness', 'type aliasing', 'content type', 'numeric types', 'type annotation', 'type parameter issue', 'type unification', 'type casting', 'type instability', 'type switch', 'type aliases', 'associated type', 'generic type', 'type change', 'type punning', 'types issue', 'sort order', 'type constraint', 'abstract types', 'type annotations', 'type juggling', 'mime type', 'integer type', 'incompatible types', 'recursive types', 'type compatibility', 'type instantiation', 'device type', 'complex types', 'type resolution']"
configuration,999,configuration,999,1031,"['configuration', 'configure', 'setup', 'project setup', 'vscode configuration', 'topic: configuration', 'setup issue', 'fzf configuration']"
dynamo,456,dynamo,456,511,"['dynamo', 'pytorch dynamo', 'torch dynamo', 'dynamo export', 'category dynamo', 'dynamo framework', 'torch. dynamo']"
rendering,320,rendering,320,379,"['rendering', 'renderer', 'shader', 'render', 'conditional rendering', 'domain: rendering', 'component rendering']"
web application,8,web,306,600,"['web', 'web server', 'website', 'spring web', 'browser', 'spring boot web', 'web flux', 'firefox', 'spring boot starter web', 'web api', 'web client', 'web framework', 'web streams', 'web components', 'web application', 'vscode web', 'web extensions', 'web services', 'web testing', 'web clipper', 'web interface', 'browser compatibility', 'web development', 'static site generation', 'web performance', 'website content', 'web apis', 'site management', 'site generation', 'web platform', 'site authoring', 'web extension', 'web driver', 'browser interaction']"
behavior change,20,behavior,138,306,"['behavior', 'breaking change', 'behavior change', 'undefined behavior', 'change detection', 'expected behavior', 'incorrect behavior', 'language change', 'unexpected behavior', 'function behavior', 'component behavior', 'type/breaking change', 'inconsistent behavior', 'category undefined behavior', 'feature change', 'semantic change', 'behavioral change', 'suggest change']"
extension,256,extension,256,376,"['extension', 'extensions', 'vscode extension', 'extension installation', 'extension management', 'extension development', 'extension compatibility', 'extension interaction', 'vscode extensions', 'extension integration', 'domain: extension', 'pytorch extensions']"
robustness,2,accessibility,228,452,"['accessibility', 'functionality', 'reproducibility', 'usability', 'observability', 'extensibility', 'pytorch functionality', 'portability', 'reliability', 'scalability', 'robustness', 'testability']"
docker integration,2,docker,291,323,"['docker', 'containerization', 'docker compose', 'domain: docker', 'microservices', 'docker image', 'docker integration']"
dependency,397,dependency management,491,1233,"['dependency management', 'dependency', 'dependencies', 'circular dependency', 'circular references', 'external dependency', 'optional dependencies', 'transitive analysis', 'domain: dependency management', 'cyclic dependency', 'transitive dependency', 'circular dependencies', 'optional dependency']"
framework spring boot,2,spring boot,1725,3328,"['spring framework', 'spring boot', 'spring session', 'spring hateoas', 'spring boot configuration', 'spring integration', 'spring graphql', 'spring boot dependencies', 'spring boot autoconfigure', 'spring context', 'spring boot 3.4', 'spring boot core', 'spring boot 3.2', 'boot', 'spring security', 'spring boot features', 'spring boot 3.3', 'spring authorization server', 'spring boot 3.x', 'spring boot buildpack', 'spring framework 6.1', 'spring webmvc', 'spring boot starter', 'spring boot testing', 'spring restdocs', 'boot autoconfigure', 'boot starter', 'spring boot starter test', 'boot loader', 'spring boot 2.x', 'spring webflux', 'spring profiles', 'spring scheduling', 'spring framework 6.2', 'spring boot loader', 'spring boot starter activemq', 'spring boot 3.4.x', 'spring boot test autoconfigure', 'spring boot build', 'spring boot docker', 'spring environment', 'spring boot auto configuration', 'spring boot tools', 'spring coroutines', 'spring websocket', 'spring', 'spring boot feature', 'spring projects', 'spring expression', 'spring boot plugin', 'spring configuration', 'spring expression language', 'domain: spring boot', 'spring micrometer', 'spring features', 'spring modules', 'spring properties', 'spring extensions', 'spring boot upgrade', 'spring webclient', 'framework spring boot', 'spring boot maven plugin', 'spring boot compatibility', 'spring mockito']"
trait implementation,42,trait,171,456,"['trait', 'traits', 'trait related', 'attribute', 'trait bounds', 'trait system', 'trait implementation', 'trait objects', 'trait object', 'trait upcasting', 'trait selection', 'attributes', 'trait resolution', 'type traits', 'trait specialization', 'trait coherence', 'trait associated types', 'sized trait', 'trait method']"
typescript,386,typescript,386,390,"['typescript', 'topic: typescript', 'typescript support']"
framework integration,4,framework,328,667,"['integration', 'framework', 'internationalization', 'framework integration', 'continuous integration', 'fzf integration', 'framework configuration', 'unification']"
crash,644,crash,644,709,"['crash', 'compiler crash', 'runtime crash', 'type crash', 'application crash', 'crash report', 'crashes', 'crash reporting', 'crash recovery', 'rollover']"
panic,244,panic,244,303,"['panic', 'runtime panic', 'compiler panic', 'panicking', 'analysis panic', 'panics', 'panic handling', 'panicked']"
optimization,668,optimization,668,840,"['optimization', 'optimizer', 'optimizers', 'algorithm', 'performance optimization', 'topic: optimization', 'pytorch optimization', 'type: optimization', 'domain: optimization', 'optimizations', 'resolution algorithm']"
doc suggestion,2,docs,181,341,"['docs', 'doc', 'doc improvement', 'doc tests', 'doc issue', 'spring rest docs', 'rest docs', 'intra doc links', 'pytorch docs', 'doc values', 'doc content', 'reference docs', 'doc bug', 'doc request', 'doc test', 'doc suggestion', 'doc link']"
conflict resolution,12,dependency resolution,171,268,"['dependency resolution', 'dependency conflict', 'resolution', 'conflicts', 'conflict resolution', 'conflict', 'component conflict', 'resolution conflict', 'resolution strategy']"
http connection,2,http,284,497,"['http', 'http client', 'url', 'http headers', 'url handling', 'url parsing', 'http status', 'http message converter', 'https', 'url update', 'http error', 'http status code', 'http request', 'index url', 'url resolution', 'http protocol', 'url encoding', 'http proxy', 'url issue', 'url validation', 'http status codes', 'http connection', 'http server', 'http message conversion', 'url pattern', 'url handlers', 'http method']"
query optimization,35,search,201,455,"['search', 'query planner', 'query', 'query execution', 'query performance', 'query optimization', 'keyword', 'query planning', 'query optimizer', 'tidb query', 'queries', 'lookup', 'query validation', 'querying', 'query result', 'query language', 'elasticsearch query', 'query issue', 'search template', 'search function', 'query processing']"
hash,13,crypto,206,308,"['crypto', 'hash', 'encryption', 'hash join', 'cryptography', 'hashing', 'hash aggregation', 'hash mismatch', 'hash table', 'domain: crypto', 'cipher', 'domain: cryptography', 'hash function', 'decryption']"
language implementation,7,language,262,981,"['language', 'language feature', 'language features', 'translation', 'language support', 'semantic analysis', 'language kotlin', 'language behavior', 'semantics', 'language enhancement', 'interpreter', 'language proposal', 'language improvement', 'language version', 'functional programming', 'expression language', 'programming language', 'programming', 'aspect oriented programming', 'language standards', 'language implementation', 'language extensions', 'domain: language features', 'language semantics', 'domain: language', 'object oriented programming', 'domain:go language', 'domain:programming language', 'language specification', 'category language', 'language standard', 'semantic', 'language extension']"
core,216,core,216,413,"['core', 'pytorch core', 'area core', 'svelte core', 'domain core', 'spring framework core', 'angular core', 'area: core', 'spring core', 'tidb core', 'deno core', 'core logic', 'ghidra core', 'core language', 'domain: core', 'core library', 'bitcoin core', 'core functionalities', 'core libraries', 'core development', 'core functionality', 'javascript core', 'core framework', 'core engine', 'core function']"
aot compilation,12,aot,157,226,"['aot', 'cte', 'aot compilation', 'aot compiler', 'aot compile', 'cve', 'musl', 'dce', 'spring aot', 'aot export', 'aot autograd', 'aot inductor']"
instrumentation,70,telemetry,138,208,"['instrumentation', 'telemetry']"
cpu gpu comparison,3,cuda,326,1001,"['cuda', 'jit', 'cpu', 'gpu', 'asm', 'simd', 'fft', 'mkl', 'cpu features', 'fpu', 'gpus', 'target cpu', 'portable simd', 'multi gpu', 'gemm', 'torch jit', 'gcn', 'cpu fallback', 'cpu usage', 'vfp', 'mhash', 'mem', 'jit compilation', 'cuda support', 'cpu architecture', 'jit compiler', 'cuda issue', 'cpu gpu comparison', 'cpu performance', 'cpu instruction', 'inline asm', 'domain cuda', 'cpu optimization', 'domain: cuda', 'cpu emulation', 'cpu detection', 'nvidia', 'gpu issue', 'cuda error', 'jit issue', 'avx', 'cpu feature detection', 'gpu rendering', 'gpu acceleration', 'cuda unsupported', 'sha256']"
spel,144,spel,144,144,['spel']
leak,17,memory leak,245,275,"['memory leak', 'leak', 'resource leak', 'goroutine leak', 'memory leaks', 'leak detection']"
desktop app,7,android,147,386,"['android', 'mobile', 'app router', 'device', 'desktop', 'terminal app', 'app shell', 'device behavior', 'device support', 'mobile app', 'desktop integration', 'desktop app', 'device management', 'desktop application', 'application', 'create next app', 'android issue', 'device properties', 'device specific', 'device compatibility', 'device mismatch', 'device dispatch']"
network,173,infrastructure,174,503,"['networking', 'infrastructure', 'network', 'connectivity', 'network partition', 'neural networks', 'domain: infrastructure', 'graph neural networks', 'neural network', 'domain: network', 'domain: networking']"
lifetime,106,lifetime,106,122,"['lifetime', 'lifetimes', 'lifetime parameters']"
distributed,126,distributed,126,179,"['distributed', 'distribute', 'distributions', 'distribution', 'pytorch distributed', 'distributed computing']"
python versioning,3,python,454,1082,"['python', 'git', 'npm', 'buildpack', 'github actions', 'i18n', 'devtools', 'numpy', 'buildpacks', 'python integration', 'sympy', 'python version', 'requires python', 'versioning', 'virtualenv', 'webpack', 'github', 'python compatibility', 'asciidoc', 'pypi', 'python versioning', 'gettext', 'distutils', 'snapshot repo', 'repo', 'git integration', 'python packaging', 'python discovery', 'npm package', 'npm integration', 'tensorflow', 'gitlab', 'python interpreter', 'conda', 'python project', 'python interaction', 'symfony', 'github integration', 'domain: python', 'python extension', 'github compatibility', 'python tooling', 'python ecosystem', 'python3', 'github copilot', 'domain: git', 'semver', 'npm support', 'topic: versioning', 'repo management', 'github migration', 'python support', 'python library', 'python package', 'python registration', 'mono repo', 'python environment', 'package versioning', 'azure snapshot repo', 'python version conflict', 'git dependency', 'numpy compatibility', 'python version mismatch', 'v3.x', 'python interp']"
installation,203,installation,203,240,"['installation', 'install', 'installer', 'reinstallation']"
memory allocation,16,cache,195,780,"['cache', 'memory', 'caching', 'memory management', 'memory corruption', 'memory access', 'memory format', 'build cache', 'memory layout', 'module cache', 'memory profiling', 'memory optimization', 'configuration cache', 'memory consumption', 'memory mapping', 'memory issue', 'memory allocation', 'cache management', 'memory issues', 'memory model', 'cache issue', 'memory allocator', 'topic: caching', 'distributed cache', 'opcode', 'opcode cache', 'shared memory', 'cache control', 'memory overflow', 'memory alignment', 'plan cache', 'uninitialized memory', 'schema cache', 'memory reference', 'cache miss']"
inductor,243,inductor,243,303,"['inductor', 'transformers', 'transformer', 'inductor backend', 'pytorch transformers', 'topic: inductor']"
application layout,2,layout,199,522,"['layout', 'template', 'language design', 'design', 'templating', 'template rendering', 'templates', 'template literals', 'template compatibility', 'component template', 'application layout', 'template literal', 'layout issue', 'design proposal', 'template expansion', 'design discussion', 'layout animation', 'layout propagation', 'layout mismatch', 'template evaluation', 'responsive design', 'design change', 'layout problem', 'template migration']"
reactor,170,reactor,170,173,"['reactor', 'spring reactor']"
