representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
performance improvement,6,performance,1955,2174,"['performance', 'performance regression', 'runtime performance', 'runtime/metrics', 'efficiency', 'startup performance', 'sql performance', 'performance issue', 'performance optimization', 'productivity', 'domain: performance', 'performance improvement', 'slow performance', 'domain:performance', 'category performance', 'performance monitoring', 'database performance', 'web performance', 'performance metrics', 'topic performance', 'topic:performance', 'performance issues']"
ci integration,4,ci,744,1325,"['ci', 'ci cd', 'ci test failure', 'ci/cd', 'ci failure', 'continuous integration', 'ci test', 'ci improvement', 'ci build', 'ci issue', 'topic: ci', 'category:ci', 'ci pipeline', 'ci update', 'ci integration', 'ci infrastructure', 'ci system tests']"
application runtime,2,runtime,626,635,"['runtime', 'runtime hints', 'application runtime', 'runtime environment']"
safety,30,security,819,1081,"['security', 'memory safety', 'unsafe code', 'safety', 'unsafe', 'thread safety', 'f unsafe', 'object safety', 'unsafety', 'pointer safety', 'safetensors', 'guard validation', 'unsafe operations', 'protection', 'guard failure']"
command line,79,cli,420,695,"['cli', 'command line', 'powershell', 'shell integration', 'cmd', 'tmux', 'command line interface', 'bash', 'cli usage', 'command line tool', 'cli tool', 'fzf tmux', 'command prompt', 'command line tools', 'app shell', 'interactive shell', 'cli server', 'command line options', 'cli options', 'cli command', 'shell command', 'shell script']"
regression,441,regression,441,453,"['regression', 'type regression', 'visual regression', 'feature regression', 'kind/regression', 'regression test']"
editor functionality,4,editor,593,741,"['editor', 'editing', 'editor integration', 'editor feature', 'text editor', 'stack editor', 'text editing', 'editor functionality', 'editor behavior', 'editor plugin', 'editor navigation', 'editor ui', 'editor features', 'editor performance']"
sql schema,2,database,1070,1209,"['database', 'information schema', 'schema', 'oracle', 'info schema', 'database/sql', 'dba', 'schema migration', 'schema tracker', 'schema management', 'domain database', 'database engine', 'domain/database', 'database integration', 'schema change', 'sql schema']"
impl,4,esql,252,290,"['esql', 'intl', 'esql plugin', 'esql spec', 'impl blocks', 'read impl', 'impl']"
terminal feature,5,terminal,454,559,"['terminal', 'console', 'terminal integration', 'terminal ui', 'integrated terminal', 'terminal behavior', 'terminal app', 'terminal emulation', 'terminal protocol', 'windows terminal', 'terminal feature', 'terminal features', 'tty', 'terminal emulator', 'console api']"
gopls,339,gopls,339,381,"['gopls', 'fs', 'area:gopls', 'nls', 'gomaxprocs']"
log,14,logging,463,527,"['logging', 'logsdb', 'log4j2', 'structured logging', 'log4j', 'slow query log', 'general log', 'log', 'slow log', 'log management', 'log redaction', 'log analysis', 'log level']"
plugin support,3,plugin,269,358,"['plugin', 'plugin update', 'plugin upgrade', 'plugin issue', 'plugins', 'plugin integration', 'plugin interaction', 'plugin compatibility', 'plugin configuration', 'plugin system', 'plugin issues', 'plugin management', 'plugin support', 'security plugin', 'auth plugin']"
macos,99,windows,415,1120,"['windows', 'android', 'ios', 'macos', 'linux', 'notebook', 'mobile', 'unix', 'ubuntu', 'mobile app', 'notebooks', 'platform:android', 'microsoft', 'osx']"
runtime error,393,runtime error,393,1031,"['runtime error', 'segfault', 'runtimeerror', 'runtime panic', 'segmentation fault', 'runtime issue', 'internal error', 'runtime crash', 'startup failure', 'runtime errors', 'fatal error', 'fatalerror', 'compiler internal error', 'internalerror', 'internal compiler error', 'runtime warning', 'ioexception', 'runtime exception', 'io error', 'internalcompilererror', 'buffer overflow', 'runtime issues', 'oom error', 'load error', 'io exception', 'uninitialized', 'init error']"
types issue,2,type system,644,1224,"['type system', 'type error', 'type bug', 'type inference', 'go/types', 'types', 'opaque types', 'type mismatch', 'type improvement', 'unsized types', 'type assertion', 'type/improvement', 'type issue', 'f opaque types', 'type enhancement', 'type hierarchy', 'go types', 'type params', 'type alias', 'return type notation', 'type promotion', 'return types', 'type propagation', 'typesystem', 'type stability', 'type coercion', 'type incorrectness', 'type unsoundness', 'type: issue', 'type aliasing', 'type/issue', 'type/breaking change', 'type system bug', 'type parameter issue', 'typeinference', 'type checking bug', 'type unification', 'type: improvement', 'type:issue', 'type casting', 'type instability', 'type aliases', 'type change', 'types issue', 'type constraint', 'abstract types', 'incompatible types', 'recursive types', 'type compatibility', 'complex types', 'type resolution']"
gradle,295,gradle,295,340,"['gradle', 'gradle plugin', 'gradcheck', 'domain:gradle']"
configuration file,2,configuration,999,1140,"['configuration', 'config', 'configure', 'configuration properties', 'next config', 'configurationproperties', 'launch config', 'run configuration', 'config parsing', 'configuration files', 'default configuration', 'topic: configuration', 'configure script', 'configuration option', 'topic:configuration', 'configuration file', 'configuration parsing', 'config management']"
dynamo framework,2,dynamo,456,466,"['dynamo', 'dynamo export', 'category dynamo', 'dynamo framework']"
rendering,320,rendering,320,467,"['rendering', 'renderer', 'server rendering', 'content rendering', 'server side rendering', 'newrenderer', 'graphics', 'client side rendering', 'ui rendering', 'prerendering', 'template rendering', 'render', 'html rendering', 'new renderer', 'editor rendering', 'domain: rendering', 'math rendering', 'image rendering']"
parser,136,syntax,255,489,"['syntax', 'parser', 'parsing', 'toml parser', 'parser issue', 'parse', 'expression parser', 'parser bug', 'toml parsing', 'syntax definition']"
media,4,web,306,373,"['web', 'website', 'media types', 'media type', 'media', 'social media']"
incorrect behavior,3,behavior,138,175,"['behavior', 'runtime behavior', 'language behavior', 'expected behavior', 'incorrect behavior', 'unexpected behavior', 'inconsistent behavior']"
extension support,3,extension,256,462,"['extension', 'extensions', 'extension api', 'extension host', 'extension installation', 'extension management', 'extensionhost', 'extension issues', 'extension issue', 'extensionapi', 'zend extension', 'php extension', 'extension development', 'extension compatibility', 'extension interaction', 'extension update', 'extension updates', 'php extensions', 'extension integration', 'domain: extension', 'extension support', 'extension handling', 'expansion panel', 'extension system', 'expansion', 'extension bug']"
docker,291,docker,291,316,"['docker', 'kubernetes', 'docker compose', 'domain: docker', 'docker image', 'docker integration']"
maven,224,maven,224,346,"['maven', 'maven plugin', 'jvm', 'java configuration', 'jvm tool mode', 'maven integration']"
springframework,5,spring boot,1725,3663,"['spring framework', 'spring boot', 'spring data', 'spring session', 'spring retry', 'spring test', 'spring boot configuration', 'spring integration', 'spring web', 'spring boot dependencies', 'spring boot autoconfigure', 'spring boot web', 'spring context', 'spring boot 3.4', 'spring boot core', 'spring boot 3.2', 'spring beans', 'spring boot starter web', 'spring security', 'spring boot features', 'spring boot 3.3', 'spring mvc', 'spring authorization server', 'spring ws', 'spring boot 3.x', 'spring boot buildpack', 'spring cloud', 'spring data mongodb', 'spring framework 6.1', 'spring webmvc', 'spring framework core', 'spring boot testing', 'spring data jpa', 'spring aop', 'spring boot starter test', 'spring data redis', 'spring boot 2.x', 'spring native', 'spring boot cli', 'springframework', 'spring framework 6.2', 'spring core', 'spring framework 6', 'spring orm', 'spring boot loader', 'spring data cassandra', 'spring boot 3.4.x', 'spring boot test autoconfigure', 'spring cloud config', 'spring boot build', 'spring boot docker', 'spring environment', 'spring boot auto configuration', 'spring boot tools', 'spring data jdbc', 'spring cloud stream', 'spring websocket', 'spring tx', 'spring', 'spring boot feature', 'spring projects', 'spring expression', 'spring boot plugin', 'spring configuration', 'spring expression language', 'spring aot', 'domain: spring boot', 'spring features', 'spring boot 3', 'spring modules', 'spring properties', 'spring extensions', 'spring data r2dbc', 'spring boot upgrade', 'spring config', 'spring webclient', 'spring bean', 'spring java format', 'spring data gemfire', 'springboot', 'framework spring boot', 'spring boot maven plugin', 'spring boot compatibility']"
trait object,25,trait,171,489,"['trait', 'traits', 'trait related', 'f traits', 'trait bounds', 'trait system', 't traits', 'impl trait', 'f trait', 'f const trait', 'trait implementation', 'trait objects', 'trait object', 'f dyn trait', 'const trait', 'trait upcasting', 'trait impl', 'trait selection', 'trait resolution', 'trait impl conflict', 'type traits', 'type alias impl trait', 'trait specialization', 'const trait impl', 'a trait objects', 'trait associated types', 'trait alias', 'sized trait', 'trait method']"
npm support,2,typescript,386,471,"['typescript', 'npm', 'webpack', 'npm package', 'npm integration', 'topic: typescript', 'npm support', 'typescript support', 'javascript core', 'nodejs core', 'xtermjs']"
integration,285,integration,285,289,"['integration', 'integration issue']"
crash report,3,crash,644,689,"['crash', 'core dump', 'type crash', 'application crash', 'crash report', 'crashes', 'crash reporting', 'crashmonitor', 'crash recovery']"
panic,244,panic,244,273,"['panic', 'panicking', 'panics', 'panic handling', 'panicked']"
query processing,2,sql,420,652,"['sql', 'query planner', 'query', 'query execution', 'sql parser', 'sql syntax', 'query plan', 'query planning', 'query optimizer', 'queries', 'query list', 'querying', 'query parser', 'sql query', 'query result', 'query language', 'query issue', 'sql execution', 'sql analysis', 'sql parsing', 'query processing']"
logical error,2,error,270,322,"['error', 'errors', 'clarification', 'logic error', 'correctness', 'logical error', 'sanity check', 'math error', 'correction']"
optimization,668,optimization,668,817,"['optimization', 'optimizer', 'compiler optimization', 'optimizers', 'code optimization', 'topic: optimization', 'model optimization', 'compiler optimizations', 'topic:optimization', 'type: optimization', 'domain: optimization', 'optimization issue', 'dynamic programming', 'optimizations', 'optimizer state']"
docs,181,docs,181,412,"['docs', 'doc', 'javadoc', 'doc improvement', 'docusaurus', 'doc tests', 'doc issue', 'docvalues', 'doc values', 'heredoc', 'autodoc', 'doc content', 'doc bug', 'doc request', 'doc test', 'doc suggestion']"
http protocol,3,http,284,594,"['http', 'http2', 'net/http', 'http client', 'rfc', 'protocol', 'rfc compliance', 'http status', 'http message converter', 'net http', 'http status code', 'rfc3986', 'rfc7807', 'protocol support', 'http protocol', 'net/http2', 'protocol extension', 'protocol violation', 'http status codes', 'http connection', 'http server', 'http message conversion', 'httpcore', 'http method']"
search,201,search,201,234,"['search', 'find', 'search vectors', 'vector search', 'findfiles', 'cross cluster search', 'search syntax', 'text search', 'search issue', 'knn search', 'search api', 'search function']"
cryptography,19,crypto,206,251,"['crypto', 'cryptography', 'rsa', 'bitcoin', 'blockchain', 'smart contract', 'smart contracts']"
tools,45,tooling,199,283,"['tooling', 'tools', 'tool', 'x tools', 'x/tools', 'tool interaction', 'tooling issue', 'tool management', 'br tool']"
language,262,language,262,338,"['language', 'translation', 'speech', 'babel', 'language enhancement', 'interpreter', 'language improvement', 'text to speech', 'translation issue', 'read aloud', 'english']"
core framework,2,core,216,253,"['core', 'domain core', 'core logic', 'core language', 'domain: core', 'bitcoin core', 'core functionalities', 'core development', 'core functionality', 'core framework', 'core engine', 'core function']"
aot,157,aot,157,248,"['aot', 'aop', 'aoti', 'aotcompilation', 'aot compilation', 'aot compiler', 'aot compile']"
voice input,2,instrumentation,70,100,"['instrumentation', 'voice', 'audio', 'microphone', 'audio cues', 'speech input', 'speech recognition', 'recording', 'voice input']"
cuda,326,cuda,326,531,"['cuda', 'gpu', 'cudagraphs', 'gpus', 'multi gpu', 'cuda support', 'cuda issue', 'cpu gpu comparison', 'domain cuda', 'cudagraph', 'domain: cuda', 'nvidia', 'gpu issue', 'cuda error', 'gpu rendering', 'gpu acceleration', 'cuda unsupported']"
syscall,50,spel,144,270,"['spel', 'syscall', 'spl', 'syscalls', 'sympy', 'saml', 'syft', 'splfixedarray', 'sema', 'sysroot', 'sycl', 'symint', 'semver']"
memory leak,245,memory leak,245,270,"['memory leak', 'leak', 'resource leak', 'memory leaks', 'leak detection']"
domain: networking,2,network,173,370,"['networking', 'network', 'dns', 'ipv6', 'relay', 'dsl', 'tunnel', 'code tunnel', 'ipv4', 'tor', 'geoip', 'cdn', 'domain:network', 'domain: network', 'domain: networking', 'provider', 'netip']"
lifetime issue,17,lifetime,106,151,"['lifetime', 'lifetimes', 'f lifetime', 'lifetime issue', 'lifetime issues', 'lifetime parameters', 'lifetime bounds']"
dist distributed,2,distributed,126,165,"['distributed', 'distribute', 'distributions', 'distutils', 'distribution', 'distribtued', 'dist task', 'dist', 'dist distributed']"
python support,3,python,454,587,"['python', 'python api', 'jupyter', 'python integration', 'python version', 'requires python', 'python compatibility', 'python versioning', 'python packaging', 'python discovery', 'python env', 'ipython', 'python interpreter', 'python project', 'python interaction', 'python extension', 'python tooling', 'python ecosystem', 'python3', 'python support', 'python library', 'python package', 'python environment', 'jupyter notebook', 'python version conflict', 'python version mismatch']"
code,5,codegen,146,221,"['codegen', 'code style', 'code', 'coding style', 'code smell', 'code editor', 'codebrowser', 'code clarity', 'example code', 'code improvement', 'codelens', 'codemod', 'code browser', 'codemirror', 'source code', 'code sample', 'bytecode']"
version upgrade,2,upgrade,2079,2190,"['upgrade', 'framework upgrade', 'upgrades', 'rolling upgrade', 'upgrade policy', 'upgrading', 'upgrade issue', 'type:dependency upgrade', 'type:upgrade', 'downgrade', 'bug fix version upgrade', 'client upgrade', 'upgrade required', 'version upgrade', 'upgrade regression', 'image upgrade', 'upgrade issues']"
jdk,13,java,1923,2224,"['java', 'jdbc', 'ide', 'jdk', 'ide features', 'java version', 'ide feature', 'ide integration', 'java 21', 'java compiler', 'ide support', 'java ee', 'java support', 'java features', 'java application', 'go ide', 'java ecosystem', 'java technology', 'oracle jdk']"
install,32,installation,203,246,"['installation', 'install', 'installer', 'tool installation', 'postinstall', 'go/install', 'reinstallation']"
cache,195,cache,195,453,"['cache', 'opcache', 'caching', 'build cache', 'module cache', 'configuration cache', 'file cache', 'cache management', 'cache issue', 'topic: caching', 'distributed cache', 'opcode cache', 'cache control', 'whole cache mode', 'plan cache', 'schema cache', 'cache miss']"
rustc,381,rustc,381,718,"['rustc', 'rustdoc', 'rust', 'rustc error', 't rustdoc', 'rustfmt', 'rustc bug', 'rust analyzer', 'a rustdoc ui', 'rustc book', 'rust by example', 'rustc llvm', 'rustup', 'rustc internal', 'rustc internal error', 'rust compiler', 'rust language', 'rust lang', 'rustc compiler', 'rust std', 'rustcompiler', 'rust abi', 'rustc issue', 'rust stdlib', 'rustc warning', 'domain language rust', 'rust standard library', 'rustc panic', 't rustdoc frontend', 'rustc dev guide']"
inductor,243,inductor,243,280,"['inductor', 'torchinductor', 'torch inductor', 'inductor backend', 'topic: inductor', 'aot inductor']"
layout problem,2,layout,199,220,"['layout', 'window layout', 'application layout', 'layout issue', 'layout animation', 'viewport', 'layout propagation', 'layout mismatch', 'flexbox', 'layout problem']"
reactor,170,reactor,170,215,"['reactor', 'generator', 'spring reactor', 'synthetic source', 'reactor netty', 'generators']"
css styles,2,css,208,253,"['css', 'css modules', 'css assets', 'css syntax', 'css variables', 'css issue', 'css output', 'css processing', 'scoped styles', 'css utility', 'css styles', 'styling issue', 'css parser', 'css rendering', 'css custom properties']"
messaging,63,messaging,63,116,"['messaging', 'mail', 'notification', 'smtp', 'communication', 'email', 'notifications']"
pulsar,115,pulsar,115,158,"['pulsar', 'spring pulsar', 'pulsar reactive']"
workspaces,21,workspace,96,179,"['workspace', 'workbench', 'workspaces', 'workspace trust', 'workspace support', 'workspace management', 'multi root workspace', 'virtual workspace', 'workspace package']"
component,135,component,135,290,"['component', 'components', 'component interaction', 'component: vselect', 'image component', 'standalone components', 'ui component', 'component template', 'ui components', 'component behavior', 'component issue', 'angular component', 'component rendering', 'component lifecycle', 'select component', 'standalone component', 'component configuration', 'component conflict', 'component name', 'input component', 'component missing']"
kotlin,155,kotlin,155,170,"['kotlin', 'language kotlin', 'kotlin dsl', 'kotlin serialization', 'kotlin support']"
mvc,65,mvc,65,109,"['mvc', 'web mvc', 'controller', 'content management', 'site management', 'self hosted', 'site authoring']"
jit compilation,19,jit,159,197,"['jit', 'qt', 'jit compilation', 'jit compiler', 'qt client', 'jit issue']"
debug,67,debugging,253,486,"['debugger', 'debug', 'debugging', 'debuginfo', 'termdebug', 'debug console', 'remote debugging', 'debug build', 'debug assertions', 'a debuginfo', 'debug info', 'debugging tool', 'software debugging', 'debugging issue', 'debug mode', 'debugger issue']"
deprecation,154,deprecation,154,212,"['deprecation', 'deprecated', 'next build', 'v4', 'version', 'deprecation warning', 'topic:deprecation', 'type: deprecation', 'deprecated feature', 'version bump', 'canary build', 'outdated', 'v2', 'v3.x']"
chat feature,5,chat,139,171,"['chat', 'inline chat', 'quick chat', 'chatgpt', 'chat feature', 'panel chat', 'chat integration', 'chat view', 'chat widget']"
cpu,179,cpu,179,217,"['cpu', 'cpu features', 'target cpu', 'cpu fallback', 'processor', 'cpu usage', 'cpu architecture', 'cpu performance', 'cpu instruction', 'cpu optimization', 'cpu emulation', 'cpu detection', 'cpu feature detection']"
micrometer,147,micrometer,147,152,"['micrometer', 'metering', 'spring micrometer']"
error messages,3,error message,184,247,"['error message', 'error reporting', 'server error', 'error page', 'http error', 'exception message', 'error report', 'internal server error', 'error messages', 'type: error message', 'error suggestion']"
development,37,ux,128,258,"['ux', 'usability', 'technology', 'requirements', 'production', 'visualization', 'require', 'assets', 'development', 'qa', 'asset management', 'limitations', 'entitlements']"
runtime trace,2,tracing,192,232,"['tracing', 'trace', 'cmd/trace', 'runtime trace', 'execution trace', 'dynamic tracing', 'symbolic tracing']"
std,91,std,91,122,"['std', 'cte', 'cve', 'deno std', 'colima', 'std.progress']"
memorymanagement,5,memory management,158,465,"['memory', 'memory management', 'memorymanagement', 'memorysafety', 'memory access', 'memory usage', 'memory format', 'memory layout', 'memory profiling', 'memory optimization', 'memory consumption', 'address space', 'memory mapping', 'garbage collection', 'memory issue', 'memory allocation', 'memory issues', 'memory model', 'c memory management', 'out of memory', 'memory error', 'memory alignment', 'uninitialized memory', 'memory reference']"
webclient,31,httpclient,59,127,"['httpclient', 'webclient', 'webdav', 'webidl', 'webauthn', 'webtestclient']"
telemetry,138,telemetry,138,187,"['telemetry', 'opentelemetry', 'x/telemetry', 'detectron2', 'dtrace', 'open telemetry', 'ptrace']"
stats,23,metrics,220,303,"['metrics', 'stats', 'statistics', 'request stats', 'stats tracking', 'metric', 'metrics test']"
backend,73,frontend,109,226,"['frontend', 'backend', 'middleware', 'c backend', 'build backend', 'cpp backend', 'custom backend', 'front end', 'backends', 'backend extension']"
mir,87,mir,87,146,"['mir', 'miri', 'mir opt', 'mir validation', 'mir optimization', 'mir build']"
process management,25,workflow,75,174,"['workflow', 'lifecycle', 'process', 'workflows', 'process group', 'process management', 'lifecycle management', 'process improvement', 'topic:workflow', 'workflow management']"
autograd,158,autograd,158,180,"['autograd', 'compile autograd', 'compiled autograd', 'domain autograd', 'topic autograd', 'custom autograd function', 'aot autograd']"
dtype issue,3,ddl,82,172,"['ddl', 'dtensor', 'dtype', 'dtype conversion', 'dtype mismatch', 'dtype mapping', 'querydsl', 'query dsl', 'ddl operation', 'dsr queries', 'dtype issue']"
auth,35,authentication,128,217,"['authentication', 'auth', 'authorization', 'authorization server', 'oauth2', 'jwt', 'oauth', 'auth issue', 'jwt realm', 'access token']"
async,123,async,123,297,"['async', 'async await', 'async runtime', 'async fn', 'f async', 'asyncio', 'async support', 'async closures', 'f async closure', 'async programming', 'async fn traits', 'async closure', 'async load', 'async execution', 'async operation', 'async iterable', 'async issue', 'async enrich', 'async handling', 'async requests', 'async test', 'asynchronous', 'async io', 'async recursion']"
rpc server,2,server,122,170,"['server', 'rpc', 'platform server', 'code server', 'server components', 'domain:rpc', 'embedded server', 'rpc server']"
migrations,2,migration,158,192,"['migration', 'data migration', 'migrate', 'feature migration', 'migration issue', 'database migration', 'migrations', 'code migration']"
onnx export,15,onnx,122,139,"['onnx', 'onnx export', 'onnxruntime']"
mpsc,2,mps,98,138,"['mps', 'msvc', 'msal', 'msys2', 'mvcc', 'mksnapshot', 'mv', 'kms', 'mpsc']"
domain: infrastructure,3,infrastructure,174,228,"['infrastructure', 'architecture', 'build isolation', 'domain: infrastructure', 'domain:infrastructure', 'software architecture', 'project isolation']"
servlet,29,tomcat,129,291,"['tomcat', 'webflux', 'jsp', 'servlet', 'spring webflux', 'servlet container', 'servlet api']"
go programming language,2,cgo,100,220,"['cgo', 'goroutine', 'go runtime', 'pkg.go.dev', 'goroutines', 'go modules', 'cgocall', 'goroutine leak', 'go standard library', 'go command', 'go compiler', 'go/packages', 'go packages', 'domain:go language', 'go cgo', 'cgo issue', 'domain/go standard library', 'go programming language', 'go template', 'go analysis']"
functionalization,13,functionality,91,156,"['functionality', 'functional', 'functionalization', 'functional api', 'functional programming', 'nn.functional', 'nn functional', 'functional execution']"
import,113,import,113,236,"['import', 'import error', 'importer', 'dynamic imports', 'organize imports', 'dynamic import', 'imports', 'package import', 'import map', 'data import', 'import errors', 'exports', 'import behavior', 'import failure', 'import table', 'lightning import', 'import issue', 'import management', 'module import', 'import maps', 'css import']"
index usage,2,indexing,93,272,"['index', 'indexing', 'reindex', 'indexer', 'index out of bounds', 'indexcompatibility', 'index compatibility', 'indices', 'index select', 'index mode', 'index settings', 'index management', 'index join', 'index out of range', 'index store', 'index fill', 'index strategy', 'index usage']"
completion,129,completion,129,159,"['completion', 'shell completion', 'completions', 'code completion', 'category: completion', 'completion issue']"
operating system,3,os,119,199,"['os', 'sys', 'posix', 'x sys unix', 'win32', 'x86', 'sys unix', 'os/user', 'aix', 'mips64', 'os windows', 'os string', 'x86 64', 'os request', 'operating system', 'mips', 'x/sys', 'aarch64', 'os user', 'arm64', 'arm32', 'amd64']"
parallelization,2,concurrency,252,304,"['concurrency', 'parallelism', 'parallel', 'data parallelism', 'parallel execution', 'parallelization', 'shared memory', 'shared process', 'concurrency issue', 'parallel processing', 'concurrency control']"
spring kafka,45,kafka,87,134,"['kafka', 'spring kafka', 'framework kafka']"
web application,8,web server,53,192,"['web server', 'webserver', 'webmvc', 'webview', 'web api', 'web client', 'web framework', 'web ui', 'webassembly', 'web components', 'web application', 'webservices', 'web extensions', 'webjars', 'web services', 'web testing', 'web interface', 'web development', 'web apis', 'web platform', 'web extension']"
llvm,99,llvm,99,120,"['llvm', 'vercel', 'a llvm', 'v radio', 'llvm ir', 'vtable', 'vec', 'vt100']"
suggestion,104,suggestion,104,245,"['suggestion', 'suggest', 'proposal', 'suggestions', 'suggest change', 'suggestion improvement']"
generic type,6,generics,86,237,"['generics', 'generic', 'const generics', 'generic types', 'f generics', 'generic functions', 'generic programming', 'const generic', 'domain const generics', 'generic parameter', 'generic issue', 'generic const items', 'generic constants', 'generic parameters', 'generic type', 'generic issues', 'generic code']"
