representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
spring framework,499,spring framework,499,677,"['spring framework', 'spring integration', 'spring context', 'spring framework 6.1', 'springframework', 'spring framework 6.2', 'spring framework 6', 'spring environment', 'spring expression', 'spring expression language', 'spring features', 'spring modules', 'spring properties', 'spring extensions', 'spring java format', 'framework spring boot']"
trait object,25,trait,171,470,"['trait', 'traits', 'trait related', 'f traits', 'trait bounds', 'trait system', 't traits', 'impl trait', 'f trait', 'trait implementation', 'trait objects', 'trait object', 'f dyn trait', 'trait upcasting', 'trait impl', 'trait selection', 'trait resolution', 'trait impl conflict', 'type traits', 'trait specialization', 'a trait objects', 'trait associated types', 'sized trait', 'trait method']"
spring boot 3,3,spring boot,1725,1889,"['spring boot', 'spring boot dependencies', 'spring boot 3.4', 'spring boot 3.2', 'spring boot features', 'spring boot 3.3', 'spring boot 3.x', 'spring boot buildpack', 'spring boot 2.x', 'spring boot loader', 'spring boot 3.4.x', 'spring boot build', 'spring boot docker', 'spring boot feature', 'spring boot 3', 'spring boot upgrade', 'springboot', 'spring boot compatibility']"
typescript,386,typescript,386,390,"['typescript', 'topic: typescript', 'typescript support']"
integration,285,integration,285,289,"['integration', 'integration issue']"
crash report,3,crash,644,662,"['crash', 'type crash', 'application crash', 'crash report', 'crashes', 'crash reporting', 'crashmonitor', 'crash recovery']"
panic,244,panic,244,273,"['panic', 'panicking', 'panics', 'panic handling', 'panicked']"
integrationtest,2,integration test,420,511,"['integration test', 'integration tests', 'integrationtests', 'integrationtest', 'test integration', 'integration testing', 'integ test', 'integration test failure', 'profile integ tests']"
sql query,4,sql,420,499,"['sql', 'query execution', 'sql parser', 'sql syntax', 'sql query', 'sql execution', 'sql analysis', 'sql parsing']"
error,270,error,270,303,"['error', 'errors', 'logic error', 'correctness', 'logical error', 'math error', 'correction']"
optimization,668,optimization,668,716,"['optimization', 'compiler optimization', 'code optimization', 'topic: optimization', 'model optimization', 'compiler optimizations', 'topic:optimization', 'type: optimization', 'domain: optimization', 'optimization issue', 'optimizations']"
doc,80,docs,181,284,"['docs', 'doc', 'doc improvement', 'docusaurus', 'doc tests', 'doc test']"
http protocol,3,http,284,522,"['http', 'http2', 'net/http', 'http client', 'http status', 'http message converter', 'net http', 'http status code', 'http protocol', 'net/http2', 'http status codes', 'http connection', 'http server', 'http message conversion', 'httpcore', 'http method']"
search function,2,search,201,212,"['search', 'search syntax', 'text search', 'search issue', 'search api', 'search function']"
type issue,18,type error,90,266,"['type error', 'type bug', 'type mismatch', 'type issue', 'type incorrectness', 'type unsoundness', 'type: issue', 'type/issue', 'type system bug', 'type checking bug', 'type:issue', 'types issue', 'incompatible types']"
smart contracts,2,crypto,206,244,"['crypto', 'cryptography', 'bitcoin', 'blockchain', 'smart contract', 'smart contracts']"
tools,45,tooling,199,283,"['tooling', 'tools', 'tool', 'x tools', 'x/tools', 'tool interaction', 'tooling issue', 'tool management', 'br tool']"
language,262,language,262,278,"['language', 'babel', 'interpreter', 'english']"
core framework,2,core,216,253,"['core', 'domain core', 'core logic', 'core language', 'domain: core', 'bitcoin core', 'core functionalities', 'core development', 'core functionality', 'core framework', 'core engine', 'core function']"
aot,157,aot,157,248,"['aot', 'aop', 'aoti', 'aotcompilation', 'aot compilation', 'aot compiler', 'aot compile']"
instrumentation,70,instrumentation,70,72,"['instrumentation', 'audio cues']"
cuda,326,cuda,326,361,"['cuda', 'cudagraphs', 'cuda support', 'cuda issue', 'domain cuda', 'cudagraph', 'domain: cuda', 'cuda error', 'cuda unsupported']"
spel,144,spel,144,178,"['spel', 'spl', 'saml', 'splfixedarray']"
memory leak,245,memory leak,245,270,"['memory leak', 'leak', 'resource leak', 'memory leaks', 'leak detection']"
android,147,android,147,337,"['android', 'ios', 'mobile', 'mobile app', 'platform:android']"
domain: network,2,network,173,330,"['networking', 'network', 'dns', 'cdn', 'domain:network', 'domain: network', 'domain: networking']"
lifetime issue,17,lifetime,106,151,"['lifetime', 'lifetimes', 'f lifetime', 'lifetime issue', 'lifetime issues', 'lifetime parameters', 'lifetime bounds']"
distribution,13,distributed,126,151,"['distributed', 'distribute', 'distributions', 'distribution']"
python support,3,python,454,539,"['python', 'python api', 'python integration', 'requires python', 'python compatibility', 'python discovery', 'python env', 'ipython', 'python interpreter', 'python project', 'python interaction', 'python extension', 'python tooling', 'python ecosystem', 'python3', 'python support', 'python library', 'python environment']"
codebrowser,3,codegen,146,162,"['codegen', 'code editor', 'codebrowser', 'codelens', 'codemod', 'code browser', 'codemirror']"
version upgrade,2,upgrade,2079,2183,"['upgrade', 'framework upgrade', 'upgrades', 'rolling upgrade', 'upgrade policy', 'upgrading', 'upgrade issue', 'type:dependency upgrade', 'type:upgrade', 'bug fix version upgrade', 'client upgrade', 'upgrade required', 'version upgrade', 'upgrade regression', 'upgrade issues']"
java technology,2,java,1923,2131,"['java', 'jdbc', 'jdk', 'java version', 'java 21', 'java compiler', 'java ee', 'java support', 'java features', 'java application', 'java ecosystem', 'java technology', 'oracle jdk']"
install,32,installation,203,242,"['installation', 'install', 'installer', 'tool installation', 'go/install']"
cache,195,cache,195,431,"['cache', 'opcache', 'caching', 'file cache', 'cache management', 'cache issue', 'topic: caching', 'distributed cache', 'opcode cache', 'cache control', 'whole cache mode', 'cache miss']"
rustc,381,rustc,381,709,"['rustc', 'rustdoc', 'rust', 'rustc error', 't rustdoc', 'rustfmt', 'rustc bug', 'rust analyzer', 'rustc book', 'rust by example', 'rustc llvm', 'rustup', 'rustc internal', 'rustc internal error', 'rust compiler', 'rust language', 'rust lang', 'rustc compiler', 'rust std', 'rustcompiler', 'rust abi', 'rustc issue', 'rust stdlib', 'rustc warning', 'domain language rust', 'rust standard library', 'rustc panic', 'rustc dev guide']"
inductor,243,inductor,243,280,"['inductor', 'torchinductor', 'torch inductor', 'inductor backend', 'topic: inductor', 'aot inductor']"
layout problem,2,layout,199,212,"['layout', 'window layout', 'application layout', 'layout issue', 'layout mismatch', 'layout problem']"
reactor,170,reactor,170,182,"['reactor', 'spring reactor', 'reactor netty']"
css,208,css,208,224,"['css', 'css syntax', 'css issue', 'css output', 'css styles', 'styling issue', 'css rendering']"
notification,8,messaging,63,82,"['messaging', 'notification', 'communication', 'notifications']"
pulsar,115,pulsar,115,158,"['pulsar', 'spring pulsar', 'pulsar reactive']"
workspaces,21,workspace,96,179,"['workspace', 'workbench', 'workspaces', 'workspace trust', 'workspace support', 'workspace management', 'multi root workspace', 'virtual workspace', 'workspace package']"
component,135,component,135,172,"['component', 'components', 'component interaction', 'component behavior', 'component lifecycle', 'component configuration']"
kotlin,155,kotlin,155,170,"['kotlin', 'language kotlin', 'kotlin dsl', 'kotlin serialization', 'kotlin support']"
mvc,65,mvc,65,79,"['mvc', 'web mvc', 'controller']"
configuration file,2,config,91,132,"['config', 'configure', 'configuration properties', 'next config', 'configurationproperties', 'launch config', 'run configuration', 'config parsing', 'configuration files', 'configure script', 'configuration file', 'configuration parsing', 'config management']"
jit compilation,19,jit,159,186,"['jit', 'jit compilation', 'jit compiler', 'jit issue']"
debug,67,debugging,253,479,"['debugger', 'debug', 'debugging', 'debuginfo', 'debug console', 'remote debugging', 'debug build', 'debug assertions', 'a debuginfo', 'debug info', 'debugging tool', 'software debugging', 'debugging issue', 'debug mode', 'debugger issue']"
deprecation,154,deprecation,154,192,"['deprecation', 'deprecated', 'deprecation warning', 'topic:deprecation', 'type: deprecation', 'deprecated feature', 'outdated']"
build issue,162,build failure,180,386,"['build failure', 'build error', 'build issue', 'build issues', 'buildmode', 'release build', 'production build', 'build problem', 'windows build', 'insider build', 'build mode']"
chat feature,5,chat,139,171,"['chat', 'inline chat', 'quick chat', 'chatgpt', 'chat feature', 'panel chat', 'chat integration', 'chat view', 'chat widget']"
cpu,179,cpu,179,217,"['cpu', 'cpu features', 'target cpu', 'cpu fallback', 'processor', 'cpu usage', 'cpu architecture', 'cpu performance', 'cpu instruction', 'cpu optimization', 'cpu emulation', 'cpu detection', 'cpu feature detection']"
micrometer,147,micrometer,147,152,"['micrometer', 'metering', 'spring micrometer']"
error messages,3,error message,184,247,"['error message', 'error reporting', 'server error', 'error page', 'http error', 'exception message', 'error report', 'internal server error', 'error messages', 'type: error message', 'error suggestion']"
usability,27,ux,128,187,"['ux', 'usability', 'technology', 'visualization', 'qa']"
runtime trace,2,tracing,192,232,"['tracing', 'trace', 'cmd/trace', 'runtime trace', 'execution trace', 'dynamic tracing', 'symbolic tracing']"
std,91,std,91,98,"['std', 'deno std', 'std.progress']"
memory,96,memory,96,106,"['memory', 'memory model']"
webclient,31,httpclient,59,92,"['httpclient', 'webclient', 'webtestclient']"
open telemetry,2,telemetry,138,181,"['telemetry', 'opentelemetry', 'x/telemetry', 'open telemetry']"
parser,136,parser,136,232,"['parser', 'parsing', 'toml parser', 'parser issue', 'parse', 'expression parser', 'parser bug', 'toml parsing']"
metrics,220,metrics,220,226,"['metrics', 'metric', 'metrics test']"
frontend,109,frontend,109,131,"['frontend', 'middleware', 'front end']"
mir,87,mir,87,146,"['mir', 'miri', 'mir opt', 'mir validation', 'mir optimization', 'mir build']"
spring data,165,spring data,165,187,"['spring data', 'spring data mongodb', 'spring data jpa', 'spring data redis', 'spring data cassandra', 'spring data jdbc', 'spring data r2dbc', 'spring data gemfire']"
workflows,3,workflow,75,132,"['workflow', 'process', 'workflows', 'process group', 'process management', 'process improvement', 'topic:workflow', 'workflow management']"
autograd,158,autograd,158,175,"['autograd', 'compile autograd', 'compiled autograd', 'custom autograd function', 'aot autograd']"
ddl,82,ddl,82,84,"['ddl', 'ddl operation']"
auth,35,authentication,128,212,"['authentication', 'auth', 'authorization', 'authorization server', 'oauth2', 'oauth', 'auth issue', 'access token']"
async,123,async,123,276,"['async', 'async await', 'async runtime', 'asyncio', 'async support', 'async programming', 'async load', 'async execution', 'async operation', 'async issue', 'async enrich', 'async handling', 'async requests', 'async test', 'asynchronous', 'async io']"
platform server,4,server,122,135,"['server', 'platform server', 'code server', 'server components', 'embedded server']"
fatal error,6,segfault,152,233,"['segfault', 'segmentation fault', 'fatal error', 'fatalerror', 'buffer overflow']"
migrations,2,migration,158,192,"['migration', 'data migration', 'migrate', 'feature migration', 'migration issue', 'database migration', 'migrations', 'code migration']"
onnx export,15,onnx,122,139,"['onnx', 'onnx export', 'onnxruntime']"
mps,98,mps,98,100,"['mps', 'mpsc']"
domain: infrastructure,3,infrastructure,174,180,"['infrastructure', 'domain: infrastructure', 'domain:infrastructure']"
servlet,29,tomcat,129,182,"['tomcat', 'jsp', 'servlet', 'servlet container', 'servlet api']"
cgo,100,cgo,100,108,"['cgo', 'cgocall', 'go cgo', 'cgo issue']"
functionalization,13,functionality,91,151,"['functionality', 'functional', 'functionalization', 'functional api', 'functional programming', 'functional execution']"
import,113,import,113,135,"['import', 'importer', 'imports', 'exports']"
index usage,2,indexing,93,242,"['index', 'indexing', 'indexer', 'indexcompatibility', 'index compatibility', 'indices', 'index select', 'index mode', 'index settings', 'index management', 'index join', 'index store', 'index fill', 'index strategy', 'index usage']"
completion,129,completion,129,159,"['completion', 'shell completion', 'completions', 'code completion', 'category: completion', 'completion issue']"
os,119,os,119,137,"['os', 'os/user', 'os windows', 'os string', 'os request', 'operating system', 'os user']"
concurrency,252,concurrency,252,261,"['concurrency', 'concurrency issue', 'concurrency control']"
spring kafka,45,kafka,87,134,"['kafka', 'spring kafka', 'framework kafka']"
querying,3,query,52,153,"['query planner', 'query', 'query plan', 'query planning', 'query optimizer', 'queries', 'query list', 'querying', 'query parser', 'query result', 'query language', 'query issue', 'query processing']"
newrenderer,2,renderer,41,53,"['renderer', 'newrenderer', 'prerendering', 'new renderer']"
web application,8,web server,53,157,"['web server', 'webserver', 'webmvc', 'web api', 'web client', 'web framework', 'web ui', 'web application', 'webservices', 'webjars', 'web services', 'web testing', 'web interface', 'web development', 'web apis', 'web platform']"
llvm,99,llvm,99,105,"['llvm', 'a llvm', 'llvm ir']"
suggestion,104,suggestion,104,154,"['suggestion', 'suggest', 'suggestions', 'suggest change', 'suggestion improvement']"
generic type,6,generics,86,237,"['generics', 'generic', 'const generics', 'generic types', 'f generics', 'generic functions', 'generic programming', 'const generic', 'domain const generics', 'generic parameter', 'generic issue', 'generic const items', 'generic constants', 'generic parameters', 'generic type', 'generic issues', 'generic code']"
pointer safety,2,memory safety,95,140,"['memory safety', 'thread safety', 'object safety', 'pointer safety', 'safetensors']"
compatibility,259,compatibility,259,275,"['compatibility', 'incompatible', 'incompatibility', 'domain: compatibility', 'topic: compatibility']"
ownership,40,ownership,40,42,"['ownership', 't ownership']"
attention mechanism,30,attention,44,87,"['attention', 'flex attention', 'attention mechanism', 'attention mechanisms', 'flash attention']"
reactive,80,reactive,80,130,"['reactive', 'reactivity']"
odbc,3,r2dbc,95,148,"['r2dbc', 'gdb', 'lldb', 'odbc', 'ojdbc']"
jetty,86,jetty,86,98,"['jetty', 'jetty reactive']"
native image,97,native image,97,106,"['native image', 'native']"
language server,89,language server,89,117,"['language server', 'go language server', 'domain language server', 'domain: language server', 'language service', 'lang server']"
dom extension,3,dom,109,121,"['dom', 'shadow dom', 'domdocument', 'dom manipulation', 'dom extension']"
routing,99,routing,99,111,"['routing', 'parallel routes', 'typed routes', 'intercepting routes', 'routing issue', 'route interception']"
spring graphql,29,graphql,100,129,"['graphql', 'spring graphql']"
optimizer,91,optimizer,91,101,"['optimizer', 'optimizers', 'dynamic programming', 'optimizer state']"
ssl,105,ssl,105,191,"['ssl', 'tls', 'crypto/tls', 'openssl', 'https', 'ssl configuration']"
autoconfiguration,11,auto configuration,100,149,"['auto configuration', 'autowiring', 'autoconfiguration', 'boot autoconfigure', 'autoconfigure', 'autowired']"
markdown,111,markdown,111,135,"['markdown', 'markup', 'markdown support', 'markdown rendering']"
diagnostics,117,diagnostics,117,151,"['diagnostics', 'diagnostic', 'a diagnostics', 'diagnostic issue']"
struct,49,struct,49,56,"['struct', 'struct layout', 'structs', 'struct padding']"
compiler behavior,32,compiler behavior,32,112,"['compiler behavior', 'compiler internal', 'compiler lint', 'compiler feedback', 'compiler diagnostics', 'compiler intrinsic', 'compile time behavior', 'compiler interaction', 'compiler regression', 'compiler feature', 'compiler flags', 'compiler features', 'compiler assertion', 'compiler interpretation', 'compiler configuration', 'compiler verification', 'compiler diagnostic']"
aten,56,aten,56,120,"['aten', 'nn', 'txn', 'knn', 'attn', 'aten native']"
x pack ml,2,x pack,88,92,"['x pack', 'x pack ml', 'xla']"
setting,2,settings,96,110,"['settings', 'setting', 'setup']"
environment management,2,environment,82,86,"['environment', 'cross environment', 'environment management']"
command line,79,command line,79,167,"['command line', 'powershell', 'cmd', 'bash', 'command prompt', 'shell command', 'shell script']"
templates,5,template,112,144,"['template', 'templating', 'html/template', 'text/template', 'templates']"
json processing,13,json,130,173,"['json', 'jsonrpc', 'jsonrpc2', 'json rpc', 'json output', 'json parsing', 'json processing', 'json schema', 'jsonassert']"
enum,74,enum,74,84,"['enum', 'enums', 'enum variant', 'enum layout', 'enum update']"
color theme,5,theme,45,58,"['theme', 'light theme', 'dark theme', 'theme extension', 'color theme']"
sync,105,sync,105,195,"['sync', 'settings sync', 'synchronization', 'profile sync', 'synctest', 'sync load', 'sync issue', 'sync package', 'sync failure', 'cloud sync']"
api consistency,10,api change,170,224,"['api change', 'api clarity', 'api behavior', 'api consistency', 'unstable api', 'api stability', 'api regression', 'topic: api change', 'api evolution']"
serialization,125,serialization,125,145,"['serialization', 'deserialization', 'serialize']"
wrapping,2,packaging,49,56,"['packaging', 'unboxing', 'wrapper', 'wrapping']"
mongo,8,neo4j,88,145,"['neo4j', 'mongodb', 'mongo']"
webflux,85,webflux,85,109,"['webflux', 'spring webflux']"
type: refactoring,3,refactoring,174,226,"['refactoring', 'refactor', 'code refactoring', 'type: refactor', 'type: refactoring', 'type:refactoring', 'category:refactoring']"
linking,66,linking,66,77,"['linking', 'links', 'intra doc links', 'find links', 'hyperlinks', 'doc link']"
metadata,130,metadata,130,147,"['metadata', 'module metadata', 'starter metadata', 'library metadata', 'metadata issue', 'metadata reading', 'metadata parsing', 'ptr metadata', 'metadata management']"
warnings,26,warning,119,147,"['warning', 'warnings', 'warning messages']"
analysis,106,analysis,106,120,"['analysis', 'analyze', 'needs investigation', 'data analysis', 'investigation']"
eval,4,const eval,90,97,"['const eval', 'eval', 'eval context']"
tensor,180,tensor,180,376,"['tensor', 'tensor operations', 'tensordict', 'tensor parallel', 'tensor parallelism', 'tensor creation', 'tensor ops', 'tensor operation', 'domain tensor', 'tensor dict', 'meta tensors', 'tensors', 'meta tensor', 'named tensor', 'tensor construction', 'tensor api', 'tensor manipulation', 'tensor management', 'tensor computation', 'tensor issue', 'nested tensor', 'tensor shapes', 'tensor attributes', 'tensorrt', 'tensor conversion', 'tensor comparison', 'masked tensor', 'tensor copy', 'fake tensor', 'nested tensors', 'tensor strides', 'tensor prop', 'empty tensor']"
executor service,2,executor,53,61,"['executor', 'task executor', 'async executor', 'executor service']"
validation,155,validation,155,188,"['validation', 'verification', 'invalidation']"
input method,11,input,87,139,"['input', 'input handling', 'input method', 'input field', 'inputs', 'user input', 'number input', 'input box', 'input processing', 'quick input']"
formatting,113,formatting,113,190,"['formatting', 'format', 'formatter', 'format string', 'format issue', 'output format', 'text formatting', 'output formatting', 'code formatting', 'data formatting', 'formatting issue']"
gc,78,gc,78,112,"['gc', 'grpc', 'gcp', 'gcn', 'gcs', 'gc issue']"
macro related,2,macro,75,146,"['macro', 'macro expansion', 'macro rules', 'macro errors', 'f macro', 'macros', 'macro related', 'derive macros', 'macro system', 'derive macro', 'macro redefinition']"
gui,108,gui,108,118,"['gui', 'gui issue']"
torch.compile,71,torch.compile,71,209,"['torch compile', 'torch.compile', 'torchscript', 'torch function', 'torch.export', 'torchcompile', 'torch script', 'torch api', 'torch export', 'torch compiler', 'torch.nn.functional', 'torch runtime error']"
actuator,62,actuator,62,64,"['actuator', 'actuate']"
tikv,52,tikv,52,75,"['tikv', 'svg', 'latex']"
encoding/json,7,encoding,94,122,"['encoding', 'encoding/xml', 'encoding/json', 'uri encoding', 'encoding issue', 'character encoding', 'url encoding', 'json encoding']"
bootstrap,77,bootstrap,77,84,"['bootstrap', 't bootstrap', 'bootstrapping']"
toolchain,57,toolchain,57,62,"['toolchain', 'toolchain issue']"
fuzz testing,12,fuzzing,61,82,"['fuzzing', 'fuzz', 'fuzzer', 'fuzz testing']"
iterator,66,iterator,66,77,"['iterator', 'iter', 'iterators']"
race detector,13,data race,78,154,"['data race', 'race condition', 'race detector', 'race']"
notebook,53,notebook,53,67,"['notebook', 'notebooks']"
error handling,243,error handling,243,330,"['error handling', 'exception handling', 'errorhandling']"
domain: language features,5,language feature,242,419,"['language feature', 'language features', 'domain: language features', 'domain language features', 'domain/language features']"
flaky,44,flaky,44,44,['flaky']
release,68,release,68,180,"['release', 'release notes', 'release management', 'multi release', 'release process', 'release workflow', 'release note', 'type:release note', 'go release', 'release candidate', 'prerelease', 'pre release']"
cmake,52,cmake,52,55,"['cmake', 'rmake']"
pip compile,8,pip,69,86,"['pip', 'pip compile', 'uv pip compile', 'pip compatibility', 'pip install']"
vim script,12,vimscript,86,170,"['vim9script', 'vimscript', 'vim script', 'vim scripting', 'vimscript interaction']"
gpu,135,gpu,135,170,"['gpu', 'gpus', 'multi gpu', 'cpu gpu comparison', 'nvidia', 'gpu issue', 'gpu rendering', 'gpu acceleration']"
internal,30,internal,30,42,"['internal', 'internals', 'internal/trace', 'go internal', 'internal tool']"
script,22,scripting,59,98,"['scripting', 'script', 'scripts', 'third party scripts', 'content script', 'script execution', 'script fields', 'script manager', 'script test']"
multi threading,10,threading,60,207,"['threading', 'virtual threads', 'multithreading', 'worker threads', 'threadsanitizer', 'thread pool', 'comment thread', 'thread hang', 'thread management', 'threads', 'multi threading', 'java threading', 'ui thread', 'virtual thread', 'thread interruption', 'thread']"
zend,33,zend engine,110,152,"['zend engine', 'zend', 'zend optimizer', 'zendengine', 'zenmode']"
navigation,113,navigation,113,128,"['navigation', 'client side navigation', 'keyboard navigation']"
go/cmd,4,cmd/go,62,89,"['cmd/go', 'cmd/cgo', 'cmd/gomote', 'cmd/link', 'cmd/vet', 'cmd go', 'cmd/gitmirror', 'cmd/gonew', 'go/cmd', 'go/cmd/go']"
linker issue,11,linker,86,122,"['linker', 'linker error', 'linker issue', 'linker problem']"
assertions,5,assertion failure,151,331,"['assertionerror', 'assertion', 'assertion failure', 'assertion error', 'assert', 'assertion library', 'assertj', 'assertions']"
pytorch functionality,3,pytorch,619,857,"['pytorch core', 'pytorch', 'pytorch api', 'pytorch dynamo', 'pytorch test', 'pytorch model', 'pytorch linalg', 'pytorch compiler', 'pytorch transformers', 'pytorch frontend', 'pytorch function', 'pytorch benchmarks', 'pytorch compile', 'pytorch onnx', 'pytorch rocm', 'pytorch docs', 'pytorch internal', 'pytorch aten', 'pytorch distributed', 'pytorch functionality', 'pytorch ops', 'pytorch feature request', 'pytorch fx', 'pytorch ir', 'pytorch export', 'domain: pytorch', 'pytorch modules', 'pytorch optimization', 'pytorch issues', 'pytorch issue', 'pytorch feature', 'pytorch elastic', 'pytorch benchmark', 'pytorch backend', 'pytorch extensions']"
triton kernel,4,triton,79,85,"['triton', 'triton kernels', 'triton kernel']"
