representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
integration test,420,integration test,420,509,"['integration test', 'integration tests', 'integrationtests', 'integrationtest', 'test integration', 'integration testing', 'integ test', 'integration test failure']"
sql,420,sql,420,451,"['sql', 'sql syntax', 'ql', 'sql query', 'sql error', 'sql es']"
error,270,error,270,783,"['error', 'error message', 'error handling', 'import error', 'errors', 'error reporting', 'import errors', 'errorhandling', 'error report', 'error messages', 'type: error message']"
type: optimization,2,optimization,668,686,"['optimization', 'topic: optimization', 'model optimization', 'topic:optimization', 'type: optimization', 'domain: optimization', 'optimization issue']"
doc,80,docs,181,265,"['docs', 'doc', 'doc content', 'doc link']"
http,284,http,284,288,"['http', 'https']"
search,201,search,201,212,"['search', 'search syntax', 'text search', 'search issue', 'search api', 'search function']"
type issue,18,type error,90,145,"['type error', 'typeerror', 'type issue', 'type incorrectness', 'type/issue', 'types issue']"
cryptography,19,crypto,206,258,"['crypto', 'encryption', 'cryptography', 'domain/crypto', 'domain: crypto', 'domain/cryptography', 'domain: cryptography']"
tool,12,tooling,199,275,"['tooling', 'tools', 'tool', 'tool interaction', 'domain: tooling', 'tooling issue', 'tool management']"
domain language,6,language,262,310,"['language', 'language support', 'lang', 'domain language', 'language version', 'domain: language', 'language service', 'domain/language', 'category language']"
domain: core,5,core,216,233,"['core', 'area core', 'domain core', 'area: core', 'domain: core']"
aoti,9,aot,157,166,"['aot', 'aoti']"
instrumentation,70,instrumentation,70,70,['instrumentation']
gpu,135,cuda,326,482,"['cuda', 'gpu', 'gpus', 'cuda support', 'domain cuda', 'domain: cuda', 'nvidia', 'gpu acceleration']"
spel,144,spel,144,169,"['spel', 'spl']"
memory leak,245,memory leak,245,254,"['memory leak', 'memoryleak', 'resource leak', 'memory leaks']"
android,147,android,147,154,"['android', 'android issue', 'platform:android']"
domain:network,2,network,173,306,"['networking', 'network', 'area/networking', 'domain:network', 'domain: network', 'domain: networking']"
lifetime issue,17,lifetime,106,151,"['lifetime', 'lifetimes', 'f lifetime', 'lifetime issue', 'lifetime issues', 'lifetime parameters', 'lifetime bounds']"
distributed,126,distributed,126,157,"['distributed', 'distribute', 'distributions', 'distribution', 'distribtued', 'dist', 'dist distributed']"
python,454,python,454,463,"['python', 'domain: python', 'python3']"
codegen,146,codegen,146,188,"['codegen', 'code generation']"
upgrade,2079,upgrade,2079,2186,"['upgrade', 'framework upgrade', 'upgrades', 'rolling upgrade', 'upgrade policy', 'upgrading', 'api upgrade', 'upgrade issue', 'type:upgrade', 'upgrade required', 'ui upgrade', 'version upgrade', 'upgrade regression', 'image upgrade', 'upgrade issues']"
domain:java,7,java,1923,1935,"['java', 'domain:java', 'domain: java', 'java technology']"
installation,203,installation,203,311,"['installation', 'install', 'installer', 'setup', 'tool installation', 'install issue', 'installation issue', 'installation failure', 'setup issue']"
cache,195,cache,195,334,"['cache', 'caching', 'cache management', 'cache issue', 'topic: caching', 'cache control']"
rust compiler,24,rustc,381,469,"['rustc', 'rustc error', 'rustc bug', 'rustc book', 'rustc llvm', 'rustc internal', 'rustc internal error', 'rust compiler', 'rustc compiler', 'rustcompiler', 'rustc ice', 'rustc issue', 'rustc panic', 'rustc dev guide']"
inductor,243,inductor,243,250,"['inductor', 'topic: inductor', 'aot inductor']"
layout problem,2,layout,199,208,"['layout', 'layout issue', 'layout mismatch', 'layout problem']"
reactor,170,reactor,170,173,"['reactor', 'spring reactor']"
css,208,css,208,216,"['css', 'css syntax', 'css utility', 'css styles']"
message queue,5,messaging,63,72,"['messaging', 'message queue', 'mq']"
pulsar,115,pulsar,115,158,"['pulsar', 'spring pulsar', 'pulsar reactive']"
workspace,96,workspace,96,132,"['workspace', 'workspaces', 'workspace support', 'workspace management', 'virtual workspace', 'workspace package']"
component,135,component,135,167,"['component', 'components', 'component interaction', 'component behavior', 'component name']"
kotlin,155,kotlin,155,164,"['kotlin', 'language kotlin', 'kotlin support']"
mvc,65,mvc,65,65,['mvc']
jit,159,jit,159,186,"['jit', 'jit compilation', 'jit compiler', 'jit issue']"
breakpoint,13,debugger,101,118,"['debugger', 'breakpoint', 'breakpoints']"
deprecation,154,deprecation,154,200,"['deprecation', 'api deprecation', 'deprecated', 'deprecation warning', 'topic:deprecation', 'type: deprecation', 'deprecated feature', 'deprecated api', 'undeprecated']"
build issue,162,build failure,180,370,"['build failure', 'build error', 'build issue', 'build issues', 'build problem']"
chat,139,chat,139,166,"['chat', 'inline chat', 'quick chat', 'channel', 'panel chat', 'chat view']"
cpu,179,cpu,179,188,"['cpu', 'processor', 'cpu architecture', 'cpu performance']"
micrometer,147,micrometer,147,150,"['micrometer', 'spring micrometer']"
uv,60,ux,128,218,"['ux', 'uvx', 'uv', 'uaf', 'ub', 'domain: uv']"
tracking,16,tracing,192,239,"['tracing', 'trace', 'tracker', 'tracking', 'topic tracing']"
std,91,std,91,116,"['std', 'const']"
t rustdoc,9,rustdoc,114,132,"['rustdoc', 't rustdoc', 'a rustdoc ui', 't rustdoc frontend']"
memory,96,memory,96,148,"['memory', 'memory access', 'mem', 'memory model', 'memory reference']"
httpclient,59,http client,90,149,"['httpclient', 'http client']"
telemetry,138,telemetry,138,141,"['telemetry', 'x/telemetry']"
parse error,12,parser,136,244,"['parser', 'parsing', 'parse error', 'parsing error', 'parser issue', 'parse', 'parser error', 'parser bug']"
metrics,220,metrics,220,226,"['metrics', 'metric', 'metrics test']"
frontend,109,frontend,109,111,"['frontend', 'front end']"
mirror,5,mir,87,143,"['mir', 'miri', 'mir opt', 'mirror', 'mirroring', 'mirrors']"
spring data,165,spring data,165,176,"['spring data', 'spring data mongodb', 'spring data jpa', 'spring data jdbc']"
workflow,75,workflow,75,82,"['workflow', 'workflows', 'topic:workflow', 'workflow management']"
domain autograd,3,autograd,158,168,"['autograd', 'autodiff', 'domain autograd', 'topic autograd']"
ddl,82,ddl,82,96,"['ddl', 'dml', 'ddl operation']"
auth,35,authentication,128,202,"['authentication', 'auth', 'authorization', 'credentials', 'login', 'domain:authentication']"
async,123,async,123,234,"['async', 'async await', 'async fn', 'f async', 'async programming', 'asynchronous']"
server,122,server,122,146,"['server', 'client server', 'platform server', 'server side', 'serve', 'server components']"
segfault,152,segfault,152,222,"['segfault', 'segmentation fault', 'segmentationfault', 'segv']"
migration,158,migration,158,188,"['migration', 'data migration', 'migrate', 'migration issue', 'database migration', 'migrations']"
onnxruntime,2,onnx,122,124,"['onnx', 'onnxruntime']"
mps,98,mps,98,102,"['mps', 'mpi']"
domain:infrastructure,3,infrastructure,174,182,"['infrastructure', 'infra', 'domain: infrastructure', 'domain:infrastructure']"
jdbc,100,jdbc,100,102,"['jdbc', 'ojdbc']"
tomcat,129,tomcat,129,129,['tomcat']
compile time,41,compile time,41,69,"['compile time', 'precompilation', 'compilation time', 'compile time behavior']"
cgo,100,cgo,100,106,"['cgo', 'cmd/cgo', 'go cgo', 'cgo issue']"
functional,30,functionality,91,181,"['functionality', 'functional', 'function', 'functionalization', 'functions', 'functional execution']"
import,113,import,113,113,['import']
ios,121,ios,121,121,['ios']
indexing,93,indexing,93,183,"['index', 'indexing', 'indexer', 'indices', 'index store']"
compile,26,compilation,272,309,"['compilation', 'compile', 'compiling', 'cmd compile', 'library compilation']"
debugging,253,debugging,253,331,"['debug', 'debugging', 'debugging tool', 'software debugging', 'debugging issue', 'debugger issue']"
completion,129,completion,129,131,"['completion', 'completion issue']"
os issue,2,os,119,128,"['os', 'os compatibility', 'os issue', 'os interface', 'os issues']"
concurrency,252,concurrency,252,261,"['concurrency', 'concurrency issue', 'concurrency control']"
framework kafka,2,kafka,87,89,"['kafka', 'framework kafka']"
query plan,6,query planner,40,69,"['query planner', 'query plan', 'query planning', 'execution plan', 'logical plan']"
web server,53,web server,53,91,"['web server', 'webserver', 'web framework', 'web application', 'web platform']"
llvm,99,llvm,99,105,"['llvm', 'a llvm', 'llvm ir']"
suggestion,104,suggestion,104,181,"['suggestion', 'suggest', 'suggestions', 'suggest change', 'ui suggestion', 'error suggestion', 'suggestion improvement', 'suggest fix', 'user suggestion']"
generic types,23,generics,86,173,"['generics', 'const generics', 'generic types', 'f generics', 'domain const generics', 'generic parameter', 'generic parameters', 'generic type']"
memorysafety,4,memory safety,95,101,"['memory safety', 'memorysafety', 'pointer safety']"
compatibility,259,compatibility,259,288,"['compatibility', 'incompatible', 'compatibility issue', 'incompatibility', 'domain: compatibility', 'topic: compatibility', 'os incompatibility']"
ownership,40,ownership,40,44,"['ownership', 't ownership', 'ownership and borrowing']"
attention mechanism,30,attention,44,89,"['attention', 'flex attention', 'attention mechanism', 'attn', 'attention mechanisms', 'flash attention']"
reactive,80,reactive,80,132,"['reactive', 'reactivity', 'reactive statements']"
r2dbc,95,r2dbc,95,97,"['r2dbc', 'spring data r2dbc']"
jetty,86,jetty,86,98,"['jetty', 'jetty reactive']"
native image,97,native image,97,97,['native image']
language server,89,language server,89,105,"['language server', 'domain language server', 'domain: language server', 'lang server']"
dom,109,dom,109,113,"['dom', 'dm']"
routing,99,routing,99,117,"['routing', 'router', 'routing issue']"
graphql,100,graphql,100,100,['graphql']
optimizer,91,optimizer,91,99,"['optimizer', 'optimizers', 'optimizer state']"
ssl,105,ssl,105,177,"['ssl', 'tls', 'openssl']"
autoconfiguration,11,auto configuration,100,116,"['auto configuration', 'autoconfiguration', 'boot autoconfigure', 'autoconfigure']"
markdown,111,markdown,111,135,"['markdown', 'markup', 'markdown support', 'markdown rendering']"
diagnostic,29,diagnostics,117,151,"['diagnostics', 'diagnostic', 'a diagnostics', 'diagnostic issue']"
struct,49,struct,49,56,"['struct', 'structure', 'structs']"
compiler features,3,compiler behavior,32,49,"['compiler behavior', 'compiler specific', 'compiler compatibility', 'compiler feature', 'compiler flags', 'compiler features', 'compiler configuration']"
aten,56,aten,56,134,"['aten', 'asan', 'ast', 'aria']"
x pack,88,x pack,88,90,"['x pack', 'x pack ml']"
settings,96,settings,96,102,"['settings', 'preferences']"
environment,82,environment,82,84,"['environment', 'environment management']"
templating,22,template,112,198,"['template', 'templating', 'template syntax', 'template rendering', 'templates', 'template engine', 'template compatibility', 'template expansion', 'template evaluation']"
json,130,json,130,137,"['json', 'json output']"
enum,74,enum,74,80,"['enum', 'enums', 'enum variant']"
theming,6,theme,45,53,"['theme', 'theme extension', 'theming']"
sync,105,sync,105,139,"['sync', 'sync issue', 'sync package', 'sync failure']"
type api change,2,api change,170,178,"['api change', 'type api change', 'topic: api change', 'type: api change', 'type change']"
serialization,125,serialization,125,131,"['serialization', 'serde', 'serialize']"
packaging,49,packaging,49,52,"['packaging', 'repackaging']"
neo4j,88,neo4j,88,88,['neo4j']
webflux,85,webflux,85,115,"['webflux', 'web flux', 'spring webflux']"
macos,99,macos,99,110,"['macos', 'mach o', 'macos support', 'osx']"
type: refactoring,3,refactoring,174,226,"['refactoring', 'refactor', 'code refactoring', 'type: refactor', 'type: refactoring', 'type:refactoring', 'category:refactoring']"
linker issue,11,linker,86,197,"['linking', 'linker', 'linker error', 'linker issue', 'linking issue', 'linking error', 'linker problem']"
meta data,2,metadata,130,139,"['metadata', 'meta', 'meta data']"
warning,119,warning,119,150,"['warning', 'warnings', 'alert', 'warning messages']"
analysis,106,analysis,106,118,"['analysis', 'analyze', 'analysis issue']"
const evaluation,25,const eval,90,115,"['const eval', 'const evaluation']"
tensor,180,tensor,180,340,"['tensor', 'dtensor', 'tensor operations', 'tensor creation', 'tensor ops', 'tensor operation', 'tensors', 'tensor construction', 'tensor manipulation', 'tensor management', 'tensor computation', 'tensor issue', 'tensor shapes', 'tensor attributes', 'tensor conversion', 'tensor prop']"
task execution,7,executor,53,84,"['executor', 'execution', 'task execution', 'task executor']"
validation,155,validation,155,172,"['validation', 'validation error', 'input validation', 'form validation', 'constraint validation']"
input,87,input,87,112,"['input', 'input method', 'input output', 'inputs', 'user input', 'input component']"
linux,113,linux,113,147,"['linux', 'ubuntu']"
formatting,113,formatting,113,202,"['formatting', 'fmt', 'format', 'formatter', 'format string', 'format issue', 'output format', 'text formatting', 'output formatting', 'data formatting', 'formatting issue']"
gc,78,gc,78,109,"['gc', 'garbage collection', 'gc issue']"
macros,14,macro,75,99,"['macro', 'macro rules', 'macros', 'macro related', 'macro system']"
gui,108,gui,108,118,"['gui', 'gui issue']"
torch compiler,3,torch.compile,71,235,"['torch compile', 'torch.compile', 'torchdynamo', 'pytorch dynamo', 'torchinductor', 'torch dynamo', 'torchcompile', 'torch inductor', 'pytorch compiler', 'pytorch compile', 'torch compiler', 'torch jit', 'torch.dynamo', 'torch. dynamo']"
actuator,62,actuator,62,64,"['actuator', 'actuate']"
opcode cache,2,opcache,86,88,"['opcache', 'opcode cache']"
tidb,103,tidb,103,185,"['tikv', 'tidb server', 'tidb sql', 'tidb', 'tidb core', 'tidb query']"
workbench,43,workbench,43,43,['workbench']
encoding,94,encoding,94,96,"['encoding', 'encoder']"
bootstrap,77,bootstrap,77,84,"['bootstrap', 't bootstrap', 'bootstrapping']"
toolchain,57,toolchain,57,62,"['toolchain', 'toolchain issue']"
fuzzing,61,fuzzing,61,84,"['fuzzing', 'fuzz', 'libfuzzer', 'fuzzer', 'fuzz testing']"
iter,4,iterator,66,87,"['iterator', 'iter', 'iterators', 'iteration']"
data race,78,data race,78,78,['data race']
notebook,53,notebook,53,67,"['notebook', 'notebooks']"
language features,165,language feature,242,428,"['language feature', 'language features', 'languagefeature', 'domain: language features', 'language spec', 'domain language features', 'language specification', 'domain/language features']"
test flaky,11,flaky test,137,204,"['flaky', 'flaky test', 'test flaky', 'test flakiness', 'test flake', 'flaky tests']"
release process,7,release,68,140,"['release', 'release management', 'release process', 'release workflow', 'release build', 'release blocker', 'release candidate']"
cmake,52,cmake,52,52,['cmake']
neural networks,6,deep learning,59,116,"['nn', 'deep learning', 'neural networks', 'neural network', 'domain: deep learning']"
pip,69,pip,69,81,"['pip', 'pypi', 'pip install']"
vim9,24,vim9script,67,95,"['vim9script', 'vim9', 'vim9class']"
internal,30,internal,30,44,"['internal', 'internals', 'internal api', 'internal tool', 'internal package']"
scripting,59,scripting,59,83,"['scripting', 'script', 'scripts']"
multithreading,44,threading,60,130,"['threading', 'multithreading', 'thread management', 'threads', 'multi threading', 'pthread', 'thread']"
zend engine,110,zend engine,110,152,"['zend engine', 'zend', 'zend optimizer', 'zendengine', 'zend extension']"
vim functionality,3,vimscript,86,179,"['vimscript', 'vim', 'vim behavior', 'vim script', 'vimrc', 'vim feature', 'vim plugin', 'vim features', 'vim configuration', 'vim core', 'vim functionality', 'vim internal', 'vim scripting', 'core vim', 'vimscript interaction']"
navigation,113,navigation,113,113,['navigation']
go/cmd,4,cmd/go,62,68,"['cmd/go', 'go/cmd', 'go/cmd/go']"
user experience,223,user experience,223,252,"['user experience', 'usability', 'domain: user experience']"
assertion error,83,assertion failure,151,318,"['assertionerror', 'assertion', 'assertion failure', 'assertion error', 'assert', 'assertions']"
pytorch,619,pytorch,619,891,"['pytorch core', 'pytorch', 'pytorch api', 'torch function', 'torch', 'torch api', 'pytorch frontend', 'pytorch function', 'pytorch docs', 'torch core', 'pytorch functionality', 'domain: pytorch', 'domain torch library', 'pytorch backend']"
triton kernel,4,triton,79,87,"['triton', 'triton kernels', 'tensorrt', 'triton kernel']"
ext,5,export,83,94,"['export', 'extract', 'extras', 'ext']"
hibernate,72,hibernate,72,103,"['hibernate', 'jpa']"
netty,83,netty,83,94,"['netty', 'netty4', 'reactor netty']"
mockito,47,mockito,47,60,"['mockito', 'mockmvc', 'spring mockito']"
reflection,85,reflection,85,101,"['reflection', 'reflect']"
planner,36,planner,36,38,"['planner', 'planning']"
package manager,40,package management,286,326,"['package manager', 'package management']"
memory management,158,memory management,158,193,"['memory management', 'memorymanagement', 'memory usage', 'memory optimization', 'memory consumption']"
http2,60,http2,60,62,"['http2', 'net/http2']"
type checking,79,type checking,79,148,"['typechecker', 'typechecking', 'type check', 'type checker', 'typeck', 'type checking', 'type checking bug']"
fsdp,55,fsdp,55,55,['fsdp']
storage,135,storage,135,147,"['storage', 'local storage', 'data storage', 'storage issue']"
jackson,37,jackson,37,50,"['jackson', 'json processing']"
activemq,17,jms,56,77,"['jms', 'activemq', 'activemq artemis']"
uv cli,24,uv tool,28,88,"['uv cli', 'uv tool', 'uv python', 'uv api', 'uv run', 'uv add', 'tool uv', 'uv publish', 'uv pip', 'uv config', 'uv init', 'uv project', 'uv configuration', 'uv library']"
powershell,38,powershell,38,38,['powershell']
locale,29,localization,40,75,"['localization', 'locale', 'localize', 'locale issue']"
turbo pack,2,turbopack,66,78,"['turbopack', 'turbo', 'turbo pack']"
abi,66,abi,66,79,"['abi', 'f abi', 'a abi', 'abi issue', 'c abi']"
clippy,51,clippy,51,51,['clippy']
linting,101,lint,113,273,"['lint', 'linting', 'compiler lint', 'eslint', 'linter', 'next lint', 'lints']"
operator,29,operator,29,46,"['operator', 'operators', 'operator behavior', 'operator overloading', 'operator implementation']"
xpu,40,xpu,40,42,"['xpu', 'xla']"
junit,43,junit,43,51,"['junit', 'jest', 'junit jupiter']"
spring session,64,spring session,64,64,['spring session']
ldap,56,ldap,56,59,"['ldap', 'dap']"
annotation,38,annotation,38,65,"['annotation', 'annotations', 'annotated text']"
aop,56,aop,56,113,"['aop', 'aspectj', 'spring aop', 'aspect oriented programming']"
info schema,7,information schema,58,88,"['information schema', 'infoschema', 'info schema']"
domain: git,2,git,73,114,"['git', 'github', 'git integration', 'github api', 'gitlab', 'github integration', 'github compatibility', 'gitea', 'domain: git']"
backends,2,backend,73,77,"['backend', 'custom backend', 'backends']"
syscall,50,syscall,50,66,"['syscall', 'syscalls']"
net/http,48,net/http,48,48,['net/http']
quantization,57,quantization,57,57,['quantization']
partition,6,partitioning,55,63,"['partitioning', 'partition', 'partition management']"
maria db,4,mysql,59,74,"['mysql', 'mariadb', 'maria db']"
rest,46,rest,46,83,"['rest', 'rest api']"
race condition,58,race condition,58,61,"['race condition', 'racing condition']"
scrolling,73,scrolling,73,85,"['scrolling', 'scrollview', 'scrollbar', 'scroll api']"
html,68,html,68,72,"['html', 'domain:html', 'html formatting']"
ssa,47,ssa,47,63,"['ssa', 'sse']"
overflow,44,overflow,44,44,['overflow']
file system,95,filesystem,148,340,"['fs', 'filesystem', 'file system', 'file handling', 'files', 'file management', 'file access', 'file io', 'file']"
library issues,6,library,253,341,"['libraries', 'library', 'library issue', 'library management', 'library maintenance', 'library issues', 'library support', 'library problem']"
spring hateoas,42,spring hateoas,42,46,"['spring hateoas', 'hateoas']"
shell,39,shell,39,54,"['shell', 'bash', 'shell command', 'shell script']"
code coverage,4,coverage,46,61,"['coverage', 'a code coverage', 'test coverage', 'code coverage']"
c++,92,c++,92,154,"['c++', 'cpp', 'c cpp', 'c++ compatibility', 'c++ related']"
event handling,44,event handling,44,51,"['event handling', 'eventhandling', 'event system']"
wasm,52,wasm,52,70,"['wasm', 'wasi', 'webassembly']"
code style,22,code style,22,36,"['code style', 'coding style', 'code formatting']"
api design,79,api design,79,81,"['api design', 'domain: api design']"
type inference,76,type inference,76,80,"['type inference', 'typeinference', 'type instantiation']"
unsafe,20,unsafe code,52,86,"['unsafe code', 'unsafe', 'f unsafe', 'unsafety', 'unsafe operations', 'const unsafety']"
compiler diagnostic,2,compiler warning,27,35,"['compiler warning', 'compiler diagnostics', 'compiler warnings', 'compiler diagnostic']"
inference,79,inference,79,94,"['inference', 'f inference', 'model inference', 'inference engine', 'inference plugin']"
framework,328,framework,328,334,"['framework', 'framework integration', 'core framework']"
classpath,37,classpath,37,40,"['classpath', 'classpath issue']"
webclient,31,webclient,31,37,"['webclient', 'web client', 'spring webclient']"
aggregation,55,aggregation,55,72,"['aggregation', 'aggregations', 'hash aggregation', 'ml aggregations', 'aggregate']"
ttl,39,ttl,39,39,['ttl']
it,3,ide,56,73,"['ide', 'ir', 'inline', 'ini', 'it', 'ime']"
filter,40,filter,40,54,"['filter', 'filtering']"
runtime panic,16,runtime panic,16,16,['runtime panic']
api breaking change,6,breaking change,37,50,"['breaking change', 'api breaking change', 'api breaking', 'type/breaking change']"
integer overflow,95,integer overflow,95,97,"['integer overflow', 'topic integer overflow']"
lifecycle,38,lifecycle,38,42,"['lifecycle', 'lifecycle management']"
borrow check,24,borrow checker,31,77,"['borrow checker', 'borrowck', 'borrow checking', 'borrowing', 'borrow check']"
groovy,36,groovy,36,48,"['groovy', 'language groovy']"
spring webmvc,5,spring mvc,45,109,"['webmvc', 'spring web', 'spring mvc', 'web mvc', 'spring webmvc']"
