representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
spl,25,spel,144,174,"['spel', 'spl', 'saml']"
memory leak,245,memory leak,245,251,"['memory leak', 'resource leak', 'memory leaks']"
android,147,android,147,270,"['android', 'ios', 'platform:android']"
networking,125,network,173,298,"['networking', 'network']"
lifetime issue,17,lifetime,106,147,"['lifetime', 'lifetimes', 'f lifetime', 'lifetime issue', 'lifetime issues']"
distribution,13,distributed,126,151,"['distributed', 'distribute', 'distributions', 'distribution']"
python,454,python,454,467,"['python', 'requires python', 'ipython', 'python3']"
codelens,3,codegen,146,152,"['codegen', 'codebrowser', 'codelens']"
upgrade,2079,upgrade,2079,2108,"['upgrade', 'upgrades', 'upgrading', 'upgrade required']"
java,1923,java,1923,1955,"['java', 'java ee', 'java application', 'java technology']"
install,32,installation,203,238,"['installation', 'install', 'installer']"
caching,107,cache,195,314,"['cache', 'caching', 'cache issue', 'topic: caching']"
rustc,381,rustc,381,513,"['rustc', 'rustdoc', 't rustdoc', 'rustfmt', 'rustup']"
inductor,243,inductor,243,250,"['inductor', 'topic: inductor', 'aot inductor']"
window layout,2,layout,199,203,"['layout', 'window layout', 'application layout']"
reactor,170,reactor,170,179,"['reactor', 'reactor netty']"
css,208,css,208,212,"['css', 'css syntax', 'css styles']"
messaging,63,messaging,63,70,"['messaging', 'communication']"
pulsar,115,pulsar,115,158,"['pulsar', 'spring pulsar', 'pulsar reactive']"
workspaces,21,workspace,96,132,"['workspace', 'workspaces', 'workspace support', 'workspace management', 'virtual workspace', 'workspace package']"
component,135,component,135,156,"['component', 'components', 'component configuration']"
kotlin,155,kotlin,155,168,"['kotlin', 'language kotlin', 'kotlin dsl', 'kotlin support']"
mvc,65,mvc,65,68,"['mvc', 'web mvc']"
config,91,config,91,99,"['config', 'configure']"
jit,159,jit,159,164,"['jit', 'jit issue']"
debug,67,debugging,253,466,"['debugger', 'debug', 'debugging', 'debuginfo', 'debug console', 'debug build', 'a debuginfo', 'debug info', 'software debugging', 'debugging issue', 'debug mode', 'debugger issue']"
type: deprecation,2,deprecation,154,165,"['deprecation', 'deprecation warning', 'topic:deprecation', 'type: deprecation']"
build issue,162,build failure,180,370,"['build failure', 'build error', 'build issue', 'build issues', 'build problem']"
quick chat,6,chat,139,147,"['chat', 'quick chat', 'panel chat']"
processor,2,cpu,179,190,"['cpu', 'cpu features', 'processor', 'cpu architecture', 'cpu instruction']"
micrometer,147,micrometer,147,150,"['micrometer', 'spring micrometer']"
error message,184,error message,184,191,"['error message', 'exception message', 'error messages', 'type: error message']"
improvement,316,improvement,316,318,"['improvement', 'general improvement']"
ux,128,ux,128,155,"['ux', 'usability']"
user interfaces,2,user interface,274,301,"['user interface', 'interface', 'user interfaces']"
tracing,192,tracing,192,225,"['tracing', 'trace', 'dynamic tracing', 'symbolic tracing']"
std,91,std,91,93,"['std', 'std.progress']"
memory,96,memory,96,106,"['memory', 'memory model']"
webclient,31,httpclient,59,92,"['httpclient', 'webclient', 'webtestclient']"
telemetry,138,telemetry,138,141,"['telemetry', 'x/telemetry']"
parser,136,parser,136,225,"['parser', 'parsing', 'parser issue', 'parse', 'expression parser', 'parser bug']"
metrics,220,metrics,220,226,"['metrics', 'metric', 'metrics test']"
frontend,109,frontend,109,111,"['frontend', 'front end']"
mir,87,mir,87,115,"['mir', 'miri']"
spring data,165,spring data,165,178,"['spring data', 'spring data mongodb', 'spring data jpa', 'spring data jdbc', 'spring data r2dbc']"
workflows,3,workflow,75,82,"['workflow', 'workflows', 'topic:workflow', 'workflow management']"
autograd,158,autograd,158,164,"['autograd', 'aot autograd']"
ddl,82,ddl,82,84,"['ddl', 'ddl operation']"
authentication,128,authentication,128,152,"['authentication', 'authorization', 'authorization server']"
async,123,async,123,130,"['async', 'async load', 'async requests', 'asynchronous']"
server,122,server,122,129,"['server', 'platform server', 'code server']"
segfault,152,segfault,152,211,"['segfault', 'segmentation fault']"
migration,158,migration,158,168,"['migration', 'migrate', 'migration issue', 'migrations']"
onnx,122,onnx,122,137,"['onnx', 'onnx export']"
mps,98,mps,98,100,"['mps', 'mpsc']"
domain: infrastructure,3,infrastructure,174,180,"['infrastructure', 'domain: infrastructure', 'domain:infrastructure']"
oracle jdk,2,jdbc,100,115,"['jdbc', 'jdk', 'oracle jdk']"
compiler warning,27,compiler bug,307,396,"['compiler bug', 'compiler warning', 'compiler crash', 'compiler panic', 'compiler warnings', 'compiler message', 'compiler bugs']"
tomcat,129,tomcat,129,129,['tomcat']
compile time,41,compile time,41,44,"['compile time', 'compilation time']"
cgo,100,cgo,100,104,"['cgo', 'go cgo', 'cgo issue']"
functional,30,functionality,91,134,"['functionality', 'functional', 'functionalization']"
import,113,import,113,133,"['import', 'importer', 'imports']"
index usage,2,index,79,123,"['index', 'indices', 'index management', 'index strategy', 'index usage']"
compiling,5,compilation,272,305,"['compilation', 'compile', 'compiling', 'category: compilation']"
completion,129,completion,129,142,"['completion', 'completions', 'category: completion']"
os/user,4,os,119,133,"['os', 'os/user', 'os windows', 'operating system', 'os user']"
concurrency,252,concurrency,252,261,"['concurrency', 'concurrency issue', 'concurrency control']"
spring kafka,45,kafka,87,134,"['kafka', 'spring kafka', 'framework kafka']"
query planning,11,query planner,40,61,"['query planner', 'query plan', 'query planning', 'query optimizer']"
new renderer,8,renderer,41,51,"['renderer', 'newrenderer', 'new renderer']"
web server,53,web server,53,81,"['web server', 'webserver', 'web client']"
llvm,99,llvm,99,105,"['llvm', 'a llvm', 'llvm ir']"
suggestion,104,suggestion,104,147,"['suggestion', 'suggest', 'suggestions']"
generic issue,2,generics,86,117,"['generics', 'generic', 'generic issue', 'generic issues']"
memory safety,95,memory safety,95,97,"['memory safety', 'pointer safety']"
topic: compatibility,3,compatibility,259,266,"['compatibility', 'domain: compatibility', 'topic: compatibility']"
ownership,40,ownership,40,42,"['ownership', 't ownership']"
attention mechanism,30,attention,44,76,"['attention', 'attention mechanism', 'attention mechanisms']"
reactive,80,reactive,80,130,"['reactive', 'reactivity']"
odbc,3,r2dbc,95,100,"['r2dbc', 'odbc', 'ojdbc']"
jetty,86,jetty,86,86,['jetty']
native image,97,native image,97,97,['native image']
language server,89,language server,89,117,"['language server', 'go language server', 'domain language server', 'domain: language server', 'language service', 'lang server']"
dom,109,dom,109,113,"['dom', 'shadow dom']"
routing,99,routing,99,101,"['routing', 'routing issue']"
spring graphql,29,graphql,100,129,"['graphql', 'spring graphql']"
optimizer,91,optimizer,91,97,"['optimizer', 'optimizers']"
ssl,105,ssl,105,109,"['ssl', 'https']"
autoconfiguration,11,auto configuration,100,116,"['auto configuration', 'autoconfiguration', 'boot autoconfigure', 'autoconfigure']"
markdown,111,markdown,111,135,"['markdown', 'markup', 'markdown support', 'markdown rendering']"
diagnostics,117,diagnostics,117,151,"['diagnostics', 'diagnostic', 'a diagnostics', 'diagnostic issue']"
struct,49,struct,49,56,"['struct', 'struct layout', 'structs', 'struct padding']"
compiler behavior,32,compiler behavior,32,38,"['compiler behavior', 'compile time behavior', 'compiler interaction', 'compiler interpretation']"
aten,56,aten,56,58,"['aten', 'aten native']"
x pack,88,x pack,88,90,"['x pack', 'x pack ml']"
settings,96,settings,96,98,"['settings', 'setting']"
environment,82,environment,82,84,"['environment', 'environment management']"
command prompt,2,command line,79,114,"['command line', 'cmd', 'command prompt']"
templates,5,template,112,144,"['template', 'templating', 'html/template', 'text/template', 'templates']"
json processing,13,json,130,161,"['json', 'json output', 'json parsing', 'json processing']"
enum,74,enum,74,84,"['enum', 'enums', 'enum variant', 'enum layout', 'enum update']"
indexing,93,indexing,93,99,"['indexing', 'indexer', 'index store']"
dark theme,4,theme,45,56,"['theme', 'light theme', 'dark theme', 'color theme']"
sync,105,sync,105,142,"['sync', 'synchronization', 'synctest', 'sync load', 'sync package']"
api change,170,api change,170,180,"['api change', 'topic: api change', 'api evolution']"
serialization,125,serialization,125,145,"['serialization', 'deserialization', 'serialize']"
packaging,49,packaging,49,52,"['packaging', 'unboxing']"
testfailure,30,testcontainers,47,77,"['testfailure', 'testcontainers']"
dependency issue,42,dependency issue,42,91,"['dependency conflict', 'dependency issue', 'dependency issues', 'library dependency', 'dependency check', 'dependency problem', 'package dependency', 'missing dependency']"
neo4j,88,neo4j,88,88,['neo4j']
webflux,85,webflux,85,109,"['webflux', 'spring webflux']"
linux,113,linux,113,263,"['macos', 'linux', 'unix', 'osx']"
type: refactoring,3,refactoring,174,226,"['refactoring', 'refactor', 'code refactoring', 'type: refactor', 'type: refactoring', 'type:refactoring', 'category:refactoring']"
linking,66,linking,66,72,"['linking', 'links', 'find links', 'hyperlinks']"
metadata reading,2,metadata,130,137,"['metadata', 'metadata reading', 'metadata parsing', 'metadata management']"
warnings,26,warning,119,147,"['warning', 'warnings', 'warning messages']"
analysis,106,analysis,106,116,"['analysis', 'analyze', 'data analysis']"
const eval,90,const eval,90,94,"['const eval', 'eval']"
tensor operations,40,tensor,180,314,"['tensor', 'tensor operations', 'tensor parallel', 'tensor parallelism', 'tensor creation', 'tensor operation', 'tensors', 'tensor construction', 'tensor manipulation', 'tensor computation', 'tensor issue', 'tensor conversion', 'tensor copy', 'tensor prop']"
executor service,2,executor,53,61,"['executor', 'task executor', 'async executor', 'executor service']"
validation,155,validation,155,186,"['validation', 'verification']"
input,87,input,87,92,"['input', 'inputs', 'quick input']"
text formatting,12,formatting,113,137,"['formatting', 'text formatting', 'code formatting', 'data formatting']"
gc,78,gc,78,83,"['gc', 'gcn', 'gcs']"
macros,14,macro,75,99,"['macro', 'macro rules', 'macros', 'macro related', 'macro system']"
gui,108,gui,108,108,['gui']
torch compile,47,torch.compile,71,128,"['torch compile', 'torch.compile', 'torchcompile', 'torch compiler', 'torch runtime error']"
actuator,62,actuator,62,62,['actuator']
opcache,86,opcache,86,88,"['opcache', 'opcode cache']"
tikv,52,tikv,52,52,['tikv']
workbench,43,workbench,43,43,['workbench']
bugs,44,bugs,44,46,"['bugs', 'bug introduction']"
encoding/json,7,encoding,94,118,"['encoding', 'encoding/json', 'uri encoding', 'encoding issue', 'character encoding', 'url encoding', 'json encoding']"
bootstrap,77,bootstrap,77,84,"['bootstrap', 't bootstrap', 'bootstrapping']"
toolchain,57,toolchain,57,62,"['toolchain', 'toolchain issue']"
fuzzing,61,fuzzing,61,73,"['fuzzing', 'fuzz testing']"
iterator,66,iterator,66,73,"['iterator', 'iterators']"
data race,78,data race,78,78,['data race']
notebook,53,notebook,53,67,"['notebook', 'notebooks']"
error handling,243,error handling,243,330,"['error handling', 'exception handling', 'errorhandling']"
domain: language features,5,language feature,242,419,"['language feature', 'language features', 'domain: language features', 'domain language features', 'domain/language features']"
flaky,44,flaky,44,44,['flaky']
release,68,release,68,71,"['release', 'go release']"
cmake,52,cmake,52,55,"['cmake', 'rmake']"
nn,47,nn,47,54,"['nn', 'knn']"
pip,69,pip,69,69,['pip']
vim script,12,vimscript,86,170,"['vim9script', 'vimscript', 'vim script', 'vim scripting', 'vimscript interaction']"
gpu,135,gpu,135,162,"['gpu', 'gpus', 'multi gpu', 'gpu rendering', 'gpu acceleration']"
extension api,28,extension api,28,30,"['extension api', 'extensionapi']"
internal,30,internal,30,37,"['internal', 'internals', 'go internal']"
script,22,scripting,59,85,"['scripting', 'script', 'scripts', 'content script']"
multi threading,10,threading,60,117,"['threading', 'multithreading', 'multi threading', 'java threading']"
zend engine,110,zend engine,110,114,"['zend engine', 'zend optimizer']"
navigation,113,navigation,113,113,['navigation']
cmd/go,62,cmd/go,62,79,"['cmd/go', 'cmd/cgo', 'cmd/gomote', 'cmd go', 'cmd/gonew', 'go/cmd', 'go/cmd/go']"
linker issue,11,linker,86,122,"['linker', 'linker error', 'linker issue', 'linker problem']"
user experience,223,user experience,223,225,"['user experience', 'domain: user experience']"
assertion error,83,assertion failure,151,256,"['assertionerror', 'assertion failure', 'assertion error']"
pytorch functionality,3,pytorch,619,795,"['pytorch core', 'pytorch', 'pytorch api', 'pytorch model', 'pytorch transformers', 'pytorch frontend', 'pytorch function', 'pytorch onnx', 'pytorch docs', 'pytorch internal', 'pytorch aten', 'pytorch distributed', 'pytorch functionality', 'pytorch ops', 'pytorch feature request', 'pytorch fx', 'pytorch export', 'domain: pytorch', 'pytorch modules', 'pytorch issues', 'pytorch issue', 'pytorch feature', 'pytorch backend', 'pytorch extensions']"
triton,79,triton,79,79,['triton']
export,83,export,83,100,"['export', 'model export', 'exporter', 'export data']"
hibernate,72,hibernate,72,72,['hibernate']
netty,83,netty,83,85,"['netty', 'netty4']"
framework upgrade,25,framework upgrade,25,25,['framework upgrade']
mockito,47,mockito,47,49,"['mockito', 'spring mockito']"
reflection,85,reflection,85,101,"['reflection', 'reflect']"
planner,36,planner,36,38,"['planner', 'planning']"
tool,12,tools,45,59,"['tools', 'tool', 'br tool']"
packagemanagement,2,package management,286,336,"['package manager', 'package management', 'packagemanagement', 'domain:package management', 'domain: package management']"
memorymanagement,5,memory management,158,251,"['memory management', 'memorymanagement', 'memory access', 'memory usage', 'memory optimization', 'memory consumption', 'memory allocation', 'c memory management']"
type checker,8,type checking,79,140,"['typechecker', 'typechecking', 'type check', 'type checker', 'type checking']"
fsdp,55,fsdp,55,65,"['fsdp', 'sdpa']"
data storage,3,storage,135,170,"['storage', 'local storage', 'cloud storage', 'external storage', 'storage engine', 'data storage']"
jackson,37,jackson,37,37,['jackson']
jpms,2,jms,56,58,"['jms', 'jpms']"
uv api,5,uv cli,24,33,"['uv cli', 'uv api', 'uv publish', 'uv library']"
powershell,38,powershell,38,38,['powershell']
localize,2,localization,40,78,"['localization', 'internationalization', 'localize']"
turbo module,9,turbopack,66,92,"['turbopack', 'turbo', 'turbomodule', 'turbo module', 'turbo pack', 'turbo modules']"
abi,66,abi,66,74,"['abi', 'f abi', 'a abi', 'c abi']"
clippy,51,clippy,51,53,"['clippy', 'clipping']"
lint,113,lint,113,120,"['lint', 'next lint', 'lints']"
operators,8,operator,29,40,"['operator', 'operators', 'operator support']"
xpu,40,xpu,40,40,['xpu']
junit,43,junit,43,45,"['junit', 'junit jupiter']"
spring session,64,spring session,64,77,"['spring session', 'spring ws']"
ldap,56,ldap,56,83,"['ldap', 'spring ldap']"
annotation,38,annotation,38,82,"['annotation', 'annotation processing', 'annotations', 'annotated text']"
information schema,58,information schema,58,101,"['information schema', 'schema', 'info schema', 'schema management', 'sql schema']"
github,15,git,73,90,"['git', 'github', 'gitlab']"
backends,2,backend,73,83,"['backend', 'build backend', 'custom backend', 'backends', 'backend extension']"
syscall,50,syscall,50,73,"['syscall', 'syscalls', 'syft', 'sysroot', 'sycl']"
compiler internal,29,compiler internal,29,31,"['compiler internal', 'compiler intrinsic']"
assertion,53,assertion,53,62,"['assertion', 'assert', 'assertions']"
math functions,2,function,41,58,"['function', 'functions', 'math functions', 'math function', 'function definition', 'mathematical function']"
quantization,57,quantization,57,57,['quantization']
partitioning,55,partitioning,55,67,"['partitioning', 'partitioner', 'reorganize partition', 'partition', 'partition management']"
mysqli,4,mysql,59,63,"['mysql', 'mysqli']"
rest,46,rest,46,48,"['rest', 'sleep']"
zend,33,zend,33,38,"['zend', 'zendengine', 'zenmode']"
race condition,58,race condition,58,58,['race condition']
scrolling,73,scrolling,73,75,"['scrolling', 'scrollbar']"
html,68,html,68,70,"['html', 'html formatting']"
ssa,47,ssa,47,55,"['ssa', 'go ssa', 'ssa interp']"
linting,101,linting,101,121,"['linting', 'linter']"
overflow,44,overflow,44,44,['overflow']
fs,35,fs,35,35,['fs']
libraries,20,library,253,328,"['libraries', 'library', 'standard library', 'library usage', 'library support', 'library features', 'library proposal']"
spring hateoas,42,spring hateoas,42,46,"['spring hateoas', 'hateoas']"
infoschema,23,infoschema,23,23,['infoschema']
shell,39,shell,39,41,"['shell', 'fish shell']"
coverage,46,coverage,46,46,['coverage']
c++,92,c++,92,94,"['c++', 'c++ related']"
event listeners,6,event handling,44,91,"['event handling', 'event listener', 'eventhandling', 'event listeners', 'event listening']"
wasm,52,wasm,52,52,['wasm']
code style,22,code style,22,26,"['code style', 'coding style']"
asan,32,asan,32,36,"['asan', 'asn1']"
api design,79,api design,79,85,"['api design', 'domain: api design', 'topic: api', 'category: api']"
type assertion,5,type inference,76,86,"['type inference', 'type assertion', 'type coercion', 'type constraint']"
unsafe operations,4,unsafe code,52,56,"['unsafe code', 'unsafe operations']"
inference engine,2,inference,79,98,"['inference', 'inference mode', 'model inference', 'inference engine', 'inference plugin']"
framework integration,4,framework,328,334,"['framework', 'framework integration', 'framework configuration']"
classpath issue,3,classpath,37,43,"['classpath', 'classpath loading', 'classpath issue']"
aggregation,55,aggregation,55,70,"['aggregation', 'aggregations', 'ml aggregations', 'aggregate']"
tidb core,5,tidb,103,125,"['tidb server', 'tidb', 'tidb core']"
ttl,39,ttl,39,59,"['ttl', 'toml', 'mkl']"
ide feature,4,ide,56,93,"['ide', 'ide features', 'ide feature', 'ide integration', 'ide support', 'go ide']"
filter,40,filter,40,56,"['filter', 'filtering', 'runtime filter']"
runtime panic,16,runtime panic,16,22,"['runtime panic', 'runtime crash']"
breaking change,37,breaking change,37,37,['breaking change']
integer overflow,95,integer overflow,95,97,"['integer overflow', 'topic integer overflow']"
lifecycle,38,lifecycle,38,42,"['lifecycle', 'lifecycle management']"
borrow checking,11,borrow checker,31,66,"['borrow checker', 'borrow checking', 'borrow check']"
flaky test,137,flaky test,137,150,"['flaky test', 'test flaky', 'flaky tests']"
cpp,47,cpp,47,57,"['cpp', 'c cpp']"
groovy,36,groovy,36,36,['groovy']
webmvc,19,webmvc,19,19,['webmvc']
keyboard input,6,keyboard,41,54,"['keyboard', 'keyboard input', 'keyboard interaction', 'keyboard issue']"
timeout,76,timeout,76,78,"['timeout', 'test timeout']"
ui bug,132,ui bug,132,245,"['ui bug', 'ui issue', 'ui issues', 'ui glitch', 'ui bugs']"
permissions,70,permissions,70,79,"['permissions', 'permission', 'permission issue', 'permission denied']"
npm support,2,npm,50,58,"['npm', 'npm package', 'npm integration', 'npm support']"
repl,44,repl,44,53,"['repl', 'repr']"
filesystem,148,filesystem,148,243,"['filesystem', 'file system']"
analyzer,20,analyzer,20,37,"['analyzer', 'profiler']"
net,77,net,77,115,"['net', 'netrw']"
rfc7807,2,rfc,20,33,"['rfc', 'rfc compliance', 'rfc3986', 'rfc7807']"
test framework,27,test framework,27,45,"['test framework', 'test suite']"
language specification,2,language design,79,97,"['language design', 'language proposal', 'language extensions', 'language spec', 'language specification', 'language extension']"
io,46,io,46,46,['io']
vite,45,vite,45,45,['vite']
mongodb,49,mongodb,49,57,"['mongodb', 'mongo']"
build tooling,6,build tool,102,138,"['build tools', 'build tool', 'build tooling', 'build configuration', 'build tool configuration']"
mobile,63,mobile,63,67,"['mobile', 'mobile app']"
build output,2,build process,31,36,"['build process', 'build script', 'build output']"
torch script,4,torchscript,41,51,"['torchscript', 'torch script', 'torch api']"
scheduled task,3,scheduler,49,61,"['scheduler', 'task scheduler', 'scheduled task', 'scheduled tasks']"
amp,36,amp,36,36,['amp']
svelte,179,svelte,179,252,"['svelte 5', 'svelte', 'sveltekit', 'svelte5', 'sveltejs']"
library update,15,library upgrade,37,52,"['library update', 'library upgrade']"
virtual threads,38,virtual threads,38,66,"['virtual threads', 'worker threads', 'thread pool', 'thread management', 'virtual thread']"
buildpack,27,buildpack,27,49,"['buildpack', 'buildpacks', 'package build', 'build pack']"
undertow,50,undertow,50,50,['undertow']
xpack,43,xpack,43,45,"['xpack', 'xpack esql']"
dependency injection,88,dependency injection,88,91,"['dependency injection', 'dependencyinjection']"
decompiler issue,2,decompiler,28,44,"['decompiler', 'decompiler bug', 'decompilation issue', 'decompiler issue']"
log backup,2,backup,42,44,"['backup', 'log backup']"
javascript,547,javascript,547,561,"['javascript', 'js', 'javascript engine']"
experimental,18,experimental,18,18,['experimental']
client server,10,client,43,55,"['client', 'client server', 'client connection']"
gdb,44,gdb,44,48,"['gdb', 'lldb']"
go language,13,golang,68,100,"['language go', 'golang', 'go language', 'language/go', 'golang go']"
matchit,2,match,18,22,"['match', 'matcher', 'matchit']"
array,30,array,30,54,"['array', 'arrays', 'array indexing', 'array operations', 'array manipulation', 'array handling', 'array access']"
rocm,43,rocm,43,69,"['rocm', 'roc', 'rocml', 'rocmlib', 'roc m']"
mappings,2,mapping,26,31,"['mapping', 'mappings', 'mapping issue']"
rpc server,2,rpc,31,35,"['rpc', 'domain:rpc', 'rpc server']"
spring retry,35,spring retry,35,35,['spring retry']
amqp,30,spring amqp,42,72,"['amqp', 'spring amqp']"
spring boot testing,2,spring test,18,22,"['spring test', 'spring boot testing', 'spring boot starter test']"
restore,28,restore,28,31,"['restore', 'restoration']"
file type,3,filetype,20,32,"['filetype', 'file type', 'file format', 'file extension']"
auth,35,auth,35,38,"['auth', 'auth issue']"
copilot,37,copilot,37,39,"['copilot', 'copilot chat']"
copy paste,13,clipboard,34,68,"['clipboard', 'paste', 'copy paste']"
typeerror,23,typeerror,23,32,"['typeerror', 'shapeerror', 'methoderror', 'keyerror']"
styles,4,styling,52,80,"['styling', 'style', 'styles']"
design discussion,2,design,49,53,"['design', 'design proposal', 'design discussion']"
input handling,16,input handling,16,32,"['input handling', 'input method', 'user input', 'input processing']"
model,28,model,28,32,"['model', 'models', 'pick model']"
image,52,image,52,58,"['image', 'images']"
lsp,35,lsp,35,37,"['lsp', 'lsp issue']"
cross compilation,69,cross compilation,69,72,"['cross compilation', 'cross compile']"
cleaning,3,cleanup,57,74,"['cleanup', 'tidy', 'cleaning', 'clean up']"
binding issue,4,binding,64,72,"['binding', 'bindings', 'binding issue', 'binding errors']"
f compiler error,12,f compiler,14,30,"['f compiler', 'f compiler error', 'f compiler errors', 'f compiler internal']"
backward,21,backward,21,25,"['backward', 'reversing']"
dynamic shape,30,dynamic shapes,33,63,"['dynamic shape', 'dynamic shapes']"
