representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
flaky,44,flaky,44,44,['flaky']
release,68,release,68,68,['release']
cmake,52,cmake,52,52,['cmake']
nn,47,nn,47,47,['nn']
pip,69,pip,69,69,['pip']
vim9script,67,vim9script,67,67,['vim9script']
gpu,135,gpu,135,135,['gpu']
extension api,28,extension api,28,28,['extension api']
internal,30,internal,30,30,['internal']
scripting,59,scripting,59,59,['scripting']
threading,60,threading,60,60,['threading']
functional,30,functional,30,30,['functional']
zend engine,110,zend engine,110,110,['zend engine']
vimscript,86,vimscript,86,86,['vimscript']
navigation,113,navigation,113,113,['navigation']
compile,26,compile,26,26,['compile']
cmd/go,62,cmd/go,62,66,"['cmd/go', 'cmd go']"
linker,86,linker,86,86,['linker']
user experience,223,user experience,223,223,['user experience']
assertionerror,22,assertionerror,22,22,['assertionerror']
pytorch core,71,pytorch core,71,71,['pytorch core']
triton,79,triton,79,79,['triton']
export,83,export,83,83,['export']
hibernate,72,hibernate,72,72,['hibernate']
netty,83,netty,83,83,['netty']
framework upgrade,25,framework upgrade,25,25,['framework upgrade']
mockito,47,mockito,47,47,['mockito']
reflection,85,reflection,85,85,['reflection']
planner,36,planner,36,36,['planner']
tools,45,tools,45,45,['tools']
package manager,40,package manager,40,40,['package manager']
memory management,158,memory management,158,163,"['memory management', 'memorymanagement']"
http2,60,http2,60,60,['http2']
typechecker,21,typechecker,21,21,['typechecker']
traits,76,traits,76,76,['traits']
fsdp,55,fsdp,55,55,['fsdp']
storage,135,storage,135,135,['storage']
jackson,37,jackson,37,37,['jackson']
jms,56,jms,56,56,['jms']
uv cli,24,uv cli,24,24,['uv cli']
powershell,38,powershell,38,38,['powershell']
localization,40,localization,40,40,['localization']
turbopack,66,turbopack,66,66,['turbopack']
abi,66,abi,66,66,['abi']
clippy,51,clippy,51,51,['clippy']
lint,113,lint,113,116,"['lint', 'lints']"
operator,29,operator,29,29,['operator']
xpu,40,xpu,40,40,['xpu']
pytorch,619,pytorch,619,619,['pytorch']
junit,43,junit,43,43,['junit']
spring session,64,spring session,64,64,['spring session']
ldap,56,ldap,56,56,['ldap']
annotations,25,annotation,38,63,"['annotation', 'annotations']"
aop,56,aop,56,56,['aop']
information schema,58,information schema,58,65,"['information schema', 'info schema']"
git,73,git,73,73,['git']
backend,73,backend,73,75,"['backend', 'backends']"
syscall,50,syscall,50,50,['syscall']
net/http,48,net/http,48,48,['net/http']
compiler internal,29,compiler internal,29,29,['compiler internal']
assertion,53,assertion,53,53,['assertion']
function,41,function,41,41,['function']
quantization,57,quantization,57,57,['quantization']
partitioning,55,partitioning,55,55,['partitioning']
mysql,59,mysql,59,59,['mysql']
rest,46,rest,46,46,['rest']
zend,33,zend,33,33,['zend']
race condition,58,race condition,58,58,['race condition']
scrolling,73,scrolling,73,73,['scrolling']
runtimeerror,21,runtimeerror,21,21,['runtimeerror']
html,68,html,68,68,['html']
refactor,32,refactor,32,32,['refactor']
ssa,47,ssa,47,47,['ssa']
linting,101,linting,101,101,['linting']
assertion failure,151,assertion failure,151,234,"['assertion failure', 'assertion error']"
overflow,44,overflow,44,44,['overflow']
fs,35,fs,35,35,['fs']
http client,90,http client,90,90,['http client']
libraries,20,library,253,273,"['libraries', 'library']"
spring hateoas,42,spring hateoas,42,42,['spring hateoas']
infoschema,23,infoschema,23,23,['infoschema']
shell,39,shell,39,39,['shell']
coverage,46,coverage,46,46,['coverage']
c++,92,c++,92,92,['c++']
event handling,44,event handling,44,44,['event handling']
wasm,52,wasm,52,52,['wasm']
code style,22,code style,22,22,['code style']
asan,32,asan,32,32,['asan']
api design,79,api design,79,79,['api design']
type inference,76,type inference,76,76,['type inference']
components,19,components,19,19,['components']
unsafe code,52,unsafe code,52,52,['unsafe code']
compiler warnings,4,compiler warning,27,31,"['compiler warning', 'compiler warnings']"
compilation failure,7,compilation error,81,113,"['compilation error', 'compilation issue', 'compilation failure']"
inference,79,inference,79,79,['inference']
framework,328,framework,328,328,['framework']
classpath,37,classpath,37,37,['classpath']
webclient,31,webclient,31,31,['webclient']
aggregations,11,aggregation,55,66,"['aggregation', 'aggregations']"
tidb server,17,tidb server,17,17,['tidb server']
ttl,39,ttl,39,39,['ttl']
ide,56,ide,56,56,['ide']
filter,40,filter,40,54,"['filter', 'filtering']"
runtime panic,16,runtime panic,16,16,['runtime panic']
breaking change,37,breaking change,37,37,['breaking change']
integer overflow,95,integer overflow,95,95,['integer overflow']
lifecycle,38,lifecycle,38,38,['lifecycle']
borrow checker,31,borrow checker,31,31,['borrow checker']
flaky test,137,flaky test,137,150,"['flaky test', 'test flaky', 'flaky tests']"
pytorch api,33,pytorch api,33,33,['pytorch api']
cpp,47,cpp,47,47,['cpp']
groovy,36,groovy,36,36,['groovy']
webmvc,19,webmvc,19,19,['webmvc']
suggest,34,suggest,34,34,['suggest']
keyboard,41,keyboard,41,41,['keyboard']
schema,25,schema,25,25,['schema']
timeout,76,timeout,76,76,['timeout']
ui bug,132,ui bug,132,132,['ui bug']
permissions,70,permissions,70,70,['permissions']
npm,50,npm,50,50,['npm']
repl,44,repl,44,44,['repl']
filesystem,148,filesystem,148,148,['filesystem']
go/types,31,go/types,31,31,['go/types']
analyzer,20,analyzer,20,20,['analyzer']
net,77,net,77,77,['net']
rfc,20,rfc,20,20,['rfc']
test framework,27,test framework,27,27,['test framework']
language design,79,language design,79,79,['language design']
io,46,io,46,46,['io']
vite,45,vite,45,45,['vite']
mongodb,49,mongodb,49,49,['mongodb']
build tools,24,build tool,102,126,"['build tools', 'build tool']"
mobile,63,mobile,63,63,['mobile']
build process,31,build process,31,31,['build process']
torchscript,41,torchscript,41,41,['torchscript']
scheduler,49,scheduler,49,49,['scheduler']
amp,36,amp,36,36,['amp']
svelte 5,19,svelte 5,19,19,['svelte 5']
upgrades,24,upgrades,24,24,['upgrades']
library update,15,library update,15,15,['library update']
virtual threads,38,virtual threads,38,41,"['virtual threads', 'virtual thread']"
buildpack,27,buildpack,27,45,"['buildpack', 'buildpacks']"
undertow,50,undertow,50,50,['undertow']
gradle plugin,36,gradle plugin,36,36,['gradle plugin']
xpack,43,xpack,43,43,['xpack']
dependency injection,88,dependency injection,88,88,['dependency injection']
decompiler,28,decompiler,28,28,['decompiler']
backup,42,backup,42,42,['backup']
javascript,547,javascript,547,547,['javascript']
experimental,18,experimental,18,18,['experimental']
script,22,script,22,22,['script']
client,43,client,43,43,['client']
gdb,44,gdb,44,44,['gdb']
language go,14,language go,14,14,['language go']
package management,286,package management,286,288,"['package management', 'packagemanagement']"
match,18,match,18,18,['match']
array,30,array,30,30,['array']
rocm,43,rocm,43,43,['rocm']
mapping,26,mapping,26,26,['mapping']
rpc,31,rpc,31,31,['rpc']
spring retry,35,spring retry,35,35,['spring retry']
amqp,30,amqp,30,30,['amqp']
spring test,18,spring test,18,18,['spring test']
restore,28,restore,28,28,['restore']
filetype,20,filetype,20,23,"['filetype', 'file type']"
auth,35,auth,35,35,['auth']
copilot,37,copilot,37,37,['copilot']
clipboard,34,clipboard,34,34,['clipboard']
typeerror,23,typeerror,23,23,['typeerror']
styling,52,styling,52,52,['styling']
design,49,design,49,49,['design']
input handling,16,input handling,16,16,['input handling']
model,28,model,28,28,['model']
image,52,image,52,52,['image']
style,24,style,24,24,['style']
lsp,35,lsp,35,35,['lsp']
profiler,17,profiler,17,17,['profiler']
build error,24,build error,24,24,['build error']
cross compilation,69,cross compilation,69,69,['cross compilation']
cleanup,57,cleanup,57,57,['cleanup']
binding,64,binding,64,64,['binding']
f compiler,14,f compiler,14,14,['f compiler']
safety,30,safety,30,30,['safety']
backward,21,backward,21,21,['backward']
dynamic shape,30,dynamic shapes,33,63,"['dynamic shape', 'dynamic shapes']"
fx,28,fx,28,28,['fx']
data type,37,data type,37,47,"['data type', 'datatype']"
redis,30,redis,30,30,['redis']
xml,65,xml,65,65,['xml']
spring boot configuration,21,spring boot configuration,21,21,['spring boot configuration']
properties,64,properties,64,64,['properties']
testcontainers,47,testcontainers,47,47,['testcontainers']
spring integration,118,spring integration,118,118,['spring integration']
query,52,query,52,52,['query']
decompilation,32,decompilation,32,32,['decompilation']
uv tool,28,uv tool,28,30,"['uv tool', 'tool uv']"
br,16,br,16,16,['br']
tiflash,29,tiflash,29,29,['tiflash']
netrw,38,netrw,38,38,['netrw']
hover,35,hover,35,35,['hover']
autocomplete,27,autocomplete,27,29,"['autocomplete', 'autocompletion']"
comments,32,comments,32,32,['comments']
file system,95,file system,95,95,['file system']
automation,35,automation,35,35,['automation']
command,32,command,32,32,['command']
api proposal,16,api proposal,16,16,['api proposal']
output,29,output,29,29,['output']
nextjs,105,nextjs,105,105,['nextjs']
build issue,162,build issue,162,166,"['build issue', 'build issues', 'build problem']"
app router,37,app router,37,37,['app router']
parsing,64,parsing,64,64,['parsing']
tls,54,tls,54,54,['tls']
fmt,22,fmt,22,22,['fmt']
const,25,const,25,25,['const']
behavior change,20,behavior change,20,22,"['behavior change', 'behavioral change']"
module,39,module,39,39,['module']
monitoring,69,monitoring,69,69,['monitoring']
snapshot,31,snapshot,31,31,['snapshot']
lockfile,29,lockfile,29,44,"['lockfile', 'lock file']"
trait related,12,trait related,12,12,['trait related']
pattern matching,76,pattern matching,76,76,['pattern matching']
f traits,13,f traits,13,16,"['f traits', 'f trait']"
closures,16,closures,16,16,['closures']
f compiler error,12,f compiler error,12,14,"['f compiler error', 'f compiler errors']"
compiler lint,12,compiler lint,12,12,['compiler lint']
undefined behavior,27,undefined behavior,27,27,['undefined behavior']
hydration,44,hydration,44,44,['hydration']
reactivity,50,reactivity,50,50,['reactivity']
graph,25,graph,25,25,['graph']
elasticsearch,357,elasticsearch,357,357,['elasticsearch']
postgresql,48,postgresql,48,56,"['postgresql', 'postgres']"
exception,70,exception,70,70,['exception']
aspectj,38,aspectj,38,38,['aspectj']
highlighting,48,highlighting,48,48,['highlighting']
date,28,date,28,28,['date']
data consistency,19,data consistency,19,19,['data consistency']
console,40,console,40,40,['console']
preview,23,preview,23,23,['preview']
task,22,task,22,22,['task']
session,28,session,28,28,['session']
kernel,28,kernel,28,28,['kernel']
ssh,41,ssh,41,41,['ssh']
ssr,35,ssr,35,35,['ssr']
module resolution,34,module resolution,34,34,['module resolution']
math,181,math,181,191,"['math', 'mathematics']"
slices,18,slices,18,18,['slices']
pprof,25,pprof,25,25,['pprof']
types,55,types,55,55,['types']
profiling,62,profiling,62,62,['profiling']
driver,45,driver,45,45,['driver']
go,167,go,167,167,['go']
test runner,19,test runner,19,19,['test runner']
miri,28,miri,28,28,['miri']
change detection,37,change detection,37,37,['change detection']
torchdynamo,19,torchdynamo,19,19,['torchdynamo']
pytorch dynamo,20,pytorch dynamo,20,20,['pytorch dynamo']
device,30,device,30,30,['device']
dtensor,29,dtensor,29,29,['dtensor']
data types,16,data types,16,16,['data types']
azure,25,azure,25,25,['azure']
integration tests,35,integration tests,35,62,"['integration tests', 'integration testing']"
datasource,14,datasource,14,14,['datasource']
driver upgrade,11,driver upgrade,11,11,['driver upgrade']
spring web,37,spring web,37,37,['spring web']
autowiring,31,autowiring,31,31,['autowiring']
stats,23,stats,23,23,['stats']
desktop,48,desktop,48,48,['desktop']
uv sync,12,uv sync,12,12,['uv sync']
undefinedbehaviorsanitizer,11,undefinedbehaviorsanitizer,11,11,['undefinedbehaviorsanitizer']
explorer,21,explorer,21,21,['explorer']
display,29,display,29,29,['display']
icon,18,icon,18,18,['icon']
module system,29,module system,29,29,['module system']
text,19,text,19,19,['text']
code cleanup,10,code cleanup,10,10,['code cleanup']
example,26,example,26,26,['example']
worker,21,worker,21,21,['worker']
unstable,18,unstable,18,18,['unstable']
elf,27,elf,27,27,['elf']
hash,13,hash,13,13,['hash']
ast,44,ast,44,44,['ast']
reproducibility,23,reproducibility,23,23,['reproducibility']
string,23,string,23,35,"['string', 'strings']"
webgpu,29,webgpu,29,29,['webgpu']
import errors,2,import error,21,23,"['import error', 'import errors']"
dependency issue,42,dependency issue,42,44,"['dependency issue', 'dependency issues']"
compiletest,18,compiletest,18,20,"['compiletest', 'compile test']"
typechecking,15,typechecking,15,15,['typechecking']
warnings,26,warnings,26,26,['warnings']
coroutines,33,coroutines,33,36,"['coroutines', 'a coroutines']"
transformers,23,transformers,23,23,['transformers']
custom ops,29,custom ops,29,29,['custom ops']
complex numbers,45,complex numbers,45,45,['complex numbers']
python api,16,python api,16,16,['python api']
dtype,34,dtype,34,34,['dtype']
p2p,25,p2p,25,25,['p2p']
actions,22,actions,22,32,"['actions', 'action']"
templating,22,templating,22,22,['templating']
driver update,10,driver update,10,10,['driver update']
opentelemetry,38,opentelemetry,38,38,['opentelemetry']
graalvm,31,graalvm,31,31,['graalvm']
spring graphql,29,spring graphql,29,29,['spring graphql']
github actions,61,github actions,61,61,['github actions']
rest api,37,rest api,37,37,['rest api']
jpa,31,jpa,31,31,['jpa']
bean definition,36,bean definition,36,36,['bean definition']
uvx,14,uvx,14,14,['uvx']
spl,25,spl,25,25,['spl']
proxy,41,proxy,41,41,['proxy']
keybindings,19,keybindings,19,33,"['keybindings', 'keybinding', 'key bindings']"
focus,38,focus,38,38,['focus']
update,31,update,31,31,['update']
usability,27,usability,27,27,['usability']
input method,11,input method,11,11,['input method']
diff,22,diff,22,22,['diff']
esm,23,esm,23,23,['esm']
language features,165,language features,165,165,['language features']
ui issue,69,ui issue,69,69,['ui issue']
next dev,26,next dev,26,26,['next dev']
fetch,21,fetch,21,21,['fetch']
reflect,16,reflect,16,16,['reflect']
dashboard,18,dashboard,18,18,['dashboard']
proposal,91,proposal,91,91,['proposal']
unicode,48,unicode,48,48,['unicode']
generic,25,generic,25,25,['generic']
webdav,27,webdav,27,27,['webdav']
v8,21,v8,21,21,['v8']
node api,12,node api,12,12,['node api']
deps,9,deps,9,9,['deps']
svelte,179,svelte,179,179,['svelte']
format,15,format,15,15,['format']
async await,81,async await,81,81,['async await']
const evaluation,25,const evaluation,25,25,['const evaluation']
translation,35,translation,35,35,['translation']
i18n,43,i18n,43,43,['i18n']
typo,70,typo,70,70,['typo']
custom op,17,custom op,17,17,['custom op']
checkpoint,21,checkpoint,21,21,['checkpoint']
backport,141,backport,141,141,['backport']
plugin update,9,plugin update,9,9,['plugin update']
couchbase,28,couchbase,28,28,['couchbase']
bomr,9,bomr,9,9,['bomr']
shutdown,40,shutdown,40,40,['shutdown']
npe,18,npe,18,18,['npe']
spring kafka,45,spring kafka,45,45,['spring kafka']
hazelcast,23,hazelcast,23,23,['hazelcast']
data access,15,data access,15,15,['data access']
ci cd,18,ci cd,18,26,"['ci cd', 'ci/cd']"
mail,19,mail,19,19,['mail']
discovery,23,discovery,23,23,['discovery']
query execution,37,query execution,37,37,['query execution']
repository,57,repository,57,57,['repository']
php core,50,php core,50,50,['php core']
ubsan,14,ubsan,14,14,['ubsan']
phpdbg,22,phpdbg,22,22,['phpdbg']
lightning,16,lightning,16,16,['lightning']
query performance,18,query performance,18,18,['query performance']
sql parser,16,sql parser,16,16,['sql parser']
color,20,color,20,20,['color']
event,15,event,15,15,['event']
shell integration,29,shell integration,29,29,['shell integration']
startup,27,startup,27,27,['startup']
features,16,features,16,16,['features']
language support,21,language support,21,21,['language support']
api docs,6,api documentation,24,32,"['api documentation', 'api docs', 'api doc']"
comment,16,comment,16,16,['comment']
tasks,12,tasks,12,12,['tasks']
browser,20,browser,20,20,['browser']
api clarity,9,api clarity,9,9,['api clarity']
typos,8,typos,8,8,['typos']
command palette,26,command palette,26,26,['command palette']
sorting,33,sorting,33,44,"['sorting', 'sort']"
swc,22,swc,22,22,['swc']
redirect,35,redirect,35,35,['redirect']
vet,21,vet,21,21,['vet']
grpc,25,grpc,25,25,['grpc']
unsafe,20,unsafe,20,20,['unsafe']
vscode,93,vscode,93,93,['vscode']
path,25,path,25,25,['path']
test failures,8,test failures,8,8,['test failures']
slice,11,slice,11,11,['slice']
architecture,42,architecture,42,42,['architecture']
environment variables,28,environment variable,35,63,"['environment variables', 'environment variable']"
formatter,18,formatter,18,18,['formatter']
sveltekit,26,sveltekit,26,26,['sveltekit']
api compatibility,26,api compatibility,26,26,['api compatibility']
std library,18,std library,18,18,['std library']
ffi,28,ffi,28,28,['ffi']
thread safety,32,thread safety,32,32,['thread safety']
edition 2024,9,edition 2024,9,9,['edition 2024']
attribute,31,attribute,31,31,['attribute']
naming,10,naming,10,10,['naming']
target,17,target,17,17,['target']
t compiler,10,t compiler,10,10,['t compiler']
runtime behavior,16,runtime behavior,16,16,['runtime behavior']
generator,21,generator,21,21,['generator']
scope,17,scope,17,17,['scope']
comptime,22,comptime,22,22,['comptime']
signals,14,signals,14,14,['signals']
zone.js,12,zone.js,12,21,"['zone.js', 'zone js']"
aoti,9,aoti,9,9,['aoti']
checkpointing,22,checkpointing,22,22,['checkpointing']
torchinductor,12,torchinductor,12,12,['torchinductor']
tensor operations,40,tensor operation,41,81,"['tensor operations', 'tensor operation']"
linalg,12,linalg,12,12,['linalg']
transformer,19,transformer,19,19,['transformer']
accuracy,29,accuracy,29,29,['accuracy']
toml,12,toml,12,12,['toml']
batch,9,batch,9,9,['batch']
spring boot dependencies,11,spring boot dependencies,11,11,['spring boot dependencies']
authorization,18,authorization,18,18,['authorization']
backward compatibility,70,backward compatibility,70,74,"['backward compatibility', 'backwards compatibility']"
bean,11,bean,11,11,['bean']
maven plugin,96,maven plugin,96,96,['maven plugin']
rest template,23,rest template,23,23,['rest template']
library upgrade,37,library upgrade,37,37,['library upgrade']
jsp,19,jsp,19,19,['jsp']
exception handling,85,exception handling,85,85,['exception handling']
servlet,29,servlet,29,29,['servlet']
lucene,25,lucene,25,25,['lucene']
ml,17,ml,17,17,['ml']
cluster,19,cluster,19,19,['cluster']
mapper,15,mapper,15,15,['mapper']
bean lifecycle,11,bean lifecycle,11,11,['bean lifecycle']
datetime,43,datetime,43,43,['datetime']
analyze,8,analyze,8,8,['analyze']
gd,18,gd,18,18,['gd']
query optimization,35,query optimization,35,35,['query optimization']
mysql compatibility,19,mysql compatibility,19,19,['mysql compatibility']
foreign key,20,foreign key,20,20,['foreign key']
settings sync,17,settings sync,17,17,['settings sync']
menu,20,menu,20,20,['menu']
angular,175,angular,175,175,['angular']
selection,16,selection,16,16,['selection']
event listener,37,event listener,37,43,"['event listener', 'event listeners']"
profile,25,profile,25,25,['profile']
jupyter,17,jupyter,17,17,['jupyter']
help,14,help,14,14,['help']
url,22,url,22,22,['url']
view,18,view,18,18,['view']
eslint,20,eslint,20,20,['eslint']
loader,20,loader,20,20,['loader']
router,16,router,16,16,['router']
packages,15,packages,15,15,['packages']
protocol,31,protocol,31,31,['protocol']
quic,22,quic,22,22,['quic']
race detector,13,race detector,13,13,['race detector']
govulncheck,12,govulncheck,12,12,['govulncheck']
